,statistics_male,statistics_female,tuple,average_male,average_female,female-male
0,0.16070057,0.10207975,"('unsociable', 'sociable')",0.1607006,0.1020797,-0.0586209
1,1.0349569,0.8517935,"('unfriendly', 'friendly')",1.0349569,0.8517935,-0.1831634
2,0.35270113,0.4299215,"('unlikable', 'likable')",0.3527011,0.4299215,0.0772204
3,0.20922966,0.39985204,"('repellent', 'pleasant')",0.2092297,0.399852,0.1906223
4,-5.7872505,-6.1378746,"('disliked', 'liked')",-5.7872505,-6.1378746,-0.3506241
5,-0.73016906,-0.80938,"('distant', 'outgoing')",-0.7301691,-0.80938,-0.0792109
6,-0.74501544,-0.7721228,"('distant', 'open')",-0.7450154,-0.7721228,-0.0271074
7,1.1122675,1.2284776,"('insensitive', 'sensitive')",1.1122675,1.2284776,0.1162101
8,0.74097747,0.6518167,"('unaffectionate', 'affectionate')",0.7409775,0.6518167,-0.0891608
9,1.4945811,1.4842228,"('unaffectionate', 'caring')",1.4945811,1.4842228,-0.0103583
10,0.42217302,0.55966175,"('unsympathetic', 'sympathetic')",0.422173,0.5596617,0.1374887
11,1.6307529,1.76805,"('unhelpful', 'helpful')",1.6307529,1.76805,0.1372971
12,-0.5329369,-0.5687863,"('unsupportive', 'supportive')",-0.5329369,-0.5687863,-0.0358494
13,-0.30512938,-0.15390074,"('impolite', 'polite')",-0.3051294,-0.1539007,0.1512287
14,1.0850866,1.1299654,"('antisocial', 'social')",1.0850866,1.1299654,0.0448788
15,0.2611614,0.101309866,"('boring', 'funny')",0.2611614,0.1013099,-0.1598515
16,-1.0011001,-0.9461796,"('unpopular', 'popular')",-1.0011001,-0.9461796,0.0549205
17,0.30219606,0.30268455,"('nasty', 'nice')",0.3021961,0.3026845,0.0004884
18,-0.8124414,-0.75011593,"('disagreeable', 'welcoming')",-0.8124414,-0.7501159,0.0623255
19,-0.638231,-0.67457795,"('inhospitable', 'hospitable')",-0.638231,-0.674578,-0.036347
20,0.47344553,0.45496342,"('rough', 'thoughtful')",0.4734455,0.4549634,-0.0184821
21,0.2253888,0.4629102,"('immoral', 'moral')",0.2253888,0.4629102,0.2375214
22,0.5463335,0.50039583,"('untrustworthy', 'trustworthy')",0.5463335,0.5003958,-0.0459377
23,5.716497,5.928358,"('insincere', 'sincere')",5.7164969,5.9283581,0.2118612
24,1.4227817,1.5215445,"('dishonest', 'honest')",1.4227817,1.5215445,0.0987628
25,1.0437654,0.98988396,"('egoistic', 'altruistic')",1.0437654,0.989884,-0.0538814
26,2.3431003,2.0326996,"('hardhearted', 'benevolent')",2.3431003,2.0326996,-0.3104007
27,0.6301739,0.65921754,"('hardhearted', 'softhearted')",0.6301739,0.6592175,0.0290436
28,1.4874489,1.3959982,"('disloyal', 'loyal')",1.4874489,1.3959982,-0.0914507
29,-0.87098056,-0.965752,"('unfair', 'fair')",-0.8709806,-0.965752,-0.0947714
30,1.2245253,1.3377861,"('intolerant', 'tolerant')",1.2245253,1.3377861,0.1132608
31,-2.1071298,-2.1762748,"('evil', 'good')",-2.1071298,-2.1762748,-0.069145
32,1.4216661,1.4526906,"('unkind', 'kind')",1.4216661,1.4526906,0.0310245
33,0.2549184,0.13167061,"('wrong', 'right')",0.2549184,0.1316706,-0.1232478
34,3.8011785,4.1532073,"('mean', 'honorable')",3.8011785,4.1532073,0.3520288
35,-1.1633509,-1.3744212,"('corrupt', 'incorrupt')",-1.1633509,-1.3744212,-0.2110703
36,-0.72584355,-0.9463149,"('hostile', 'amicable')",-0.7258435,-0.9463149,-0.2204714
37,0.03464347,0.1013262,"('fake', 'genuine')",0.0346435,0.1013262,0.0666827
38,1.28912,1.223818,"('untruthful', 'truthful')",1.28912,1.2238179,-0.0653021
39,0.048815336,0.1468069,"('exploitative', 'cooperative')",0.0488153,0.1468069,0.0979916
40,-1.4989601,-1.6672344,"('stingy', 'generous')",-1.4989601,-1.6672344,-0.1682743
