,ryder_male,ryder_female,tuple,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.10574447,-0.30834478,"('unsociable', 'sociable')",0.41246194,0.31344882,-0.40709725,-0.61061645,-0.0334599,-0.2018375,-0.1683776
1,-0.8045884,-0.8966886,"('unfriendly', 'friendly')",0.6233735,0.5021821,2.1244745,2.0488641,0.6477532,0.5514526,-0.0963006
2,0.74594533,0.81412953,"('unlikable', 'likable')",0.79927295,0.8290432,0.75780773,0.93375796,0.7676753,0.8589769,0.0913016
3,0.20457661,0.41094255,"('repellent', 'pleasant')",0.41594756,0.64319026,-0.01718275,0.07246755,0.2011138,0.3755335,0.1744197
4,-0.36863905,-0.5064381,"('disliked', 'liked')",-0.9932364,-1.0780464,-5.886632,-5.9666343,-2.4161692,-2.5170396,-0.1008704
5,-0.6779559,-0.5920505,"('distant', 'outgoing')",-0.87980187,-0.92914337,0.17904308,0.31881753,-0.4595716,-0.4007921,0.0587795
6,-0.71254796,-0.67155546,"('distant', 'open')",-1.4100101,-1.431645,0.5539566,0.6762883,-0.5228672,-0.4756374,0.0472298
7,0.78743327,0.7316292,"('insensitive', 'sensitive')",0.37157097,0.5354246,0.43512344,0.46116766,0.5313759,0.5760738,0.0446979
8,-0.39692074,-0.4003652,"('unaffectionate', 'affectionate')",-0.6691494,-0.6759518,0.93646437,0.9753553,-0.0432019,-0.0336539,0.009548
9,-0.27070847,-0.26313826,"('unaffectionate', 'caring')",-0.07347288,0.011222696,1.285968,1.3845383,0.3139289,0.3775409,0.063612
10,0.25802466,0.15267372,"('unsympathetic', 'sympathetic')",-0.48616043,-0.4003738,-0.59691757,-0.66771924,-0.2750178,-0.3051398,-0.030122
11,-0.8702676,-0.8487642,"('unhelpful', 'helpful')",0.99298346,1.05504,1.7768996,1.9052175,0.6332051,0.7038311,0.070626
12,0.2714209,0.28385946,"('unsupportive', 'supportive')",0.45541245,0.63047045,-1.767855,-1.7401619,-0.3470072,-0.2752773,0.0717299
13,0.3330949,0.2814121,"('impolite', 'polite')",0.09726702,0.08412035,-0.29524612,-0.32605624,0.0450386,0.0131587,-0.0318799
14,0.44196603,0.36107033,"('antisocial', 'social')",0.7810141,0.85464305,-0.8697322,-0.9237938,0.1177493,0.0973065,-0.0204428
15,-0.37515137,-0.49720174,"('boring', 'funny')",-0.83143896,-0.97829646,0.5365427,0.5088762,-0.2233492,-0.3222073,-0.0988581
16,-1.5562867,-1.5469713,"('unpopular', 'popular')",-0.59255695,-0.5256508,0.7366436,0.7476684,-0.4707334,-0.4416512,0.0290822
17,-0.29413992,-0.18731263,"('nasty', 'nice')",-0.7377607,-0.6771875,-0.4649043,-0.4040728,-0.498935,-0.4228576,0.0760774
18,-0.29771578,-0.3264125,"('disagreeable', 'welcoming')",-0.018591478,0.06322393,-0.3886781,-0.4067722,-0.2349951,-0.2233202,0.0116749
19,-0.60726243,-0.51429784,"('inhospitable', 'hospitable')",-1.3980986,-1.471561,0.046217628,0.15478933,-0.6530478,-0.6103565,0.0426913
20,0.7424812,0.6976345,"('rough', 'thoughtful')",0.6582515,0.78103983,1.0550659,1.0266001,0.8185995,0.8350915,0.016492
21,0.5896175,0.59338796,"('immoral', 'moral')",0.8295026,0.790301,-0.7537522,-0.7909588,0.2217893,0.1975767,-0.0242126
22,0.33751717,0.26667845,"('untrustworthy', 'trustworthy')",0.61782014,0.5715377,-0.7878183,-0.81350136,0.0558397,0.0082383,-0.0476014
23,0.9618679,1.0010949,"('insincere', 'sincere')",1.0083401,1.0927678,5.363171,5.4625344,2.4444598,2.5187991,0.0743393
24,1.3057318,1.3263258,"('dishonest', 'honest')",-0.95110995,-0.8675485,0.6217772,0.6713427,0.3254663,0.3767066,0.0512403
25,-0.20667501,-0.16595641,"('egoistic', 'altruistic')",0.6293318,0.6499881,1.4618568,1.3579142,0.6281712,0.613982,-0.0141892
26,0.14400369,-0.12019642,"('hardhearted', 'benevolent')",0.7053615,0.6446914,1.7037956,1.4856982,0.8510536,0.6700644,-0.1809892
27,-0.7933272,-0.778858,"('hardhearted', 'softhearted')",-0.058444954,0.019843807,1.500537,1.4546227,0.2162549,0.2318695,0.0156146
28,1.027922,0.97513896,"('disloyal', 'loyal')",0.47994545,0.47337747,1.0031363,0.9602197,0.8370012,0.802912,-0.0340892
29,-0.34294593,-0.37649807,"('unfair', 'fair')",-0.40195987,-0.3877129,-0.33584484,-0.45323798,-0.3602502,-0.4058163,-0.0455661
30,1.0721833,1.054791,"('intolerant', 'tolerant')",1.6871035,1.6273963,1.1345878,1.0474389,1.2979582,1.2432087,-0.0547495
31,-1.2626212,-1.2472651,"('evil', 'good')",-0.9042006,-0.9741031,-0.48623985,-0.55769247,-0.8843539,-0.9263536,-0.0419997
32,-0.3723924,-0.4183354,"('unkind', 'kind')",-0.15188216,-0.16836913,0.8524112,0.7295294,0.1093789,0.0476083,-0.0617706
33,0.31885874,0.22320892,"('wrong', 'right')",-0.036019914,-0.06300755,-0.18651824,-0.21009246,0.0321069,-0.0166304,-0.0487373
34,-0.07184801,-0.018709926,"('mean', 'honorable')",0.25240904,0.38046983,5.72342,5.8850546,1.9679937,2.0822716,0.1142779
35,-0.5226386,-0.47534356,"('corrupt', 'incorrupt')",-1.3748425,-1.48265,-0.090960026,-0.16527526,-0.6628137,-0.7077563,-0.0449426
36,-0.8962074,-0.91094565,"('hostile', 'amicable')",-1.576149,-1.7434949,0.5254617,0.3145902,-0.6489649,-0.7799501,-0.1309852
37,0.07815157,0.043910526,"('fake', 'genuine')",0.10542336,0.112289056,0.46392208,0.48841804,0.2158323,0.2148725,-0.0009598
38,0.010102649,0.05262194,"('untruthful', 'truthful')",-0.5373647,-0.4625367,0.14761291,0.27953345,-0.1265497,-0.0434604,0.0830893
39,1.7667658,1.8256316,"('exploitative', 'cooperative')",1.4929534,1.4916216,0.10196547,0.114995785,1.1205616,1.1440829,0.0235213
