,lennar_male,lennar_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.043302298,-0.3699312,"('unsociable', 'sociable')",-0.07855806,-0.26217428,-0.0609302,-0.3160527,-0.2551225
1,-0.968875,-0.6257105,"('unfriendly', 'friendly')",1.3018273,1.2908852,0.1664762,0.3325874,0.1661112
2,0.05813557,-0.03640814,"('unlikable', 'likable')",0.36580825,0.23325017,0.2119719,0.098421,-0.1135509
3,0.1503948,0.22662766,"('repellent', 'pleasant')",1.0650375,1.1463207,0.6077161,0.6864742,0.0787581
4,0.43360507,0.58090854,"('disliked', 'liked')",-6.6268992,-6.7803063,-3.096647,-3.099699,-0.003052
5,-0.8433115,-0.320131,"('distant', 'outgoing')",-0.5187442,-0.32942864,-0.6810278,-0.3247798,0.356248
6,-1.3851115,-0.7117618,"('distant', 'open')",-0.6908711,-0.4598695,-1.0379913,-0.5858157,0.4521756
7,-0.22065373,-0.29102713,"('insensitive', 'sensitive')",0.46115342,0.6102073,0.1202498,0.1595901,0.0393403
8,-0.6550791,-0.544933,"('unaffectionate', 'affectionate')",0.6238829,0.61154497,-0.0155981,0.033306,0.0489041
9,-0.6566344,-0.45643377,"('unaffectionate', 'caring')",1.0678675,1.258384,0.2056166,0.4009751,0.1953585
10,-0.8619881,-1.2371137,"('unsympathetic', 'sympathetic')",-0.4043342,-0.45786187,-0.6331612,-0.8474878,-0.2143266
11,0.011842061,-0.27007425,"('unhelpful', 'helpful')",1.6222832,1.7154064,0.8170626,0.7226661,-0.0943965
12,0.010825556,0.09225895,"('unsupportive', 'supportive')",-2.0529706,-1.9140539,-1.0210725,-0.9108975,0.110175
13,-0.70234644,-1.2108048,"('impolite', 'polite')",-0.8721296,-0.9811113,-0.787238,-1.095958,-0.30872
14,0.92283857,0.5412928,"('antisocial', 'social')",0.283207,0.036647722,0.6030228,0.2889703,-0.3140525
15,-0.24566963,-0.2161882,"('boring', 'funny')",0.1376144,0.053247325,-0.0540276,-0.0814704,-0.0274428
16,-0.9552733,-0.87182444,"('unpopular', 'popular')",0.30429575,0.29222643,-0.3254887,-0.289799,0.0356897
17,-0.27405873,-0.31359246,"('nasty', 'nice')",-0.34857708,-0.3499232,-0.3113179,-0.3317578,-0.0204399
18,-0.5476465,-0.5014441,"('disagreeable', 'welcoming')",-0.52508163,-0.451757,-0.5363641,-0.4766006,0.0597635
19,-0.96425134,-0.70421064,"('inhospitable', 'hospitable')",-0.65296286,-0.5098587,-0.8086071,-0.6070347,0.2015724
20,0.3106772,0.2376424,"('rough', 'thoughtful')",0.8747721,0.8502015,0.5927246,0.5439219,-0.0488027
21,0.4563003,-0.023841653,"('immoral', 'moral')",-0.22619256,-0.34748235,0.1150539,-0.185662,-0.3007159
22,0.30341253,0.09650709,"('untrustworthy', 'trustworthy')",-0.70368785,-0.73476464,-0.2001377,-0.3191288,-0.1189911
23,-0.33466905,-0.5752392,"('insincere', 'sincere')",5.9726915,6.147192,2.8190112,2.7859764,-0.0330348
24,-0.2915434,-0.40740767,"('dishonest', 'honest')",0.4272776,0.5600581,0.0678671,0.0763252,0.0084581
25,0.173368,0.51545775,"('egoistic', 'altruistic')",1.3171977,1.3733541,0.7452828,0.9444059,0.1991231
26,-0.45835635,-0.45720145,"('hardhearted', 'benevolent')",1.3701004,1.0544857,0.455872,0.2986421,-0.1572299
27,-0.71619725,-0.59237707,"('hardhearted', 'softhearted')",1.2138776,1.2126856,0.2488402,0.3101543,0.0613141
28,0.20086953,0.085345864,"('disloyal', 'loyal')",1.247403,1.2330823,0.7241363,0.6592141,-0.0649222
29,-0.33866268,-0.28129685,"('unfair', 'fair')",-0.33642226,-0.4741208,-0.3375425,-0.3777088,-0.0401663
30,0.8870235,0.57597774,"('intolerant', 'tolerant')",0.97386813,0.8570439,0.9304458,0.7165108,-0.213935
31,-0.5413352,0.030372024,"('evil', 'good')",-0.7968225,-0.7955553,-0.6690788,-0.3825916,0.2864872
32,-0.4252174,-0.85275495,"('unkind', 'kind')",0.741782,0.38163534,0.1582823,-0.2355598,-0.3938421
33,0.13409877,0.32269377,"('wrong', 'right')",-0.8020792,-0.7248709,-0.3339902,-0.2010886,0.1329016
34,-0.25640765,-0.14186326,"('mean', 'honorable')",5.717099,5.993216,2.7303457,2.9256763,0.1953306
35,-0.7586427,-0.5248844,"('corrupt', 'incorrupt')",-0.6038274,-0.55259824,-0.6812351,-0.5387414,0.1424937
