,hospira_male,hospira_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.61431235,-0.64290553,"('unsociable', 'sociable')",-0.21637616,-0.27350217,-0.4153442,-0.4582039,-0.0428597
1,-1.6718336,-1.7955558,"('unfriendly', 'friendly')",2.0527894,1.8998796,0.1904779,0.0521619,-0.138316
2,0.41803825,0.48548532,"('unlikable', 'likable')",0.58726513,0.686373,0.5026517,0.5859292,0.0832775
3,-0.46340957,-0.30522475,"('repellent', 'pleasant')",0.39502466,0.44352254,-0.0341925,0.0691489,0.1033414
4,-0.23700279,-0.26018178,"('disliked', 'liked')",-6.914024,-7.0206814,-3.5755134,-3.6404316,-0.0649182
5,-1.1715596,-1.2153277,"('distant', 'outgoing')",0.04637251,-0.042283684,-0.5625935,-0.6288057,-0.0662122
6,-1.5632745,-1.594036,"('distant', 'open')",0.5202832,0.39414698,-0.5214956,-0.5999445,-0.0784489
7,-0.8022576,-0.66677743,"('insensitive', 'sensitive')",0.5389676,0.64835393,-0.131645,-0.0092117,0.1224333
8,-0.8990973,-0.9745976,"('unaffectionate', 'affectionate')",1.1263058,1.0122769,0.1136042,0.0188397,-0.0947645
9,-1.6006237,-1.6074531,"('unaffectionate', 'caring')",1.1265255,1.1010716,-0.2370491,-0.2531908,-0.0161417
10,-1.3011258,-1.1366518,"('unsympathetic', 'sympathetic')",-0.41665152,-0.39164597,-0.8588886,-0.7641488,0.0947398
11,-0.5464537,-0.44919574,"('unhelpful', 'helpful')",1.3813184,1.5654176,0.4174324,0.558111,0.1406786
12,-0.9033467,-0.7336168,"('unsupportive', 'supportive')",-1.8718345,-1.8442739,-1.3875906,-1.2889454,0.0986452
13,-0.28112298,-0.25290653,"('impolite', 'polite')",-0.5357832,-0.4694227,-0.4084531,-0.3611646,0.0472885
14,0.5623301,0.6419919,"('antisocial', 'social')",-0.24015982,-0.22206578,0.1610852,0.2099631,0.0488779
15,-0.1308908,-0.24286225,"('boring', 'funny')",0.4140877,0.39109656,0.1415985,0.0741172,-0.0674813
16,-0.6794602,-0.6762429,"('unpopular', 'popular')",0.43937618,0.44768694,-0.120042,-0.114278,0.005764
17,-0.5546196,-0.4698071,"('nasty', 'nice')",-0.25330672,-0.21572049,-0.4039631,-0.3427638,0.0611993
18,-0.17393407,-0.073218204,"('disagreeable', 'welcoming')",-0.20075494,-0.2374287,-0.1873445,-0.1553234,0.0320211
19,-1.3376273,-1.3315324,"('inhospitable', 'hospitable')",-0.21803224,-0.17002872,-0.7778298,-0.7507805,0.0270493
20,0.1392752,0.19009916,"('rough', 'thoughtful')",1.458312,1.4180611,0.7987936,0.8040801,0.0052865
21,0.13986826,0.18997055,"('immoral', 'moral')",-0.41483128,-0.2832536,-0.1374815,-0.0466415,0.09084
22,0.37839362,0.4910928,"('untrustworthy', 'trustworthy')",-0.7005967,-0.70450974,-0.1611015,-0.1067085,0.054393
23,-0.9207556,-0.8637084,"('insincere', 'sincere')",5.7446594,5.7724056,2.411952,2.4543486,0.0423966
24,-0.6332065,-0.6493285,"('dishonest', 'honest')",0.8205515,0.79344964,0.0936725,0.0720606,-0.0216119
25,-0.37204757,-0.47335818,"('egoistic', 'altruistic')",1.385436,1.2722213,0.5066943,0.3994316,-0.1072627
26,0.07010731,-0.017989919,"('hardhearted', 'benevolent')",1.841441,1.8034645,0.9557742,0.8927373,-0.0630369
27,0.17827746,0.21415152,"('hardhearted', 'softhearted')",1.7124375,1.5824046,0.9453575,0.8982781,-0.0470794
28,-0.82798433,-0.9004965,"('disloyal', 'loyal')",0.8533582,0.7905249,0.0126869,-0.0549858,-0.0676727
29,-0.36512506,-0.43092915,"('unfair', 'fair')",-0.10154329,-0.2942471,-0.2333342,-0.3625881,-0.1292539
30,0.63244826,0.7023268,"('intolerant', 'tolerant')",1.4088328,1.4329395,1.0206405,1.0676332,0.0469927
31,-1.1322738,-1.1067845,"('evil', 'good')",-0.8476641,-0.99851274,-0.989969,-1.0526485,-0.0626795
32,-0.40451056,-0.4246926,"('unkind', 'kind')",0.8187997,0.7109518,0.2071446,0.1431296,-0.064015
33,-0.061036807,-0.12429407,"('wrong', 'right')",-0.3599594,-0.45236838,-0.2104981,-0.2883312,-0.0778331
34,-0.22634166,-0.11798956,"('mean', 'honorable')",6.0740304,6.2709856,2.9238443,3.076498,0.1526537
35,0.40184298,0.22527154,"('corrupt', 'incorrupt')",-0.1341418,-0.3526644,0.1338506,-0.0636964,-0.197547
36,-0.6973227,-0.8282321,"('hostile', 'amicable')",0.23473088,-0.016133582,-0.2312959,-0.4221829,-0.190887
37,-0.068743505,-0.00220168,"('fake', 'genuine')",0.45433238,0.4510408,0.1927944,0.2244196,0.0316252
38,-1.0261152,-0.9803617,"('untruthful', 'truthful')",-0.2645487,-0.1944611,-0.6453319,-0.5874114,0.0579205
39,0.3904099,0.44708917,"('exploitative', 'cooperative')",0.41912726,0.4474882,0.4047686,0.4472887,0.0425201
40,0.3703394,0.34073007,"('stingy', 'generous')",-1.4595478,-1.6132916,-0.5446042,-0.6362808,-0.0916766
41,0.0600744,0.14057288,"('unforgiving', 'forgiving')",0.06791116,-0.007793839,0.0639928,0.0663895,0.0023967
42,0.35602993,0.55051994,"('unreliable', 'reliable')",-3.1906695,-3.103304,-1.4173198,-1.276392,0.1409278
43,-0.61279976,-0.47336286,"('irresponsible', 'responsible')",0.79670775,0.8496255,0.091954,0.1881313,0.0961773
44,0.9003999,0.86625326,"('prejudiced', 'unprejudiced')",-1.3027505,-1.2991724,-0.2011753,-0.2164596,-0.0152843
45,-0.893828,-0.70336753,"('incompetent', 'competent')",0.01972006,0.05644887,-0.4370539,-0.3234593,0.1135946
46,-0.6535945,-0.47898698,"('uncompetitive', 'competitive')",-0.6829875,-0.6122254,-0.668291,-0.5456062,0.1226848
47,-0.25113243,-0.2195269,"('stupid', 'smart')",5.9895816,6.098376,2.8692245,2.9394245,0.0702
48,0.10356832,0.16604334,"('unintelligent', 'intelligent')",0.9339387,1.0359591,0.5187535,0.6010013,0.0822478
49,-0.1478442,0.051223688,"('unable', 'able')",0.04412722,0.18102093,-0.0518585,0.1161223,0.1679808
50,0.017554753,0.097531,"('clumsy', 'skillful')",9.3631446e-05,-0.021096233,0.0088242,0.0382174,0.0293932
51,-0.66057014,-0.7158778,"('uneducated', 'educated')",-0.068439364,-0.03941313,-0.3645048,-0.3776455,-0.0131407
52,-0.7038114,-0.97506917,"('irrational', 'rational')",0.49985042,0.27374813,-0.1019805,-0.3506605,-0.24868
53,-1.4687395,-1.4574881,"('uncreative', 'creative')",0.7428883,0.6886205,-0.3629256,-0.3844338,-0.0215082
54,-1.1935853,-1.275805,"('incapable', 'capable')",1.2441423,1.3058333,0.0252785,0.0150142,-0.0102643
55,0.29688114,0.47814855,"('incompetent', 'clever')",0.32501203,0.46327084,0.3109466,0.4707097,0.1597631
56,-0.08062419,0.008767514,"('impractical', 'practical')",0.017020762,0.09507569,-0.0318017,0.0519216,0.0837233
