,ventas_male,ventas_female,tuple,inc_male,inc_female,average_male,average_female,female-male
21,1.3676281,1.3226042,"('immoral', 'moral')",-0.086270116,-0.03469325,0.640679,0.6439555,0.0032765
22,0.9359981,0.94683945,"('untrustworthy', 'trustworthy')",-0.6384939,-0.7214654,0.1487521,0.112687,-0.0360651
23,0.47450888,0.5113871,"('insincere', 'sincere')",5.071788,5.103145,2.7731483,2.8072662,0.0341179
24,0.30746916,0.25787956,"('dishonest', 'honest')",0.6530527,0.60377306,0.4802609,0.4308263,-0.0494346
25,-0.5638866,-0.532325,"('egoistic', 'altruistic')",1.5484482,1.5053632,0.4922808,0.4865191,-0.0057617
26,-0.21808554,-0.23418243,"('hardhearted', 'benevolent')",1.8042634,1.7731123,0.7930889,0.7694649,-0.023624
27,-0.42112523,-0.2701225,"('hardhearted', 'softhearted')",1.1803625,1.1081196,0.3796186,0.4189985,0.0393799
28,-0.1099058,-0.22895253,"('disloyal', 'loyal')",0.8784027,0.77516365,0.3842485,0.2731056,-0.1111429
29,-0.5842446,-0.6519476,"('unfair', 'fair')",-0.42429608,-0.54922456,-0.5042703,-0.6005861,-0.0963158
30,1.5974619,1.5381496,"('intolerant', 'tolerant')",1.7201791,1.692745,1.6588205,1.6154473,-0.0433732
31,-1.8678368,-1.6763586,"('evil', 'good')",-0.96686643,-1.0514177,-1.4173516,-1.3638881,0.0534635
32,0.51407176,0.4873089,"('unkind', 'kind')",0.73857874,0.67043495,0.6263252,0.5788719,-0.0474533
33,-0.2670405,-0.2650323,"('wrong', 'right')",-0.5743738,-0.6398601,-0.4207071,-0.4524462,-0.0317391
34,-0.46655592,-0.38841826,"('mean', 'honorable')",5.4984145,5.6592283,2.5159292,2.6354051,0.1194759
35,-0.7631827,-0.8227282,"('corrupt', 'incorrupt')",-0.21500933,-0.401142,-0.489096,-0.6119351,-0.1228391
36,-1.9549457,-1.8991367,"('hostile', 'amicable')",0.040552564,-0.20806651,-0.9571965,-1.0536016,-0.0964051
37,0.37567914,0.36640975,"('fake', 'genuine')",0.36703068,0.4029523,0.3713549,0.384681,0.0133261
38,0.1402966,0.17997868,"('untruthful', 'truthful')",-0.37254295,-0.37372681,-0.1161232,-0.0968741,0.0192491
39,0.7002814,0.6938333,"('exploitative', 'cooperative')",0.4600415,0.47854787,0.5801615,0.5861906,0.0060291
40,0.42963028,0.47388843,"('stingy', 'generous')",-1.2255577,-1.3649863,-0.3979637,-0.445549,-0.0475853
41,1.1073534,1.2291514,"('unforgiving', 'forgiving')",0.020432552,-0.11082083,0.563893,0.5591652,-0.0047278
42,0.81059676,0.94114596,"('unreliable', 'reliable')",-2.9344914,-2.8683684,-1.0619473,-0.9636112,0.0983361
43,0.14589602,0.24784996,"('irresponsible', 'responsible')",0.6454473,0.6717512,0.3956717,0.4598006,0.0641289
44,0.07358661,0.030686842,"('prejudiced', 'unprejudiced')",-1.2715775,-1.241707,-0.5989954,-0.6055101,-0.0065147
45,-0.10591008,-0.029871684,"('incompetent', 'competent')",0.11816721,0.08100679,0.0061286,0.0255676,0.019439
46,0.2113649,0.21181469,"('uncompetitive', 'competitive')",-0.25308973,-0.2665518,-0.0208624,-0.0273686,-0.0065062
47,0.34029108,0.41925403,"('stupid', 'smart')",5.093371,5.234743,2.716831,2.8269985,0.1101675
48,0.287524,0.26098084,"('unintelligent', 'intelligent')",0.8286353,0.857957,0.5580797,0.5594689,0.0013892
49,-0.44323733,-0.30578426,"('unable', 'able')",-0.2756532,-0.19323511,-0.3594453,-0.2495097,0.1099356
50,-0.543345,-0.521989,"('clumsy', 'skillful')",-0.24168548,-0.2639734,-0.3925152,-0.3929812,-0.000466
51,0.1389145,0.04045604,"('uneducated', 'educated')",0.24742231,0.24443765,0.1931684,0.1424468,-0.0507216
52,-1.1759063,-1.2852186,"('irrational', 'rational')",0.15579724,-0.012304144,-0.5100545,-0.6487614,-0.1387069
53,-1.1638019,-1.0614129,"('uncreative', 'creative')",0.547169,0.5189799,-0.3083164,-0.2712165,0.0370999
54,-0.46135107,-0.48407722,"('incapable', 'capable')",0.7282005,0.8048094,0.1334247,0.1603661,0.0269414
55,0.9284266,0.9703752,"('incompetent', 'clever')",0.5750868,0.5789878,0.7517567,0.7746814,0.0229247
56,1.3220202,1.3166808,"('impractical', 'practical')",0.25578675,0.26204342,0.7889035,0.7893621,0.0004586
57,-0.10367319,-0.09502105,"('unimaginative', 'imaginative')",-1.9082574,-1.9839163,-1.0059652,-1.0394686,-0.0335034
58,-0.090776175,-0.03418444,"('undiscriminating', 'discriminating')",0.07654509,-0.018301196,-0.0071155,-0.0262428,-0.0191273
59,-0.33556783,-0.303157,"('foolish', 'wise')",0.029978706,0.017298378,-0.1527946,-0.1429293,0.0098653
60,1.2716613,1.2789334,"('inefficient', 'efficient')",0.2164923,0.37978303,0.7440768,0.8293582,0.0852814
61,-0.037102245,-0.11945439,"('illogical', 'logical')",0.42083475,0.27476123,0.1918662,0.0776534,-0.1142128
62,1.090133,1.1912295,"('incompetent', 'brilliant')",0.27122557,0.39980367,0.6806793,0.7955166,0.1148373
63,0.416606,0.57457983,"('unperceptive', 'insightful')",0.61454225,0.705802,0.5155741,0.640191,0.1246169
64,0.13065419,0.003592222,"('shy', 'confident')",-6.14177,-6.212743,-3.0055578,-3.1045754,-0.0990176
65,0.76834106,0.60863453,"('insecure', 'secure')",-0.18463129,-0.16107467,0.2918549,0.2237799,-0.068075
66,-1.4266764,-1.4196692,"('inactive', 'active')",0.3821773,0.3946944,-0.5222496,-0.5124874,0.0097622
67,0.4766397,0.43301907,"('doubtful', 'determined')",-0.26119488,-0.20303741,0.1077224,0.1149908,0.0072684
68,-0.5472511,-0.62558794,"('dependent', 'independent')",-0.49117893,-0.53402305,-0.519215,-0.5798055,-0.0605905
69,-1.2159843,-1.186138,"('lazy', 'industrious')",-0.628402,-0.66540384,-0.9221932,-0.9257709,-0.0035777
70,0.46627676,0.5783229,"('lethargic', 'energetic')",0.6234405,0.69073755,0.5448586,0.6345302,0.0896716
71,-0.5599339,-0.5254283,"('diffident', 'self-confident')",0.28875893,0.27857548,-0.1355875,-0.1234264,0.0121611
72,0.46551675,0.39926735,"('unambitious', 'ambitious')",-0.75448626,-0.74228567,-0.1444848,-0.1715092,-0.0270244
73,0.32927686,0.28829923,"('helpless', 'self-reliant')",-2.596472,-2.653247,-1.1335976,-1.1824739,-0.0488763
74,0.7597102,0.8360572,"('undedicated', 'dedicated')",0.2553079,0.20702124,0.5075091,0.5215392,0.0140301
75,-0.95840615,-0.96914244,"('meek', 'impulsive')",-0.53513664,-0.5150943,-0.7467714,-0.7421184,0.004653
76,1.2375879,1.278813,"('anxious', 'daring')",0.4429475,0.57541704,0.8402677,0.927115,0.0868473
77,-0.34122658,-0.3355832,"('unmotivated', 'motivated')",-1.1135308,-1.0121827,-0.7273787,-0.673883,0.0534957
78,-0.5299462,-0.33375317,"('nonresilient', 'resilient')",0.03394603,0.119218946,-0.2480001,-0.1072671,0.140733
79,-1.1741154,-1.0734915,"('wavering', 'unwavering')",-0.4788683,-0.44591156,-0.8264918,-0.7597015,0.0667903
80,0.4339093,0.34116822,"('dominated', 'dominating')",-1.1635754,-1.0593113,-0.3648331,-0.3590715,0.0057616
81,1.2769682,1.0472217,"('submissive', 'aggressive')",-0.29948792,-0.1642316,0.4887401,0.441495,-0.0472451
82,-0.64278936,-0.58036005,"('poor', 'rich')",5.540973,5.6489162,2.4490919,2.5342782,0.0851863
83,-0.1827111,-0.25984764,"('powerless', 'powerful')",-0.8921147,-0.9415523,-0.5374129,-0.6007,-0.0632871
84,0.054880016,-0.1134221,"('inferior', 'superior')",0.9655891,0.8811868,0.5102345,0.3838823,-0.1263522
85,-0.89431727,-0.80424035,"('insignificant', 'prestigious')",0.38791654,0.33576316,-0.2532004,-0.2342386,0.0189618
86,-0.759526,-0.78056276,"('uninfluential', 'influential')",-0.042950854,-0.14714423,-0.4012384,-0.4638535,-0.0626151
87,-0.55978876,-0.6894912,"('unsuccessful', 'successful')",0.70759094,0.7783376,0.0739011,0.0444232,-0.0294779
88,-0.86295164,-0.9652466,"('low', 'eminent')",0.17625543,0.17968567,-0.3433481,-0.3927805,-0.0494324
