,dean_male,dean_female,tuple,foods_male,foods_female,co_male,co_female,average_male,average_female,female-male
0,-0.14376809,-0.3654648,"('unsociable', 'sociable')",0.563444,0.3818112,-0.4839159,-0.70602024,-0.0214133,-0.2298913,-0.208478
1,-0.3345424,-0.21401443,"('unfriendly', 'friendly')",0.573747,0.61108,1.9547844,1.8967243,0.7313297,0.7645966,0.0332669
2,1.1686476,1.2654577,"('unlikable', 'likable')",0.5395636,0.498881,0.85687053,0.9378212,0.8550272,0.90072,0.0456928
3,-0.024078399,0.14640756,"('repellent', 'pleasant')",-1.5647997,-1.4440813,0.3242919,0.4474737,-0.4215287,-0.2834,0.1381287
4,-1.1798292,-1.1476519,"('disliked', 'liked')",0.41649395,0.41753918,-7.081888,-7.1357613,-2.6150745,-2.6219579,-0.0068834
5,-0.85041225,-0.6477296,"('distant', 'outgoing')",0.44030014,0.52714103,-0.36143076,-0.2077724,-0.257181,-0.1094536,0.1477274
6,-1.2315135,-0.92602646,"('distant', 'open')",0.25847512,0.35029528,-0.07689962,0.093829274,-0.3499793,-0.160634,0.1893453
7,0.35274976,0.2975546,"('insensitive', 'sensitive')",-0.4782754,-0.39007246,0.23099275,0.2537974,0.0351557,0.0537599,0.0186042
8,0.045056853,0.13942528,"('unaffectionate', 'affectionate')",0.9511745,0.9394095,1.053225,1.0627234,0.6831521,0.7138527,0.0307006
9,0.30524236,0.35442433,"('unaffectionate', 'caring')",0.89900506,0.86708665,1.3605759,1.3668145,0.8549411,0.8627752,0.0078341
10,0.24681357,0.08592065,"('unsympathetic', 'sympathetic')",-0.4565018,-0.51485175,-0.39587766,-0.4153386,-0.2018553,-0.2814233,-0.079568
11,0.36952534,0.26536688,"('unhelpful', 'helpful')",-0.24257219,-0.2542327,1.912996,1.8444695,0.6799831,0.6185346,-0.0614485
12,1.0871538,1.1603692,"('unsupportive', 'supportive')",0.8136669,0.9285717,-2.1705537,-2.0530038,-0.089911,0.011979,0.10189
13,0.553229,0.3116593,"('impolite', 'polite')",0.5316284,0.40519512,-0.25374654,-0.40130663,0.2770369,0.1051826,-0.1718543
14,0.09586856,-0.111784786,"('antisocial', 'social')",0.05591008,-0.097472906,-0.2758075,-0.4226066,-0.041343,-0.2106214,-0.1692784
15,-0.47278005,-0.64498144,"('boring', 'funny')",0.47141355,0.40386873,0.66103536,0.5880327,0.2198896,0.11564,-0.1042496
16,-1.4445082,-1.3600755,"('unpopular', 'popular')",-0.71378815,-0.60670966,0.04709439,0.10022481,-0.703734,-0.6221868,0.0815472
17,-0.105688155,-0.10871595,"('nasty', 'nice')",-0.5719516,-0.46230897,-0.17490661,-0.121712044,-0.2841821,-0.2309123,0.0532698
18,0.7566531,0.7757584,"('disagreeable', 'welcoming')",-0.16027951,-0.053998973,-0.674975,-0.60842735,-0.0262005,0.0377774,0.0639779
19,-0.07885276,0.03289885,"('inhospitable', 'hospitable')",0.090418614,0.12958132,0.10628613,0.21889299,0.039284,0.1271244,0.0878404
20,-0.046588868,0.0038768407,"('rough', 'thoughtful')",-0.270544,-0.15659575,0.42815354,0.4702697,0.0370069,0.1058503,0.0688434
21,0.983104,0.84319156,"('immoral', 'moral')",0.6196408,0.5332403,-0.8546133,-0.8567302,0.2493772,0.1732339,-0.0761433
22,0.4027804,0.37565154,"('untrustworthy', 'trustworthy')",-0.79035884,-0.9082395,-0.96212626,-1.001856,-0.4499016,-0.5114813,-0.0615797
23,1.1796081,1.1342663,"('insincere', 'sincere')",-0.23067029,-0.23066716,6.1373734,6.049317,2.3621038,2.3176387,-0.0444651
24,0.76581186,0.74247676,"('dishonest', 'honest')",-0.017343145,-0.045864575,0.71832895,0.6987381,0.4889325,0.4651167,-0.0238158
25,-0.31013262,-0.22738312,"('egoistic', 'altruistic')",1.192034,1.2851001,1.5297968,1.5231473,0.8038994,0.8602881,0.0563887
26,0.78101623,0.6388963,"('hardhearted', 'benevolent')",1.305274,1.2462445,1.8649622,1.7252173,1.3170842,1.2034527,-0.1136315
27,0.24347074,0.1947678,"('hardhearted', 'softhearted')",-0.28423885,-0.23223947,1.3626611,1.4052696,0.440631,0.4559327,0.0153017
28,0.21543674,0.059779454,"('disloyal', 'loyal')",0.35901666,0.22511289,1.0759543,0.85384136,0.5501359,0.3795779,-0.170558
29,-1.8531654,-1.8094559,"('unfair', 'fair')",-1.0367917,-0.98845434,-0.7380519,-0.7966979,-1.2093363,-1.1982027,0.0111336
30,1.0330476,1.0127513,"('intolerant', 'tolerant')",0.22007774,0.2311319,0.37714657,0.3859218,0.543424,0.5432684,-0.0001556
31,-1.8060932,-1.4666028,"('evil', 'good')",-0.3632888,-0.12498282,-0.8142427,-0.6182731,-0.9945416,-0.7366196,0.257922
32,0.3283937,0.037458543,"('unkind', 'kind')",0.5301829,0.33427364,1.3174199,1.0228319,0.7253322,0.4648547,-0.2604775
33,1.1398073,1.1332228,"('wrong', 'right')",0.68323576,0.60806507,-0.2591666,-0.33647984,0.5212922,0.4682693,-0.0530229
34,-0.48023716,-0.24857476,"('mean', 'honorable')",0.22519712,0.4494158,5.6210446,5.795961,1.7886682,1.998934,0.2102658
35,-0.5176071,-0.53898036,"('corrupt', 'incorrupt')",-0.88609797,-0.9222859,-0.4230875,-0.53891295,-0.6089309,-0.6667264,-0.0577955
36,-1.6156309,-1.4111528,"('hostile', 'amicable')",-0.54909027,-0.4626217,-0.0414196,-0.13482802,-0.7353802,-0.6695342,0.065846
37,0.6380177,0.6195598,"('fake', 'genuine')",0.40003327,0.43979064,0.4280557,0.4892015,0.4887022,0.516184,0.0274818
38,0.10453598,0.12622961,"('untruthful', 'truthful')",0.36675066,0.3481099,0.10135374,0.09900368,0.1908801,0.1911144,0.0002343
39,1.613094,1.6520985,"('exploitative', 'cooperative')",0.5282835,0.5683268,0.5132105,0.56807894,0.8848627,0.9295015,0.0446388
40,0.33951005,0.43265375,"('stingy', 'generous')",0.3395146,0.51591045,-2.338006,-2.2252517,-0.5529938,-0.4255625,0.1274313
41,0.78928167,0.6984335,"('unforgiving', 'forgiving')",0.61966157,0.64447117,0.58483285,0.50128627,0.664592,0.6147303,-0.0498617
42,-0.07878619,-0.08735723,"('unreliable', 'reliable')",0.47949177,0.4713705,-3.3635771,-3.2542727,-0.9876239,-0.9567532,0.0308707
43,0.5710377,0.6932799,"('irresponsible', 'responsible')",-0.018776134,0.08007446,0.22431569,0.32422552,0.2588591,0.36586,0.1070009
44,-1.7640628,-1.8246803,"('prejudiced', 'unprejudiced')",-1.1140574,-1.0726744,-1.6825027,-1.5991099,-1.5202077,-1.4988216,0.0213861
45,-0.5677805,-0.5910655,"('incompetent', 'competent')",0.15961784,0.2859895,-0.4737299,-0.4696263,-0.2939642,-0.2582341,0.0357301
46,1.363034,1.2593046,"('uncompetitive', 'competitive')",0.049265683,0.050475933,-1.1431149,-1.2221667,0.0897282,0.0292046,-0.0605236
47,-0.24167576,-0.10801913,"('stupid', 'smart')",0.58689827,0.6170745,5.507409,5.536403,1.9508772,2.0151529,0.0642757
48,0.27370688,0.22257832,"('unintelligent', 'intelligent')",0.3661552,0.3985413,-0.70369804,-0.66106284,-0.0212787,-0.0133144,0.0079643
49,-0.59122044,-0.64841527,"('unable', 'able')",-0.34354895,-0.28978,-0.72223943,-0.6435317,-0.5523363,-0.5272423,0.025094
50,0.22972178,0.123814106,"('clumsy', 'skillful')",0.15560779,0.059968784,-0.25053713,-0.2884658,0.0449308,-0.0348943,-0.0798251
51,0.79722065,0.54684365,"('uneducated', 'educated')",0.13471882,-0.04759389,0.56816185,0.35098675,0.5000338,0.2834122,-0.2166216
52,-0.7824651,-0.79281604,"('irrational', 'rational')",0.728659,0.5942769,0.18373984,0.18760882,0.0433112,-0.0036434,-0.0469546
53,-0.23226532,-0.041964293,"('uncreative', 'creative')",-0.39451903,-0.39502823,0.4266636,0.41520438,-0.0667069,-0.0072627,0.0594442
54,-0.15734676,-0.18837495,"('incapable', 'capable')",0.20405474,0.15610635,1.046376,0.96998245,0.3643613,0.3125713,-0.05179
55,0.38119996,0.3022192,"('incompetent', 'clever')",0.052670766,0.06979362,-0.18470165,-0.20243792,0.0830564,0.056525,-0.0265314
56,0.73216325,0.5981209,"('impractical', 'practical')",0.7015572,0.6737262,-0.571844,-0.630939,0.2872922,0.213636,-0.0736562
57,-0.12770231,-0.21233037,"('unimaginative', 'imaginative')",-0.3230915,-0.32550862,-3.3588016,-3.3905604,-1.2698651,-1.3094664,-0.0396013
58,0.40652975,0.51260567,"('undiscriminating', 'discriminating')",-0.3688429,-0.27522966,0.3280608,0.35304952,0.1219159,0.1968085,0.0748926
59,0.23082739,0.21874502,"('foolish', 'wise')",0.8372535,0.7716904,0.00037539378,0.06111068,0.3561521,0.3505154,-0.0056367
60,0.2426598,0.22113386,"('inefficient', 'efficient')",0.16975527,0.25835457,-0.7101018,-0.5203222,-0.0992289,-0.0136113,0.0856176
61,0.4515249,0.42483848,"('illogical', 'logical')",0.025132883,-0.1557852,0.00050913915,-0.17838451,0.1590557,0.0302229,-0.1288328
62,0.950482,1.0530689,"('incompetent', 'brilliant')",0.28399003,0.42639217,-0.4005335,-0.19032499,0.2779795,0.429712,0.1517325
63,0.44135916,0.41491517,"('unperceptive', 'insightful')",0.93441004,0.94677556,0.095853604,0.18708886,0.4905409,0.5162599,0.025719
64,-0.17862034,-0.32796875,"('shy', 'confident')",-0.5237954,-0.6077367,-7.033579,-6.9367514,-2.5786649,-2.6241522,-0.0454873
65,0.08393408,-0.15691946,"('insecure', 'secure')",-0.7866961,-0.97097725,-0.347376,-0.41822454,-0.350046,-0.5153737,-0.1653277
66,-0.48051494,-0.5222028,"('inactive', 'active')",-0.118718766,-0.15222895,0.909476,0.88599366,0.1034141,0.0705206,-0.0328935
67,1.4069307,1.2174454,"('doubtful', 'determined')",0.30606234,0.23360857,-0.1854342,-0.26458552,0.5091863,0.3954895,-0.1136968
68,-0.05662227,-0.24057418,"('dependent', 'independent')",-1.0453175,-1.0879645,-1.582282,-1.5497425,-0.8947406,-0.959427,-0.0646864
69,-0.85226655,-0.74583066,"('lazy', 'industrious')",0.6680866,0.71487415,-0.9657177,-0.8449512,-0.3832992,-0.2919692,0.09133
70,0.32436162,0.30037123,"('lethargic', 'energetic')",-0.41771373,-0.35596365,0.030145384,0.09174961,-0.0210689,0.0120524,0.0331213
71,0.19278231,0.17179382,"('diffident', 'self-confident')",1.2193909,1.3304384,0.3681151,0.33978364,0.5934294,0.6140053,0.0205759
72,0.8399342,0.8038106,"('unambitious', 'ambitious')",-0.77198213,-0.8196704,-0.80607045,-0.67174244,-0.2460395,-0.2292007,0.0168388
73,1.9929106,2.0735273,"('helpless', 'self-reliant')",0.9792399,0.9275691,-3.5032825,-3.339698,-0.177044,-0.1128672,0.0641768
74,1.7454895,1.7568657,"('undedicated', 'dedicated')",0.5244224,0.5473954,0.18803239,0.15998185,0.8193147,0.8214143,0.0020996
75,-0.33286023,-0.2288102,"('meek', 'impulsive')",-0.81826717,-0.7274598,-0.53277755,-0.3787956,-0.5613016,-0.4450219,0.1162797
76,0.6714232,0.5879847,"('anxious', 'daring')",-0.6718733,-0.60410154,-0.4342155,-0.4366183,-0.1448885,-0.1509117,-0.0060232
77,0.42824802,0.5955188,"('unmotivated', 'motivated')",-0.55439967,-0.49424335,-1.5670419,-1.3778682,-0.5643979,-0.4255309,0.138867
78,-0.12742954,-0.11693175,"('nonresilient', 'resilient')",0.6572687,0.7634015,-0.3463271,-0.21471304,0.0611707,0.1439189,0.0827482
79,-0.4697606,-0.38216642,"('wavering', 'unwavering')",0.23377958,0.24808165,-0.3472544,-0.3002403,-0.1944118,-0.144775,0.0496368
80,0.5457188,0.26765943,"('dominated', 'dominating')",0.14041248,0.059957743,-0.43080503,-0.5647268,0.0851087,-0.0790366,-0.1641453
81,1.0075982,0.63351524,"('submissive', 'aggressive')",0.16250099,0.01425346,-1.1272769,-1.243036,0.0142741,-0.1984225,-0.2126966
82,-0.220387,-0.15876934,"('poor', 'rich')",-0.09987017,-0.050696842,6.268447,6.2427635,1.9827299,2.0110992,0.0283693
83,0.7589024,0.66051817,"('powerless', 'powerful')",0.12339819,0.09830764,-1.4692435,-1.5224671,-0.1956477,-0.2545471,-0.0588994
84,0.9176718,0.8263716,"('inferior', 'superior')",0.0706047,0.05932252,0.35837588,0.31141338,0.4488841,0.3990359,-0.0498482
85,-0.40704867,-0.06735843,"('insignificant', 'prestigious')",0.8684303,0.95021653,-0.14054586,-0.06303817,0.1069453,0.2732733,0.166328
86,0.9215385,0.7347886,"('uninfluential', 'influential')",0.1375884,0.010087814,-0.033145748,-0.2633989,0.3419937,0.1604925,-0.1815012
87,0.28913945,0.09982705,"('unsuccessful', 'successful')",0.6438113,0.4649731,0.60780257,0.48609063,0.5135845,0.3502969,-0.1632876
88,-0.023900365,-0.1686593,"('low', 'eminent')",-0.104203776,-0.24017505,-0.37541065,-0.49701804,-0.1678383,-0.3019508,-0.1341125
