,nextera_male,nextera_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.3526986,-1.5135194,"('unsociable', 'sociable')",0.43165448,0.3234058,-0.7157106,-0.86257744,-0.5455849,-0.6842303,-0.1386454
1,-1.1242652,-1.2155063,"('unfriendly', 'friendly')",0.5021234,0.3670824,1.8262616,1.7373385,0.4013733,0.2963049,-0.1050684
2,0.38294575,0.39389965,"('unlikable', 'likable')",1.3657626,1.3729969,0.8773699,0.9744834,0.8753594,0.9137933,0.0384339
3,-0.9143346,-0.9060239,"('repellent', 'pleasant')",0.018966077,0.07596205,0.033200964,0.012711773,-0.2873892,-0.27245,0.0149392
4,0.31287825,0.25323588,"('disliked', 'liked')",0.33294457,0.19970961,-5.6447005,-5.749568,-1.6662925,-1.7655408,-0.0992483
5,-0.20959681,-0.112832576,"('distant', 'outgoing')",-0.24572706,-0.25419775,-0.100146055,-0.06772277,-0.1851566,-0.1449177,0.0402389
6,-0.65419143,-0.6249367,"('distant', 'open')",-0.80280876,-0.8718273,0.28886393,0.2803006,-0.3893788,-0.4054878,-0.016109
7,0.24440226,0.17855784,"('insensitive', 'sensitive')",0.97812545,1.0126063,0.41737342,0.40782657,0.5466337,0.5329969,-0.0136368
8,-0.6779836,-0.7342813,"('unaffectionate', 'affectionate')",-0.75233227,-0.8307579,0.48681682,0.41762084,-0.3144997,-0.3824728,-0.0679731
9,-0.30650944,-0.34445876,"('unaffectionate', 'caring')",0.39920637,0.340887,0.8881822,0.8632323,0.3269597,0.2865535,-0.0404062
10,-1.6357273,-1.8265965,"('unsympathetic', 'sympathetic')",-0.11586382,-0.13249092,-0.79197955,-0.8684365,-0.8478568,-0.942508,-0.0946512
11,-0.3056706,-0.29550788,"('unhelpful', 'helpful')",0.72804666,0.7783743,1.636532,1.6737738,0.6863027,0.7188801,0.0325774
12,0.12039895,0.14500603,"('unsupportive', 'supportive')",0.7344645,0.7780516,-1.8304609,-1.8299905,-0.3251991,-0.3023109,0.0228882
13,-0.54282886,-0.56878775,"('impolite', 'polite')",0.3973441,0.48367682,-0.5912404,-0.64342135,-0.2455751,-0.2428441,0.002731
14,-1.094357,-1.1330148,"('antisocial', 'social')",1.128289,1.1494038,-0.9147694,-0.9822171,-0.2936125,-0.3219427,-0.0283302
