,cephalon_male,cephalon_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.8203425,-2.04381,"('unsociable', 'sociable')",-0.03413178,-0.23296951,-0.9272372,-1.1383897,-0.2111525
1,-1.631812,-1.8020804,"('unfriendly', 'friendly')",1.1168668,0.9032474,-0.2574726,-0.4494165,-0.1919439
2,0.41974318,0.44127727,"('unlikable', 'likable')",0.6422318,0.664414,0.5309875,0.5528456,0.0218581
3,-0.9332066,-0.8563217,"('repellent', 'pleasant')",0.06569889,0.14931728,-0.4337538,-0.3535022,0.0802516
4,0.009233449,-0.02628982,"('disliked', 'liked')",-5.9146695,-5.8322153,-2.952718,-2.9292526,0.0234654
5,-1.353296,-1.3002498,"('distant', 'outgoing')",-0.42816302,-0.47909623,-0.8907295,-0.889673,0.0010565
6,-1.4350406,-1.3737885,"('distant', 'open')",-0.32091707,-0.4210291,-0.8779788,-0.8974088,-0.01943
7,-1.1222036,-1.0980331,"('insensitive', 'sensitive')",0.46133903,0.4676121,-0.3304323,-0.3152105,0.0152218
8,-0.8250034,-0.87110054,"('unaffectionate', 'affectionate')",0.36118403,0.23631173,-0.2319097,-0.3173944,-0.0854847
9,-1.4717366,-1.5358443,"('unaffectionate', 'caring')",0.8513532,0.8163665,-0.3101917,-0.3597389,-0.0495472
10,-2.4672968,-2.5670676,"('unsympathetic', 'sympathetic')",-0.24853528,-0.31197524,-1.3579161,-1.4395214,-0.0816053
11,-0.640823,-0.65237564,"('unhelpful', 'helpful')",1.8807656,1.9318954,0.6199713,0.6397599,0.0197886
12,-0.77743554,-0.755794,"('unsupportive', 'supportive')",-1.4036722,-1.3732865,-1.0905539,-1.0645403,0.0260136
13,-1.8991641,-2.0095413,"('impolite', 'polite')",-0.08130372,-0.13409847,-0.9902339,-1.0718199,-0.081586
14,-0.40406382,-0.4258119,"('antisocial', 'social')",-0.059616692,-0.1076594,-0.2318403,-0.2667356,-0.0348953
15,-0.056325972,-0.14688876,"('boring', 'funny')",0.41909146,0.38707247,0.1813827,0.1200919,-0.0612908
16,-0.3187635,-0.27259696,"('unpopular', 'popular')",0.53772944,0.5102624,0.109483,0.1188327,0.0093497
17,-0.26211664,-0.20935294,"('nasty', 'nice')",-0.31833208,-0.2859211,-0.2902244,-0.247637,0.0425874
18,0.023120686,0.021184728,"('disagreeable', 'welcoming')",-0.43447226,-0.546979,-0.2056758,-0.2628971,-0.0572213
19,-1.7605938,-1.7174959,"('inhospitable', 'hospitable')",-0.4995629,-0.5212539,-1.1300783,-1.1193749,0.0107034
20,0.15949667,0.16629976,"('rough', 'thoughtful')",1.044021,0.9489222,0.6017588,0.557611,-0.0441478
21,-0.49643677,-0.6013215,"('immoral', 'moral')",-0.27909717,-0.28525168,-0.387767,-0.4432866,-0.0555196
22,-0.58048666,-0.5999546,"('untrustworthy', 'trustworthy')",-0.79596287,-0.8110654,-0.6882248,-0.70551,-0.0172852
23,-0.7873675,-0.8886651,"('insincere', 'sincere')",5.5453973,5.472116,2.379015,2.2917254,-0.0872896
24,-1.2513329,-1.3899426,"('dishonest', 'honest')",0.73786676,0.6592889,-0.2567331,-0.3653269,-0.1085938
25,-0.51616585,-0.50276333,"('egoistic', 'altruistic')",0.845461,0.8081704,0.1646476,0.1527035,-0.0119441
26,-0.44918758,-0.52902967,"('hardhearted', 'benevolent')",1.1017109,0.9437279,0.3262617,0.2073491,-0.1189126
27,-0.07489001,-0.049695637,"('hardhearted', 'softhearted')",1.3036646,1.1603793,0.6143873,0.5553418,-0.0590455
28,-0.7491306,-0.8173359,"('disloyal', 'loyal')",0.61887497,0.53930044,-0.0651278,-0.1390177,-0.0738899
29,-0.34327766,-0.29160982,"('unfair', 'fair')",-0.5362197,-0.7294581,-0.4397487,-0.5105339,-0.0707852
30,-0.6166245,-0.7344294,"('intolerant', 'tolerant')",1.745724,1.6123899,0.5645497,0.4389803,-0.1255694
31,-0.7009407,-0.6446003,"('evil', 'good')",-1.458534,-1.5831544,-1.0797374,-1.1138773,-0.0341399
32,-0.5315465,-0.6119111,"('unkind', 'kind')",0.7848309,0.6594895,0.1266422,0.0237892,-0.102853
33,-0.17281808,-0.1632699,"('wrong', 'right')",-0.5438709,-0.5980698,-0.3583445,-0.3806698,-0.0223253
34,-0.3291283,-0.27990484,"('mean', 'honorable')",5.639019,5.657762,2.6549454,2.6889286,0.0339832
35,0.98468155,1.0425767,"('corrupt', 'incorrupt')",-0.61762583,-0.7264471,0.1835279,0.1580648,-0.0254631
36,-0.65197766,-0.64642507,"('hostile', 'amicable')",-0.22111376,-0.41740227,-0.4365457,-0.5319136,-0.0953679
37,-0.4565576,-0.47765273,"('fake', 'genuine')",0.2975997,0.27593204,-0.0794789,-0.1008603,-0.0213814
38,-1.0252093,-1.0732105,"('untruthful', 'truthful')",-0.020291757,0.049036063,-0.5227506,-0.5120872,0.0106634
39,0.39178503,0.4121048,"('exploitative', 'cooperative')",-0.05086268,-0.03590851,0.1704612,0.1880981,0.0176369
40,0.6752908,0.6528347,"('stingy', 'generous')",-1.0540627,-1.0974915,-0.189386,-0.2223284,-0.0329424
41,0.005180232,-0.04583762,"('unforgiving', 'forgiving')",0.2267567,0.069400355,0.1159685,0.0117814,-0.1041871
42,-0.31272686,-0.29456922,"('unreliable', 'reliable')",-3.0232198,-2.954234,-1.6679733,-1.6244016,0.0435717
43,-1.4874194,-1.5461727,"('irresponsible', 'responsible')",0.40314266,0.32109594,-0.5421383,-0.6125384,-0.0704001
44,0.36701795,0.41399372,"('prejudiced', 'unprejudiced')",-1.4964488,-1.5517913,-0.5647154,-0.5688988,-0.0041834
45,-1.8263,-1.8695556,"('incompetent', 'competent')",0.040854216,-0.05618716,-0.8927229,-0.9628714,-0.0701485
46,-0.9602512,-1.0278141,"('uncompetitive', 'competitive')",-0.47566435,-0.43375227,-0.7179578,-0.7307832,-0.0128254
47,-0.64634883,-0.51782733,"('stupid', 'smart')",5.196243,5.198921,2.2749469,2.3405468,0.0655999
48,0.97223216,0.84581065,"('unintelligent', 'intelligent')",1.6690208,1.5803049,1.3206265,1.2130578,-0.1075687
49,0.24649855,0.39066353,"('unable', 'able')",0.18375114,0.30454928,0.2151248,0.3476064,0.1324816
50,0.77933323,0.87688166,"('clumsy', 'skillful')",0.14482312,0.1416942,0.4620782,0.509288,0.0472098
51,-0.7454523,-0.85212326,"('uneducated', 'educated')",1.058511,0.9760184,0.1565294,0.0619476,-0.0945818
52,0.062780395,-0.005635172,"('irrational', 'rational')",-0.07888893,-0.16906753,-0.0080543,-0.0873514,-0.0792971
53,-1.6103605,-1.6097755,"('uncreative', 'creative')",0.2698113,0.19150817,-0.6702746,-0.7091337,-0.0388591
54,-1.0120116,-1.0001423,"('incapable', 'capable')",0.8224132,0.9001467,-0.0947992,-0.0499978,0.0448014
55,-0.42606676,-0.4919715,"('incompetent', 'clever')",0.6413426,0.5810128,0.1076379,0.0445206,-0.0631173
56,-1.1426104,-1.2524393,"('impractical', 'practical')",0.26851752,0.2849624,-0.4370465,-0.4837384,-0.0466919
57,-1.1617659,-1.2818286,"('unimaginative', 'imaginative')",-2.5182712,-2.5762782,-1.8400185,-1.9290534,-0.0890349
58,0.18180254,0.08036882,"('undiscriminating', 'discriminating')",-0.03831345,-0.13778785,0.0717445,-0.0287095,-0.100454
59,0.4720009,0.5875276,"('foolish', 'wise')",0.16880488,0.20876229,0.3204029,0.3981449,0.077742
60,-0.5039058,-0.60875016,"('inefficient', 'efficient')",0.65662616,0.69644445,0.0763602,0.0438471,-0.0325131
61,-1.0893036,-1.1495848,"('illogical', 'logical')",0.1285314,-0.05439239,-0.4803861,-0.6019886,-0.1216025
62,-0.44723043,-0.40757787,"('incompetent', 'brilliant')",0.9935708,1.1953677,0.2731702,0.3938949,0.1207247
63,-0.75058496,-0.7663372,"('unperceptive', 'insightful')",1.1090703,1.1740867,0.1792427,0.2038747,0.024632
64,-0.5382671,-0.631024,"('shy', 'confident')",-5.661966,-5.5359607,-3.1001165,-3.0834923,0.0166242
65,-0.24151564,-0.31113738,"('insecure', 'secure')",-0.14391096,-0.13394666,-0.1927133,-0.222542,-0.0298287
66,-0.9941784,-1.0921401,"('inactive', 'active')",0.4697345,0.39100385,-0.262222,-0.3505681,-0.0883461
67,-0.23051214,-0.24097872,"('doubtful', 'determined')",-0.37346703,-0.470313,-0.3019896,-0.3556459,-0.0536563
68,0.0071814284,-0.001077123,"('dependent', 'independent')",-0.0066877687,-0.06196001,0.0002468,-0.0315186,-0.0317654
69,0.89674264,0.9816961,"('lazy', 'industrious')",-0.4492214,-0.48994938,0.2237606,0.2458734,0.0221128
70,-1.2270435,-1.2579653,"('lethargic', 'energetic')",0.44732475,0.48858932,-0.3898594,-0.384688,0.0051714
71,-0.8448703,-0.8131438,"('diffident', 'self-confident')",0.3102781,0.29419342,-0.2672961,-0.2594752,0.0078209
72,-0.36023733,-0.43675652,"('unambitious', 'ambitious')",-0.5517079,-0.5253516,-0.4559726,-0.4810541,-0.0250815
73,0.7028076,0.6919363,"('helpless', 'self-reliant')",-2.9389417,-2.8097904,-1.118067,-1.0589271,0.0591399
74,-0.41262072,-0.4862224,"('undedicated', 'dedicated')",-0.21658286,-0.38312292,-0.3146018,-0.4346727,-0.1200709
75,0.8496691,0.8604594,"('meek', 'impulsive')",-0.40072358,-0.27072242,0.2244728,0.2948685,0.0703957
76,0.43140495,0.37181228,"('anxious', 'daring')",0.598834,0.60589266,0.5151194,0.4888525,-0.0262669
77,-0.69295084,-0.69549406,"('unmotivated', 'motivated')",-0.5638341,-0.4569765,-0.6283925,-0.5762353,0.0521572
78,0.19092938,0.28436744,"('nonresilient', 'resilient')",0.5340474,0.6535811,0.3624884,0.4689743,0.1064859
79,-0.3307294,-0.3135621,"('wavering', 'unwavering')",-0.20475948,-0.20975222,-0.2677444,-0.2616571,0.0060873
80,-0.05940281,-0.05633926,"('dominated', 'dominating')",-0.7690097,-0.6302655,-0.4142063,-0.3433024,0.0709039
81,-0.09525927,-0.2661735,"('submissive', 'aggressive')",0.18305755,0.31172004,0.0438991,0.0227733,-0.0211258
82,-0.4228,-0.3928566,"('poor', 'rich')",5.640863,5.6778297,2.6090314,2.6424866,0.0334552
83,-0.49281937,-0.6077352,"('powerless', 'powerful')",-0.6724214,-0.70463324,-0.5826204,-0.6561842,-0.0735638
84,0.51848876,0.54892457,"('inferior', 'superior')",0.92051685,0.89340436,0.7195028,0.7211645,0.0016617
85,0.6321169,0.6448211,"('insignificant', 'prestigious')",-0.058245875,-0.16425438,0.2869355,0.2402834,-0.0466521
86,-1.8456621,-2.0752351,"('uninfluential', 'influential')",-0.057145186,-0.19954094,-0.9514037,-1.137388,-0.1859843
87,-0.45145065,-0.48793072,"('unsuccessful', 'successful')",0.93289715,1.0538344,0.2407233,0.2829519,0.0422286
88,-0.7674679,-0.9240514,"('low', 'eminent')",0.22867809,0.14486392,-0.2693949,-0.3895938,-0.1201989
