,pinto_male,pinto_female,tuple,average_male,average_female,female-male
0,0.07933598,0.10233924,"('unsociable', 'sociable')",0.079336,0.1023392,0.0230032
1,0.610406,0.5618078,"('unfriendly', 'friendly')",0.610406,0.5618078,-0.0485982
2,-0.113725364,-0.058748804,"('unlikable', 'likable')",-0.1137254,-0.0587488,0.0549766
3,0.94219124,0.980134,"('repellent', 'pleasant')",0.9421912,0.980134,0.0379428
4,-7.4316688,-7.6039386,"('disliked', 'liked')",-7.4316688,-7.6039386,-0.1722698
5,-1.1216819,-1.1023284,"('distant', 'outgoing')",-1.1216819,-1.1023284,0.0193535
6,-0.6217801,-0.68499964,"('distant', 'open')",-0.6217801,-0.6849996,-0.0632195
7,1.0966157,1.1282055,"('insensitive', 'sensitive')",1.0966157,1.1282055,0.0315898
8,0.58983606,0.49410293,"('unaffectionate', 'affectionate')",0.5898361,0.4941029,-0.0957332
9,0.8474299,0.88075745,"('unaffectionate', 'caring')",0.8474299,0.8807575,0.0333276
10,1.4304122,1.4712555,"('unsympathetic', 'sympathetic')",1.4304122,1.4712555,0.0408433
11,1.5291779,1.5736398,"('unhelpful', 'helpful')",1.5291779,1.5736398,0.0444619
12,-1.8706774,-1.8939021,"('unsupportive', 'supportive')",-1.8706774,-1.8939021,-0.0232247
13,0.03223738,0.094427586,"('impolite', 'polite')",0.0322374,0.0944276,0.0621902
14,0.7108708,0.6957876,"('antisocial', 'social')",0.7108708,0.6957876,-0.0150832
15,-0.057749096,-0.15309002,"('boring', 'funny')",-0.0577491,-0.15309,-0.0953409
16,-0.8891378,-0.89516276,"('unpopular', 'popular')",-0.8891378,-0.8951628,-0.006025
17,-0.22841457,-0.15471023,"('nasty', 'nice')",-0.2284146,-0.1547102,0.0737044
18,-0.36417717,-0.39898467,"('disagreeable', 'welcoming')",-0.3641772,-0.3989847,-0.0348075
19,-1.0722824,-1.1551564,"('inhospitable', 'hospitable')",-1.0722824,-1.1551564,-0.082874
20,0.9531168,0.91612715,"('rough', 'thoughtful')",0.9531168,0.9161271,-0.0369897
21,0.09686546,0.2072354,"('immoral', 'moral')",0.0968655,0.2072354,0.1103699
22,-0.04871245,-0.05262798,"('untrustworthy', 'trustworthy')",-0.0487125,-0.052628,-0.0039155
23,6.251395,6.3383656,"('insincere', 'sincere')",6.2513952,6.3383656,0.0869704
24,1.5536903,1.4859492,"('dishonest', 'honest')",1.5536903,1.4859492,-0.0677411
25,0.45020264,0.38300472,"('egoistic', 'altruistic')",0.4502026,0.3830047,-0.0671979
26,0.78923833,0.67393434,"('hardhearted', 'benevolent')",0.7892383,0.6739343,-0.115304
27,1.4448279,1.2569401,"('hardhearted', 'softhearted')",1.4448279,1.2569401,-0.1878878
28,0.92715895,0.92320365,"('disloyal', 'loyal')",0.927159,0.9232036,-0.0039554
29,-0.7227666,-0.78283906,"('unfair', 'fair')",-0.7227666,-0.7828391,-0.0600725
30,1.1880187,1.2003078,"('intolerant', 'tolerant')",1.1880187,1.2003078,0.0122891
31,-1.8625314,-1.8700173,"('evil', 'good')",-1.8625314,-1.8700173,-0.0074859
32,0.9782803,0.91402346,"('unkind', 'kind')",0.9782803,0.9140235,-0.0642568
33,-0.7966441,-0.817976,"('wrong', 'right')",-0.7966441,-0.817976,-0.0213319
34,4.3529844,4.4987226,"('mean', 'honorable')",4.3529844,4.4987226,0.1457382
35,-1.0628835,-1.3009585,"('corrupt', 'incorrupt')",-1.0628835,-1.3009585,-0.238075
36,-1.2123609,-1.2920781,"('hostile', 'amicable')",-1.2123609,-1.2920781,-0.0797172
37,0.8093676,0.79763097,"('fake', 'genuine')",0.8093676,0.797631,-0.0117366
38,-0.5434358,-0.47383744,"('untruthful', 'truthful')",-0.5434358,-0.4738374,0.0695984
39,0.7156328,0.71322155,"('exploitative', 'cooperative')",0.7156328,0.7132215,-0.0024113
40,-1.3604103,-1.5095639,"('stingy', 'generous')",-1.3604103,-1.5095639,-0.1491536
41,0.020959409,0.032321583,"('unforgiving', 'forgiving')",0.0209594,0.0323216,0.0113622
42,-1.9619588,-2.0286245,"('unreliable', 'reliable')",-1.9619588,-2.0286245,-0.0666657
43,1.0937648,1.1381993,"('irresponsible', 'responsible')",1.0937648,1.1381993,0.0444345
44,-0.6298156,-0.65787864,"('prejudiced', 'unprejudiced')",-0.6298156,-0.6578786,-0.028063
45,0.10055571,0.04724089,"('incompetent', 'competent')",0.1005557,0.0472409,-0.0533148
46,-0.00796498,0.001121873,"('uncompetitive', 'competitive')",-0.007965,0.0011219,0.0090869
47,4.9379663,5.104352,"('stupid', 'smart')",4.9379663,5.104352,0.1663857
48,0.38516006,0.39647257,"('unintelligent', 'intelligent')",0.3851601,0.3964726,0.0113125
49,-0.18150079,-0.13863674,"('unable', 'able')",-0.1815008,-0.1386367,0.0428641
50,-0.6938699,-0.7404024,"('clumsy', 'skillful')",-0.6938699,-0.7404024,-0.0465325
51,0.6288518,0.528354,"('uneducated', 'educated')",0.6288518,0.528354,-0.1004978
52,-0.787046,-0.9007089,"('irrational', 'rational')",-0.787046,-0.9007089,-0.1136629
53,-0.5191581,-0.58920836,"('uncreative', 'creative')",-0.5191581,-0.5892084,-0.0700503
54,0.573591,0.60700023,"('incapable', 'capable')",0.573591,0.6070002,0.0334092
55,1.0530813,1.100071,"('incompetent', 'clever')",1.0530813,1.100071,0.0469897
56,0.808022,0.8141201,"('impractical', 'practical')",0.808022,0.8141201,0.0060981
57,-2.4935055,-2.5253515,"('unimaginative', 'imaginative')",-2.4935055,-2.5253515,-0.031846
58,-0.033865176,-0.052112013,"('undiscriminating', 'discriminating')",-0.0338652,-0.052112,-0.0182468
59,-0.49823886,-0.5137659,"('foolish', 'wise')",-0.4982389,-0.5137659,-0.015527
60,0.824124,1.0139893,"('inefficient', 'efficient')",0.824124,1.0139893,0.1898653
61,0.267423,0.16169006,"('illogical', 'logical')",0.267423,0.1616901,-0.1057329
62,0.603294,0.6916883,"('incompetent', 'brilliant')",0.603294,0.6916883,0.0883943
63,-0.09875787,-0.047135487,"('unperceptive', 'insightful')",-0.0987579,-0.0471355,0.0516224
64,-5.683783,-5.6732087,"('shy', 'confident')",-5.6837831,-5.6732087,0.0105744
65,0.7915796,0.9211119,"('insecure', 'secure')",0.7915796,0.9211119,0.1295323
66,-0.32982975,-0.4401582,"('inactive', 'active')",-0.3298298,-0.4401582,-0.1103284
67,-0.43184823,-0.3542128,"('doubtful', 'determined')",-0.4318482,-0.3542128,0.0776354
68,-0.8331789,-0.8430402,"('dependent', 'independent')",-0.8331789,-0.8430402,-0.0098613
69,-2.4176593,-2.4494603,"('lazy', 'industrious')",-2.4176593,-2.4494603,-0.031801
70,1.6502789,1.6182313,"('lethargic', 'energetic')",1.6502789,1.6182313,-0.0320476
71,0.37573513,0.37004972,"('diffident', 'self-confident')",0.3757351,0.3700497,-0.0056854
72,0.706694,0.8622514,"('unambitious', 'ambitious')",0.706694,0.8622514,0.1555574
73,-3.0165992,-3.059599,"('helpless', 'self-reliant')",-3.0165992,-3.0595989,-0.0429997
74,0.21219988,0.059618518,"('undedicated', 'dedicated')",0.2121999,0.0596185,-0.1525814
75,-0.91866297,-0.87657475,"('meek', 'impulsive')",-0.918663,-0.8765748,0.0420882
76,1.0283904,1.0439487,"('anxious', 'daring')",1.0283904,1.0439487,0.0155583
77,-1.3108474,-1.1164699,"('unmotivated', 'motivated')",-1.3108474,-1.1164699,0.1943775
78,-0.8551942,-0.8737408,"('nonresilient', 'resilient')",-0.8551942,-0.8737408,-0.0185466
79,-0.67605495,-0.6910055,"('wavering', 'unwavering')",-0.676055,-0.6910055,-0.0149505
80,0.011328172,-0.048795298,"('dominated', 'dominating')",0.0113282,-0.0487953,-0.0601235
81,0.5114105,0.6059767,"('submissive', 'aggressive')",0.5114105,0.6059767,0.0945662
