,tenth_male,tenth_female,tuple,average_male,average_female,female-male
0,0.41250145,0.3145011,"('unsociable', 'sociable')",0.4125015,0.3145011,-0.0980004
1,1.2452155,1.1826863,"('unfriendly', 'friendly')",1.2452155,1.1826863,-0.0625292
2,0.7665372,0.8806878,"('unlikable', 'likable')",0.7665372,0.8806878,0.1141506
3,1.1428416,1.0909075,"('repellent', 'pleasant')",1.1428416,1.0909075,-0.0519341
4,-6.7746787,-6.718645,"('disliked', 'liked')",-6.7746787,-6.7186451,0.0560336
5,0.17230517,0.24334742,"('distant', 'outgoing')",0.1723052,0.2433474,0.0710422
6,0.3125364,0.38163418,"('distant', 'open')",0.3125364,0.3816342,0.0690978
7,0.8384108,0.8464896,"('insensitive', 'sensitive')",0.8384108,0.8464896,0.0080788
8,0.8072291,0.7821499,"('unaffectionate', 'affectionate')",0.8072291,0.7821499,-0.0250792
9,1.5525112,1.5801128,"('unaffectionate', 'caring')",1.5525112,1.5801128,0.0276016
10,1.3598201,1.4015667,"('unsympathetic', 'sympathetic')",1.3598201,1.4015667,0.0417466
11,2.1216738,2.1356077,"('unhelpful', 'helpful')",2.1216738,2.1356077,0.0139339
12,-1.2807691,-1.2522266,"('unsupportive', 'supportive')",-1.2807691,-1.2522266,0.0285425
13,0.622048,0.57548964,"('impolite', 'polite')",0.622048,0.5754896,-0.0465584
14,-0.013685873,-0.11948712,"('antisocial', 'social')",-0.0136859,-0.1194871,-0.1058012
15,0.5997937,0.5744094,"('boring', 'funny')",0.5997937,0.5744094,-0.0253843
16,-0.22443499,-0.20749637,"('unpopular', 'popular')",-0.224435,-0.2074964,0.0169386
17,-0.12612584,-0.068905845,"('nasty', 'nice')",-0.1261258,-0.0689058,0.05722
18,-0.32186764,-0.4330641,"('disagreeable', 'welcoming')",-0.3218676,-0.4330641,-0.1111965
19,-0.37207812,-0.17705584,"('inhospitable', 'hospitable')",-0.3720781,-0.1770558,0.1950223
20,0.65679604,0.5298043,"('rough', 'thoughtful')",0.656796,0.5298043,-0.1269917
21,0.3491868,0.44132748,"('immoral', 'moral')",0.3491868,0.4413275,0.0921407
22,0.112264805,0.1348921,"('untrustworthy', 'trustworthy')",0.1122648,0.1348921,0.0226273
23,6.4408493,6.373387,"('insincere', 'sincere')",6.4408493,6.3733869,-0.0674624
24,2.0235724,2.0537798,"('dishonest', 'honest')",2.0235724,2.0537798,0.0302074
25,0.30866045,0.21084937,"('egoistic', 'altruistic')",0.3086604,0.2108494,-0.097811
26,0.18841864,0.123308524,"('hardhearted', 'benevolent')",0.1884186,0.1233085,-0.0651101
27,1.5201685,1.3772967,"('hardhearted', 'softhearted')",1.5201685,1.3772967,-0.1428718
28,1.2022526,1.2057984,"('disloyal', 'loyal')",1.2022526,1.2057984,0.0035458
29,-0.71658695,-0.7261142,"('unfair', 'fair')",-0.7165869,-0.7261142,-0.0095273
30,0.82809407,0.8164932,"('intolerant', 'tolerant')",0.8280941,0.8164932,-0.0116009
31,-1.5123874,-1.4351552,"('evil', 'good')",-1.5123874,-1.4351552,0.0772322
32,1.3446835,1.3571004,"('unkind', 'kind')",1.3446835,1.3571004,0.0124169
33,-0.22453022,-0.17262402,"('wrong', 'right')",-0.2245302,-0.172624,0.0519062
34,4.5864444,4.7125845,"('mean', 'honorable')",4.5864444,4.7125845,0.1261401
35,-1.238566,-1.3021983,"('corrupt', 'incorrupt')",-1.238566,-1.3021983,-0.0636323
36,-1.0830519,-1.0908954,"('hostile', 'amicable')",-1.0830519,-1.0908954,-0.0078435
37,0.47412482,0.53356737,"('fake', 'genuine')",0.4741248,0.5335674,0.0594426
38,0.00501094,0.06401318,"('untruthful', 'truthful')",0.0050109,0.0640132,0.0590023
39,0.015723763,-0.020438816,"('exploitative', 'cooperative')",0.0157238,-0.0204388,-0.0361626
40,-1.1862838,-1.36889,"('stingy', 'generous')",-1.1862838,-1.36889,-0.1826062
41,-0.13056305,-0.06462342,"('unforgiving', 'forgiving')",-0.1305631,-0.0646234,0.0659397
42,-1.8028514,-1.7924467,"('unreliable', 'reliable')",-1.8028514,-1.7924467,0.0104047
43,1.3358814,1.3177477,"('irresponsible', 'responsible')",1.3358814,1.3177477,-0.0181337
44,-1.4082155,-1.4165267,"('prejudiced', 'unprejudiced')",-1.4082155,-1.4165267,-0.0083112
45,0.723125,0.75057626,"('incompetent', 'competent')",0.723125,0.7505763,0.0274513
46,0.043448962,-0.0008206926,"('uncompetitive', 'competitive')",0.043449,-0.0008207,-0.0442697
47,5.2993407,5.455018,"('stupid', 'smart')",5.2993407,5.455018,0.1556773
48,1.0311179,0.8673605,"('unintelligent', 'intelligent')",1.0311179,0.8673605,-0.1637574
49,0.3893636,0.56467783,"('unable', 'able')",0.3893636,0.5646778,0.1753142
50,0.14413124,0.11773129,"('clumsy', 'skillful')",0.1441312,0.1177313,-0.0263999
51,0.5324019,0.5602926,"('uneducated', 'educated')",0.5324019,0.5602926,0.0278907
52,-0.76094157,-0.7790164,"('irrational', 'rational')",-0.7609416,-0.7790164,-0.0180748
53,0.14499788,0.14347976,"('uncreative', 'creative')",0.1449979,0.1434798,-0.0015181
54,1.1938742,1.4106226,"('incapable', 'capable')",1.1938742,1.4106226,0.2167484
55,1.1777523,1.0927786,"('incompetent', 'clever')",1.1777523,1.0927786,-0.0849737
56,1.0684242,1.0776774,"('impractical', 'practical')",1.0684242,1.0776774,0.0092532
57,-2.2495918,-2.2217305,"('unimaginative', 'imaginative')",-2.2495918,-2.2217305,0.0278613
58,-0.027383734,-0.011918943,"('undiscriminating', 'discriminating')",-0.0273837,-0.0119189,0.0154648
59,-0.09325595,0.023922913,"('foolish', 'wise')",-0.093256,0.0239229,0.1171789
60,1.0660219,1.0289546,"('inefficient', 'efficient')",1.0660219,1.0289546,-0.0370673
61,0.26102427,0.10403167,"('illogical', 'logical')",0.2610243,0.1040317,-0.1569926
62,1.7449411,1.7520306,"('incompetent', 'brilliant')",1.7449411,1.7520306,0.0070895
63,1.0038794,1.0190092,"('unperceptive', 'insightful')",1.0038794,1.0190092,0.0151298
64,-5.4635572,-5.4420595,"('shy', 'confident')",-5.4635572,-5.4420595,0.0214977
65,1.0397993,0.9528471,"('insecure', 'secure')",1.0397993,0.9528471,-0.0869522
66,-0.21510723,-0.15919247,"('inactive', 'active')",-0.2151072,-0.1591925,0.0559147
67,-0.92795485,-0.7803834,"('doubtful', 'determined')",-0.9279549,-0.7803834,0.1475715
68,-0.12530437,-0.13091594,"('dependent', 'independent')",-0.1253044,-0.1309159,-0.0056115
69,-1.6546065,-1.5895944,"('lazy', 'industrious')",-1.6546065,-1.5895944,0.0650121
70,1.6538117,1.6424432,"('lethargic', 'energetic')",1.6538117,1.6424432,-0.0113685
71,0.7291866,0.77141637,"('diffident', 'self-confident')",0.7291866,0.7714164,0.0422298
72,1.0339646,1.1071242,"('unambitious', 'ambitious')",1.0339646,1.1071242,0.0731596
73,-2.8161063,-2.804754,"('helpless', 'self-reliant')",-2.8161063,-2.804754,0.0113523
74,0.1434202,0.07993397,"('undedicated', 'dedicated')",0.1434202,0.079934,-0.0634862
75,-0.7911214,-0.62073386,"('meek', 'impulsive')",-0.7911214,-0.6207339,0.1703875
76,0.7771066,0.73156464,"('anxious', 'daring')",0.7771066,0.7315646,-0.045542
77,-0.86924195,-0.85363543,"('unmotivated', 'motivated')",-0.869242,-0.8536354,0.0156066
78,-0.45580864,-0.5509749,"('nonresilient', 'resilient')",-0.4558086,-0.5509749,-0.0951663
79,-0.37035644,-0.26675245,"('wavering', 'unwavering')",-0.3703564,-0.2667525,0.1036039
80,-0.08538346,-0.10976588,"('dominated', 'dominating')",-0.0853835,-0.1097659,-0.0243824
81,0.38082215,0.4382133,"('submissive', 'aggressive')",0.3808222,0.4382133,0.0573911
82,6.7654905,6.8618703,"('poor', 'rich')",6.7654905,6.8618703,0.0963798
83,-0.42148027,-0.3222714,"('powerless', 'powerful')",-0.4214803,-0.3222714,0.0992089
84,-0.001112219,0.059043054,"('inferior', 'superior')",-0.0011122,0.0590431,0.0601553
85,-1.496191,-1.5123113,"('insignificant', 'prestigious')",-1.496191,-1.5123113,-0.0161203
86,0.6942531,0.7690219,"('uninfluential', 'influential')",0.6942531,0.7690219,0.0747688
87,0.183563,0.3154143,"('unsuccessful', 'successful')",0.183563,0.3154143,0.1318513
88,0.19083086,0.22782758,"('low', 'eminent')",0.1908309,0.2278276,0.0369967
