,yum_male,yum_female,tuple,brands_male,brands_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.7189801,-0.8926983,"('unsociable', 'sociable')",1.067684,0.8954946,-0.19985625,-0.35258096,0.0496159,-0.1165949,-0.1662108
1,-0.93668956,-0.8031795,"('unfriendly', 'friendly')",-0.011874875,0.088245735,1.4630996,1.3433106,0.1715117,0.2094589,0.0379472
2,0.72038484,0.6411726,"('unlikable', 'likable')",0.56310856,0.6100754,0.6543961,0.7575213,0.6459632,0.6695898,0.0236266
3,-1.2515296,-1.1030443,"('repellent', 'pleasant')",-0.63519895,-0.40398127,-0.19677792,-0.101834774,-0.6945021,-0.5362868,0.1582153
4,0.36715752,0.4374821,"('disliked', 'liked')",-0.13748993,-0.08462931,-5.658473,-5.601683,-1.8096018,-1.7496101,0.0599917
5,-0.38816947,-0.28241283,"('distant', 'outgoing')",-0.14623347,-0.011549216,-0.036819912,-0.016664587,-0.1904076,-0.1035422,0.0868654
6,-0.9326243,-0.7480743,"('distant', 'open')",-0.9242231,-0.7452842,0.32672822,0.32300076,-0.5100397,-0.3901192,0.1199205
7,-0.4285966,-0.44004878,"('insensitive', 'sensitive')",0.45815215,0.48476055,0.5713788,0.5742528,0.2003115,0.2063215,0.00601
8,-1.0494641,-0.9873615,"('unaffectionate', 'affectionate')",-0.5375195,-0.46937415,0.44825578,0.34458217,-0.379576,-0.3707178,0.0088582
9,-1.2307408,-1.1410009,"('unaffectionate', 'caring')",0.19839601,0.22634277,0.8412757,0.7910149,-0.0636897,-0.0412144,0.0224753
10,-1.2795353,-1.2725695,"('unsympathetic', 'sympathetic')",0.07286582,0.027840693,-0.3488125,-0.39628467,-0.518494,-0.5470045,-0.0285105
11,-0.5350075,-0.5975196,"('unhelpful', 'helpful')",0.68307066,0.6633335,2.0484853,2.0113556,0.7321828,0.6923898,-0.039793
12,-0.49219394,-0.37827405,"('unsupportive', 'supportive')",0.70177686,0.88973665,-1.4711137,-1.3686383,-0.4205103,-0.2857252,0.1347851
13,0.20502496,0.08736375,"('impolite', 'polite')",1.1540695,1.0203406,0.120611295,0.11387753,0.4932353,0.4071939,-0.0860414
14,-0.72205,-0.81735325,"('antisocial', 'social')",0.854157,0.7593772,-0.47763294,-0.5174489,-0.1151753,-0.1918083,-0.076633
15,0.92263675,0.8124056,"('boring', 'funny')",0.45939896,0.29734832,0.668743,0.62704706,0.683593,0.5789336,-0.1046594
16,0.0077541173,0.11736132,"('unpopular', 'popular')",-0.35443872,-0.16192973,0.76551354,0.81567144,0.1396096,0.2570343,0.1174247
17,0.51880604,0.629171,"('nasty', 'nice')",-0.6631282,-0.49871853,-0.42022416,-0.37736234,-0.1881821,-0.0823033,0.1058788
18,-0.16790515,-0.07124117,"('disagreeable', 'welcoming')",-0.7692218,-0.62612367,-0.3690949,-0.35305455,-0.4354073,-0.3501398,0.0852675
19,-0.18144883,-0.097640455,"('inhospitable', 'hospitable')",-0.57415676,-0.5229201,-0.044555128,0.09360777,-0.2667202,-0.1756509,0.0910693
20,0.12571338,0.19123162,"('rough', 'thoughtful')",0.28208205,0.41225886,0.8500877,0.84134465,0.4192944,0.4816117,0.0623173
21,-0.32459405,-0.42198595,"('immoral', 'moral')",0.6516445,0.583339,-0.64904404,-0.63220835,-0.1073312,-0.1569518,-0.0496206
22,-0.22913006,-0.23648176,"('untrustworthy', 'trustworthy')",-0.030078456,-0.105978414,-1.1624905,-1.2139689,-0.4738997,-0.5188097,-0.04491
23,-0.10582774,-0.21518147,"('insincere', 'sincere')",0.9939331,0.94464296,5.321033,5.1232615,2.0697128,1.9509077,-0.1188051
24,-0.17229815,-0.22063842,"('dishonest', 'honest')",-0.5572089,-0.6212819,0.49478275,0.42259228,-0.0782414,-0.139776,-0.0615346
25,-0.5653831,-0.5557924,"('egoistic', 'altruistic')",-0.66590434,-0.5948829,1.1423386,1.0976424,-0.0296496,-0.0176776,0.011972
26,-0.6487874,-0.6218789,"('hardhearted', 'benevolent')",0.51703745,0.53335625,1.6162103,1.4970487,0.4948201,0.4695087,-0.0253114
27,-0.016945668,0.14772873,"('hardhearted', 'softhearted')",0.053221695,0.06733513,0.921552,0.87390393,0.319276,0.3629893,0.0437133
28,-0.60403395,-0.6860424,"('disloyal', 'loyal')",-0.23697907,-0.34843367,0.82455564,0.6567114,-0.0054858,-0.1259215,-0.1204357
29,-0.11450927,-0.1479235,"('unfair', 'fair')",-1.0992613,-1.1328626,-1.0426129,-1.1750784,-0.7521278,-0.8186215,-0.0664937
30,0.44384545,0.38982952,"('intolerant', 'tolerant')",1.6277914,1.5429025,1.5559013,1.5000871,1.2091794,1.144273,-0.0649064
31,-0.9141358,-0.6695512,"('evil', 'good')",-2.091123,-1.943769,-1.1995927,-1.2176346,-1.4016172,-1.2769849,0.1246323
32,-0.021064581,-0.11854167,"('unkind', 'kind')",0.85988003,0.6854082,0.65272146,0.5093583,0.497179,0.3587416,-0.1384374
33,0.62831515,0.6595318,"('wrong', 'right')",0.31624275,0.35543814,-0.30062532,-0.27885684,0.2146442,0.245371,0.0307268
34,-0.6345598,-0.52284396,"('mean', 'honorable')",-0.24224544,-0.10375355,5.8335977,5.835369,1.6522641,1.7362572,0.0839931
35,0.069182344,0.085436605,"('corrupt', 'incorrupt')",-2.2101674,-2.242124,-0.58774936,-0.713421,-0.9095782,-0.9567029,-0.0471247
36,-0.4553299,-0.3259533,"('hostile', 'amicable')",-1.9545481,-1.8307557,-0.24028063,-0.39070895,-0.8833862,-0.8491393,0.0342469
37,-0.3151312,-0.33073023,"('fake', 'genuine')",-0.5789277,-0.55087554,0.01829376,0.04618769,-0.2919217,-0.2784727,0.013449
38,-0.47367245,-0.42249352,"('untruthful', 'truthful')",-0.5015506,-0.41199782,0.28006536,0.33915102,-0.2317192,-0.1651134,0.0666058
