,lumen_male,lumen_female,tuple,techologies_male,techologies_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.5213235,-0.7666145,"('unsociable', 'sociable')",0.82366323,0.7527627,-0.19288003,-0.3199225,0.0364866,-0.1112581,-0.1477447
1,-1.3660125,-1.350588,"('unfriendly', 'friendly')",-1.3216366,-1.5146858,1.4534583,1.2816209,-0.4113969,-0.5278843,-0.1164874
2,1.2183677,1.1281579,"('unlikable', 'likable')",0.43004963,0.34773228,0.500781,0.51342744,0.7163994,0.6631059,-0.0532935
3,-0.02190303,0.084684655,"('repellent', 'pleasant')",-0.0036033336,0.11136695,0.28548783,0.43016225,0.0866605,0.2087379,0.1220774
4,-0.79770386,-0.7461297,"('disliked', 'liked')",-0.3893989,-0.3536704,-5.832628,-5.833734,-2.3399102,-2.311178,0.0287322
5,-1.6638478,-1.6194193,"('distant', 'outgoing')",-1.4385669,-1.4679258,-0.16101037,-0.15217002,-1.0878083,-1.0798384,0.0079699
6,-1.9334017,-1.7965952,"('distant', 'open')",-1.6216656,-1.6514654,0.08016926,0.05023861,-1.1582994,-1.1326073,0.0256921
7,0.0076153576,0.03071424,"('insensitive', 'sensitive')",0.105726466,0.23104621,0.6374234,0.7218744,0.2502551,0.3278783,0.0776232
8,-1.0280286,-0.97701687,"('unaffectionate', 'affectionate')",-2.1491797,-2.2478821,0.24543339,0.11119865,-0.9772584,-1.0379001,-0.0606417
9,-1.494505,-1.4165404,"('unaffectionate', 'caring')",-1.653818,-1.7006978,0.7063447,0.7387861,-0.8139928,-0.7928173,0.0211755
10,-0.55347085,-0.5945261,"('unsympathetic', 'sympathetic')",-0.7656618,-0.74805367,-0.2201097,-0.2595124,-0.5130808,-0.5340308,-0.02095
11,0.0761238,-0.05724509,"('unhelpful', 'helpful')",1.106852,1.0336596,2.065795,2.0654585,1.0829236,1.0139577,-0.0689659
12,-0.28240547,-0.22453757,"('unsupportive', 'supportive')",0.03368537,0.13170886,-1.7476461,-1.6642736,-0.6654554,-0.5857008,0.0797546
13,0.45656937,0.19672354,"('impolite', 'polite')",0.79471445,0.70283216,0.08294364,0.011420056,0.4447425,0.3036586,-0.1410839
14,0.8229194,0.71515226,"('antisocial', 'social')",1.7271885,1.797565,-0.25999048,-0.22781536,0.7633725,0.761634,-0.0017385
15,-0.33638686,-0.4536894,"('boring', 'funny')",0.24326462,0.12880492,0.653709,0.6256306,0.1868623,0.1002487,-0.0866136
16,-0.9027221,-0.8809282,"('unpopular', 'popular')",-0.8627754,-0.91141754,0.5332174,0.5300799,-0.41076,-0.4207553,-0.0099953
17,-0.38249058,-0.33664137,"('nasty', 'nice')",-0.6155232,-0.5715,-0.21998504,-0.20395017,-0.4059996,-0.3706972,0.0353024
18,-0.16678163,-0.05716924,"('disagreeable', 'welcoming')",-0.25823373,-0.23143917,-0.12894392,-0.17857568,-0.1846531,-0.155728,0.0289251
19,-1.6740707,-1.6797932,"('inhospitable', 'hospitable')",-1.6084045,-1.6377773,-0.23405372,-0.2542909,-1.1721763,-1.1906205,-0.0184442
20,-0.024952803,0.053015526,"('rough', 'thoughtful')",0.20183168,0.24147715,0.7165801,0.67160916,0.2978197,0.3220339,0.0242142
21,0.6864737,0.45672208,"('immoral', 'moral')",1.0025272,0.97157556,-0.35145137,-0.37982854,0.4458499,0.3494897,-0.0963602
22,0.54450935,0.50249237,"('untrustworthy', 'trustworthy')",0.16498587,0.13589637,-0.7480413,-0.7382591,-0.0128487,-0.0332901,-0.0204414
23,-0.07725365,-0.18828607,"('insincere', 'sincere')",0.064106815,-0.008011494,5.608827,5.643729,1.8652267,1.8158105,-0.0494162
24,0.3347495,0.3080775,"('dishonest', 'honest')",-0.88730067,-0.93783295,0.79506886,0.7760286,0.0808392,0.0487577,-0.0320815
25,-0.3802712,-0.3316923,"('egoistic', 'altruistic')",-0.71505773,-0.72148967,1.1105599,1.0549339,0.005077,0.000584,-0.004493
26,-0.26126188,-0.26206672,"('hardhearted', 'benevolent')",-0.21344987,-0.37132066,1.2230377,1.0435457,0.249442,0.1367194,-0.1127226
27,-0.89958924,-0.6442179,"('hardhearted', 'softhearted')",-0.43812633,-0.33937302,1.1893624,1.1866499,-0.0494511,0.0676863,0.1171374
28,-0.16459428,-0.21008179,"('disloyal', 'loyal')",-0.24814418,-0.24476467,0.903612,0.8442042,0.1636245,0.1297859,-0.0338386
29,-0.53229195,-0.44773105,"('unfair', 'fair')",-1.095856,-1.0604534,-0.7463316,-0.8035439,-0.7914931,-0.7705762,0.0209169
30,0.56175524,0.4456044,"('intolerant', 'tolerant')",1.2926404,1.2506405,1.5196809,1.4339134,1.1246921,1.0433861,-0.081306
31,-2.113503,-1.96895,"('evil', 'good')",-1.7611996,-1.8009778,-1.1182224,-1.1642026,-1.6643082,-1.6447102,0.019598
32,0.028090537,-0.17125687,"('unkind', 'kind')",0.7690497,0.6485819,0.9077467,0.7891481,0.5682956,0.4221577,-0.1461379
33,-0.38269916,-0.33811086,"('wrong', 'right')",-0.4793285,-0.53301495,-0.62347454,-0.6439021,-0.4951674,-0.5050093,-0.0098419
34,-0.27792063,-0.2551109,"('mean', 'honorable')",-0.07718101,-0.11310242,6.035085,6.066532,1.8933279,1.8994397,0.0061118
35,-0.689489,-0.63439816,"('corrupt', 'incorrupt')",-1.5700556,-1.629048,-0.47916952,-0.6178878,-0.9129047,-0.9604446,-0.0475399
36,-1.8319627,-1.6883875,"('hostile', 'amicable')",-1.8064932,-1.9228041,-0.23287678,-0.40932205,-1.2904442,-1.3401713,-0.0497271
37,0.3911449,0.4002557,"('fake', 'genuine')",-0.54717344,-0.46602273,0.014710054,0.006522782,-0.0471062,-0.0197481,0.0273581
38,-1.0235832,-1.0862137,"('untruthful', 'truthful')",-0.53494716,-0.5905804,0.25933856,0.28599295,-0.4330639,-0.4636004,-0.0305365
39,0.9342038,0.90679526,"('exploitative', 'cooperative')",0.70819825,0.66306263,0.38561857,0.38408902,0.6760069,0.6513156,-0.0246913
40,-0.123095594,0.05157529,"('stingy', 'generous')",-0.60600084,-0.5134135,-1.4989917,-1.4899787,-0.742696,-0.6506056,0.0920904
41,-0.25232354,-0.21883108,"('unforgiving', 'forgiving')",-0.44666493,-0.48001033,0.36689204,0.25624052,-0.1106988,-0.1475336,-0.0368348
42,0.40079522,0.43790597,"('unreliable', 'reliable')",0.052256875,0.13562633,-3.029447,-2.9312654,-0.8587983,-0.785911,0.0728873
43,-0.07871393,-0.124853924,"('irresponsible', 'responsible')",-0.40807313,-0.45353684,0.28128606,0.2275847,-0.0685003,-0.1169354,-0.0484351
44,0.63610786,0.55501425,"('prejudiced', 'unprejudiced')",0.9211001,0.9003951,-1.239844,-1.3371011,0.105788,0.0394361,-0.0663519
45,-0.2837303,-0.25401497,"('incompetent', 'competent')",0.18693708,0.20516612,-0.074622884,-0.059900593,-0.0571387,-0.0362498,0.0208889
46,0.36701465,0.34922242,"('uncompetitive', 'competitive')",-0.03855619,0.03154681,-0.50390893,-0.4986621,-0.0584835,-0.0392976,0.0191859
47,0.34590647,0.35392207,"('stupid', 'smart')",0.9184773,0.9941264,5.506386,5.5995054,2.2569232,2.3158512,0.058928
48,0.2773054,0.33338037,"('unintelligent', 'intelligent')",0.46853828,0.46437147,0.84217775,0.8335119,0.5293405,0.5437546,0.0144141
49,0.2684773,0.4320463,"('unable', 'able')",-0.023155592,0.13470247,0.27484563,0.51650465,0.1733891,0.3610845,0.1876954
50,0.041388363,0.147944,"('clumsy', 'skillful')",0.77786,0.8272421,-0.09240759,-0.032205626,0.2422802,0.3143268,0.0720466
51,-0.30698693,-0.52778226,"('uneducated', 'educated')",0.47029653,0.4453791,0.46371323,0.4022298,0.2090076,0.1066089,-0.1023987
52,-0.81449103,-0.8478056,"('irrational', 'rational')",-0.80109805,-0.9695434,-0.41890275,-0.536245,-0.678164,-0.7845313,-0.1063673
53,-0.94949096,-0.89634633,"('uncreative', 'creative')",-0.5716742,-0.6049632,0.8765491,0.8540997,-0.214872,-0.2157366,-0.0008646
