,pepco_male,pepco_female,tuple,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.13886298,-0.30956367,"('unsociable', 'sociable')",-0.12171752,-0.35627747,-0.20953628,-0.33429876,-0.1567056,-0.3333799,-0.1766743
1,-1.0495942,-1.243217,"('unfriendly', 'friendly')",0.025216833,-0.17189592,1.5963767,1.3833926,0.1906664,-0.0105735,-0.2012399
2,0.8629769,0.96162635,"('unlikable', 'likable')",1.7878256,1.8817348,0.71053684,0.8252627,1.1204465,1.2228746,0.1024281
3,-0.046486735,-0.036047146,"('repellent', 'pleasant')",0.49315426,0.5025564,0.16986568,0.2261588,0.2055111,0.2308893,0.0253782
4,-0.086399876,-0.13040309,"('disliked', 'liked')",-0.18863948,-0.22232452,-5.967076,-5.830071,-2.080705,-2.0609328,0.0197722
5,-0.7167395,-0.7824599,"('distant', 'outgoing')",-0.83999676,-0.81346136,-0.14076692,-0.16934954,-0.5658344,-0.5884236,-0.0225892
6,-1.4281764,-1.5009365,"('distant', 'open')",-0.97844046,-0.9710202,0.51927036,0.42540768,-0.6291155,-0.682183,-0.0530675
7,-0.10516648,-0.10400796,"('insensitive', 'sensitive')",0.6239688,0.5790692,0.90360194,0.91443557,0.4741348,0.4631656,-0.0109692
8,-0.983694,-1.0788229,"('unaffectionate', 'affectionate')",-0.46936902,-0.48066288,0.5830305,0.45329398,-0.2900108,-0.3687305,-0.0787197
9,-0.76023036,-0.87528694,"('unaffectionate', 'caring')",0.3633142,0.24779373,1.1582794,1.0634619,0.2537878,0.1453229,-0.1084649
10,0.043620728,-0.057190746,"('unsympathetic', 'sympathetic')",0.06957518,-0.020311479,0.10873546,0.111792125,0.0739771,0.01143,-0.0625471
11,0.44929048,0.45815456,"('unhelpful', 'helpful')",-0.16842961,-0.20695552,1.9728553,2.0425708,0.7512387,0.7645899,0.0133512
12,0.4037389,0.3435541,"('unsupportive', 'supportive')",0.6372962,0.6655779,-1.392689,-1.3365623,-0.117218,-0.1091434,0.0080746
13,0.47723904,0.42522034,"('impolite', 'polite')",0.5189608,0.44795468,0.21813667,0.25196168,0.4047788,0.3750456,-0.0297332
14,0.34336606,0.41931456,"('antisocial', 'social')",1.8114985,1.8280648,-0.27212906,-0.22290835,0.6275785,0.6748237,0.0472452
15,-0.014673762,-0.059821352,"('boring', 'funny')",-1.0788791,-1.0927689,0.4626291,0.42729336,-0.2103079,-0.2417656,-0.0314577
16,-0.9244212,-0.88021445,"('unpopular', 'popular')",-0.8133263,-0.68580973,0.4227369,0.48156518,-0.4383368,-0.3614864,0.0768504
17,-0.045251086,0.004652704,"('nasty', 'nice')",-1.0819046,-1.0013382,-0.2975553,-0.25339055,-0.4749037,-0.416692,0.0582117
18,-0.24871154,-0.2997123,"('disagreeable', 'welcoming')",0.035833627,0.031708673,-0.2737528,-0.34041935,-0.1622102,-0.2028077,-0.0405975
