,take_male,take_female,tuple,two_male,two_female,interactive_male,interactive_female,softwr_male,softwr_female,inc_male,inc_female,average_male,average_female,female-male
0,1.6562719,1.538928,"('unsociable', 'sociable')",0.33987424,0.3816548,-0.277709,-0.40263698,1.1423527,1.0843136,0.047534525,-0.05982598,0.5816648,0.5084867,-0.0731781
1,-1.5761943,-1.5769322,"('unfriendly', 'friendly')",-1.9433025,-2.0569072,-0.4551778,-0.75229526,-0.7038188,-0.8083952,2.0721476,1.7047973,-0.5212692,-0.6979465,-0.1766773
2,1.0482224,1.1030474,"('unlikable', 'likable')",-0.40746808,-0.27807462,-0.4358019,-0.40612802,0.06919952,0.13302585,0.31025776,0.40800917,0.1168819,0.191976,0.0750941
3,0.8939509,1.0508258,"('repellent', 'pleasant')",0.31738567,0.40230155,-1.3840324,-1.2885777,0.6910897,0.78428364,-0.34889686,-0.21936974,0.0338994,0.1458927,0.1119933
4,-2.6259952,-2.652804,"('disliked', 'liked')",-1.4332287,-1.4757233,-0.8752277,-0.94578767,-2.4143288,-2.4075122,-5.941866,-6.1646485,-2.6581293,-2.7292952,-0.0711659
5,-3.2968664,-3.24323,"('distant', 'outgoing')",-1.935733,-2.0540183,-0.059360728,-0.16560395,-1.9973443,-2.0036166,-0.27198032,-0.43933392,-1.5122568,-1.5811605,-0.0689037
6,-3.2963352,-3.283126,"('distant', 'open')",-1.5805292,-1.7573869,-0.08498673,-0.18366379,-1.708343,-1.7343814,0.3133407,0.10341312,-1.2713707,-1.371029,-0.0996583
7,2.9118803,3.0766797,"('insensitive', 'sensitive')",0.52067447,0.74615026,-0.112829626,0.06309278,1.3650515,1.5329229,0.3540857,0.43413508,1.0077724,1.1705961,0.1628237
8,-1.3854585,-1.4037896,"('unaffectionate', 'affectionate')",-1.7825896,-1.9272858,0.78827316,0.6529225,-1.161077,-1.2232627,0.7714687,0.51283395,-0.5538766,-0.6777164,-0.1238398
9,-0.8781185,-0.7818932,"('unaffectionate', 'caring')",-1.6067588,-1.6404727,0.34287047,0.19994786,-0.2602051,-0.3106076,1.3114749,1.1062437,-0.2181474,-0.2853564,-0.067209
10,2.9963052,3.0958207,"('unsympathetic', 'sympathetic')",0.907937,1.0692693,-0.81749386,-0.6150488,1.1082399,1.2884852,-0.42808306,-0.38126048,0.7533811,0.8914532,0.1380721
11,2.2037532,2.2733948,"('unhelpful', 'helpful')",1.7027967,1.8360099,1.5566311,1.7388581,1.089992,1.1597193,2.072412,2.1240609,1.7251171,1.8264086,0.1012915
12,1.0946628,1.3538129,"('unsupportive', 'supportive')",-0.2398595,-0.09581157,0.7750037,0.8778456,0.07716463,0.2424393,-1.7055289,-1.7628845,0.0002886,0.1230803,0.1227917
