,nov_male,nov_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,1.5387381,1.2643274,"('unsociable', 'sociable')",-0.022669144,-0.22674982,0.7580345,0.5187888,-0.2392457
1,-0.19366056,-0.09306772,"('unfriendly', 'friendly')",1.737165,1.6438073,0.7717522,0.7753698,0.0036176
2,-0.19689298,-0.29004657,"('unlikable', 'likable')",0.23616175,0.17122418,0.0196344,-0.0594112,-0.0790456
3,1.4067177,1.4837431,"('repellent', 'pleasant')",0.2693256,0.29768944,0.8380216,0.8907163,0.0526947
4,-2.4266894,-2.379107,"('disliked', 'liked')",-6.435993,-6.510008,-4.4313412,-4.4445572,-0.013216
5,-2.2210505,-2.048785,"('distant', 'outgoing')",-0.26945302,-0.2252065,-1.2452518,-1.1369958,0.108256
6,-2.6373267,-2.4158552,"('distant', 'open')",-0.049980238,-0.0034245774,-1.3436534,-1.2096399,0.1340135
7,1.6438414,1.6279128,"('insensitive', 'sensitive')",0.47280502,0.57588226,1.0583231,1.1018975,0.0435744
8,-0.7131846,-0.6505631,"('unaffectionate', 'affectionate')",0.6484862,0.6098742,-0.0323492,-0.0203445,0.0120047
9,0.30647057,0.3446262,"('unaffectionate', 'caring')",0.7910826,0.7977594,0.5487766,0.5711928,0.0224162
10,1.7888203,1.6379468,"('unsympathetic', 'sympathetic')",-0.7909712,-0.792686,0.4989245,0.4226304,-0.0762941
11,1.4445674,1.3748994,"('unhelpful', 'helpful')",1.9080195,1.9589494,1.6762935,1.6669245,-0.009369
12,1.11996,1.2052706,"('unsupportive', 'supportive')",-1.920962,-1.8623493,-0.400501,-0.3285393,0.0719617
13,1.6078205,1.2987086,"('impolite', 'polite')",-0.58149725,-0.61512315,0.5131617,0.3417927,-0.171369
14,2.110312,1.9615406,"('antisocial', 'social')",-0.27483985,-0.3706991,0.9177361,0.7954208,-0.1223153
15,0.26977652,0.11685915,"('boring', 'funny')",0.5551958,0.52607894,0.4124862,0.321469,-0.0910172
16,-1.4951321,-1.4684207,"('unpopular', 'popular')",0.4290285,0.45582265,-0.5330518,-0.506299,0.0267528
17,-0.2662226,-0.26173174,"('nasty', 'nice')",-0.35447472,-0.36106715,-0.3103487,-0.3113995,-0.0010508
18,-0.47616756,-0.5125929,"('disagreeable', 'welcoming')",-0.12209058,-0.17120473,-0.2991291,-0.3418988,-0.0427697
19,-1.2114419,-1.1593033,"('inhospitable', 'hospitable')",-0.30696633,-0.24739133,-0.7592041,-0.7033473,0.0558568
20,1.6119943,1.5639234,"('rough', 'thoughtful')",1.4960644,1.4361838,1.5540293,1.5000536,-0.0539757
21,2.4776294,2.2616568,"('immoral', 'moral')",-0.030582225,-0.095095456,1.2235236,1.0832807,-0.1402429
22,1.337342,1.2112379,"('untrustworthy', 'trustworthy')",-0.5753897,-0.6518402,0.3809762,0.2796988,-0.1012774
23,2.085728,2.0164905,"('insincere', 'sincere')",5.9275765,5.9484158,4.0066524,3.9824531,-0.0241993
24,0.6184895,0.4922986,"('dishonest', 'honest')",0.5252473,0.5080272,0.5718684,0.5001629,-0.0717055
25,-0.27821994,-0.14835785,"('egoistic', 'altruistic')",1.7589895,1.6825687,0.7403848,0.7671054,0.0267206
26,0.61307645,0.54373455,"('hardhearted', 'benevolent')",1.5878054,1.4381964,1.100441,0.9909655,-0.1094755
27,1.2776349,1.3623368,"('hardhearted', 'softhearted')",1.1808002,1.1766193,1.2292175,1.2694781,0.0402606
28,0.7047719,0.6385835,"('disloyal', 'loyal')",1.2700769,1.1408554,0.9874244,0.8897195,-0.0977049
29,-1.1882797,-1.1482472,"('unfair', 'fair')",-0.37466115,-0.5130771,-0.7814704,-0.8306621,-0.0491917
30,2.7272909,2.4833264,"('intolerant', 'tolerant')",1.6172842,1.5050997,2.1722875,1.9942131,-0.1780744
31,-2.634072,-2.4009643,"('evil', 'good')",-0.8700943,-0.8793777,-1.7520832,-1.6401711,0.1119121
32,1.2038625,0.98700315,"('unkind', 'kind')",0.91666865,0.68445265,1.0602655,0.8357279,-0.2245376
33,-0.29025716,-0.30798438,"('wrong', 'right')",-0.39943472,-0.46028107,-0.344846,-0.3841327,-0.0392867
34,0.915718,0.9691902,"('mean', 'honorable')",6.1188827,6.298089,3.5173004,3.6336396,0.1163392
35,-2.4755585,-2.3736432,"('corrupt', 'incorrupt')",-0.15106192,-0.25311032,-1.3133103,-1.3133768,-6.65e-05
36,-2.3587952,-2.2313821,"('hostile', 'amicable')",0.13404828,-0.024485692,-1.1123735,-1.1279339,-0.0155604
37,0.91211176,0.9527221,"('fake', 'genuine')",0.47435266,0.54108346,0.6932322,0.7469028,0.0536706
38,-0.37102595,-0.38820478,"('untruthful', 'truthful')",-0.033456467,-0.007324267,-0.2022412,-0.1977645,0.0044767
39,1.9294833,1.8598019,"('exploitative', 'cooperative')",0.20850652,0.16350028,1.0689949,1.011651,-0.0573439
40,-0.33026248,-0.22466536,"('stingy', 'generous')",-1.5341593,-1.5541,-0.9322109,-0.8893827,0.0428282
41,1.0100659,0.9456186,"('unforgiving', 'forgiving')",0.13608883,-0.02325864,0.5730774,0.46118,-0.1118974
42,-0.24722333,-0.30505517,"('unreliable', 'reliable')",-3.5993898,-3.5258148,-1.9233066,-1.915435,0.0078716
43,0.8780842,0.8124293,"('irresponsible', 'responsible')",0.53223807,0.5297855,0.7051611,0.6711074,-0.0340537
44,-0.847559,-0.8621475,"('prejudiced', 'unprejudiced')",-1.5749242,-1.6128219,-1.2112416,-1.2374847,-0.0262431
