,msci_male,msci_female,tuple,inc_male,inc_female,average_male,average_female,female-male
20,1.0392877,1.0243005,"('rough', 'thoughtful')",1.1425767,1.0921017,1.0909321,1.0582011,-0.032731
21,0.854299,0.9791071,"('immoral', 'moral')",-0.63490134,-0.56451744,0.1096988,0.2072948,0.097596
22,0.03647298,0.15631233,"('untrustworthy', 'trustworthy')",-1.0780493,-1.100915,-0.5207881,-0.4723013,0.0484868
23,-0.16315606,-0.0640122,"('insincere', 'sincere')",4.8956027,4.766664,2.3662233,2.351326,-0.0148973
24,-0.4453379,-0.39476198,"('dishonest', 'honest')",0.28274718,0.24591486,-0.0812954,-0.0744236,0.0068718
25,-0.31979555,-0.43182343,"('egoistic', 'altruistic')",1.713963,1.6878631,0.6970837,0.6280198,-0.0690639
26,0.1041249,0.060441583,"('hardhearted', 'benevolent')",2.1170113,2.0939848,1.110568,1.0772132,-0.0333548
27,-0.57111305,-0.5956592,"('hardhearted', 'softhearted')",1.2930895,1.1902438,0.3609882,0.2972923,-0.0636959
28,-0.486456,-0.53395855,"('disloyal', 'loyal')",0.855909,0.6977348,0.1847265,0.0818881,-0.1028384
29,-0.23374932,-0.24795793,"('unfair', 'fair')",-0.67527324,-0.81992555,-0.4545113,-0.5339417,-0.0794304
30,1.3241479,1.3651214,"('intolerant', 'tolerant')",1.448669,1.4472638,1.3864084,1.4061925,0.0197841
31,-0.94692546,-0.93337023,"('evil', 'good')",-0.3939228,-0.46876046,-0.6704241,-0.7010654,-0.0306413
32,-0.046310373,-0.021092886,"('unkind', 'kind')",0.56277156,0.43021572,0.2582306,0.2045614,-0.0536692
33,0.20112224,0.071665086,"('wrong', 'right')",-0.44162345,-0.49709168,-0.1202506,-0.2127133,-0.0924627
34,-0.4478529,-0.30576253,"('mean', 'honorable')",5.476027,5.5836883,2.514087,2.6389627,0.1248757
35,-0.62081754,-0.87211025,"('corrupt', 'incorrupt')",0.32427996,0.18024883,-0.1482688,-0.3459307,-0.1976619
36,-0.84898394,-1.0099077,"('hostile', 'amicable')",0.7636719,0.5614982,-0.042656,-0.2242047,-0.1815487
37,0.2785048,0.2775935,"('fake', 'genuine')",0.07806021,0.084603354,0.1782825,0.1810984,0.0028159
38,-0.58780575,-0.5244631,"('untruthful', 'truthful')",-0.33074605,-0.32199466,-0.4592759,-0.4232289,0.036047
39,1.4680928,1.511652,"('exploitative', 'cooperative')",0.08383114,0.080827884,0.775962,0.7962399,0.0202779
40,-0.6342231,-0.6005826,"('stingy', 'generous')",-1.2946088,-1.4130098,-0.964416,-1.0067961,-0.0423801
41,0.1740865,0.27902627,"('unforgiving', 'forgiving')",0.35793352,0.28326336,0.26601,0.2811448,0.0151348
42,0.3045317,0.46125835,"('unreliable', 'reliable')",-3.0111885,-2.9199471,-1.3533285,-1.2293444,0.1239841
43,-0.06299648,0.09560676,"('irresponsible', 'responsible')",0.3123887,0.3188933,0.1246961,0.20725,0.0825539
44,-0.0058230655,-0.052828472,"('prejudiced', 'unprejudiced')",-1.400483,-1.3892984,-0.703153,-0.7210634,-0.0179104
45,0.15916601,0.42146555,"('incompetent', 'competent')",-0.023041094,-0.030175697,0.0680625,0.1956449,0.1275824
46,0.3871412,0.5734799,"('uncompetitive', 'competitive')",-0.526793,-0.4682743,-0.0698259,0.0526028,0.1224287
47,0.30682322,0.3784782,"('stupid', 'smart')",4.9198,5.0180354,2.6133115,2.6982567,0.0849452
48,0.1414921,0.21951199,"('unintelligent', 'intelligent')",0.5674903,0.56843364,0.3544912,0.3939728,0.0394816
49,-0.22137934,-0.12948112,"('unable', 'able')",-0.23762584,-0.15172571,-0.2295026,-0.1406034,0.0888992
50,0.24610358,0.18778571,"('clumsy', 'skillful')",0.07758311,0.05195567,0.1618433,0.1198707,-0.0419726
51,0.07418437,0.10828266,"('uneducated', 'educated')",0.30623612,0.2483418,0.1902103,0.1783122,-0.0118981
52,-0.32695755,-0.64632857,"('irrational', 'rational')",0.7687227,0.61548835,0.2208826,-0.0154201,-0.2363027
53,-0.9145362,-0.9380577,"('uncreative', 'creative')",0.9682479,0.9057696,0.0268559,-0.0161441,-0.043
54,-0.045045655,-0.11684104,"('incapable', 'capable')",1.2319189,1.2552627,0.5934367,0.5692108,-0.0242259
55,0.5333319,0.75845206,"('incompetent', 'clever')",0.10005219,0.13757497,0.316692,0.4480135,0.1313215
56,1.164492,1.3166187,"('impractical', 'practical')",-0.085668705,-0.09188087,0.5394117,0.6123689,0.0729572
57,-0.26187095,-0.17477044,"('unimaginative', 'imaginative')",-1.8741252,-1.9012408,-1.0679981,-1.0380056,0.0299925
58,0.2813492,0.3217479,"('undiscriminating', 'discriminating')",0.52969956,0.5087635,0.4055244,0.4152557,0.0097313
59,0.25301105,0.14294913,"('foolish', 'wise')",0.46266636,0.412262,0.3578387,0.2776056,-0.0802331
60,1.2612566,1.513294,"('inefficient', 'efficient')",-0.574976,-0.41901264,0.3431403,0.5471407,0.2040004
61,0.6362276,0.5193666,"('illogical', 'logical')",0.42773345,0.29943472,0.5319805,0.4094007,-0.1225798
62,1.3104513,1.5351771,"('incompetent', 'brilliant')",0.07693152,0.20131917,0.6936914,0.8682482,0.1745568
63,0.29636222,0.49963447,"('unperceptive', 'insightful')",0.63743544,0.74826473,0.4668988,0.6239496,0.1570508
64,0.3573168,0.42890674,"('shy', 'confident')",-6.497873,-6.464968,-3.0702779,-3.0180306,0.0522473
65,0.41492635,0.44425905,"('insecure', 'secure')",-0.83425343,-0.79470134,-0.2096635,-0.1752211,0.0344424
66,-0.80542386,-0.85134435,"('inactive', 'active')",0.8205135,0.8102297,0.0075448,-0.0205573,-0.0281021
67,1.0530169,1.0994517,"('doubtful', 'determined')",-0.340003,-0.2537305,0.3565069,0.4228606,0.0663537
68,-0.23575,-0.24412291,"('dependent', 'independent')",-0.7361614,-0.72631216,-0.4859557,-0.4852175,0.0007382
69,0.4414614,0.34728116,"('lazy', 'industrious')",-0.28328505,-0.2639333,0.0790882,0.0416739,-0.0374143
70,0.42572042,0.6049191,"('lethargic', 'energetic')",0.6677725,0.75902164,0.5467464,0.6819704,0.135224
71,0.22444452,0.20958783,"('diffident', 'self-confident')",0.67138565,0.6730735,0.4479151,0.4413306,-0.0065845
72,-0.5992287,-0.50691247,"('unambitious', 'ambitious')",-1.1516014,-1.1461009,-0.8754151,-0.8265067,0.0489084
73,0.87204814,0.78207374,"('helpless', 'self-reliant')",-2.7429528,-2.7603214,-0.9354523,-0.9891238,-0.0536715
74,0.61159533,0.74313277,"('undedicated', 'dedicated')",0.3206233,0.2929614,0.4661093,0.5180471,0.0519378
75,-0.45537135,-0.45902613,"('meek', 'impulsive')",-0.27190888,-0.22310622,-0.3636401,-0.3410662,0.0225739
76,0.38771284,0.5623784,"('anxious', 'daring')",-0.14459163,-0.031545956,0.1215606,0.2654162,0.1438556
77,0.5240168,0.6805109,"('unmotivated', 'motivated')",-1.2276331,-1.0982324,-0.3518082,-0.2088608,0.1429474
78,-0.23156646,-0.15127496,"('nonresilient', 'resilient')",0.17722644,0.23518187,-0.02717,0.0419535,0.0691235
79,-1.1195196,-1.1832653,"('wavering', 'unwavering')",0.11738901,0.091347955,-0.5010653,-0.5459587,-0.0448934
80,0.19833949,0.22188316,"('dominated', 'dominating')",-1.5085771,-1.4284885,-0.6551188,-0.6033027,0.0518161
81,0.7465735,0.8714609,"('submissive', 'aggressive')",-0.8479286,-0.73217064,-0.0506775,0.0696451,0.1203226
82,-0.7106207,-0.60278183,"('poor', 'rich')",5.7419157,5.7396746,2.5156474,2.5684464,0.052799
83,0.30831158,0.3286999,"('powerless', 'powerful')",-0.86198527,-0.86328226,-0.2768368,-0.2672912,0.0095456
84,0.69131947,0.56295764,"('inferior', 'superior')",1.0053097,0.9403325,0.8483146,0.7516451,-0.0966695
85,0.06825078,-0.05792795,"('insignificant', 'prestigious')",1.576433,1.541507,0.8223419,0.7417895,-0.0805524
86,-0.8229216,-0.77332026,"('uninfluential', 'influential')",-0.18897906,-0.30020607,-0.5059503,-0.5367632,-0.0308129
87,1.051531,1.0350537,"('unsuccessful', 'successful')",1.0198574,1.1238508,1.0356941,1.0794523,0.0437582
88,0.28339088,0.14799902,"('low', 'eminent')",0.6915692,0.6804063,0.48748,0.4142026,-0.0732774
