,equinix_male,equinix_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.3467605,-1.4967028,"('unsociable', 'sociable')",-0.35481465,-0.4909356,-0.8507876,-0.9938192,-0.1430316
1,-1.477323,-1.6561097,"('unfriendly', 'friendly')",1.7720202,1.5230438,0.1473486,-0.066533,-0.2138816
2,-0.19938259,-0.093437016,"('unlikable', 'likable')",0.6841303,0.72748196,0.2423739,0.3170225,0.0746486
3,-0.6335138,-0.479029,"('repellent', 'pleasant')",-0.024486836,0.049138617,-0.3290003,-0.2149452,0.1140551
4,-0.16507187,-0.20259689,"('disliked', 'liked')",-6.029348,-6.0708027,-3.0972099,-3.1366997,-0.0394898
5,-0.7092636,-0.7384925,"('distant', 'outgoing')",-0.042651754,-0.12988392,-0.3759577,-0.4341882,-0.0582305
6,-0.74662346,-0.72719026,"('distant', 'open')",0.35649836,0.21672307,-0.1950625,-0.2552336,-0.0601711
7,-1.153966,-1.0533429,"('insensitive', 'sensitive')",0.47103623,0.5252593,-0.3414649,-0.2640418,0.0774231
8,-0.3608445,-0.4335932,"('unaffectionate', 'affectionate')",0.8145312,0.6205745,0.2268434,0.0934906,-0.1333528
9,-1.1961812,-1.2772434,"('unaffectionate', 'caring')",0.98740184,0.8562213,-0.1043897,-0.210511,-0.1061213
10,-1.361402,-1.2715247,"('unsympathetic', 'sympathetic')",-0.44960552,-0.43919381,-0.9055037,-0.8553593,0.0501444
11,-0.70801157,-0.6933097,"('unhelpful', 'helpful')",1.6288048,1.6988535,0.4603966,0.5027719,0.0423753
12,-1.0179172,-0.976043,"('unsupportive', 'supportive')",-1.7932677,-1.753459,-1.4055924,-1.364751,0.0408414
13,-0.79777735,-0.85871595,"('impolite', 'polite')",-0.37273258,-0.33462995,-0.585255,-0.596673,-0.011418
14,-0.5213885,-0.5039701,"('antisocial', 'social')",-0.38240725,-0.40828562,-0.4518979,-0.4561279,-0.00423
15,0.65131956,0.57708466,"('boring', 'funny')",0.6267004,0.5708828,0.63901,0.5739837,-0.0650263
16,-0.3113089,-0.24183524,"('unpopular', 'popular')",0.5240693,0.6102764,0.1063802,0.1842206,0.0778404
17,-0.090002745,0.061586153,"('nasty', 'nice')",-0.4161491,-0.37756243,-0.2530759,-0.1579881,0.0950878
18,-0.23658174,-0.22498962,"('disagreeable', 'welcoming')",-0.41898745,-0.5229117,-0.3277846,-0.3739507,-0.0461661
19,-0.9815129,-0.978465,"('inhospitable', 'hospitable')",-0.23269764,-0.18070617,-0.6071053,-0.5795856,0.0275197
20,0.27234477,0.34209478,"('rough', 'thoughtful')",1.3958021,1.3980424,0.8340734,0.8700686,0.0359952
21,-0.6281852,-0.61029,"('immoral', 'moral')",-0.43079478,-0.32994306,-0.52949,-0.4701165,0.0593735
22,-0.4066418,-0.42507818,"('untrustworthy', 'trustworthy')",-0.93492913,-1.0109898,-0.6707855,-0.718034,-0.0472485
23,-1.3106371,-1.3298674,"('insincere', 'sincere')",5.280419,5.219774,1.9848909,1.9449532,-0.0399377
24,-0.8544501,-0.90540624,"('dishonest', 'honest')",0.6246955,0.5704001,-0.1148773,-0.1675031,-0.0526258
25,-0.21938731,-0.23723215,"('egoistic', 'altruistic')",1.4810756,1.3703685,0.6308442,0.5665681,-0.0642761
26,0.12763971,-0.014128044,"('hardhearted', 'benevolent')",1.7402362,1.6028888,0.9339379,0.7943804,-0.1395575
27,-0.5346186,-0.45342666,"('hardhearted', 'softhearted')",1.2801604,1.2078264,0.3727709,0.3771999,0.004429
28,-0.7611545,-0.90435547,"('disloyal', 'loyal')",0.8679721,0.716339,0.0534088,-0.0940082,-0.147417
29,-0.030717574,-0.09702438,"('unfair', 'fair')",-0.5227112,-0.7387078,-0.2767144,-0.4178661,-0.1411517
30,0.08638973,0.067525335,"('intolerant', 'tolerant')",1.6060414,1.5311179,0.8462156,0.7993217,-0.0468939
31,-0.7708029,-0.84165215,"('evil', 'good')",-0.9407361,-1.1657045,-0.8557695,-1.0036783,-0.1479088
32,-0.83935755,-0.851929,"('unkind', 'kind')",0.57293594,0.45073646,-0.1332108,-0.2005963,-0.0673855
33,-0.31117943,-0.41458976,"('wrong', 'right')",-0.23275039,-0.33098525,-0.2719649,-0.3727875,-0.1008226
34,-0.21618295,-0.088303775,"('mean', 'honorable')",5.6333666,5.7674394,2.7085919,2.8395679,0.130976
35,0.26900548,0.22401458,"('corrupt', 'incorrupt')",-0.0039537176,-0.22685958,0.1325259,-0.0014225,-0.1339484
36,-0.49081886,-0.5672138,"('hostile', 'amicable')",0.05377397,-0.22673745,-0.2185224,-0.3969756,-0.1784532
37,-0.5574624,-0.43677607,"('fake', 'genuine')",0.38213745,0.40138584,-0.0876625,-0.0176951,0.0699674
38,-1.2275326,-1.2352723,"('untruthful', 'truthful')",-0.15927166,-0.10131836,-0.6934022,-0.6682953,0.0251069
39,0.3461186,0.3361583,"('exploitative', 'cooperative')",0.2572264,0.29342565,0.3016725,0.314792,0.0131195
40,0.08183428,0.04599601,"('stingy', 'generous')",-1.2482879,-1.3669682,-0.5832268,-0.6604861,-0.0772593
41,-0.6271196,-0.65059537,"('unforgiving', 'forgiving')",0.10037569,-0.04217847,-0.2633719,-0.3463869,-0.083015
42,0.17123435,0.4065606,"('unreliable', 'reliable')",-2.6925135,-2.5054748,-1.2606395,-1.0494571,0.2111824
43,-0.71020246,-0.5982401,"('irresponsible', 'responsible')",0.49256906,0.5442314,-0.1088167,-0.0270043,0.0818124
44,0.87765664,0.98032635,"('prejudiced', 'unprejudiced')",-1.2913465,-1.1791122,-0.206845,-0.0993929,0.1074521
45,-1.4327501,-1.3840411,"('incompetent', 'competent')",-0.16010495,-0.15325166,-0.7964275,-0.7686464,0.0277811
46,-1.1508919,-1.0705876,"('uncompetitive', 'competitive')",-0.7342972,-0.6693182,-0.9425945,-0.8699529,0.0726416
47,0.013833922,0.116176374,"('stupid', 'smart')",5.302487,5.316703,2.6581604,2.7164397,0.0582793
48,-0.28776512,-0.40373212,"('unintelligent', 'intelligent')",1.0471407,1.0354499,0.3796878,0.3158589,-0.0638289
49,0.1515621,0.2840105,"('unable', 'able')",-0.037000425,0.107634574,0.0572808,0.1958225,0.1385417
50,0.26864988,0.42442182,"('clumsy', 'skillful')",0.13581824,0.13619806,0.2022341,0.2803099,0.0780758
51,-0.67588174,-0.7879818,"('uneducated', 'educated')",0.428108,0.40239245,-0.1238869,-0.1927947,-0.0689078
52,-0.40588474,-0.65060896,"('irrational', 'rational')",0.15326187,-0.051597603,-0.1263114,-0.3511033,-0.2247919
53,-1.2671756,-1.2935058,"('uncreative', 'creative')",0.6671035,0.6123769,-0.300036,-0.3405644,-0.0405284
54,-0.33190683,-0.43471712,"('incapable', 'capable')",0.96751326,1.0148343,0.3178032,0.2900586,-0.0277446
55,-0.63997334,-0.64513344,"('incompetent', 'clever')",0.16895393,0.19854501,-0.2355097,-0.2232942,0.0122155
56,0.27182308,0.27284545,"('impractical', 'practical')",0.2043183,0.25442517,0.2380707,0.2636353,0.0255646
57,-0.851322,-0.93059945,"('unimaginative', 'imaginative')",-2.335511,-2.3966033,-1.5934165,-1.6636014,-0.0701849
58,-1.1800895,-1.212258,"('undiscriminating', 'discriminating')",0.07041237,-0.020712815,-0.5548385,-0.6164854,-0.0616469
59,0.3662177,0.31101635,"('foolish', 'wise')",0.5127957,0.4712723,0.4395067,0.3911443,-0.0483624
60,-0.0894214,0.018408373,"('inefficient', 'efficient')",0.11257405,0.35310122,0.0115763,0.1857548,0.1741785
61,-1.242654,-1.4052287,"('illogical', 'logical')",0.21320425,0.050880063,-0.5147249,-0.6771743,-0.1624494
62,-0.56804633,-0.4509594,"('incompetent', 'brilliant')",0.36702648,0.5883073,-0.1005099,0.068674,0.1691839
63,-1.1530665,-1.0590227,"('unperceptive', 'insightful')",0.8723313,1.0298724,-0.1403676,-0.0145751,0.1257925
64,-0.43157452,-0.49682415,"('shy', 'confident')",-6.306207,-6.2617335,-3.3688908,-3.3792789,-0.0103881
65,-0.43778533,-0.5049193,"('insecure', 'secure')",-0.43897247,-0.3919189,-0.4383789,-0.4484191,-0.0100402
66,-0.9827467,-0.94344205,"('inactive', 'active')",0.55007863,0.515248,-0.216334,-0.214097,0.002237
67,0.18835509,0.18896876,"('doubtful', 'determined')",-0.17892744,-0.13921931,0.0047138,0.0248747,0.0201609
68,-0.62590635,-0.6885617,"('dependent', 'independent')",-0.501963,-0.51303536,-0.5639347,-0.6007985,-0.0368638
69,0.8253681,0.8793237,"('lazy', 'industrious')",-0.24672428,-0.28210828,0.2893219,0.2986077,0.0092858
70,-0.07014016,0.08030499,"('lethargic', 'energetic')",0.49295565,0.6581193,0.2114078,0.3692122,0.1578044
71,-0.16999713,-0.20417307,"('diffident', 'self-confident')",0.5066249,0.46392274,0.1683139,0.1298748,-0.0384391
72,-0.45856702,-0.4685323,"('unambitious', 'ambitious')",-0.6155075,-0.5670639,-0.5370373,-0.5177981,0.0192392
73,1.0346627,1.0765576,"('helpless', 'self-reliant')",-2.6801367,-2.583237,-0.822737,-0.7533396,0.0693974
74,-0.0721635,0.003716331,"('undedicated', 'dedicated')",0.16437474,0.14714806,0.0461056,0.0754322,0.0293266
75,0.54281193,0.5445801,"('meek', 'impulsive')",-0.3149904,-0.2498352,0.1139108,0.1473725,0.0334617
76,0.55322665,0.81787384,"('anxious', 'daring')",0.40814462,0.617692,0.4806857,0.7177829,0.2370972
77,-1.1486834,-1.1979684,"('unmotivated', 'motivated')",-0.96145743,-0.86303556,-1.0550704,-1.030502,0.0245684
78,-0.69545126,-0.5329019,"('nonresilient', 'resilient')",0.18351565,0.29939184,-0.2559678,-0.116755,0.1392128
79,-0.45386466,-0.40394497,"('wavering', 'unwavering')",-0.14322023,-0.16136381,-0.2985424,-0.2826544,0.015888
80,-0.09180584,-0.043806456,"('dominated', 'dominating')",-1.2503539,-1.1259726,-0.6710799,-0.5848895,0.0861904
81,-0.06516475,-0.1825386,"('submissive', 'aggressive')",-0.56275284,-0.40763298,-0.3139588,-0.2950858,0.018873
82,-0.8132356,-0.7241326,"('poor', 'rich')",5.7514915,5.8849254,2.4691279,2.5803964,0.1112685
83,-0.3121146,-0.40610698,"('powerless', 'powerful')",-0.75239533,-0.8428015,-0.5322549,-0.6244543,-0.0921994
84,0.81771153,0.7104218,"('inferior', 'superior')",1.1107827,1.0633909,0.9642471,0.8869063,-0.0773408
85,0.020214975,0.039377637,"('insignificant', 'prestigious')",0.79608524,0.6877395,0.4081501,0.3635586,-0.0445915
86,-1.7508172,-1.9555922,"('uninfluential', 'influential')",-0.12629633,-0.27292675,-0.9385567,-1.1142595,-0.1757028
87,-0.5299411,-0.50179535,"('unsuccessful', 'successful')",0.91556305,1.0511941,0.192811,0.2746994,0.0818884
88,-0.31970334,-0.34882447,"('low', 'eminent')",0.3198392,0.29073966,6.79e-05,-0.0290424,-0.0291103
