,jabil_male,jabil_female,tuple,inc_male,inc_female,average_male,average_female,female-male
74,-0.15033677,0.0014345981,"('undedicated', 'dedicated')",0.17612821,0.07493919,0.0128957,0.0381869,0.0252912
75,-0.1494574,-0.49538115,"('meek', 'impulsive')",-0.51547116,-0.6287217,-0.3324643,-0.5620514,-0.2295871
76,0.010912277,0.11589129,"('anxious', 'daring')",0.67742074,0.90790224,0.3441665,0.5118968,0.1677303
77,-0.98692954,-0.69769174,"('unmotivated', 'motivated')",-0.8611981,-0.558229,-0.9240638,-0.6279604,0.2961034
78,-0.43636233,-0.14993238,"('nonresilient', 'resilient')",0.20316935,0.61080074,-0.1165965,0.2304342,0.3470307
79,-0.11728321,-0.49098122,"('wavering', 'unwavering')",0.028304137,-0.10104229,-0.0444895,-0.2960117,-0.2515222
80,0.29319012,0.075681075,"('dominated', 'dominating')",-0.94141793,-0.887092,-0.3241139,-0.4057055,-0.0815916
81,-0.5634102,-0.86592466,"('submissive', 'aggressive')",-0.24128555,-0.07744129,-0.4023479,-0.471683,-0.0693351
82,-0.12638523,-0.39851242,"('poor', 'rich')",6.603066,6.485502,3.2383404,3.0434947,-0.1948457
83,-0.18781833,-0.28421956,"('powerless', 'powerful')",-0.83494216,-0.8217887,-0.5113803,-0.5530041,-0.0416238
84,0.19212437,0.28850278,"('inferior', 'superior')",0.8912499,1.0924886,0.5416871,0.6904957,0.1488086
85,0.94641155,0.45334467,"('insignificant', 'prestigious')",-0.042904533,-0.34111077,0.4517535,0.056117,-0.3956365
86,-0.61361766,-0.9734838,"('uninfluential', 'influential')",-0.0059727356,-0.07224076,-0.3097952,-0.5228623,-0.2130671
87,0.5011547,0.2554815,"('unsuccessful', 'successful')",0.81037474,0.8137944,0.6557647,0.5346379,-0.1211268
88,0.5265903,-0.06385854,"('low', 'eminent')",1.0111531,0.7763772,0.7688717,0.3562593,-0.4126124
