,under_male,under_female,tuple,armour_male,armour_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.46784818,-0.55502623,"('unsociable', 'sociable')",0.5856803,0.49050033,-0.2944457,-0.37880284,-0.0588712,-0.1477762,-0.088905
1,-1.404834,-1.475594,"('unfriendly', 'friendly')",1.3798229,1.1630319,2.1309729,2.0011215,0.7019873,0.5628531,-0.1391342
2,-0.26732954,-0.15117547,"('unlikable', 'likable')",1.302903,1.4113604,0.5953384,0.68605256,0.5436373,0.6487458,0.1051085
3,-0.13347663,-0.051105842,"('repellent', 'pleasant')",-1.4309694,-1.3234292,0.28657824,0.28329015,-0.4259559,-0.3637483,0.0622076
4,-0.9226733,-1.0695288,"('disliked', 'liked')",0.17908643,0.11861366,-6.4133043,-6.4315214,-2.3856304,-2.4608123,-0.0751819
5,-1.6772143,-1.6952637,"('distant', 'outgoing')",0.45940346,0.40868947,0.25346833,0.25010318,-0.3214475,-0.3454904,-0.0240429
6,-1.2230071,-1.1876447,"('distant', 'open')",0.6739867,0.5891755,0.65276164,0.5802125,0.0345804,-0.0060856,-0.040666
7,0.9565934,1.0137024,"('insensitive', 'sensitive')",0.56524897,0.56162345,1.0366665,1.0947388,0.8528363,0.8900216,0.0371853
8,-1.827691,-1.8004432,"('unaffectionate', 'affectionate')",0.728343,0.66581374,1.2328115,1.0683688,0.0444878,-0.0220869,-0.0665747
9,-1.2470909,-1.2238572,"('unaffectionate', 'caring')",0.7415766,0.73227906,1.3528733,1.3124307,0.282453,0.2736175,-0.0088355
10,0.5485725,0.59474057,"('unsympathetic', 'sympathetic')",0.4483136,0.47049266,-0.12817422,-0.09970209,0.2895706,0.3218437,0.0322731
11,-0.38206568,-0.24439059,"('unhelpful', 'helpful')",-0.50766885,-0.49047711,1.4716036,1.6825591,0.1939564,0.3158971,0.1219407
12,0.3687953,0.4661849,"('unsupportive', 'supportive')",1.6191123,1.6642492,-1.7460526,-1.7062207,0.0806183,0.1414044,0.0607861
13,0.42998397,0.44615602,"('impolite', 'polite')",0.4224255,0.41903746,-1.0199881,-0.93650115,-0.0558595,-0.0237692,0.0320903
14,0.49050233,0.39662966,"('antisocial', 'social')",0.4330502,0.39577648,-0.40136975,-0.34177753,0.1740609,0.1502095,-0.0238514
15,1.1453085,1.0457917,"('boring', 'funny')",1.0891573,1.0036688,0.54905146,0.5562017,0.9278391,0.868554,-0.0592851
16,-1.5933189,-1.6053319,"('unpopular', 'popular')",-0.7526724,-0.7092647,0.18581288,0.18021864,-0.7200595,-0.7114593,0.0086002
17,-0.1695202,-0.059134502,"('nasty', 'nice')",-0.4020039,-0.3255037,-0.31752273,-0.2322894,-0.296349,-0.2056425,0.0907065
18,-0.24464417,-0.11509387,"('disagreeable', 'welcoming')",-0.9619236,-0.9084994,-0.651463,-0.6751311,-0.6193436,-0.5662415,0.0531021
19,-2.258982,-2.0509512,"('inhospitable', 'hospitable')",-0.00904844,0.09651348,0.18926634,0.29705894,-0.6929213,-0.5524596,0.1404617
20,-0.017544642,0.110949636,"('rough', 'thoughtful')",0.2618017,0.27919108,1.3308531,1.2590356,0.5250367,0.5497255,0.0246888
21,0.49963334,0.5832038,"('immoral', 'moral')",0.38453007,0.37216786,-0.8964123,-0.7167005,-0.004083,0.079557,0.08364
22,0.7059021,0.72659266,"('untrustworthy', 'trustworthy')",-0.3892939,-0.4248448,-0.483436,-0.49953344,-0.0556093,-0.0659285,-0.0103192
23,0.45535693,0.5915027,"('insincere', 'sincere')",0.36449215,0.3445111,5.7268724,5.684417,2.1822405,2.2068102,0.0245697
24,0.7751173,0.73411006,"('dishonest', 'honest')",0.831979,0.73041457,0.9349332,0.85923034,0.8473431,0.774585,-0.0727581
25,-0.55400187,-0.7078293,"('egoistic', 'altruistic')",0.3849786,0.3527031,1.3939592,1.3034098,0.408312,0.3160945,-0.0922175
26,0.47917148,0.38402626,"('hardhearted', 'benevolent')",2.2952185,2.125101,2.0746171,2.039953,1.6163357,1.5163601,-0.0999756
27,0.24464318,0.321793,"('hardhearted', 'softhearted')",0.35561877,0.3288413,1.4985923,1.2863064,0.699618,0.6456469,-0.0539711
28,0.11849749,-0.044419535,"('disloyal', 'loyal')",0.82224524,0.6478811,1.1005089,1.0174103,0.6804172,0.5402906,-0.1401266
29,-0.061856933,-0.25825968,"('unfair', 'fair')",-1.1447905,-1.2014388,-0.16750844,-0.3647422,-0.458052,-0.6081469,-0.1500949
30,0.7197353,0.8384029,"('intolerant', 'tolerant')",0.7333352,0.81680965,0.8441667,0.90058035,0.7657457,0.851931,0.0861853
31,-2.124494,-2.099609,"('evil', 'good')",-0.060180195,0.005431369,-0.36238196,-0.51785576,-0.8490187,-0.8706778,-0.0216591
32,-0.5256435,-0.50180686,"('unkind', 'kind')",1.1293105,1.0544946,0.95280236,0.8228051,0.5188231,0.4584976,-0.0603255
33,-1.0383478,-1.0425262,"('wrong', 'right')",1.0072876,0.95094883,-0.29701298,-0.3927928,-0.1093577,-0.1614567,-0.052099
34,-0.45430157,-0.16188997,"('mean', 'honorable')",0.00453146,0.20248492,5.587491,5.788413,1.7125737,1.9430027,0.230429
35,-1.0426856,-1.1562501,"('corrupt', 'incorrupt')",0.4231837,0.35047457,0.09298017,-0.12893084,-0.1755073,-0.3115688,-0.1360615
36,-2.1687632,-2.1867716,"('hostile', 'amicable')",0.26626807,0.20111074,0.06739694,-0.18209201,-0.6116994,-0.7225843,-0.1108849
37,0.05128975,0.24903575,"('fake', 'genuine')",0.15859675,0.20010722,0.59676886,0.6273846,0.2688851,0.3588425,0.0899574
38,-1.4084315,-1.303735,"('untruthful', 'truthful')",-0.30794796,-0.26349562,-0.5243852,-0.42482024,-0.7469215,-0.664017,0.0829045
39,0.36744988,0.49907583,"('exploitative', 'cooperative')",0.014309616,0.12596698,-0.010267733,0.016031832,0.1238306,0.2136916,0.089861
40,0.04305961,-0.019756682,"('stingy', 'generous')",-0.35646883,-0.3998834,-1.6189979,-1.7361345,-0.6441357,-0.7185915,-0.0744558
41,-0.07264565,-0.10669469,"('unforgiving', 'forgiving')",-0.2996896,-0.30291775,-0.30646098,-0.3646016,-0.2262654,-0.2580713,-0.0318059
42,1.1059059,1.3373771,"('unreliable', 'reliable')",0.06908631,0.16295265,-2.5741582,-2.4077873,-0.4663887,-0.3024859,0.1639028
43,0.8112065,0.9963734,"('irresponsible', 'responsible')",0.44580942,0.5390785,0.88893366,0.9874574,0.7153165,0.8409697,0.1256532
44,-0.13915022,-0.03929898,"('prejudiced', 'unprejudiced')",-2.2807941,-2.184856,-1.6847478,-1.6081985,-1.3682307,-1.2774512,0.0907795
45,1.0486505,0.948294,"('incompetent', 'competent')",0.6199729,0.56482476,0.3525623,0.30942982,0.6737286,0.6075162,-0.0662124
46,1.3885156,1.5073806,"('uncompetitive', 'competitive')",-0.3925482,-0.36598748,-0.5753244,-0.580235,0.1402143,0.1870527,0.0468384
47,0.80250156,0.9200259,"('stupid', 'smart')",2.1174421,2.1344047,5.692906,5.786818,2.8709501,2.9470828,0.0761327
48,-0.3722136,-0.4195641,"('unintelligent', 'intelligent')",0.9655419,0.8973268,0.4836183,0.5287628,0.3589822,0.3355085,-0.0234737
49,0.23955828,0.45701313,"('unable', 'able')",1.2069657,1.2574141,0.25887004,0.3530541,0.5684646,0.6891604,0.1206958
50,0.38228095,0.44281134,"('clumsy', 'skillful')",0.4577206,0.36648467,0.2602679,0.18036532,0.3667565,0.3298871,-0.0368694
