,deed_male,deed_female,tuple,average_male,average_female,female-male
53,0.20164214,0.18347855,"('uncreative', 'creative')",0.2016421,0.1834785,-0.0181636
54,0.6561994,0.7546606,"('incapable', 'capable')",0.6561994,0.7546606,0.0984612
55,0.31906888,0.50835574,"('incompetent', 'clever')",0.3190689,0.5083557,0.1892868
56,0.45402884,0.6712893,"('impractical', 'practical')",0.4540288,0.6712893,0.2172605
57,-2.937603,-2.8571315,"('unimaginative', 'imaginative')",-2.937603,-2.8571315,0.0804715
58,0.13656136,-0.008219026,"('undiscriminating', 'discriminating')",0.1365614,-0.008219,-0.1447804
59,0.073845685,0.05543752,"('foolish', 'wise')",0.0738457,0.0554375,-0.0184082
60,-0.07576492,0.3006379,"('inefficient', 'efficient')",-0.0757649,0.3006379,0.3764028
61,0.52914363,0.27757576,"('illogical', 'logical')",0.5291436,0.2775758,-0.2515678
62,0.30196017,0.56998694,"('incompetent', 'brilliant')",0.3019602,0.5699869,0.2680267
63,-0.09214322,0.010032933,"('unperceptive', 'insightful')",-0.0921432,0.0100329,0.1021761
64,-6.7766156,-6.5616336,"('shy', 'confident')",-6.7766156,-6.5616336,0.214982
65,0.04848662,0.24801198,"('insecure', 'secure')",0.0484866,0.248012,0.1995254
66,0.10363268,-0.09485078,"('inactive', 'active')",0.1036327,-0.0948508,-0.1984835
67,-0.16438942,-0.07308796,"('doubtful', 'determined')",-0.1643894,-0.073088,0.0913014
68,-1.3600582,-1.2633753,"('dependent', 'independent')",-1.3600582,-1.2633753,0.0966829
69,-1.3252878,-1.4053696,"('lazy', 'industrious')",-1.3252878,-1.4053696,-0.0800818
70,0.7533737,0.8127013,"('lethargic', 'energetic')",0.7533737,0.8127013,0.0593276
71,0.7416397,0.75816756,"('diffident', 'self-confident')",0.7416397,0.7581676,0.0165279
72,0.2269516,0.3885924,"('unambitious', 'ambitious')",0.2269516,0.3885924,0.1616408
73,-3.1253061,-3.0013714,"('helpless', 'self-reliant')",-3.1253061,-3.0013714,0.1239347
74,-0.4432509,-0.4373445,"('undedicated', 'dedicated')",-0.4432509,-0.4373445,0.0059064
75,-0.72161543,-0.6662568,"('meek', 'impulsive')",-0.7216154,-0.6662568,0.0553586
76,0.18504891,0.34071434,"('anxious', 'daring')",0.1850489,0.3407143,0.1556654
77,-1.3098822,-1.0547404,"('unmotivated', 'motivated')",-1.3098822,-1.0547404,0.2551418
78,-0.92899173,-0.9351459,"('nonresilient', 'resilient')",-0.9289917,-0.9351459,-0.0061542
79,0.34171826,0.24474011,"('wavering', 'unwavering')",0.3417183,0.2447401,-0.0969782
80,-0.5830684,-0.5675576,"('dominated', 'dominating')",-0.5830684,-0.5675576,0.0155108
81,-1.0742252,-0.83404577,"('submissive', 'aggressive')",-1.0742252,-0.8340458,0.2401794
82,6.040453,6.103536,"('poor', 'rich')",6.040453,6.1035361,0.0630831
83,-0.7534801,-0.6190012,"('powerless', 'powerful')",-0.7534801,-0.6190012,0.1344789
84,0.10348119,0.05710613,"('inferior', 'superior')",0.1034812,0.0571061,-0.0463751
85,-0.42599955,-0.60998416,"('insignificant', 'prestigious')",-0.4259996,-0.6099842,-0.1839846
86,-0.022339799,-0.033453196,"('uninfluential', 'influential')",-0.0223398,-0.0334532,-0.0111134
87,-0.60132784,-0.5109774,"('unsuccessful', 'successful')",-0.6013278,-0.5109774,0.0903504
88,-0.2874331,-0.17764829,"('low', 'eminent')",-0.2874331,-0.1776483,0.1097848
