,laboratory_male,laboratory_female,tuple,corp_male,corp_female,america_male,america_female,hldgs_male,hldgs_female,average_male,average_female,female-male
48,1.7147474,1.7177098,"('unintelligent', 'intelligent')",0.48807842,0.5419086,0.047457978,0.057955377,-1.1678802,-1.1811846,0.2706009,0.2840972,0.0134963
49,-0.5024368,-0.45346642,"('unable', 'able')",-1.0585158,-0.97165847,-0.6764124,-0.58766395,-0.64578366,-0.56699854,-0.7207872,-0.6449468,0.0758404
50,-1.1707579,-1.2464478,"('clumsy', 'skillful')",-0.8411177,-0.9618629,-0.084226295,-0.06726067,0.6143522,0.5345535,-0.3704374,-0.4352545,-0.0648171
51,0.36029318,0.287741,"('uneducated', 'educated')",0.34484467,0.36255828,1.8305204,1.7440664,0.4153015,0.25571314,0.73774,0.6625198,-0.0752202
52,-0.3303559,-0.52362514,"('irrational', 'rational')",-0.64012766,-0.890912,-0.34098014,-0.4184183,0.036398772,-0.05558058,-0.3187662,-0.472134,-0.1533678
53,0.045989737,-0.078946576,"('uncreative', 'creative')",-0.3782026,-0.3938614,0.3090748,0.27808377,-0.6971814,-0.6992256,-0.1800799,-0.2234875,-0.0434076
54,-0.45766315,-0.5274958,"('incapable', 'capable')",-0.6542716,-0.7121191,-0.025719732,0.026817147,-0.2681706,-0.24256915,-0.3514563,-0.3638417,-0.0123854
55,2.004111,2.0040312,"('incompetent', 'clever')",0.8528372,1.0038729,0.5374928,0.55808246,-0.57248306,-0.59914196,0.7054895,0.7417111,0.0362216
56,1.4522867,1.4466898,"('impractical', 'practical')",0.6390311,0.74846715,0.5128083,0.46789205,0.16874394,0.168586,0.6932175,0.7079088,0.0146913
57,0.562436,0.5079442,"('unimaginative', 'imaginative')",-0.35964024,-0.28802955,-0.49680516,-0.51022214,-2.206507,-2.2495675,-0.6251291,-0.6349688,-0.0098397
58,0.6934724,0.6388641,"('undiscriminating', 'discriminating')",0.39635822,0.42145333,-0.12045615,-0.08805373,-0.89176756,-0.90213674,0.0194017,0.0175317,-0.00187
59,-0.53724426,-0.52819425,"('foolish', 'wise')",-0.46431407,-0.55003846,-0.25433695,-0.21352452,0.6822213,0.6938899,-0.1434185,-0.1494669,-0.0060484
60,1.165709,1.2192754,"('inefficient', 'efficient')",0.37770095,0.57031524,0.6539853,0.6405946,-0.18980405,-0.1600391,0.5018978,0.5675365,0.0656387
61,1.0362037,0.9046789,"('illogical', 'logical')",0.504209,0.46063498,0.1978827,0.08110604,-0.21708728,-0.28792834,0.380302,0.2896229,-0.0906791
62,1.4412526,1.4431453,"('incompetent', 'brilliant')",0.5887921,0.71471405,0.40911013,0.46944827,-0.15673888,-0.10206349,0.570604,0.6313111,0.0607071
63,-0.009823628,-0.0412337,"('unperceptive', 'insightful')",0.65078235,0.81452197,1.5991832,1.6518676,0.15419957,0.23685247,0.5985854,0.6655021,0.0669167
64,-0.24828461,-0.19308777,"('shy', 'confident')",1.2151389,1.2702732,0.76918167,0.71547496,-1.4653288,-1.4750495,0.0676768,0.0794027,0.0117259
65,0.20149127,0.19482131,"('insecure', 'secure')",0.20223004,0.25671777,0.788308,0.709589,-0.097773306,-0.12447619,0.273564,0.259163,-0.014401
66,-1.8121432,-1.7910031,"('inactive', 'active')",-1.1700466,-1.1080898,0.55477285,0.5989179,-0.30780587,-0.2818486,-0.6838056,-0.6455059,0.0382997
67,-0.5702665,-0.56826514,"('doubtful', 'determined')",0.097075716,0.080317795,0.38928106,0.3370492,1.0334115,1.0577967,0.2373754,0.2267246,-0.0106508
68,-0.6313986,-0.5875734,"('dependent', 'independent')",-0.445388,-0.39265057,0.47934902,0.45281354,-1.1889054,-1.208139,-0.4465857,-0.4338874,0.0126983
69,-0.03659748,0.02374851,"('lazy', 'industrious')",0.37039688,0.34685752,0.10163266,0.10285787,-0.39137477,-0.33794338,0.0110143,0.0338801,0.0228658
70,0.0018607639,-0.015720543,"('lethargic', 'energetic')",-0.3239036,-0.17498842,0.5639024,0.6585811,0.033281267,0.044835098,0.0687852,0.1281768,0.0593916
71,-0.35138118,-0.33576933,"('diffident', 'self-confident')",0.13832459,0.14933261,0.7905951,0.8422984,-0.4890363,-0.45438927,0.0221255,0.0503681,0.0282426
72,0.8945457,0.91728663,"('unambitious', 'ambitious')",0.3797891,0.44740558,0.8790666,0.87126076,0.3833238,0.3252282,0.6341813,0.6402953,0.006114
73,-0.6152432,-0.6833946,"('helpless', 'self-reliant')",0.90587306,0.7955797,-0.64702857,-0.6612579,-1.1171784,-1.1588206,-0.3683943,-0.4269734,-0.0585791
74,-0.1414074,-0.15412107,"('undedicated', 'dedicated')",0.69625056,0.78332865,0.37800872,0.4452638,-0.048789814,-0.034166947,0.2210155,0.2600761,0.0390606
75,-0.5605918,-0.6073439,"('meek', 'impulsive')",-0.90727705,-0.972381,0.010874413,0.08541812,0.15421206,0.18785113,-0.3256956,-0.3266139,-0.0009183
76,-0.30069998,-0.30686533,"('anxious', 'daring')",-0.48199978,-0.3620866,0.097192496,0.09035094,-0.3642636,-0.348201,-0.2624427,-0.2317005,0.0307422
77,0.0873052,0.09709953,"('unmotivated', 'motivated')",-0.881008,-0.7268922,-0.84657204,-0.8498333,-1.3574909,-1.2996565,-0.7494414,-0.6948206,0.0546208
78,0.5627285,0.5990531,"('nonresilient', 'resilient')",0.15961288,0.32156467,-0.42807642,-0.37818572,-1.2903167,-1.20895,-0.2490129,-0.1666295,0.0823834
79,-1.6804142,-1.7327286,"('wavering', 'unwavering')",-2.26111,-2.365753,-0.558021,-0.4909891,-0.79956746,-0.7846422,-1.3247781,-1.3435283,-0.0187502
80,0.116911665,0.17576145,"('dominated', 'dominating')",0.514901,0.6494476,0.17358476,0.1286261,0.110402524,0.122664586,0.22895,0.269125,0.040175
81,0.8989892,0.8383317,"('submissive', 'aggressive')",0.47365427,0.6282684,1.3895674,1.3494662,-0.032957785,-0.04076013,0.6823133,0.6938266,0.0115133
82,0.64260834,0.61869526,"('poor', 'rich')",-0.45500484,-0.4322354,0.8445469,0.870191,1.8964356,1.9189943,0.7321465,0.7439113,0.0117648
83,0.06966584,0.07061224,"('powerless', 'powerful')",0.32817066,0.35901347,-0.5842308,-0.6134601,-0.16886544,-0.20274721,-0.0888149,-0.0966454,-0.0078305
84,0.7049972,0.69819605,"('inferior', 'superior')",0.16981216,0.107707575,-0.26238286,-0.3401485,0.3099224,0.3025782,0.2305872,0.1920833,-0.0385039
85,-0.5418858,-0.5905252,"('insignificant', 'prestigious')",-0.95532733,-1.1669807,-0.6716963,-0.5785995,0.25923637,0.28807533,-0.4774183,-0.5120075,-0.0345892
86,0.24652459,0.17337245,"('uninfluential', 'influential')",-0.6423766,-0.5867111,0.19519402,0.17637277,-1.3094214,-1.3496853,-0.3775198,-0.3966628,-0.019143
87,-0.75602853,-0.8082739,"('unsuccessful', 'successful')",0.6926028,0.7472672,0.52018166,0.4454113,0.52193195,0.5473399,0.244672,0.2329361,-0.0117359
88,-0.010108335,-0.03991317,"('low', 'eminent')",-0.06731414,-0.14354181,0.713377,0.70223624,-0.017867966,-0.05808763,0.1545216,0.1151734,-0.0393482
