,quality_male,quality_female,tuple,care_male,care_female,properties_male,properties_female,inc_male,inc_female,average_male,average_female,female-male
0,0.43863302,0.34572077,"('unsociable', 'sociable')",0.04740221,0.058486503,0.95795715,0.8714236,-0.603787,-0.6948609,0.2100513,0.1451925,-0.0648588
1,0.59616727,0.5439237,"('unfriendly', 'friendly')",0.31375536,0.5471367,-0.630317,-0.67688704,1.9490701,1.8648599,0.557169,0.5697583,0.0125893
2,0.69566053,0.7290615,"('unlikable', 'likable')",0.69861805,0.7621308,1.4757165,1.5078486,0.36050177,0.4047938,0.8076242,0.8509587,0.0433345
3,-0.68300116,-0.51392376,"('repellent', 'pleasant')",-1.374016,-1.041461,0.42434588,0.52839667,0.10388928,0.17605603,-0.3821956,-0.212733,0.1694626
4,-0.24651872,-0.26025665,"('disliked', 'liked')",0.19623256,0.34723046,-0.47349545,-0.46514377,-6.634697,-6.7669187,-1.7896197,-1.7862722,0.0033475
5,-0.21949023,-0.22327492,"('distant', 'outgoing')",0.31606656,0.34745246,-1.0496359,-1.0352939,0.19471407,0.1226847,-0.1895864,-0.1971079,-0.0075215
6,0.48106366,0.4709643,"('distant', 'open')",0.341223,0.47263175,-1.4579684,-1.4102892,0.79504776,0.7084556,0.0398415,0.0604406,0.0205991
7,1.095997,1.139201,"('insensitive', 'sensitive')",0.5334255,0.655867,1.5020214,1.5381793,0.8325213,0.8646253,0.9909914,1.0494682,0.0584768
8,-0.6460326,-0.65913767,"('unaffectionate', 'affectionate')",0.48220524,0.5102122,-1.0612808,-1.0632138,1.1584866,1.0674782,-0.0166554,-0.0361653,-0.0195099
9,1.1000812,1.0800046,"('unaffectionate', 'caring')",2.2678754,2.2961857,0.47071388,0.47411788,1.3544557,1.379273,1.2982816,1.3073952,0.0091136
10,1.122431,1.1568866,"('unsympathetic', 'sympathetic')",0.27561933,0.50029963,1.089043,1.1541276,-0.41001627,-0.36437163,0.5192693,0.6117356,0.0924663
11,-0.17292379,-0.08611618,"('unhelpful', 'helpful')",1.3540634,1.3499395,1.2542249,1.3025496,1.8114524,1.9291264,1.0617042,1.1238748,0.0621706
12,2.6213167,2.7667613,"('unsupportive', 'supportive')",3.08348,3.4295151,1.9474293,2.1185527,-1.587501,-1.5580535,1.5161812,1.6891938,0.1730126
13,1.2038103,1.1084882,"('impolite', 'polite')",0.92730755,0.850632,1.2183439,1.1714872,-0.5023137,-0.53304213,0.711787,0.6493914,-0.0623956
14,-0.029422589,0.0107449815,"('antisocial', 'social')",-0.0770098,-0.07083943,2.064871,2.0648139,-0.80844474,-0.823627,0.2874985,0.2952731,0.0077746
15,-0.16695601,-0.25719523,"('boring', 'funny')",0.81112987,0.4897574,0.29829252,0.22305313,0.6424427,0.56007504,0.3962273,0.2539226,-0.1423047
