,forest_male,forest_female,tuple,labs_male,labs_female,inc_male,inc_female,average_male,average_female,female-male
0,0.087846145,0.02803287,"('unsociable', 'sociable')",0.38420403,0.2214093,-0.7031894,-0.8578549,-0.0770464,-0.2028042,-0.1257578
1,0.49045694,0.42465788,"('unfriendly', 'friendly')",-0.28920707,-0.4087458,2.4021266,2.368627,0.8677921,0.7948464,-0.0729457
2,-0.0005728677,-0.07016552,"('unlikable', 'likable')",-0.10223402,-0.11053595,0.4512863,0.4887881,0.1161598,0.1026955,-0.0134643
3,-0.30270725,-0.20574042,"('repellent', 'pleasant')",0.61494374,0.75853044,0.24065565,0.42934516,0.1842974,0.3273784,0.143081
4,-0.793233,-0.82863206,"('disliked', 'liked')",-0.7058412,-0.6794554,-6.1539044,-6.2421274,-2.550993,-2.5834049,-0.0324119
5,-0.83373386,-0.8442202,"('distant', 'outgoing')",-1.1012118,-1.113052,0.32831487,0.42470005,-0.5355436,-0.5108574,0.0246862
6,-0.6187124,-0.66606814,"('distant', 'open')",-1.5155433,-1.5309571,0.87030727,0.97727865,-0.4213162,-0.4065822,0.014734
7,0.9549367,0.9854142,"('insensitive', 'sensitive')",0.48681358,0.61088306,0.7959623,0.8930907,0.7459042,0.829796,0.0838918
8,0.6161842,0.47946864,"('unaffectionate', 'affectionate')",-0.4330206,-0.5682528,1.4085373,1.4032842,0.5305669,0.4381667,-0.0924002
9,1.2900308,1.2523028,"('unaffectionate', 'caring')",-0.41913995,-0.39110735,1.7197142,1.8670439,0.863535,0.9094131,0.0458781
10,0.6195763,0.5390066,"('unsympathetic', 'sympathetic')",-0.086840294,-0.18406105,-0.61245054,-0.6041012,-0.0265715,-0.0830519,-0.0564804
11,0.059754647,0.16626342,"('unhelpful', 'helpful')",0.677554,0.6561432,1.7535058,1.8618635,0.8302715,0.8947567,0.0644852
12,0.90353847,0.9609769,"('unsupportive', 'supportive')",-0.27133387,-0.13778135,-1.6408583,-1.5784621,-0.3362179,-0.2517555,0.0844624
13,0.03573051,-0.005388692,"('impolite', 'polite')",-0.38472915,-0.6018681,-0.67043084,-0.8285692,-0.3398098,-0.4786086,-0.1387988
14,1.1580268,1.1896352,"('antisocial', 'social')",1.2189186,1.32337,-0.6842822,-0.7221119,0.5642211,0.5969644,0.0327433
15,-0.30406967,-0.34689608,"('boring', 'funny')",-0.15567912,-0.33063933,0.8071101,0.70566446,0.1157871,0.0093763,-0.1064108
16,-0.79703647,-0.8420643,"('unpopular', 'popular')",-0.14075983,-0.1307157,0.6814148,0.69959396,-0.0854605,-0.091062,-0.0056015
17,0.048356175,0.037533235,"('nasty', 'nice')",-0.3496588,-0.3275994,-0.113425165,-0.048369844,-0.1382426,-0.112812,0.0254306
18,-0.4069231,-0.40444672,"('disagreeable', 'welcoming')",0.017471991,0.013393752,-0.23681858,-0.21042237,-0.2087566,-0.2004918,0.0082648
19,-1.510127,-1.49324,"('inhospitable', 'hospitable')",-1.325287,-1.4316121,0.26979733,0.28216818,-0.8552055,-0.8808947,-0.0256892
20,0.33808535,0.44700646,"('rough', 'thoughtful')",1.4800752,1.5357585,0.75516546,0.74335724,0.8577754,0.9087074,0.050932
21,1.0451423,0.9658589,"('immoral', 'moral')",0.5855375,0.5623094,-0.8880527,-0.85108554,0.2475424,0.2256942,-0.0218482
22,-0.005192492,-0.033689138,"('untrustworthy', 'trustworthy')",0.6186708,0.5807658,-0.96981204,-0.91054,-0.1187779,-0.1211544,-0.0023765
23,0.64501935,0.681541,"('insincere', 'sincere')",0.48169908,0.48860005,5.9930696,6.155236,2.3732627,2.4417923,0.0685296
24,1.0993309,1.0652505,"('dishonest', 'honest')",-0.7826886,-0.739148,0.9167806,0.9563425,0.411141,0.4274817,0.0163407
25,1.1879154,1.2017579,"('egoistic', 'altruistic')",0.5925698,0.7159243,1.9473737,1.8765941,1.2426197,1.2647587,0.022139
26,0.8650851,0.6644343,"('hardhearted', 'benevolent')",0.49396926,0.29566967,1.5228012,1.2390714,0.9606185,0.7330585,-0.22756
27,-0.2903195,-0.20993374,"('hardhearted', 'softhearted')",0.31088537,0.32955402,2.055567,1.9781374,0.6920443,0.6992525,0.0072082
28,1.076227,1.0192845,"('disloyal', 'loyal')",0.23523739,0.1967799,1.1680492,1.1607885,0.8265045,0.7922843,-0.0342202
29,0.50045854,0.4858585,"('unfair', 'fair')",-0.22503796,-0.17372902,-0.060470175,-0.26327378,0.0716501,0.0162852,-0.0553649
30,1.1444106,1.1865274,"('intolerant', 'tolerant')",1.2163374,1.0918857,0.78558815,0.77593863,1.0487787,1.0181173,-0.0306614
31,-1.7827559,-1.7912359,"('evil', 'good')",-0.9147311,-0.95594645,-0.1852066,-0.215096,-0.9608978,-0.9874261,-0.0265283
32,0.8889703,0.76043516,"('unkind', 'kind')",0.29324555,0.2246706,1.0566139,0.8675166,0.7462766,0.6175408,-0.1287358
33,1.0054921,0.93771654,"('wrong', 'right')",-0.86076546,-0.9418416,0.0014107972,-0.054265767,0.0487125,-0.0194636,-0.0681761
