,mckesson_male,mckesson_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.5894964,-1.7117394,"('unsociable', 'sociable')",-0.32724404,-0.49822834,-0.9583702,-1.1049839,-0.1466137
1,-1.0593753,-1.2275621,"('unfriendly', 'friendly')",1.5873456,1.352309,0.2639852,0.0623735,-0.2016117
2,0.7045647,0.81973976,"('unlikable', 'likable')",0.7229589,0.80523485,0.7137618,0.8124873,0.0987255
3,-1.1993498,-1.109267,"('repellent', 'pleasant')",-0.059064172,-0.021020748,-0.629207,-0.5651439,0.0640631
4,1.1363801,1.030496,"('disliked', 'liked')",-5.394145,-5.430889,-2.1288824,-2.2001965,-0.0713141
5,0.98893994,1.0093751,"('distant', 'outgoing')",-0.11255671,-0.16018462,0.4381916,0.4245952,-0.0135964
6,0.88714194,0.93821067,"('distant', 'open')",0.25179663,0.1257293,0.5694693,0.53197,-0.0374993
7,-0.7609108,-0.7659216,"('insensitive', 'sensitive')",0.77356625,0.74427646,0.0063277,-0.0108226,-0.0171503
8,0.2765239,0.23347388,"('unaffectionate', 'affectionate')",1.0049429,0.8338242,0.6407334,0.533649,-0.1070844
9,0.042975187,-0.016884372,"('unaffectionate', 'caring')",1.2773912,1.1445795,0.6601832,0.5638476,-0.0963356
10,-2.0165331,-2.077363,"('unsympathetic', 'sympathetic')",0.4608459,0.3523311,-0.7778436,-0.8625159,-0.0846723
11,-1.533003,-1.5161476,"('unhelpful', 'helpful')",1.9046003,1.8969764,0.1857986,0.1904144,0.0046158
12,-0.962472,-0.9614888,"('unsupportive', 'supportive')",-1.0281196,-1.0283382,-0.9952958,-0.9949135,0.0003823
13,-0.7950889,-0.80907196,"('impolite', 'polite')",-0.34358567,-0.30741966,-0.5693372,-0.5582458,0.0110914
14,-1.2758255,-1.2895863,"('antisocial', 'social')",-0.3707834,-0.42154834,-0.8233044,-0.8555673,-0.0322629
15,0.12832917,0.08688196,"('boring', 'funny')",0.4852993,0.48074153,0.3068142,0.2838117,-0.0230025
16,0.47405526,0.50993145,"('unpopular', 'popular')",0.43745774,0.5061795,0.4557565,0.5080554,0.0522989
17,-0.29321682,-0.22111781,"('nasty', 'nice')",-0.43257445,-0.3956593,-0.3628956,-0.3083886,0.054507
18,-0.09390935,-0.08179508,"('disagreeable', 'welcoming')",-0.6647918,-0.739823,-0.3793506,-0.410809,-0.0314584
19,0.59276485,0.5705356,"('inhospitable', 'hospitable')",0.12555607,0.12517828,0.3591605,0.3478569,-0.0113036
20,-0.39686173,-0.34799808,"('rough', 'thoughtful')",1.3300102,1.2726914,0.4665742,0.4623466,-0.0042276
21,-1.488933,-1.4993135,"('immoral', 'moral')",-0.62406117,-0.5528428,-1.0564971,-1.0260781,0.030419
22,-0.8359972,-0.8644929,"('untrustworthy', 'trustworthy')",-0.97098273,-1.0026776,-0.9034899,-0.9335852,-0.0300953
23,-1.8048874,-1.8933479,"('insincere', 'sincere')",4.9449043,4.7918944,1.5700085,1.4492733,-0.1207352
24,-0.40527743,-0.48547512,"('dishonest', 'honest')",0.7263688,0.65905124,0.1605457,0.0867881,-0.0737576
25,0.38165942,0.3944763,"('egoistic', 'altruistic')",1.2941839,1.2377536,0.8379216,0.816115,-0.0218066
26,0.75204104,0.65964204,"('hardhearted', 'benevolent')",1.8507468,1.7103413,1.3013939,1.1849917,-0.1164022
27,-0.43317038,-0.3433072,"('hardhearted', 'softhearted')",1.3636088,1.2842205,0.4652192,0.4704566,0.0052374
28,-0.4235046,-0.6132584,"('disloyal', 'loyal')",0.7529994,0.5390461,0.1647474,-0.0371062,-0.2018536
29,0.2512489,0.19821689,"('unfair', 'fair')",-0.6556077,-0.80762607,-0.2021794,-0.3047046,-0.1025252
30,-0.75682706,-0.8003522,"('intolerant', 'tolerant')",1.2847587,1.2327467,0.2639658,0.2161973,-0.0477685
31,0.8301601,0.8121832,"('evil', 'good')",-0.92021495,-1.0506425,-0.0450274,-0.1192296,-0.0742022
32,-0.7345248,-0.78768414,"('unkind', 'kind')",0.68053836,0.57343495,-0.0269932,-0.1071246,-0.0801314
33,0.6357728,0.5618409,"('wrong', 'right')",-0.3052438,-0.32200414,0.1652645,0.1199184,-0.0453461
34,-1.0405822,-0.97085786,"('mean', 'honorable')",5.300366,5.317229,2.1298919,2.1731853,0.0432934
35,1.2754815,1.2629856,"('corrupt', 'incorrupt')",-0.17992443,-0.3342552,0.5477785,0.4643652,-0.0834133
36,0.6789038,0.56099445,"('hostile', 'amicable')",-0.06255554,-0.29916385,0.3081741,0.1309153,-0.1772588
37,0.016265515,0.009947013,"('fake', 'genuine')",0.7178867,0.75389934,0.3670761,0.3819232,0.0148471
38,-0.651459,-0.7002292,"('untruthful', 'truthful')",0.20384781,0.18324924,-0.2238056,-0.25849,-0.0346844
39,0.18232669,0.2236288,"('exploitative', 'cooperative')",-0.00017737923,0.057938196,0.0910747,0.1407835,0.0497088
40,0.35237035,0.29568186,"('stingy', 'generous')",-0.8664388,-0.9449216,-0.2570342,-0.3246199,-0.0675857
41,-0.4931151,-0.60591316,"('unforgiving', 'forgiving')",0.038939245,-0.1103901,-0.2270879,-0.3581516,-0.1310637
42,0.45278758,0.5700877,"('unreliable', 'reliable')",-2.2323918,-2.0617013,-0.8898021,-0.7458068,0.1439953
43,-1.5843738,-1.5357611,"('irresponsible', 'responsible')",0.6788988,0.677766,-0.4527375,-0.4289975,0.02374
44,0.47423172,0.6354958,"('prejudiced', 'unprejudiced')",-1.9135112,-1.7664253,-0.7196397,-0.5654647,0.154175
45,-0.52259773,-0.68942815,"('incompetent', 'competent')",0.16749187,0.05892102,-0.1775529,-0.3152536,-0.1377007
46,-1.4057221,-1.4885125,"('uncompetitive', 'competitive')",-0.15857352,-0.17187163,-0.7821478,-0.8301921,-0.0480443
47,-0.98564845,-0.8992695,"('stupid', 'smart')",4.313273,4.2648864,1.6638123,1.6828084,0.0189961
48,-1.3877908,-1.4947287,"('unintelligent', 'intelligent')",0.8790317,0.8364229,-0.2543795,-0.3291529,-0.0747734
49,-0.6329471,-0.58532244,"('unable', 'able')",-0.28444707,-0.21808112,-0.4586971,-0.4017018,0.0569953
50,1.0524933,1.1162441,"('clumsy', 'skillful')",0.38551712,0.37725723,0.7190052,0.7467507,0.0277455
51,-0.19017422,-0.29499653,"('uneducated', 'educated')",0.83627456,0.75194913,0.3230502,0.2284763,-0.0945739
52,0.08055361,-0.04040754,"('irrational', 'rational')",-0.03348145,-0.12959479,0.0235361,-0.0850012,-0.1085373
53,-0.55945855,-0.5455316,"('uncreative', 'creative')",0.7579449,0.68332356,0.0992432,0.068896,-0.0303472
54,0.008997366,0.058591902,"('incapable', 'capable')",0.99046814,1.0109458,0.4997328,0.5347688,0.035036
55,-0.96283954,-1.0009922,"('incompetent', 'clever')",0.29039505,0.26030108,-0.3362222,-0.3703455,-0.0341233
56,-0.98289716,-1.0427772,"('impractical', 'practical')",0.30161095,0.27381766,-0.3406431,-0.3844798,-0.0438367
57,-1.3243879,-1.4455405,"('unimaginative', 'imaginative')",-1.7626221,-1.8657137,-1.543505,-1.6556271,-0.1121221
58,-0.38526553,-0.45926735,"('undiscriminating', 'discriminating')",0.49323955,0.39271057,0.053987,-0.0332784,-0.0872654
59,0.945495,0.9766303,"('foolish', 'wise')",0.34200883,0.34165275,0.6437519,0.6591415,0.0153896
60,-1.1052254,-1.1072112,"('inefficient', 'efficient')",0.056224633,0.21027952,-0.5245004,-0.4484659,0.0760345
61,-0.74365133,-0.8233554,"('illogical', 'logical')",0.2766338,0.1164609,-0.2335088,-0.3534472,-0.1199384
62,-1.0146787,-0.92659247,"('incompetent', 'brilliant')",0.7017821,0.8389248,-0.1564483,-0.0438338,0.1126145
63,-1.3154157,-1.3219843,"('unperceptive', 'insightful')",1.4648896,1.5119908,0.074737,0.0950032,0.0202662
64,-0.044073887,-0.07798329,"('shy', 'confident')",-5.7693534,-5.677072,-2.9067137,-2.8775277,0.029186
65,-1.4683409,-1.5329245,"('insecure', 'secure')",-0.72618496,-0.70831215,-1.0972629,-1.1206183,-0.0233554
66,0.6573128,0.6557983,"('inactive', 'active')",1.0170809,0.96583104,0.8371968,0.8108147,-0.0263821
67,-0.030988932,-0.012669638,"('doubtful', 'determined')",-0.2184606,-0.23099184,-0.1247248,-0.1218307,0.0028941
68,-0.65149796,-0.66958284,"('dependent', 'independent')",-0.4139447,-0.4493642,-0.5327213,-0.5594735,-0.0267522
69,1.7338631,1.8065518,"('lazy', 'industrious')",-0.27982178,-0.26398358,0.7270207,0.7712841,0.0442634
70,-0.8762744,-0.7975222,"('lethargic', 'energetic')",0.96179444,1.036963,0.04276,0.1197204,0.0769604
