,amazon_male,amazon_female,tuple,com_male,com_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.6281694,-0.6233106,"('unsociable', 'sociable')",0.2542015,0.1475139,-0.38162833,-0.44585517,-0.2518654,-0.3072173,-0.0553519
1,1.510293,1.8069947,"('unfriendly', 'friendly')",0.639041,0.55994225,1.5901828,1.4910009,1.2465056,1.2859793,0.0394737
2,0.4795048,0.5305407,"('unlikable', 'likable')",0.9682261,0.93502706,0.6978816,0.7885721,0.7152042,0.75138,0.0361758
3,-0.68135774,-0.31114054,"('repellent', 'pleasant')",0.16888754,0.35688055,0.33116958,0.3657757,-0.0604335,0.1371719,0.1976054
4,-0.047216393,0.06420595,"('disliked', 'liked')",-1.2903944,-1.3266829,-6.492943,-6.439647,-2.6101845,-2.5673747,0.0428098
5,1.8470638,1.8648953,"('distant', 'outgoing')",0.60751045,0.59150255,-0.59133095,-0.43982655,0.621081,0.6721905,0.0511095
6,2.4057972,2.5531132,"('distant', 'open')",0.6306919,0.63692755,0.04613419,0.18218549,1.0275411,1.1240754,0.0965343
7,-0.49350697,-0.20195098,"('insensitive', 'sensitive')",-0.16896044,0.0019933917,0.7336207,0.7944477,0.0237178,0.1981634,0.1744456
8,0.6312368,0.5947413,"('unaffectionate', 'affectionate')",-0.8207912,-0.9609325,0.3381302,0.28377676,0.0495253,-0.0274715,-0.0769968
9,1.8165443,1.9169909,"('unaffectionate', 'caring')",0.4634746,0.3925077,0.98086303,0.9900768,1.0869606,1.0998584,0.0128978
10,-1.2553097,-1.0867459,"('unsympathetic', 'sympathetic')",-1.0518821,-1.045719,-0.42258096,-0.4884689,-0.9099243,-0.8736446,0.0362797
11,-1.0361817,-1.0755353,"('unhelpful', 'helpful')",0.6357082,0.6595615,1.9310203,1.965913,0.5101823,0.5166464,0.0064641
12,0.34409526,0.57775307,"('unsupportive', 'supportive')",0.2046048,0.23271121,-1.7586055,-1.7045435,-0.4033018,-0.2980264,0.1052754
13,-1.5041112,-1.7218736,"('impolite', 'polite')",-0.18874447,-0.3362659,-0.28875434,-0.2965526,-0.6605366,-0.7848974,-0.1243608
14,-0.83411014,-0.73430103,"('antisocial', 'social')",1.3306637,1.4385637,-0.5901482,-0.5846027,-0.0311982,0.0398867,0.0710849
15,-0.15952262,-0.27819034,"('boring', 'funny')",0.78406596,0.7536948,0.22130033,0.3134495,0.2819479,0.2629846,-0.0189633
16,0.2016418,0.39863384,"('unpopular', 'popular')",0.20677043,0.30326527,0.5536102,0.663699,0.3206741,0.4551994,0.1345253
17,-0.2706992,-0.19685268,"('nasty', 'nice')",0.38522708,0.40888,-0.73416805,-0.61910915,-0.2065467,-0.1356939,0.0708528
18,0.3868903,0.51784825,"('disagreeable', 'welcoming')",-0.9978532,-1.0390627,-0.17440939,-0.13888419,-0.2617908,-0.2200329,0.0417579
19,0.0009592846,0.009858757,"('inhospitable', 'hospitable')",0.11239107,0.02164901,-0.17944147,-0.07630394,-0.0220304,-0.0149321,0.0070983
20,0.0718443,0.10942924,"('rough', 'thoughtful')",-0.018416446,0.001866377,0.9861161,0.9344848,0.3465147,0.3485935,0.0020788
21,-0.578453,-0.49635953,"('immoral', 'moral')",0.6290266,0.6577691,-0.6142419,-0.5854059,-0.1878894,-0.1413321,0.0465573
22,-0.76584053,-0.5544963,"('untrustworthy', 'trustworthy')",0.53726846,0.52765054,-0.9779357,-0.9323791,-0.4021692,-0.3197416,0.0824276
23,0.07075731,0.23932248,"('insincere', 'sincere')",0.3940485,0.4057667,6.18004,6.0946217,2.2149485,2.2465703,0.0316218
24,1.0843607,1.1972499,"('dishonest', 'honest')",0.6095204,0.61003536,1.4238874,1.2660986,1.0392561,1.0244613,-0.0147948
