,charles_male,charles_female,tuple,river_male,river_female,labs_male,labs_female,intl_male,intl_female,inc_male,inc_female,average_male,average_female,female-male
0,0.09173006,-0.07289123,"('unsociable', 'sociable')",-0.2746972,-0.40183043,0.4727654,0.33563298,-1.16093,-1.3322035,-0.3182715,-0.45959234,-0.2378807,-0.3861769,-0.1482962
1,0.43990707,0.21989936,"('unfriendly', 'friendly')",-0.5795323,-0.71002626,0.2018967,-0.04073938,-1.3941197,-1.5502518,1.6968337,1.5321647,0.0729971,-0.1097907,-0.1827878
2,0.13397105,0.22919232,"('unlikable', 'likable')",0.8594437,0.93710935,0.22738093,0.30061874,0.33594152,0.42013755,0.34521082,0.40376717,0.3803896,0.458165,0.0777754
3,-0.19425741,-0.17836961,"('repellent', 'pleasant')",-0.21307373,-0.15829688,-0.35084334,-0.33259442,0.0032024514,-0.0003173491,0.45903954,0.5355196,-0.0591865,-0.0268117,0.0323748
4,-0.25973898,-0.359473,"('disliked', 'liked')",-0.48867172,-0.62649804,-0.8401635,-0.9625379,-0.7995908,-0.80224997,-6.8704057,-6.9787855,-1.8517141,-1.9459089,-0.0941948
5,0.3243258,0.20541576,"('distant', 'outgoing')",-0.22807977,-0.26042038,-0.8442597,-0.8746159,-0.87831974,-0.8369024,-0.57262534,-0.553454,-0.4397917,-0.4639954,-0.0242037
6,0.033646747,-0.08281191,"('distant', 'open')",-0.38842067,-0.40693304,-0.8542979,-0.9219592,-0.6707702,-0.6558896,0.07455291,0.10616099,-0.3610578,-0.3922866,-0.0312288
7,-0.13017718,-0.21417499,"('insensitive', 'sensitive')",-0.12519856,-0.03985927,-0.026880205,0.023861855,-0.361544,-0.34003946,0.9354004,0.94478256,0.0583201,0.0749141,0.016594
8,0.67164904,0.61868757,"('unaffectionate', 'affectionate')",0.30576152,0.21518713,0.13968349,0.045881066,-1.7914131,-1.8575947,0.57846385,0.45977938,-0.019171,-0.1036119,-0.0844409
9,0.5202138,0.4088637,"('unaffectionate', 'caring')",0.13986991,0.056681316,0.25813353,0.17452225,-1.9512346,-2.0053074,1.1467998,1.080157,0.0227565,-0.0570166,-0.0797731
10,0.28517717,0.20454949,"('unsympathetic', 'sympathetic')",-0.5337267,-0.6204388,-0.33182126,-0.41135612,-1.7941991,-1.8479186,-0.15645735,-0.19998668,-0.5062055,-0.5750302,-0.0688247
11,-0.6396324,-0.5950583,"('unhelpful', 'helpful')",-0.105378285,-0.09997278,0.34379432,0.38734835,-1.0136639,-0.94944763,1.578306,1.6130556,0.0326851,0.071185,0.0384999
12,0.9962888,0.81111836,"('unsupportive', 'supportive')",0.0575428,0.018254923,-0.005335044,0.04129602,-2.3036637,-2.2174993,-1.9546422,-1.995212,-0.6419619,-0.6684084,-0.0264465
13,0.44109222,0.4895203,"('impolite', 'polite')",-0.27509284,-0.2520246,-0.23606843,-0.20815961,0.0630748,0.101867996,-0.10209997,-0.08839901,-0.0218188,0.008561,0.0303798
14,-0.11066209,-0.09923337,"('antisocial', 'social')",0.70398945,0.7674551,1.0113366,1.0541606,0.11263066,0.091195285,-0.31643078,-0.3289872,0.2801727,0.2969181,0.0167454
15,-0.34143332,-0.34842014,"('boring', 'funny')",0.25476804,0.2367813,0.51248837,0.48882842,0.78615004,0.84859794,0.3048912,0.373622,0.3033729,0.3198819,0.016509
16,-0.60907876,-0.63499147,"('unpopular', 'popular')",-0.51822513,-0.6193594,-0.39416534,-0.36754778,0.25671333,0.19168557,0.3149444,0.39772588,-0.1899623,-0.2064974,-0.0165351
17,0.13087034,0.23026949,"('nasty', 'nice')",-0.24678051,-0.171539,-0.51579076,-0.48217338,-0.91997755,-0.811849,-0.84100205,-0.7601101,-0.4785361,-0.3990804,0.0794557
18,0.5638315,0.6185047,"('disagreeable', 'welcoming')",0.5451256,0.5840531,0.39656657,0.32374343,-0.5962297,-0.57925826,-0.24424279,-0.34694353,0.1330102,0.1200199,-0.0129903
19,-0.71453613,-0.670654,"('inhospitable', 'hospitable')",-0.92291766,-0.89292705,-1.0050966,-1.0354694,-0.6496385,-0.64231586,-0.40555057,-0.3215097,-0.7395479,-0.7125752,0.0269727
20,0.23527354,0.33545533,"('rough', 'thoughtful')",-0.5717144,-0.5096891,0.99084574,1.076943,0.23007993,0.23013031,1.1084777,1.0482197,0.3985925,0.4362119,0.0376194
21,-0.02946218,-0.09461342,"('immoral', 'moral')",-0.3349232,-0.3570776,0.13493244,0.10209516,-0.46977484,-0.43860507,-0.86010796,-0.83893293,-0.3118671,-0.3254268,-0.0135597
22,-0.084162265,-0.12404698,"('untrustworthy', 'trustworthy')",0.8778264,0.8964362,0.34829527,0.29667172,-0.9546017,-0.9455826,-1.0411019,-1.1301436,-0.1707488,-0.2013331,-0.0305843
23,-0.14812768,-0.18229063,"('insincere', 'sincere')",-0.13268141,-0.11459841,0.3061858,0.2763225,-1.0033011,-1.0355418,5.9260426,5.8831534,0.9896236,0.9654091,-0.0242145
24,0.7015269,0.6230535,"('dishonest', 'honest')",0.64752734,0.6143143,-0.64986855,-0.6628097,-1.0490854,-1.0263963,0.8637015,0.7361088,0.1027604,0.0568541,-0.0459063
25,0.6229778,0.5744978,"('egoistic', 'altruistic')",0.36612183,0.35472938,0.9194541,0.9348037,0.07438727,-0.01751769,1.8629878,1.7706515,0.7691857,0.7234329,-0.0457528
26,1.6765009,1.5342824,"('hardhearted', 'benevolent')",0.1924482,0.043841396,0.8911606,0.7827383,1.0326118,0.89839077,1.7129378,1.5380989,1.1011319,0.9594704,-0.1416615
27,-0.24651255,-0.17514431,"('hardhearted', 'softhearted')",-0.7509581,-0.6343278,-0.35522822,-0.32097834,0.01014003,-0.051257513,1.6063217,1.5350213,0.0527526,0.0706627,0.0179101
28,0.8350618,0.6306106,"('disloyal', 'loyal')",-0.043162227,-0.26450965,0.4330619,0.27149704,-1.3637822,-1.5291064,0.978067,0.75379306,0.1678493,-0.0275431,-0.1953924
29,0.24638627,0.09562354,"('unfair', 'fair')",0.74929005,0.7249082,-0.13798466,-0.16900463,-0.92257047,-0.9777328,-0.21339278,-0.39271805,-0.0556543,-0.1437847,-0.0881304
30,1.2417945,1.2574402,"('intolerant', 'tolerant')",0.4786804,0.42996103,1.396826,1.3052542,-0.5877971,-0.57581276,0.8718519,0.8845298,0.6802711,0.6602745,-0.0199966
31,-0.549182,-0.5150291,"('evil', 'good')",-0.3058421,-0.27837527,-0.75957125,-0.8029099,-0.96679425,-0.9390496,-0.95638055,-1.0760422,-0.7075541,-0.7222812,-0.0147271
32,-0.012607185,-0.18071648,"('unkind', 'kind')",-0.27894977,-0.31565937,0.12309545,0.13666151,-0.0049630515,-0.029069465,0.9118824,0.76190937,0.1476916,0.0746251,-0.0730665
33,0.740599,0.6542725,"('wrong', 'right')",1.209051,1.1684363,0.12563731,0.096705735,0.26179272,0.29283687,-0.3782131,-0.4268976,0.3917734,0.3570708,-0.0347026
34,-0.53512955,-0.41299817,"('mean', 'honorable')",-0.654233,-0.57995236,0.019354902,0.05163619,0.20162424,0.25483644,5.787876,5.9188194,0.9638986,1.0464684,0.0825698
35,1.020067,0.9794293,"('corrupt', 'incorrupt')",0.2533078,0.21817726,-0.9071937,-0.8913512,0.6355352,0.55913484,-0.13782622,-0.24784875,0.172778,0.1235083,-0.0492697
36,0.21102583,0.059547648,"('hostile', 'amicable')",-1.3783581,-1.4620785,-1.1205236,-1.3504857,-0.12475965,-0.26192853,0.29101574,0.14361773,-0.4243199,-0.5742655,-0.1499456
37,0.12549132,0.17748632,"('fake', 'genuine')",-0.08568208,-0.030866913,-0.56870735,-0.59163517,-0.21172266,-0.13016763,0.3863453,0.34832895,-0.0708551,-0.0453709,0.0254842
38,0.4902691,0.4361895,"('untruthful', 'truthful')",-0.3200063,-0.35746443,0.06585595,0.06676631,-1.7092953,-1.6778159,-0.19815508,-0.20548558,-0.3342663,-0.347562,-0.0132957
39,0.24421307,0.32161972,"('exploitative', 'cooperative')",0.97346807,1.092299,0.90573144,0.9984997,0.14235044,0.26395026,0.20716532,0.20472766,0.4945857,0.5762193,0.0816336
40,1.1874471,1.0978985,"('stingy', 'generous')",0.7696587,0.7298563,0.10751912,0.04191399,-0.9027245,-0.8949327,-1.1377188,-1.2740542,0.0048363,-0.0598636,-0.0646999
41,0.6694091,0.5566776,"('unforgiving', 'forgiving')",0.47810763,0.410527,0.05933867,0.0030376622,-0.700054,-0.7153951,0.22996002,0.11111222,0.1473523,0.0731919,-0.0741604
42,0.6130881,0.65066457,"('unreliable', 'reliable')",0.013461228,0.13777617,-1.0514569,-0.9220764,-0.21071039,0.000141453,-3.4168696,-3.3237348,-0.8104976,-0.6914458,0.1190518
43,0.17320706,0.13577527,"('irresponsible', 'responsible')",-0.4718213,-0.36010283,-0.53743166,-0.3914643,-1.6132588,-1.5146132,0.54974276,0.5387585,-0.3799124,-0.3183293,0.0615831
44,-0.32447934,-0.16643396,"('prejudiced', 'unprejudiced')",-0.28614068,-0.21420598,-0.3429215,-0.29395592,0.21166083,0.26647955,-1.6099283,-1.5864798,-0.4703618,-0.3989192,0.0714426
45,-0.24362573,-0.268133,"('incompetent', 'competent')",-0.2827982,-0.33809754,0.16823334,0.07909892,-0.7096055,-0.8179835,-0.18030116,-0.28103694,-0.2496195,-0.3252304,-0.0756109
46,-0.9659879,-1.0141143,"('uncompetitive', 'competitive')",0.012895107,-0.04828692,-0.1821206,-0.22100353,-1.431763,-1.4762574,-0.54040194,-0.57092005,-0.6214757,-0.6661164,-0.0446407
47,-0.2277825,-0.20233147,"('stupid', 'smart')",-0.06854001,0.04054775,0.35907865,0.43613046,0.29695344,0.3109428,5.20361,5.231883,1.1126639,1.1634345,0.0507706
48,0.21710816,0.10933143,"('unintelligent', 'intelligent')",-0.8867976,-1.0076277,1.5918676,1.5031136,-1.0831267,-1.1521282,0.591943,0.56068,0.0861989,0.0026738,-0.0835251
