,dupont_male,dupont_female,tuple,de_male,de_female,nemours_male,nemours_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.5758,-0.72144824,"('unsociable', 'sociable')",0.02448016,-0.23545241,-2.05376,-2.2144156,-0.6006686,-0.8132826,-0.8014371,-0.9961497,-0.1947126
1,1.2487184,1.2334465,"('unfriendly', 'friendly')",-1.2746327,-1.2959907,-0.4495632,-0.45900992,1.2672011,1.1731573,0.1979309,0.1629008,-0.0350301
2,0.44380227,0.41306183,"('unlikable', 'likable')",1.489066,1.5003061,1.0000391,1.0248388,0.6599145,0.75664306,0.8982055,0.9237124,0.0255069
3,-1.0610896,-0.99337196,"('repellent', 'pleasant')",-0.76443636,-0.72262985,-1.278694,-1.2410679,0.105406664,0.16139697,-0.7497033,-0.6989182,0.0507851
4,-0.45965272,-0.5607139,"('disliked', 'liked')",0.10500549,0.12363181,0.37376937,0.3387897,-5.944741,-5.948218,-1.4814047,-1.5116276,-0.0302229
5,1.0058861,0.96781826,"('distant', 'outgoing')",-0.19689558,-0.09578979,1.1008173,1.1408271,-0.093916945,-0.09232023,0.4539727,0.4801338,0.0261611
6,0.8971916,0.89578474,"('distant', 'open')",-0.27492487,-0.15950266,1.1368326,1.1837122,0.34914875,0.33359793,0.527062,0.5633981,0.0363361
7,-0.810813,-0.78543884,"('insensitive', 'sensitive')",-0.8776669,-0.923953,-2.6736217,-2.7187557,0.24106412,0.22210136,-1.0302594,-1.0515115,-0.0212521
8,1.2724638,1.261857,"('unaffectionate', 'affectionate')",-0.117090136,-0.096172825,0.36828795,0.37657022,0.4077572,0.36620927,0.4828547,0.4771159,-0.0057388
9,1.3213005,1.311422,"('unaffectionate', 'caring')",-0.89145386,-0.94543296,-0.43533733,-0.4751824,0.99221903,0.9565626,0.2466821,0.2118423,-0.0348398
10,-0.5390114,-0.5632636,"('unsympathetic', 'sympathetic')",-1.2395301,-1.3463248,-2.89065,-2.971385,-0.0052570887,-0.16618356,-1.1686121,-1.2617892,-0.0931771
11,-1.1555257,-1.168782,"('unhelpful', 'helpful')",-0.45510724,-0.5396562,-1.4531149,-1.5005331,1.8408028,1.7890247,-0.3057363,-0.3549866,-0.0492503
12,0.5478378,0.5499692,"('unsupportive', 'supportive')",-0.13262996,-0.1170076,-1.1161748,-1.1761428,-1.6384466,-1.6294404,-0.5848534,-0.5931554,-0.008302
13,-1.3505235,-1.4431485,"('impolite', 'polite')",-0.7281241,-0.8193109,-1.853396,-1.9147179,-0.51207066,-0.6078335,-1.1110286,-1.1962527,-0.0852241
14,-0.39339483,-0.4825212,"('antisocial', 'social')",0.48224282,0.38825992,-2.2933068,-2.3814292,-0.5956359,-0.65360826,-0.7000237,-0.7823247,-0.082301
15,-0.11430469,-0.20248225,"('boring', 'funny')",-0.12613297,-0.15067036,-0.31863585,-0.2856365,0.5037369,0.5267865,-0.0138341,-0.0280007,-0.0141666
16,-0.05489917,-0.07691687,"('unpopular', 'popular')",0.30403125,0.38131085,1.0435345,1.0590748,0.6184198,0.61367923,0.4777716,0.494287,0.0165154
17,-0.8660781,-0.8593435,"('nasty', 'nice')",-0.22170591,-0.14915775,-0.3649592,-0.314452,-0.20510581,-0.14013907,-0.4144623,-0.3657731,0.0486892
18,-0.3495974,-0.38939577,"('disagreeable', 'welcoming')",-0.23180328,-0.16312002,-0.32915172,-0.31791124,-0.62065315,-0.65368366,-0.3828014,-0.3810277,0.0017737
19,-0.24718152,-0.2201832,"('inhospitable', 'hospitable')",-0.5737759,-0.51284826,-0.00990135,0.046880133,0.0012864582,0.023211468,-0.2073931,-0.165735,0.0416581
20,1.0519683,1.0793923,"('rough', 'thoughtful')",1.1838316,1.2241155,0.35786974,0.33394864,1.3551897,1.3245442,0.9872148,0.9905002,0.0032854
21,-0.72605556,-0.78112996,"('immoral', 'moral')",0.047921464,-0.08148405,-2.2913976,-2.3207688,-0.66101,-0.7445622,-0.9076354,-0.9819863,-0.0743509
22,-0.82691157,-0.9212377,"('untrustworthy', 'trustworthy')",0.068597734,-0.038785793,-1.2036699,-1.2921324,-1.2106332,-1.2557056,-0.7931542,-0.8769653,-0.0838111
23,-0.22024384,-0.25041744,"('insincere', 'sincere')",-1.0964701,-1.2170634,-1.9652168,-2.011319,5.1109796,5.004006,0.4572622,0.3813015,-0.0759607
24,-0.69160056,-0.73770726,"('dishonest', 'honest')",-1.4884012,-1.5436566,-1.6771605,-1.7481682,0.6063932,0.52030003,-0.8126923,-0.8773081,-0.0646158
25,1.8132304,1.842467,"('egoistic', 'altruistic')",0.29434818,0.28724954,0.73990726,0.74680233,1.2840887,1.3392968,1.0328937,1.0539539,0.0210602
26,1.4510001,1.4390086,"('hardhearted', 'benevolent')",-0.47941822,-0.4369455,-0.0003857594,0.0006752871,1.2954439,1.2450925,0.56666,0.5619577,-0.0047023
27,-0.69787765,-0.64379686,"('hardhearted', 'softhearted')",-0.5595612,-0.43236083,-0.58709157,-0.57766074,1.0746734,1.0388925,-0.1924643,-0.1537315,0.0387328
28,0.242363,0.124448076,"('disloyal', 'loyal')",-0.8864776,-1.0450425,-1.2460536,-1.4077145,0.5502177,0.39531043,-0.3349876,-0.4832497,-0.1482621
29,-0.5408827,-0.6149635,"('unfair', 'fair')",0.587412,0.577092,0.37148184,0.34920064,-0.60546947,-0.7061546,-0.0468646,-0.0987064,-0.0518418
30,-0.5202981,-0.59511894,"('intolerant', 'tolerant')",-1.1727715,-1.2246362,-2.177175,-2.2481744,1.3846542,1.2407967,-0.6213976,-0.7067832,-0.0853856
31,0.5436367,0.6014085,"('evil', 'good')",-0.36248106,-0.2626146,1.410551,1.5365356,-1.1999745,-1.2011329,0.097933,0.1685492,0.0706162
32,0.34682807,0.2913007,"('unkind', 'kind')",-0.14850059,-0.20393544,-1.0459778,-1.0995799,0.92032766,0.81077605,0.0181693,-0.0503597,-0.068529
33,1.1784098,1.0676345,"('wrong', 'right')",0.35266468,0.36103874,1.4966042,1.4400116,-0.36187983,-0.31649286,0.6664497,0.638048,-0.0284017
34,0.19777754,0.2961778,"('mean', 'honorable')",-0.6860924,-0.6102292,-0.41792724,-0.31550625,5.709368,5.701254,1.2007816,1.2679241,0.0671425
35,0.07422963,-0.013359819,"('corrupt', 'incorrupt')",-0.07934433,0.017317833,3.0167346,3.033162,0.044600487,-0.0035336707,0.7640551,0.7583966,-0.0056585
