,centex_male,centex_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.6109057,-0.7921156,"('unsociable', 'sociable')",-0.14731869,-0.32150993,-0.3791122,-0.5568128,-0.1777006
1,-1.9113677,-2.0030696,"('unfriendly', 'friendly')",1.3998158,1.2982543,-0.2557759,-0.3524077,-0.0966318
2,0.1459637,0.17817537,"('unlikable', 'likable')",0.8927717,0.88228196,0.5193677,0.5302287,0.010861
3,0.15191957,0.23493129,"('repellent', 'pleasant')",0.53962964,0.6036576,0.3457746,0.4192944,0.0735198
4,-0.42335367,-0.42283338,"('disliked', 'liked')",-5.508619,-5.602767,-2.9659863,-3.0128002,-0.0468139
5,-2.0818293,-2.075668,"('distant', 'outgoing')",-0.3574153,-0.30617666,-1.2196223,-1.1909224,0.0286999
6,-2.4074168,-2.3997517,"('distant', 'open')",-0.5895927,-0.50298023,-1.4985048,-1.4513659,0.0471389
7,0.050710365,0.088545956,"('insensitive', 'sensitive')",-0.06482075,-0.075307764,-0.0070552,0.0066191,0.0136743
8,-1.5170817,-1.5493455,"('unaffectionate', 'affectionate')",0.21977024,0.16295709,-0.6486558,-0.6931942,-0.0445384
9,-1.537032,-1.5678376,"('unaffectionate', 'caring')",0.63792336,0.6335181,-0.4495543,-0.4671597,-0.0176054
10,-0.4858563,-0.54801923,"('unsympathetic', 'sympathetic')",-0.84417313,-0.9485654,-0.6650147,-0.7482923,-0.0832776
11,0.046656545,-0.04013264,"('unhelpful', 'helpful')",1.8609014,1.7995605,0.9537789,0.879714,-0.0740649
12,-0.86957943,-0.8600144,"('unsupportive', 'supportive')",-2.1404166,-2.1279504,-1.504998,-1.4939824,0.0110156
13,-0.08037296,-0.20548053,"('impolite', 'polite')",-0.5748649,-0.589518,-0.327619,-0.3974993,-0.0698803
14,0.53906757,0.52346045,"('antisocial', 'social')",0.1331214,0.020204067,0.3360945,0.2718323,-0.0642622
15,0.36237937,0.2899121,"('boring', 'funny')",0.3447904,0.3272398,0.3535849,0.308576,-0.0450089
16,-0.48876745,-0.44375032,"('unpopular', 'popular')",0.7731002,0.7538818,0.1421664,0.1550657,0.0128993
17,-0.36656064,-0.31875876,"('nasty', 'nice')",-0.3878764,-0.29670444,-0.3772185,-0.3077316,0.0694869
18,-0.8401927,-0.87194765,"('disagreeable', 'welcoming')",-0.4011452,-0.48850572,-0.6206689,-0.6802267,-0.0595578
19,-1.7215431,-1.7268783,"('inhospitable', 'hospitable')",-0.48185843,-0.48773322,-1.1017008,-1.1073058,-0.005605
20,0.330765,0.3528108,"('rough', 'thoughtful')",0.5630542,0.52398026,0.4469096,0.4383955,-0.0085141
21,0.5412924,0.4452082,"('immoral', 'moral')",-0.3849119,-0.46119767,0.0781903,-0.0079947,-0.086185
22,-0.061799876,-0.11317222,"('untrustworthy', 'trustworthy')",-1.1556755,-1.1721023,-0.6087377,-0.6426373,-0.0338996
23,-0.23925816,-0.3592753,"('insincere', 'sincere')",5.4397016,5.42678,2.6002216,2.5337524,-0.0664692
24,-0.41213912,-0.4840324,"('dishonest', 'honest')",0.5827915,0.57663035,0.0853262,0.046299,-0.0390272
25,-0.77814615,-0.71397716,"('egoistic', 'altruistic')",0.8570994,0.8064866,0.0394766,0.0462547,0.0067781
26,-0.39048386,-0.46121317,"('hardhearted', 'benevolent')",1.1979508,1.1130309,0.4037335,0.3259089,-0.0778246
27,-0.18395765,-0.07529641,"('hardhearted', 'softhearted')",0.40388212,0.3452108,0.1099622,0.1349572,0.024995
28,-0.12508804,-0.16399924,"('disloyal', 'loyal')",1.0148293,0.9372565,0.4448706,0.3866286,-0.058242
29,-0.3910795,-0.31181955,"('unfair', 'fair')",-0.5207693,-0.6236817,-0.4559244,-0.4677506,-0.0118262
30,0.6384852,0.54620564,"('intolerant', 'tolerant')",1.2067424,1.1058131,0.9226138,0.8260094,-0.0966044
