,advanced_male,advanced_female,tuple,micro_male,micro_female,devices_male,devices_female,inc_male,inc_female,average_male,average_female,female-male
15,0.25415516,0.08341924,"('boring', 'funny')",0.96841997,0.78183794,0.577904,0.49958515,0.68700254,0.56373435,0.6218704,0.4821442,-0.1397262
16,-0.50660634,-0.55903524,"('unpopular', 'popular')",-0.15936404,-0.1746354,0.44685858,0.41830832,0.844941,0.7843443,0.1564573,0.1172455,-0.0392118
17,-0.0909461,-0.08502832,"('nasty', 'nice')",1.3063765,1.3020858,0.11640713,0.101675615,-0.18962888,-0.18740577,0.2855522,0.2828318,-0.0027204
18,-0.3116154,-0.2686221,"('disagreeable', 'welcoming')",0.3015922,0.336816,-0.28959036,-0.33044997,-0.27116436,-0.32307312,-0.1426945,-0.1463323,-0.0036378
19,-0.972016,-1.0221858,"('inhospitable', 'hospitable')",-0.72886455,-0.72665,-0.48777002,-0.6038453,-0.15363345,-0.08502336,-0.585571,-0.6094261,-0.0238551
20,0.7061185,0.80575544,"('rough', 'thoughtful')",0.45472127,0.568657,0.44564903,0.48729095,1.0321825,1.0284259,0.6596678,0.7225323,0.0628645
21,-0.061264195,-0.0056809075,"('immoral', 'moral')",-1.2486168,-1.2879003,-0.8327211,-0.9004795,-0.8076035,-0.8081521,-0.7375513,-0.7505533,-0.013002
22,-0.25135663,-0.25495505,"('untrustworthy', 'trustworthy')",-0.3860754,-0.42776626,-0.9054239,-1.0514772,-0.9330405,-1.0428778,-0.6189741,-0.6942691,-0.075295
23,-0.4579791,-0.43252063,"('insincere', 'sincere')",-0.84547174,-0.8031496,-1.1897268,-1.2095078,4.960354,5.0712533,0.616794,0.6565188,0.0397248
24,0.11073142,0.1963449,"('dishonest', 'honest')",-1.2764099,-1.2228175,-2.1301758,-2.1622593,0.6678109,0.6949806,-0.6570109,-0.6234379,0.033573
25,0.055418894,-0.051901802,"('egoistic', 'altruistic')",0.75129426,0.65184605,0.5876567,0.43874606,1.4834301,1.4840896,0.71945,0.630695,-0.088755
26,0.036301643,-0.0012819692,"('hardhearted', 'benevolent')",1.1078601,1.085802,1.2889998,1.2055814,1.8881879,1.8116434,1.0803373,1.0254362,-0.0549011
27,-0.32325175,-0.15070741,"('hardhearted', 'softhearted')",0.07323911,0.19160654,0.23494905,0.37242353,1.2230893,1.2104797,0.3020064,0.4059506,0.1039442
28,0.19895178,0.029792313,"('disloyal', 'loyal')",0.32022896,0.1467091,-0.26867473,-0.4770708,0.9195543,0.8455006,0.2925151,0.1362328,-0.1562823
29,-0.80692273,-0.8626294,"('unfair', 'fair')",-0.64776134,-0.69124603,-1.2310523,-1.2952785,-0.54738325,-0.6537573,-0.8082799,-0.8757278,-0.0674479
30,0.25586614,0.28032887,"('intolerant', 'tolerant')",0.3524836,0.38009256,0.74644786,0.74763745,1.1205239,1.0490866,0.6188304,0.6142864,-0.004544
31,-1.5327474,-1.5755185,"('evil', 'good')",0.33294845,0.42606142,0.26470718,0.12558967,-0.6889038,-0.7690046,-0.4059989,-0.448218,-0.0422191
32,-0.951027,-0.9495204,"('unkind', 'kind')",-0.57998484,-0.58929193,-0.14433084,-0.17720012,0.89065254,0.81513464,-0.1961725,-0.2252195,-0.029047
33,0.057737723,-0.04265209,"('wrong', 'right')",0.6058494,0.5976089,0.45697135,0.3857743,-0.2602273,-0.40929705,0.2150828,0.1328585,-0.0822243
34,0.25781214,0.43543783,"('mean', 'honorable')",-0.4727668,-0.233625,-0.4857094,-0.30508143,5.4474,5.7712765,1.186684,1.417002,0.230318
35,0.019852951,-0.15569657,"('corrupt', 'incorrupt')",0.76137996,0.64816403,0.73072064,0.61392903,0.101318955,-0.0069653913,0.4033181,0.2748578,-0.1284603
36,-0.6432211,-0.9046571,"('hostile', 'amicable')",0.36768618,0.27372247,0.07764198,-0.22716299,0.46611655,0.26363873,0.0670559,-0.1486147,-0.2156706
37,0.45675945,0.47486997,"('fake', 'genuine')",-0.3941734,-0.33288276,-0.40117878,-0.3264424,0.07712514,0.16047123,-0.0653669,-0.005996,0.0593709
38,-0.6405045,-0.5726479,"('untruthful', 'truthful')",-0.64074385,-0.5810199,-0.49605194,-0.4662097,-0.08574294,-0.033938296,-0.4657608,-0.413454,0.0523068
39,1.4542173,1.5227783,"('exploitative', 'cooperative')",1.7734979,1.7426455,0.74250656,0.71096826,0.3170757,0.29315105,1.0718243,1.0673858,-0.0044385
40,1.1990138,1.2192371,"('stingy', 'generous')",0.42808515,0.5316144,0.46852985,0.52214015,-1.3484781,-1.5197607,0.1867877,0.1883077,0.00152
41,-0.43208262,-0.40336245,"('unforgiving', 'forgiving')",-0.2645716,-0.19132565,-0.62005633,-0.6686976,0.3613162,0.15347688,-0.2388486,-0.2774772,-0.0386286
42,-0.8062879,-0.60946476,"('unreliable', 'reliable')",-0.927897,-0.6808604,-1.6360155,-1.4404318,-3.2707055,-3.2900252,-1.6602265,-1.5051956,0.1550309
43,-0.20719656,0.030291513,"('irresponsible', 'responsible')",-0.74937356,-0.52579665,-1.3492361,-1.1327392,-0.035641473,0.019103866,-0.5853619,-0.4022851,0.1830768
44,-0.13978428,-0.057718825,"('prejudiced', 'unprejudiced')",-0.0011281967,0.11683639,-0.44133857,-0.28724775,-1.3556299,-1.3313844,-0.4844702,-0.3898787,0.0945915
45,-0.3889682,-0.22912772,"('incompetent', 'competent')",-1.3362297,-1.116292,-1.2796334,-1.1855614,-0.34554282,-0.370815,-0.8375936,-0.725449,0.1121446
46,0.21548375,0.43362024,"('uncompetitive', 'competitive')",-1.3180021,-1.120287,-0.8466105,-0.69794124,-0.7808938,-0.8706275,-0.6825057,-0.5638089,0.1186968
47,-0.264829,-0.13777766,"('stupid', 'smart')",-0.049883682,0.11989924,0.7014588,0.7960743,5.3774104,5.592049,1.4410391,1.5925612,0.1515221
48,2.0642169,2.023816,"('unintelligent', 'intelligent')",0.5963856,0.60807973,0.75573874,0.7963136,0.7940722,0.78793776,1.0526034,1.0540367,0.0014333
49,0.3494906,0.44687372,"('unable', 'able')",0.32866412,0.46013904,0.28764153,0.36524048,-0.0653392,0.06724173,0.2251143,0.3348737,0.1097594
50,0.28535375,0.28913167,"('clumsy', 'skillful')",0.4792015,0.60868716,0.23480457,0.31064665,-0.05185611,-0.06955675,0.2368759,0.2847272,0.0478513
51,0.2517563,0.087796465,"('uneducated', 'educated')",-0.8119949,-0.9883655,-0.56410503,-0.729721,0.08919497,0.035463654,-0.2587872,-0.3987066,-0.1399194
52,0.3639763,0.11822356,"('irrational', 'rational')",1.2407347,0.9892141,0.36731046,0.017838743,0.16474798,-0.012749627,0.5341924,0.2781317,-0.2560607
53,-0.67171794,-0.67210394,"('uncreative', 'creative')",0.40489277,0.32131636,0.3713179,0.21086092,0.9117895,0.86746573,0.2540706,0.1818848,-0.0721858
54,-0.34311318,-0.55278707,"('incapable', 'capable')",0.29328096,0.08271931,-0.8156509,-1.090046,0.8610907,0.94536585,-0.0010981,-0.153687,-0.1525889
55,1.1319693,1.2433851,"('incompetent', 'clever')",-0.2327976,-0.15565735,-0.18776096,-0.1304303,-0.08448334,-0.0648777,0.1567319,0.223105,0.0663731
56,0.28687733,0.33683795,"('impractical', 'practical')",-0.11793037,-0.03236828,-0.207709,-0.119445905,-0.32965714,-0.3296439,-0.0921048,-0.036155,0.0559498
57,0.32723844,0.351956,"('unimaginative', 'imaginative')",0.22279608,0.2056581,-0.10766381,-0.16175319,-2.225396,-2.3735805,-0.4457563,-0.4944299,-0.0486736
58,-0.5036677,-0.4246782,"('undiscriminating', 'discriminating')",-0.5820244,-0.5635229,0.26646432,0.19714475,-0.28093612,-0.3086534,-0.275041,-0.2749274,0.0001136
59,-0.35693946,-0.5116236,"('foolish', 'wise')",0.51341695,0.3804359,-0.030678434,-0.20611951,0.40571293,0.35946584,0.132878,0.0055397,-0.1273383
60,0.81596667,1.0967059,"('inefficient', 'efficient')",-0.006131665,0.23188926,-0.064813666,0.17483082,-0.37903216,-0.25374362,0.0914973,0.3124206,0.2209233
61,0.13366124,0.06263042,"('illogical', 'logical')",-0.12250826,-0.27874646,-0.038793992,-0.2736171,0.03090254,-0.1100737,0.0008154,-0.1499517,-0.1507671
62,0.5746435,0.77389246,"('incompetent', 'brilliant')",-0.5572325,-0.3837036,-0.79268944,-0.6278904,-0.17980304,-0.008879577,-0.2387704,-0.0616453,0.1771251
63,-0.17453003,0.015104871,"('unperceptive', 'insightful')",-1.1627926,-1.0647898,-0.86924887,-0.835369,0.46021038,0.53454417,-0.4365903,-0.3376274,0.0989629
64,0.35954127,0.3142262,"('shy', 'confident')",-0.45736617,-0.45128632,-0.73776424,-0.7359753,-6.1569314,-6.3965993,-1.7481301,-1.8174087,-0.0692786
65,-0.0048284605,-0.079524375,"('insecure', 'secure')",-0.6485967,-0.7977128,-0.53216696,-0.56059915,-0.6015267,-0.6186558,-0.4467797,-0.5141231,-0.0673434
66,0.09015649,0.15686393,"('inactive', 'active')",-1.0853996,-1.1237226,-1.1248361,-1.1851008,0.6876221,0.73729527,-0.3581143,-0.353666,0.0044483
67,1.2523938,1.2202959,"('doubtful', 'determined')",0.24465753,0.24740972,-0.03765123,0.0044025294,-0.55105865,-0.5357016,0.2270854,0.2341016,0.0070162
68,0.29673076,0.24035692,"('dependent', 'independent')",-1.7549824,-1.8778938,-1.0224555,-1.1435071,-0.64679486,-0.6508049,-0.7818755,-0.8579623,-0.0760868
69,0.8716178,0.84946114,"('lazy', 'industrious')",1.4253262,1.5276816,1.1357263,1.2075258,-0.10763033,-0.09682912,0.8312601,0.8719599,0.0406998
70,0.20175847,0.32237545,"('lethargic', 'energetic')",-1.4689913,-1.4075774,-1.2688289,-1.2138652,-0.031912025,0.013939027,-0.6419935,-0.571282,0.0707115
71,0.3987999,0.37477878,"('diffident', 'self-confident')",0.8981441,0.95406204,0.97522765,1.0402688,0.6166129,0.59814656,0.7221962,0.741814,0.0196178
72,0.9105989,0.9726501,"('unambitious', 'ambitious')",-0.1133523,-0.10470916,-0.7843182,-0.70499504,-1.3050017,-1.1913961,-0.3230183,-0.2571126,0.0659057
73,1.3172779,1.3077542,"('helpless', 'self-reliant')",1.6474754,1.5748901,0.7237634,0.63534904,-2.8350315,-2.9183037,0.2133713,0.1499224,-0.0634489
74,0.42360723,0.6190935,"('undedicated', 'dedicated')",0.2709017,0.4288715,0.09102404,0.13405778,-0.01833228,-0.037909668,0.1918002,0.2860283,0.0942281
75,-0.05909145,-0.15248543,"('meek', 'impulsive')",0.27710468,0.18907318,-0.09183822,-0.11008274,-0.20460427,-0.13340874,-0.0196073,-0.0517259,-0.0321186
76,0.0777929,0.2920043,"('anxious', 'daring')",-0.59168714,-0.43878937,-0.94036347,-0.7459323,0.011508947,0.11656549,-0.3606872,-0.194038,0.1666492
77,0.5736909,0.5724456,"('unmotivated', 'motivated')",-0.50085324,-0.504534,-0.2983475,-0.37234753,-1.1079223,-1.0718441,-0.333358,-0.34407,-0.010712
78,-0.21721369,-0.029008955,"('nonresilient', 'resilient')",-0.00519808,0.2953791,0.10802795,0.24370551,0.07516183,0.11034416,-0.0098055,0.155105,0.1649105
79,-1.2002982,-1.3208292,"('wavering', 'unwavering')",-0.6241739,-0.66111654,-1.1751604,-1.3343651,-0.23559535,-0.17680812,-0.8088069,-0.8732798,-0.0644729
80,1.1449543,1.2856339,"('dominated', 'dominating')",-0.50004804,-0.50947434,-0.7848744,-0.6371543,-1.4028667,-1.2847463,-0.3857087,-0.2864352,0.0992735
81,0.8446436,0.7955717,"('submissive', 'aggressive')",-0.60769814,-0.7437694,-0.43993205,-0.4500093,-0.85953224,-0.80261153,-0.2656297,-0.3002046,-0.0345749
82,-1.2035596,-1.2577131,"('poor', 'rich')",-0.9712975,-0.9990615,0.2047227,0.10745438,5.7475963,5.9616733,0.9443654,0.9530882,0.0087228
83,0.92837524,1.0185937,"('powerless', 'powerful')",-0.05701471,0.021276072,-0.76732373,-0.6624024,-1.1977088,-1.2339743,-0.273418,-0.2141267,0.0592913
84,0.9824434,0.88612723,"('inferior', 'superior')",0.5266739,0.36008185,-0.036239844,-0.12403268,0.7473006,0.64507055,0.5550445,0.4418117,-0.1132328
85,-0.17529434,-0.30679265,"('insignificant', 'prestigious')",0.6239404,0.4945179,0.8349492,0.60826707,0.81868494,0.76971114,0.52557,0.3914258,-0.1341442
86,0.6477505,0.5831532,"('uninfluential', 'influential')",-0.34300822,-0.523484,-0.5510566,-0.7970939,-0.242722,-0.3595828,-0.1222591,-0.2742519,-0.1519928
87,0.25919884,0.28427595,"('unsuccessful', 'successful')",0.45091578,0.3047753,0.27595142,0.20601481,0.5538424,0.632433,0.3849771,0.3568748,-0.0281023
88,-0.16286628,-0.28120422,"('low', 'eminent')",-0.3939864,-0.52327716,0.4135553,0.22352052,0.20668794,0.2030222,0.0158476,-0.0944847,-0.1103323
