,genuine_male,genuine_female,tuple,parts_male,parts_female,co_male,co_female,average_male,average_female,female-male
0,2.0271502,2.1041298,"('unsociable', 'sociable')",0.7637932,0.7018654,0.43306443,0.31794387,1.0746693,1.041313,-0.0333563
1,0.007831566,-0.21778393,"('unfriendly', 'friendly')",0.63682973,0.52992034,2.2672784,2.1544304,0.9706465,0.8221889,-0.1484576
2,0.3335886,0.48379147,"('unlikable', 'likable')",0.167159,0.24277988,0.60479695,0.7630443,0.3685149,0.4965386,0.1280237
3,0.44006717,0.54145616,"('repellent', 'pleasant')",-0.30106097,-0.19973858,0.4296148,0.63732755,0.1895403,0.3263484,0.1368081
4,-1.1961569,-1.4591703,"('disliked', 'liked')",-0.17713569,-0.2385071,-7.101392,-7.26521,-2.8248949,-2.9876293,-0.1627344
5,-2.4450269,-2.640351,"('distant', 'outgoing')",-0.1691356,-0.18747897,-0.0064945444,0.04536351,-0.8735523,-0.9274889,-0.0539366
6,-2.529415,-2.705686,"('distant', 'open')",-0.33091214,-0.3844126,-0.044648238,0.049038175,-0.9683251,-1.0136868,-0.0453617
7,2.0470557,2.210751,"('insensitive', 'sensitive')",-0.13994297,-0.09367138,0.59737885,0.6064617,0.8348305,0.9078472,0.0730167
8,-1.6153287,-1.7793097,"('unaffectionate', 'affectionate')",-0.46542445,-0.5265842,1.1573019,1.133766,-0.3078171,-0.3907093,-0.0828922
9,0.5541119,0.48922464,"('unaffectionate', 'caring')",0.5378316,0.47664824,1.5324107,1.5455494,0.8747848,0.8371407,-0.0376441
10,2.8322077,3.122418,"('unsympathetic', 'sympathetic')",0.30924952,0.13869576,0.01928053,0.0064795353,1.0535792,1.0891977,0.0356185
11,2.093023,2.3329244,"('unhelpful', 'helpful')",0.9346207,0.86611164,2.1632104,2.1806564,1.7302847,1.7932309,0.0629462
12,1.0243875,1.1537762,"('unsupportive', 'supportive')",0.48078406,0.44484314,-1.8885447,-1.8264216,-0.127791,-0.0759341,0.0518569
13,3.4210095,3.582102,"('impolite', 'polite')",1.5057896,1.4730275,0.25403208,0.21189597,1.7269438,1.7556752,0.0287314
14,2.265143,2.316833,"('antisocial', 'social')",0.8143425,0.78095603,0.24810703,0.09259697,1.1091975,1.063462,-0.0457355
15,1.3464074,1.2308886,"('boring', 'funny')",0.5462138,0.5967307,0.62915313,0.5838754,0.8405914,0.8038316,-0.0367598
16,-2.1462083,-2.1123781,"('unpopular', 'popular')",-1.016626,-0.93350184,0.019475013,0.1322964,-1.0477864,-0.9711945,0.0765919
17,0.6705334,0.58186835,"('nasty', 'nice')",0.28146008,0.29904607,-0.051421355,-0.034673408,0.3001907,0.2820804,-0.0181103
18,-1.4545755,-1.2723371,"('disagreeable', 'welcoming')",-1.0921495,-0.88548183,-0.9131392,-0.7513677,-1.153288,-0.9697288,0.1835592
19,-1.0542423,-1.1103832,"('inhospitable', 'hospitable')",-0.1676751,-0.17461422,-0.007970624,0.06050404,-0.4099627,-0.4081644,0.0017983
20,1.3366401,1.3768393,"('rough', 'thoughtful')",-0.29917103,-0.36060703,0.3262274,0.30900133,0.4545655,0.4417445,-0.012821
21,1.6276436,1.833745,"('immoral', 'moral')",0.6884418,0.6901709,-0.7535153,-0.5633951,0.5208567,0.6535069,0.1326502
22,2.103482,2.1211324,"('untrustworthy', 'trustworthy')",-0.17780617,-0.23011194,-0.33927345,-0.3621198,0.5288008,0.5096335,-0.0191673
