,bristol_male,bristol_female,tuple,myers_male,myers_female,squibb_male,squibb_female,co_male,co_female,average_male,average_female,female-male
0,-0.28470415,-0.43832177,"('unsociable', 'sociable')",0.033422545,-0.12555438,-1.9281763,-1.9696537,0.073645964,-0.054376706,-0.526453,-0.6469766,-0.1205236
1,-0.031891655,-0.100891486,"('unfriendly', 'friendly')",1.6196659,1.5206714,-0.7693565,-0.8100986,1.4151893,1.2216084,0.5584017,0.4578224,-0.1005793
2,0.66060734,0.74906164,"('unlikable', 'likable')",0.4380009,0.54264885,-0.8150328,-0.73127294,0.19019236,0.30100712,0.118442,0.2153612,0.0969192
3,-1.1268976,-1.0479137,"('repellent', 'pleasant')",-1.5764594,-1.5510429,-1.5537277,-1.4869912,0.43052042,0.5058011,-0.9566411,-0.8950367,0.0616044
4,-0.039397866,-0.030282442,"('disliked', 'liked')",-0.21179026,-0.14860074,0.42057568,0.4086972,-7.146398,-7.2208414,-1.7442527,-1.7477568,-0.0035041
5,-0.93812555,-0.7889633,"('distant', 'outgoing')",0.55169755,0.6082512,1.3273168,1.3348626,-0.75210345,-0.7648542,0.0471963,0.0973241,0.0501278
6,-1.0736263,-0.897644,"('distant', 'open')",0.40749574,0.44699603,0.97082806,0.99189836,-0.5311247,-0.55927885,-0.0566068,-0.0045071,0.0520997
7,0.2507513,0.23189417,"('insensitive', 'sensitive')",0.11899038,0.07004534,-1.946139,-1.8870714,0.22008562,0.33359778,-0.3390779,-0.3128835,0.0261944
8,-0.93648946,-0.96669024,"('unaffectionate', 'affectionate')",-0.074217826,-0.107737325,-1.683877,-1.7108048,0.34494874,0.21170576,-0.5874089,-0.6433817,-0.0559728
9,0.259962,0.14314707,"('unaffectionate', 'caring')",0.98328626,0.92173773,-1.2533028,-1.2663912,1.138982,1.0483677,0.2822319,0.2117153,-0.0705166
10,-0.14602031,-0.30548507,"('unsympathetic', 'sympathetic')",-0.42414963,-0.62663364,-2.8402092,-2.7981317,-0.118392825,-0.11918759,-0.882193,-0.9623595,-0.0801665
11,0.66394985,0.55026126,"('unhelpful', 'helpful')",0.75159097,0.63137233,-1.408833,-1.3878939,1.8126003,1.8181007,0.454827,0.4029601,-0.0518669
12,0.29941615,0.3727945,"('unsupportive', 'supportive')",1.3307515,1.3174766,-1.9488297,-1.8986703,-1.9681362,-1.8860092,-0.5716995,-0.5236021,0.0480974
13,0.06252448,-0.054907486,"('impolite', 'polite')",-0.21222094,-0.3182259,-1.0932244,-1.1187625,-0.23840567,-0.22904149,-0.3703316,-0.4302343,-0.0599027
14,-0.104075775,-0.20796916,"('antisocial', 'social')",-0.27755362,-0.47108075,-1.77354,-1.7855296,-0.22458413,-0.20200843,-0.5949384,-0.666647,-0.0717086
15,0.21820357,0.12273952,"('boring', 'funny')",0.87719953,0.7948474,1.7242587,1.6719298,0.5596533,0.5476748,0.8448287,0.7842978,-0.0605309
16,-0.21839891,-0.17237714,"('unpopular', 'popular')",0.34903637,0.5050558,0.5948765,0.67778695,0.033618174,-0.07683505,0.189783,0.2334076,0.0436246
17,-0.34413612,-0.26034823,"('nasty', 'nice')",0.38087595,0.4609199,0.28994924,0.32798347,-0.44035164,-0.38130853,-0.0284156,0.0368117,0.0652273
18,-0.7107925,-0.5634427,"('disagreeable', 'welcoming')",0.666993,0.6824358,-0.79971457,-0.801674,-0.8560995,-0.89090395,-0.4249034,-0.3933962,0.0315072
19,-0.81533694,-0.70830816,"('inhospitable', 'hospitable')",-0.17836532,-0.10244375,0.12546974,0.15921932,-0.3980975,-0.34733337,-0.3165825,-0.2497165,0.066866
20,0.030032687,0.10364009,"('rough', 'thoughtful')",0.5111892,0.5215217,-0.24782293,-0.2606859,0.31047317,0.3042044,0.150968,0.1671701,0.0162021
21,0.82882595,0.72237587,"('immoral', 'moral')",0.14506122,0.06336821,-1.065421,-1.0484965,-0.52207404,-0.45742738,-0.153402,-0.1800449,-0.0266429
22,0.33368048,0.28438315,"('untrustworthy', 'trustworthy')",-0.48246136,-0.60185814,-0.8513561,-0.8727615,-0.52131146,-0.5463178,-0.3803621,-0.4341386,-0.0537765
23,0.7463828,0.62603676,"('insincere', 'sincere')",0.7134341,0.50060225,-1.5262315,-1.5559942,6.1638412,6.090487,1.5243566,1.415283,-0.1090736
24,0.5066098,0.46979135,"('dishonest', 'honest')",-0.2591326,-0.3567798,-1.1198336,-1.1522863,0.6412691,0.59073544,-0.0577718,-0.1121348,-0.054363
25,-1.3987802,-1.2254926,"('egoistic', 'altruistic')",0.14991577,0.25561488,0.27803743,0.2919795,1.3504838,1.270782,0.0949142,0.1482209,0.0533067
26,0.35907072,0.3000961,"('hardhearted', 'benevolent')",1.055969,0.92513394,-0.34465834,-0.38988638,1.429744,1.3149117,0.6250314,0.5375638,-0.0874676
27,-0.29560062,-0.29169905,"('hardhearted', 'softhearted')",0.6561209,0.6395973,0.33370575,0.3392558,0.90685886,0.7972679,0.4002712,0.3711055,-0.0291657
28,-0.96448576,-1.1578968,"('disloyal', 'loyal')",-0.38210422,-0.5707211,-1.571559,-1.6390467,1.0185109,0.8265393,-0.4749095,-0.6352813,-0.1603718
29,-0.13183907,-0.18446745,"('unfair', 'fair')",-0.093800224,-0.18678467,0.05632576,0.011996888,-0.6903726,-0.7915969,-0.2149215,-0.287713,-0.0727915
30,0.4812957,0.4335166,"('intolerant', 'tolerant')",0.0615969,-0.05545,-0.8915357,-0.87352175,0.49316025,0.5230273,0.0361293,0.006893,-0.0292363
31,-0.9663447,-0.71224695,"('evil', 'good')",-0.10616509,0.11991764,0.6054406,0.68571424,-1.2537488,-1.262045,-0.4302045,-0.292165,0.1380395
32,0.9065108,0.7134764,"('unkind', 'kind')",0.57237947,0.40571064,-0.7781554,-0.77928275,1.1814736,1.0895904,0.4705521,0.3573737,-0.1131784
33,0.010777966,-0.02929048,"('wrong', 'right')",0.38121045,0.38066405,0.9071366,0.8637089,-0.5568675,-0.56473696,0.1855644,0.1625864,-0.022978
34,0.14729246,0.33835414,"('mean', 'honorable')",0.27045378,0.3836167,-0.2858202,-0.22550763,5.295003,5.32818,1.3567322,1.4561608,0.0994286
35,-0.9092833,-0.9182279,"('corrupt', 'incorrupt')",0.03700372,0.07036161,2.1887977,2.1018288,-0.72046304,-0.8411783,0.1490138,0.1031961,-0.0458177
36,-0.5609785,-0.53147787,"('hostile', 'amicable')",0.4173456,0.4293648,0.78614974,0.76496625,-0.21031563,-0.38730562,0.1080503,0.0688869,-0.0391634
37,0.39870733,0.3352687,"('fake', 'genuine')",0.5378273,0.46635655,-0.43317458,-0.41710937,0.08370684,0.09609251,0.1467667,0.1201521,-0.0266146
38,0.026389418,0.005893292,"('untruthful', 'truthful')",0.19296971,0.19090474,-1.090432,-1.0637448,-0.27113602,-0.2866983,-0.2855522,-0.2884113,-0.0028591
39,1.3545792,1.3796457,"('exploitative', 'cooperative')",1.0047218,0.99967545,0.527793,0.5022313,0.7312882,0.8032425,0.9045956,0.9211987,0.0166031
40,-0.2676841,-0.21987797,"('stingy', 'generous')",-0.028804878,-0.038786992,-0.8722202,-0.88692266,-2.6358912,-2.6793087,-0.9511501,-0.9562241,-0.005074
41,0.026698165,0.01526963,"('unforgiving', 'forgiving')",0.23701274,0.18412998,-1.8868386,-1.8907111,-0.17663461,-0.19470763,-0.4499406,-0.4715048,-0.0215642
42,-0.25895345,-0.1571339,"('unreliable', 'reliable')",-0.20850271,-0.2747778,-0.28632727,-0.21250778,-3.255593,-3.1162925,-1.0023441,-0.940178,0.0621661
43,0.3411268,0.3671623,"('irresponsible', 'responsible')",0.01962097,-0.053035237,-2.0979905,-2.0492334,0.5748594,0.65759975,-0.2905958,-0.2693766,0.0212192
44,0.01594598,0.121158764,"('prejudiced', 'unprejudiced')",-0.44060224,-0.28157932,1.1828868,1.1861489,-1.4483343,-1.4095312,-0.1725259,-0.0959507,0.0765752
45,0.009291813,-0.0017403811,"('incompetent', 'competent')",-0.44654113,-0.56790316,-1.8745116,-1.8041834,-0.30836838,-0.3293544,-0.6550323,-0.6757953,-0.020763
46,0.6705083,0.5550692,"('uncompetitive', 'competitive')",0.03766423,-0.07003794,-1.9612899,-1.9184349,-0.52393305,-0.5467369,-0.4442626,-0.4950351,-0.0507725
47,1.1504691,1.2688221,"('stupid', 'smart')",0.36899263,0.37683514,-0.018972844,0.021190953,5.298222,5.3827434,1.6996777,1.7623979,0.0627202
48,-0.47739732,-0.5520139,"('unintelligent', 'intelligent')",-0.26603657,-0.31536102,-1.9942926,-1.9765464,-0.05761291,-0.087804854,-0.6988348,-0.7329315,-0.0340967
49,0.093441844,0.17986663,"('unable', 'able')",0.79658085,0.8360312,-0.2101067,-0.12161417,-0.17333776,-0.107222944,0.1266446,0.1967652,0.0701206
50,-0.11665025,-0.152792,"('clumsy', 'skillful')",0.17039688,0.15074223,0.1353877,0.17951354,-0.11725119,-0.18530919,0.0179708,-0.0019614,-0.0199322
51,0.8713553,0.67628515,"('uneducated', 'educated')",-0.033736482,-0.18461715,-1.3543748,-1.3933598,0.50474066,0.43203163,-0.0030038,-0.117415,-0.1144112
52,-0.07903269,-0.11414257,"('irrational', 'rational')",0.7539791,0.70250994,-0.11988151,-0.22534737,-0.08901557,-0.22653052,0.1165123,0.0341224,-0.0823899
53,-0.020683259,-0.08308576,"('uncreative', 'creative')",-0.04303445,-0.13824949,-0.86958194,-0.9053523,0.6273539,0.5656585,-0.0764864,-0.1402573,-0.0637709
54,-0.6258154,-0.5803952,"('incapable', 'capable')",0.65851235,0.6111256,-0.6630662,-0.66871065,0.6572301,0.6632281,0.0067152,0.006312,-0.0004032
55,0.6217011,0.5436406,"('incompetent', 'clever')",-0.33298618,-0.46054432,-1.2740142,-1.2367897,0.5146184,0.5375469,-0.1176702,-0.1540366,-0.0363664
56,0.6516878,0.5651221,"('impractical', 'practical')",-0.07967906,-0.2823508,-0.8412499,-0.85410386,-0.047232956,0.041499242,-0.0791185,-0.1324583,-0.0533398
57,0.0632867,-0.0088588,"('unimaginative', 'imaginative')",-0.615151,-0.7572482,-1.7666627,-1.7513452,-3.1457534,-3.0840557,-1.36607,-1.400377,-0.034307
58,0.75626516,0.7223348,"('undiscriminating', 'discriminating')",-0.10611211,-0.16827351,-1.3635333,-1.3327174,-0.11539146,-0.07720457,-0.2071929,-0.2139652,-0.0067723
