,seagate_male,seagate_female,tuple,technology_male,technology_female,holdings_male,holdings_female,plc_male,plc_female,average_male,average_female,female-male
0,-1.6070728,-1.569896,"('unsociable', 'sociable')",-0.58465904,-0.63583183,-0.28519994,-0.3650477,-0.5525078,-0.6192344,-0.7573599,-0.7975025,-0.0401426
1,-1.1329153,-1.2961115,"('unfriendly', 'friendly')",1.1148543,0.94246703,0.009771835,-0.15397385,2.3272219,2.119787,0.5797332,0.4030422,-0.176691
2,0.794037,0.79533434,"('unlikable', 'likable')",0.6903935,0.7857951,1.3681015,1.4759518,0.32731238,0.44859624,0.7949611,0.8764194,0.0814583
3,-0.7358795,-0.58464193,"('repellent', 'pleasant')",-0.0497509,0.13595536,0.36813232,0.51874954,-0.14429682,-0.01149122,-0.1404487,0.0146429,0.1550916
4,0.4342796,0.30776358,"('disliked', 'liked')",-0.07587704,-0.116497815,1.7093612,1.5515345,-3.8963292,-4.213546,-0.4571413,-0.6176864,-0.1605451
5,-0.5528968,-0.6453198,"('distant', 'outgoing')",0.27759102,0.27044877,-0.14835382,-0.21246591,0.64707994,0.47773674,0.0558551,-0.0274001,-0.0832552
6,-0.34032506,-0.39191222,"('distant', 'open')",0.16386369,0.12521498,-0.36491153,-0.42128152,0.80305576,0.6587824,0.0654207,-0.0072991,-0.0727198
7,-0.44648525,-0.36397886,"('insensitive', 'sensitive')",0.40580446,0.5196973,0.34995273,0.31215137,0.3417416,0.40925047,0.1627534,0.2192801,0.0565267
8,-0.19212529,-0.3952739,"('unaffectionate', 'affectionate')",0.7503318,0.6215855,-0.56166506,-0.70831215,0.9403088,0.7026552,0.2342126,0.0551637,-0.1790489
9,-0.646602,-0.76435286,"('unaffectionate', 'caring')",0.8766275,0.75788754,0.017197534,-0.16617945,1.343387,1.1892998,0.3976525,0.2541638,-0.1434887
10,-1.2167926,-1.1186056,"('unsympathetic', 'sympathetic')",-0.6173571,-0.58505666,-0.7331825,-0.74967736,-0.45995304,-0.39709383,-0.7568213,-0.7126083,0.044213
11,-0.76508576,-0.7285545,"('unhelpful', 'helpful')",0.45613974,0.49520576,-1.5900495,-1.5918097,0.89506596,0.8921144,-0.2509824,-0.233261,0.0177214
12,-0.3831457,-0.35493058,"('unsupportive', 'supportive')",0.80732894,0.9165444,0.44462544,0.49131,-0.97918177,-1.0539336,-0.0275933,-0.0002525,0.0273408
13,-1.092193,-0.98934466,"('impolite', 'polite')",-0.19085392,-0.08798021,-0.62844193,-0.6313065,-0.6045502,-0.572366,-0.6290098,-0.5702493,0.0587605
14,-0.3869057,-0.2944147,"('antisocial', 'social')",1.0132587,1.1610336,1.548558,1.6117784,0.15819797,0.19477451,0.5832772,0.668293,0.0850158
15,0.8078092,0.7137544,"('boring', 'funny')",0.18685398,0.07329613,-0.8475467,-0.9687814,0.1990577,0.1329774,0.0865435,-0.0121884,-0.0987319
16,-0.35606247,-0.3408257,"('unpopular', 'popular')",-0.48162842,-0.45475173,-0.92438406,-0.8393582,0.038088664,-0.0054033473,-0.4309966,-0.4100848,0.0209118
17,0.38001785,0.39709392,"('nasty', 'nice')",-0.25004384,-0.21314292,-0.715683,-0.7359125,-0.94715625,-0.98099005,-0.3832163,-0.3832379,-2.16e-05
18,0.34088796,0.4273531,"('disagreeable', 'welcoming')",0.103692405,0.20670302,-0.8344009,-0.6630996,-0.93271965,-0.899236,-0.330635,-0.2320699,0.0985651
19,-0.629981,-0.6898339,"('inhospitable', 'hospitable')",-0.5494362,-0.6099522,-1.0281391,-1.0120354,-0.14935645,-0.23156616,-0.5892282,-0.6358469,-0.0466187
20,-0.14464009,-0.12707937,"('rough', 'thoughtful')",0.940267,1.041968,-0.17042077,-0.15040128,0.98184985,0.9885473,0.401764,0.4382586,0.0364946
21,-0.7826053,-0.66058743,"('immoral', 'moral')",0.38841558,0.48887196,-0.56401247,-0.40192652,-1.5692996,-1.4093777,-0.6318755,-0.4957549,0.1361206
22,-0.1931312,-0.18930276,"('untrustworthy', 'trustworthy')",-0.2225634,-0.23470278,0.31476137,0.2524205,-0.70312166,-0.7795233,-0.2010137,-0.2377771,-0.0367634
23,-1.2563837,-1.2455682,"('insincere', 'sincere')",-1.097917,-1.0770433,-1.8276312,-1.8563148,4.020426,4.0935483,-0.0403764,-0.0213444,0.019032
24,-0.85297,-0.8695742,"('dishonest', 'honest')",-1.045978,-1.0848299,-1.4394275,-1.517709,0.48132768,0.40452835,-0.7142619,-0.7668962,-0.0526343
25,0.4069252,0.3851934,"('egoistic', 'altruistic')",0.06882549,0.0064066127,0.9310741,0.89309585,1.4302325,1.3340701,0.7092643,0.6546915,-0.0545728
26,0.2960133,0.1439378,"('hardhearted', 'benevolent')",1.073418,1.0525372,2.0735831,1.9370042,2.8945465,2.7278214,1.5843902,1.4653251,-0.1190651
27,-0.77618825,-0.7441142,"('hardhearted', 'softhearted')",-0.08750143,0.0074578635,0.3059178,0.21669556,0.7573614,0.63955826,0.0498974,0.0298994,-0.019998
28,-0.37267157,-0.43173707,"('disloyal', 'loyal')",0.23923942,0.098193616,0.14466882,0.020098887,1.2054816,1.0589535,0.3041796,0.1863772,-0.1178024
29,0.8746444,0.85705435,"('unfair', 'fair')",-0.2816199,-0.33925614,0.081369996,-0.019820765,-0.33681893,-0.5288226,0.0843939,-0.0077113,-0.0921052
30,-0.2718574,-0.22638997,"('intolerant', 'tolerant')",0.86346394,0.8630064,0.15473893,0.22148468,-0.09415847,-0.033706542,0.1630467,0.2060986,0.0430519
31,-0.4847949,-0.5584803,"('evil', 'good')",-0.08058612,-0.18297067,-0.8611471,-0.8847127,0.12771256,-0.023824945,-0.3247039,-0.4124972,-0.0877933
32,-1.6010053,-1.5924449,"('unkind', 'kind')",-0.26093563,-0.20723312,-0.24949102,-0.33740574,0.326692,0.29307994,-0.446185,-0.4610009,-0.0148159
33,0.6041554,0.56826085,"('wrong', 'right')",1.4363235,1.4201972,0.1819689,0.21798939,0.16140607,0.013312608,0.5959635,0.55494,-0.0410235
34,-0.00639283,0.028357122,"('mean', 'honorable')",-0.7410052,-0.6612162,-0.94662,-0.81085384,4.1476793,4.355797,0.6134154,0.728021,0.1146056
35,1.1126872,1.0138286,"('corrupt', 'incorrupt')",0.010258645,-0.11790301,-0.06025776,-0.17180651,0.027358606,-0.076017,0.2725117,0.1620255,-0.1104862
36,0.55123067,0.404985,"('hostile', 'amicable')",0.038139746,-0.15310386,0.47978622,0.28785098,1.5832237,1.3733428,0.6630951,0.4782687,-0.1848264
37,-0.5623589,-0.54704136,"('fake', 'genuine')",-0.60357356,-0.59667325,0.014258668,0.0013828166,0.47670957,0.47036126,-0.168741,-0.1679927,0.0007483
38,-1.1260515,-1.1545048,"('untruthful', 'truthful')",-0.20531571,-0.24907583,-1.1115289,-1.1649332,0.36526614,0.30687597,-0.5194075,-0.5654095,-0.046002
39,0.38489142,0.40875024,"('exploitative', 'cooperative')",0.4811036,0.55564016,-0.48540962,-0.495193,0.26912892,0.2686754,0.1624286,0.1844682,0.0220396
40,0.03172204,0.06314288,"('stingy', 'generous')",-0.13890697,-0.12615564,0.6496987,0.62182987,-1.0676315,-1.2706618,-0.1312794,-0.1779612,-0.0466818
41,-0.94445956,-0.9809526,"('unforgiving', 'forgiving')",-1.4000831,-1.3966377,-0.18124828,-0.17157702,0.7164574,0.669485,-0.4523333,-0.4699205,-0.0175872
42,0.72079283,0.7989343,"('unreliable', 'reliable')",-1.0845569,-0.8419704,1.6002942,1.7376307,-1.7469921,-1.8058809,-0.1276155,-0.0278216,0.0997939
43,-1.3195179,-1.3013262,"('irresponsible', 'responsible')",-0.54733914,-0.47656244,-1.3453451,-1.3106899,0.69940794,0.6840486,-0.6281985,-0.6011325,0.027066
44,0.07993467,0.11451097,"('prejudiced', 'unprejudiced')",-0.19168031,-0.062227763,-0.34035194,-0.31667686,-1.5252296,-1.5402545,-0.4943318,-0.451162,0.0431698
45,-1.1263632,-1.1428615,"('incompetent', 'competent')",-0.58846074,-0.61519694,0.1979576,0.11056863,1.1073953,1.0074939,-0.1023678,-0.159999,-0.0576312
46,-0.41728312,-0.34497476,"('uncompetitive', 'competitive')",-0.42811057,-0.2598799,1.5214181,1.6099828,-0.2853043,-0.228704,0.09768,0.194106,0.096426
47,0.093307346,0.15188113,"('stupid', 'smart')",0.6434076,0.76320374,-0.5638599,-0.48148394,4.7087092,4.873497,1.220391,1.3267745,0.1063835
48,-0.3823094,-0.35119954,"('unintelligent', 'intelligent')",1.2267098,1.1462289,-0.9946972,-1.0009323,-0.34805027,-0.36679807,-0.1245868,-0.1431752,-0.0185884
49,-0.049025252,-0.020221574,"('unable', 'able')",0.20011997,0.29811814,-0.020338848,0.03507169,-0.60139334,-0.485377,-0.1176594,-0.0431022,0.0745572
50,-0.4182255,-0.43609875,"('clumsy', 'skillful')",0.2587556,0.3953517,-0.144975,-0.09507997,-0.25708422,-0.2770704,-0.1403823,-0.1032244,0.0371579
51,-1.38002,-1.3092481,"('uneducated', 'educated')",-0.4936167,-0.510509,0.4462075,0.41164508,-0.04691732,-0.049821995,-0.3685866,-0.3644835,0.0041031
52,0.15921399,0.039974164,"('irrational', 'rational')",0.35377857,0.15182361,-1.5695773,-1.6506584,0.10224937,-0.10124123,-0.2385839,-0.3900255,-0.1514416
53,-0.2935923,-0.31152883,"('uncreative', 'creative')",1.4010247,1.4631829,0.71458924,0.666477,1.7959969,1.6581116,0.9045047,0.8690607,-0.035444
54,-0.43022048,-0.48238054,"('incapable', 'capable')",0.86092263,0.8094649,0.11696508,0.049526162,0.47649422,0.39814168,0.2560404,0.193688,-0.0623524
55,0.21768461,0.32570544,"('incompetent', 'clever')",0.03721848,0.06434839,0.071964964,0.12869725,-0.17996353,-0.07038543,0.0367261,0.1120914,0.0753653
56,0.034038972,0.06012839,"('impractical', 'practical')",0.24671383,0.3137415,-0.87811613,-0.8436597,0.10320313,0.17339973,-0.1235401,-0.0740975,0.0494426
57,-0.39483356,-0.41183755,"('unimaginative', 'imaginative')",0.8616854,0.79805017,0.6584272,0.6008427,-0.64671427,-0.8285056,0.1196412,0.0396374,-0.0800038
58,0.13978443,0.12678593,"('undiscriminating', 'discriminating')",0.80393535,0.75213367,0.86154926,0.8587265,0.9294266,0.90242296,0.6836739,0.6600173,-0.0236566
59,0.21577394,0.13976365,"('foolish', 'wise')",0.98957103,0.9151329,-0.7252368,-0.7713089,-0.003994575,-0.095261246,0.1190284,0.0470816,-0.0719468
60,-1.1964114,-1.0779991,"('inefficient', 'efficient')",-0.092974365,0.08304776,-0.6565112,-0.563276,-0.8498144,-0.63868654,-0.6989279,-0.5492284,0.1496995
61,0.05418179,0.044472102,"('illogical', 'logical')",1.2957557,1.2299656,0.6664913,0.6027561,0.9261201,0.8126049,0.7356372,0.6724496,-0.0631876
62,-0.2724698,-0.1778163,"('incompetent', 'brilliant')",0.84629405,0.9447731,-0.111837246,-0.040368114,-0.108025864,-0.017851137,0.0884903,0.1771844,0.0886941
63,-1.4349825,-1.428058,"('unperceptive', 'insightful')",-0.119099006,-0.065923885,1.0606772,1.1323038,1.0268338,1.0978894,0.1333573,0.1840528,0.0506955
64,-0.3639443,-0.3825242,"('shy', 'confident')",0.095365256,0.20234296,1.5113935,1.5093092,-4.9123735,-4.9818454,-0.9173898,-0.9131794,0.0042104
65,-0.38424617,-0.33874607,"('insecure', 'secure')",-0.85639155,-0.8367579,0.13639815,0.14433974,0.1596913,0.27117616,-0.2361371,-0.189997,0.0461401
66,0.8465791,0.84850955,"('inactive', 'active')",0.2951328,0.31065696,2.149524,2.0712829,1.8714525,1.7630174,1.2906721,1.2483667,-0.0423054
67,-0.2945002,-0.32451713,"('doubtful', 'determined')",0.04834257,0.061757505,0.4115574,0.41094,-0.83357173,-0.81086737,-0.167043,-0.1656718,0.0013712
68,-0.12818143,-0.08794557,"('dependent', 'independent')",-0.44587782,-0.45759028,-0.33828205,-0.37018466,-0.8807117,-0.83148634,-0.4482632,-0.4368017,0.0114615
69,0.3775867,0.31615594,"('lazy', 'industrious')",0.8263738,0.89370686,1.1089278,1.0944235,0.22578868,0.124925055,0.6346692,0.6073029,-0.0273663
70,-0.9674305,-0.9240551,"('lethargic', 'energetic')",-1.0502018,-0.98053586,0.7669823,0.8039453,0.077120446,0.09411,-0.2933824,-0.2516339,0.0417485
71,0.7406109,0.6787953,"('diffident', 'self-confident')",1.3510357,1.3565109,1.1468698,1.1227013,0.86490536,0.76536787,1.0258554,0.9808439,-0.0450115
72,-1.082115,-1.1027018,"('unambitious', 'ambitious')",0.42828065,0.40162334,-0.18820666,-0.22510968,0.742599,0.74496835,-0.0248605,-0.0453049,-0.0204444
