,kroger_male,kroger_female,tuple,company_male,company_female,average_male,average_female,female-male
0,-0.9720536,-1.0168765,"('unsociable', 'sociable')",0.5775361,0.5358044,-0.1972587,-0.240536,-0.0432773
1,-0.9117736,-1.0643787,"('unfriendly', 'friendly')",1.2221564,1.0442891,0.1551914,-0.0100448,-0.1652362
2,0.7984259,0.80486065,"('unlikable', 'likable')",0.29155308,0.4232233,0.5449895,0.614042,0.0690525
3,-1.022508,-0.9987043,"('repellent', 'pleasant')",0.30416998,0.32020032,-0.359169,-0.339252,0.019917
4,0.43114895,0.30537233,"('disliked', 'liked')",-6.9788046,-6.910129,-3.2738278,-3.3023784,-0.0285506
5,0.64272517,0.6050016,"('distant', 'outgoing')",-1.5833106,-1.6447189,-0.4702927,-0.5198586,-0.0495659
6,0.54234004,0.50456816,"('distant', 'open')",-1.2206371,-1.3622062,-0.3391485,-0.428819,-0.0896705
7,-1.1895326,-1.1677947,"('insensitive', 'sensitive')",0.6288385,0.6446337,-0.2803471,-0.2615805,0.0187666
8,0.102066375,0.025071006,"('unaffectionate', 'affectionate')",0.6472932,0.5190473,0.3746798,0.2720592,-0.1026206
9,-0.39440268,-0.4686513,"('unaffectionate', 'caring')",0.9071903,0.8059596,0.2563938,0.1686541,-0.0877397
10,-2.4046977,-2.3868346,"('unsympathetic', 'sympathetic')",0.29633868,0.31422624,-1.0541794,-1.0363042,0.0178752
11,-1.3988822,-1.403652,"('unhelpful', 'helpful')",2.1468353,2.171643,0.3739766,0.3839955,0.0100189
12,-1.1163667,-1.0982244,"('unsupportive', 'supportive')",-1.6627443,-1.5462664,-1.3895555,-1.3222454,0.0673101
13,-1.2146306,-1.1623803,"('impolite', 'polite')",0.1450682,0.2227074,-0.5347812,-0.4698365,0.0649447
14,-0.7102503,-0.74829817,"('antisocial', 'social')",0.8781058,0.89337033,0.0839278,0.0725361,-0.0113917
15,0.49013776,0.44008914,"('boring', 'funny')",0.5635212,0.5319109,0.5268295,0.486,-0.0408295
16,0.38388267,0.34245527,"('unpopular', 'popular')",0.008279659,-0.080213904,0.1960812,0.1311207,-0.0649605
17,-0.41189125,-0.2954929,"('nasty', 'nice')",-0.49344233,-0.50221694,-0.4526668,-0.3988549,0.0538119
18,0.055752352,-0.005507536,"('disagreeable', 'welcoming')",-0.8331858,-0.9452424,-0.3887167,-0.475375,-0.0866583
19,-0.018699633,-0.023023056,"('inhospitable', 'hospitable')",-0.86724985,-0.86018497,-0.4429747,-0.441604,0.0013707
20,-0.2549682,-0.26278496,"('rough', 'thoughtful')",0.7682848,0.76524854,0.2566583,0.2512318,-0.0054265
21,-0.89216316,-0.8780623,"('immoral', 'moral')",0.30632976,0.41633895,-0.2929167,-0.2308617,0.062055
22,-1.1370329,-1.1785707,"('untrustworthy', 'trustworthy')",-0.7642185,-0.8091039,-0.9506257,-0.9938374,-0.0432117
23,-1.1566432,-1.1988798,"('insincere', 'sincere')",6.133765,5.9091563,2.4885612,2.3551383,-0.1334229
24,-0.64099324,-0.6925788,"('dishonest', 'honest')",0.74313855,0.63739866,0.0510727,-0.0275901,-0.0786628
25,0.81946427,0.7870939,"('egoistic', 'altruistic')",0.9131644,0.8136327,0.8663143,0.8003633,-0.065951
26,-0.037643325,-0.12534626,"('hardhearted', 'benevolent')",1.459336,1.439824,0.7108464,0.6572388,-0.0536076
27,-0.3093219,-0.33012235,"('hardhearted', 'softhearted')",0.63274324,0.4450946,0.1617107,0.0574861,-0.1042246
28,-0.443753,-0.56489754,"('disloyal', 'loyal')",1.4465328,1.2994374,0.5013899,0.3672699,-0.13412
29,-0.27414703,-0.33625993,"('unfair', 'fair')",-1.2032195,-1.4161187,-0.7386833,-0.8761894,-0.1375061
30,-0.8031573,-0.8127115,"('intolerant', 'tolerant')",1.3062084,1.3604122,0.2515255,0.2738504,0.0223249
31,0.47072482,0.49151182,"('evil', 'good')",-1.7958984,-1.8918303,-0.6625868,-0.7001593,-0.0375725
32,-0.66923505,-0.71741,"('unkind', 'kind')",1.1745137,1.0098206,0.2526393,0.1462053,-0.106434
33,0.6033113,0.5024739,"('wrong', 'right')",-0.30241758,-0.38921115,0.1504469,0.0566314,-0.0938155
34,-0.4413272,-0.35563925,"('mean', 'honorable')",4.92047,4.891497,2.2395716,2.2679288,0.0283572
35,1.5574598,1.4887207,"('corrupt', 'incorrupt')",-1.0830714,-1.2813364,0.2371942,0.1036921,-0.1335021
36,0.5880407,0.43553597,"('hostile', 'amicable')",-0.8611531,-1.1290603,-0.1365562,-0.3467622,-0.210206
37,-0.29565033,-0.30064905,"('fake', 'genuine')",0.43899196,0.38982412,0.0716708,0.0445875,-0.0270833
38,-0.66901624,-0.70565444,"('untruthful', 'truthful')",-0.05796447,0.0033023767,-0.3634903,-0.351176,0.0123143
39,0.41960153,0.46936303,"('exploitative', 'cooperative')",1.0248845,1.1236336,0.722243,0.7964983,0.0742553
40,0.16150087,0.06796323,"('stingy', 'generous')",-1.922286,-1.9771484,-0.8803926,-0.9545926,-0.0742
41,-1.0737278,-1.1295775,"('unforgiving', 'forgiving')",0.4832209,0.3877698,-0.2952535,-0.3709038,-0.0756503
