,yum_male,yum_female,tuple,china_male,china_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
53,-0.6016047,-0.5257509,"('uncreative', 'creative')",-0.3995951,-0.37677497,0.071048774,-0.005073212,0.62304807,0.5058443,-0.0767757,-0.1004387,-0.023663
54,0.31410357,0.2588179,"('incapable', 'capable')",0.097324744,0.07935129,0.27722266,0.31804568,0.90505904,0.94232196,0.3984275,0.3996342,0.0012067
55,-0.12168065,-0.09455409,"('incompetent', 'clever')",1.3800122,1.3206458,0.4562087,0.33924696,0.2122606,0.20679684,0.4817002,0.4430339,-0.0386663
56,-0.31924838,-0.33015242,"('impractical', 'practical')",0.7501911,0.71367496,0.5779102,0.48623437,0.19045623,0.19762006,0.2998273,0.2668442,-0.0329831
57,-1.111893,-1.1065462,"('unimaginative', 'imaginative')",0.00655163,-0.050978918,-0.19880733,-0.3113193,-2.5069506,-2.5738184,-0.9527749,-1.0106657,-0.0578908
58,0.11403701,0.16923729,"('undiscriminating', 'discriminating')",0.43702346,0.43274498,1.1840858,1.1355593,0.22554182,0.14760673,0.490172,0.4712871,-0.0188849
59,0.7552826,0.66215664,"('foolish', 'wise')",-0.05464378,-0.10434167,-0.8612013,-0.7776942,0.059401885,0.05293668,-0.0252902,-0.0417356,-0.0164454
60,-1.4828537,-1.4068147,"('inefficient', 'efficient')",0.079675786,0.10728101,1.1165257,0.9954437,0.30154786,0.38325283,0.0037239,0.0197907,0.0160668
61,-0.5127315,-0.5555546,"('illogical', 'logical')",0.49254853,0.4210982,0.31135023,0.18399721,0.5320535,0.44271433,0.2058052,0.1230638,-0.0827414
62,-0.035082825,0.082439765,"('incompetent', 'brilliant')",1.1566175,1.2290794,0.8736599,0.93957686,0.33376974,0.4981189,0.5822411,0.6873037,0.1050626
63,-0.14181794,-0.068528995,"('unperceptive', 'insightful')",0.9729362,1.0073022,1.3833323,1.3489301,1.1265093,1.1835707,0.83524,0.8678185,0.0325785
64,-0.56733966,-0.67766964,"('shy', 'confident')",0.08992216,-0.0024806913,0.99808794,0.92639935,-6.23924,-6.2182245,-1.4296424,-1.4929938,-0.0633514
65,-1.5384134,-1.700289,"('insecure', 'secure')",-0.29861748,-0.44405654,0.26962683,0.08969653,-0.39829916,-0.3965537,-0.4914258,-0.6128007,-0.1213749
66,-0.51577955,-0.5191921,"('inactive', 'active')",0.15447764,0.14434806,0.6679778,0.68026483,1.0147685,0.9832687,0.3303611,0.3221724,-0.0081887
67,-0.20332998,-0.2537371,"('doubtful', 'determined')",-0.29870963,-0.34172484,0.66144204,0.6553203,0.017797315,0.03704249,0.0442999,0.0242252,-0.0200747
68,-0.38195172,-0.42207885,"('dependent', 'independent')",-0.3769212,-0.42337632,-0.77946556,-0.86200756,-0.36597925,-0.4079321,-0.4760794,-0.5288487,-0.0527693
69,0.84047574,0.9099785,"('lazy', 'industrious')",-0.0456257,0.030932784,0.4389875,0.5471184,-0.53724766,-0.48715258,0.1741475,0.2502193,0.0760718
70,-1.0150422,-0.94980735,"('lethargic', 'energetic')",0.3354814,0.3238452,0.8285249,0.8283231,0.7069328,0.7942875,0.2139742,0.2491621,0.0351879
71,0.16959056,0.12339111,"('diffident', 'self-confident')",1.521537,1.4670732,0.6859776,0.72783047,0.43007034,0.36868912,0.7017939,0.671746,-0.0300479
72,-0.65498143,-0.67384064,"('unambitious', 'ambitious')",0.1422954,0.12821092,-0.12406513,-0.10154611,-1.2607042,-1.2201577,-0.4743638,-0.4668334,0.0075304
73,1.5034822,1.4740788,"('helpless', 'self-reliant')",1.3939362,1.3720078,0.12776479,0.19021143,-3.436383,-3.3663504,-0.1028,-0.0825131,0.0202869
74,0.41916052,0.6262821,"('undedicated', 'dedicated')",1.3985014,1.4522213,0.22573613,0.25977457,-0.26277,-0.30145162,0.445157,0.5092065,0.0640495
75,0.6656521,0.70348203,"('meek', 'impulsive')",0.37630808,0.48064578,-0.041349277,0.15160806,-0.43217653,-0.30527276,0.1421086,0.2576158,0.1155072
76,0.08627507,0.1357943,"('anxious', 'daring')",0.36743417,0.39495403,1.0159343,1.0131881,0.4725737,0.5198898,0.4855543,0.5159566,0.0304023
77,-0.6488778,-0.6393256,"('unmotivated', 'motivated')",-0.06705374,0.015569497,0.97892183,0.91845155,-1.0026304,-0.9098532,-0.18491,-0.1537894,0.0311206
78,-0.6075238,-0.4619336,"('nonresilient', 'resilient')",-0.042547204,0.09366381,0.42055818,0.51890904,0.35246837,0.43168765,0.0307389,0.1455817,0.1148428
79,0.071728066,0.11298908,"('wavering', 'unwavering')",-0.52468175,-0.4265962,-1.5732679,-1.4926502,-0.10935523,-0.11694099,-0.5338942,-0.4807996,0.0530946
80,0.33534846,0.25526416,"('dominated', 'dominating')",0.36775437,0.30318016,0.7370136,0.6707071,-1.0503879,-0.95012546,0.0974321,0.0697565,-0.0276756
81,-1.4916701,-1.7398276,"('submissive', 'aggressive')",0.1372976,-0.13811287,1.5255308,1.2887251,-0.28974092,-0.23864087,-0.0296457,-0.2069641,-0.1773184
82,-0.6507629,-0.6336827,"('poor', 'rich')",-0.06315975,-0.044555686,0.75985986,0.7645055,5.725352,5.785447,1.4428222,1.4679285,0.0251063
83,-0.37527657,-0.3990282,"('powerless', 'powerful')",0.8264705,0.72985023,0.9860018,1.0466282,-0.6617899,-0.699008,0.1938515,0.1696106,-0.0242409
84,0.14174294,0.013567448,"('inferior', 'superior')",0.06508984,-0.050730444,-0.08218652,-0.03891951,0.96305984,0.9609744,0.2719265,0.221223,-0.0507035
85,1.1422892,1.2593998,"('insignificant', 'prestigious')",0.17084473,0.23539028,-0.22908154,-0.06472255,0.46432608,0.46367973,0.3870946,0.4734368,0.0863422
86,-1.6647525,-1.6747198,"('uninfluential', 'influential')",-0.60189086,-0.7301384,-0.29204074,-0.44884026,-0.44810113,-0.5679961,-0.7516963,-0.8554236,-0.1037273
87,-0.37322557,-0.5095981,"('unsuccessful', 'successful')",-0.14910656,-0.32418433,0.9908415,0.9913622,0.66244435,0.76446307,0.2827384,0.2305107,-0.0522277
88,-1.0312766,-1.0288079,"('low', 'eminent')",-0.7484429,-0.8281544,-0.09502858,-0.19982743,0.38053107,0.32589647,-0.3735542,-0.4327233,-0.0591691
