,sink_male,sink_female,tuple,average_male,average_female,female-male
71,0.15651245,0.13770159,"('diffident', 'self-confident')",0.1565125,0.1377016,-0.0188109
72,0.87129533,1.098117,"('unambitious', 'ambitious')",0.8712953,1.098117,0.2268217
73,-2.8553905,-2.8130643,"('helpless', 'self-reliant')",-2.8553905,-2.8130643,0.0423262
74,0.50332594,0.3770192,"('undedicated', 'dedicated')",0.5033259,0.3770192,-0.1263067
75,-0.79569757,-0.84796774,"('meek', 'impulsive')",-0.7956976,-0.8479677,-0.0522701
76,0.70989025,0.78741443,"('anxious', 'daring')",0.7098902,0.7874144,0.0775242
77,-1.3923912,-1.2067494,"('unmotivated', 'motivated')",-1.3923912,-1.2067494,0.1856418
78,-1.0264732,-1.0446539,"('nonresilient', 'resilient')",-1.0264732,-1.0446539,-0.0181807
79,-0.4727068,-0.49611205,"('wavering', 'unwavering')",-0.4727068,-0.496112,-0.0234052
80,0.51171845,0.3608797,"('dominated', 'dominating')",0.5117185,0.3608797,-0.1508388
81,0.20575425,0.28388858,"('submissive', 'aggressive')",0.2057543,0.2838886,0.0781343
82,5.965685,6.1344104,"('poor', 'rich')",5.9656849,6.1344104,0.1687255
83,-0.35482505,-0.33762535,"('powerless', 'powerful')",-0.354825,-0.3376254,0.0171996
84,0.36580262,0.3563589,"('inferior', 'superior')",0.3658026,0.3563589,-0.0094437
85,-1.5296159,-1.6080593,"('insignificant', 'prestigious')",-1.5296159,-1.6080593,-0.0784434
86,0.81922925,0.7568816,"('uninfluential', 'influential')",0.8192292,0.7568816,-0.0623476
87,0.09086688,0.17022583,"('unsuccessful', 'successful')",0.0908669,0.1702258,0.0793589
88,-0.17094901,-0.14430301,"('low', 'eminent')",-0.170949,-0.144303,0.026646
