,qualcomm_male,qualcomm_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-2.1256557,-2.2217247,"('unsociable', 'sociable')",-0.27580324,-0.35579705,-1.2007295,-1.2887609,-0.0880314
1,-0.15744771,-0.43587685,"('unfriendly', 'friendly')",2.2918563,2.1039476,1.0672042,0.8340354,-0.2331688
2,0.7397228,0.7269276,"('unlikable', 'likable')",0.6645991,0.7358614,0.702161,0.7313945,0.0292335
3,-1.1171378,-1.0401393,"('repellent', 'pleasant')",-0.19041286,-0.12729378,-0.6537753,-0.5837166,0.0700587
4,0.47366148,0.38237116,"('disliked', 'liked')",-5.773538,-6.0201616,-2.6499383,-2.8188953,-0.168957
5,0.450343,0.35561448,"('distant', 'outgoing')",0.22531033,0.10992301,0.3378267,0.2327687,-0.105058
6,0.5551485,0.4509823,"('distant', 'open')",0.79345655,0.64598674,0.6743025,0.5484845,-0.125818
7,-1.6059366,-1.6139935,"('insensitive', 'sensitive')",0.43432218,0.48024163,-0.5858072,-0.5668759,0.0189313
8,-0.955851,-1.1078236,"('unaffectionate', 'affectionate')",1.1576191,1.0081931,0.1008841,-0.0498152,-0.1506993
9,-1.3932096,-1.5722373,"('unaffectionate', 'caring')",1.2700254,1.194387,-0.0615921,-0.1889251,-0.127333
10,-3.4467368,-3.4701362,"('unsympathetic', 'sympathetic')",-0.79038656,-0.7477756,-2.1185617,-2.1089559,0.0096058
11,-1.9079574,-1.9246869,"('unhelpful', 'helpful')",1.1091726,1.1914582,-0.3993924,-0.3666143,0.0327781
12,-1.746051,-1.7286781,"('unsupportive', 'supportive')",-1.8928539,-1.8914394,-1.8194524,-1.8100588,0.0093936
13,-1.9688795,-1.9530257,"('impolite', 'polite')",-0.8790212,-0.8122689,-1.4239503,-1.3826473,0.041303
14,-0.7151003,-0.67269,"('antisocial', 'social')",-0.4773218,-0.46545476,-0.5962111,-0.5690724,0.0271387
15,0.6602473,0.6054998,"('boring', 'funny')",0.8182307,0.7424094,0.739239,0.6739546,-0.0652844
16,0.68620855,0.65131265,"('unpopular', 'popular')",0.6530213,0.6019342,0.6696149,0.6266234,-0.0429915
17,0.08634187,0.06867245,"('nasty', 'nice')",-0.19275375,-0.16048403,-0.0532059,-0.0459058,0.0073001
18,0.21999273,0.123324245,"('disagreeable', 'welcoming')",0.017361797,-0.094657615,0.1186773,0.0143333,-0.104344
19,-0.41846588,-0.5163335,"('inhospitable', 'hospitable')",0.12566793,0.11593249,-0.146399,-0.2002005,-0.0538015
20,0.792675,0.76826453,"('rough', 'thoughtful')",1.4805533,1.4444708,1.1366141,1.1063676,-0.0302465
21,-0.93208426,-0.9565641,"('immoral', 'moral')",-0.83742195,-0.7652543,-0.8847531,-0.8609092,0.0238439
22,-0.089308105,-0.12684685,"('untrustworthy', 'trustworthy')",-0.9070517,-0.97989744,-0.4981799,-0.5533721,-0.0551922
23,-2.0314264,-2.146207,"('insincere', 'sincere')",5.1608243,5.1841598,1.5646989,1.5189763,-0.0457226
24,-1.4774389,-1.5184892,"('dishonest', 'honest')",0.6987396,0.65339506,-0.3893497,-0.4325471,-0.0431974
25,0.7180376,0.6905943,"('egoistic', 'altruistic')",1.8216484,1.7763319,1.269843,1.233463,-0.03638
26,0.66523707,0.55233854,"('hardhearted', 'benevolent')",2.1938078,2.1711822,1.4295225,1.3617604,-0.0677621
27,-1.0235337,-1.0016388,"('hardhearted', 'softhearted')",1.5781404,1.4713326,0.2773033,0.2348469,-0.0424564
28,-1.3727903,-1.5360247,"('disloyal', 'loyal')",0.9262611,0.80740225,-0.2232646,-0.3643112,-0.1410466
29,0.72906256,0.66987985,"('unfair', 'fair')",-0.2862923,-0.47830924,0.2213851,0.0957853,-0.1255998
30,-1.070872,-1.0965222,"('intolerant', 'tolerant')",1.3630912,1.3557633,0.1461096,0.1296206,-0.016489
31,1.5954397,1.5200607,"('evil', 'good')",-0.22321695,-0.41651562,0.6861113,0.5517725,-0.1343388
32,-1.0675368,-1.0800617,"('unkind', 'kind')",0.4719224,0.38996828,-0.2978072,-0.3450467,-0.0472395
33,1.2956156,1.2023661,"('wrong', 'right')",-0.14050242,-0.21467775,0.5775566,0.4938442,-0.0837124
34,-0.38006437,-0.3480435,"('mean', 'honorable')",5.7384844,5.904099,2.6792099,2.7780278,0.0988179
35,2.4154918,2.31493,"('corrupt', 'incorrupt')",0.60111576,0.36713284,1.5083038,1.3410314,-0.1672724
36,1.6830715,1.4668577,"('hostile', 'amicable')",0.96433306,0.68995684,1.3237023,1.0784073,-0.245295
37,-0.203531,-0.16700396,"('fake', 'genuine')",0.28739348,0.2895157,0.0419312,0.0612559,0.0193247
38,-1.5757871,-1.6625718,"('untruthful', 'truthful')",-0.32001272,-0.333743,-0.9478999,-0.9981574,-0.0502575
39,0.67988557,0.73802274,"('exploitative', 'cooperative')",0.33932337,0.3663117,0.5096045,0.5521672,0.0425627
40,0.25256267,0.19499321,"('stingy', 'generous')",-0.8300304,-1.0033643,-0.2887338,-0.4041856,-0.1154518
41,-0.94658506,-1.0367643,"('unforgiving', 'forgiving')",0.25364602,0.106736116,-0.3464695,-0.4650141,-0.1185446
42,-0.37610018,-0.24922307,"('unreliable', 'reliable')",-3.3894043,-3.328126,-1.8827522,-1.7886745,0.0940777
43,-2.398377,-2.3220654,"('irresponsible', 'responsible')",0.19091028,0.23554546,-1.1037333,-1.04326,0.0604733
44,0.9425015,1.0779065,"('prejudiced', 'unprejudiced')",-1.3951336,-1.3739364,-0.2263161,-0.148015,0.0783011
45,-2.2111442,-2.2623205,"('incompetent', 'competent')",-0.455164,-0.47387046,-1.3331541,-1.3680955,-0.0349414
46,-2.1894364,-2.1878345,"('uncompetitive', 'competitive')",-1.0376494,-1.0423175,-1.6135429,-1.6150761,-0.0015332
47,0.104611374,0.19874531,"('stupid', 'smart')",5.2725773,5.415228,2.6885943,2.8069866,0.1183923
48,-0.35979697,-0.4146508,"('unintelligent', 'intelligent')",0.83802843,0.9076549,0.2391157,0.246502,0.0073863
49,-0.25775018,-0.2164213,"('unable', 'able')",-0.043987043,0.016183179,-0.1508686,-0.1001191,0.0507495
