,rockwell_male,rockwell_female,tuple,collins_male,collins_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.71121967,-0.789994,"('unsociable', 'sociable')",0.20619902,0.13099778,-0.4535028,-0.59622765,-0.3195078,-0.418408,-0.0989002
1,2.0060775,1.9215299,"('unfriendly', 'friendly')",1.8913101,1.7498374,1.7621742,1.5556957,1.8865205,1.7423542,-0.1441663
2,0.6698978,0.68449277,"('unlikable', 'likable')",0.99389744,0.9876503,0.51750135,0.6218833,0.7270989,0.7646755,0.0375766
3,-1.7699378,-1.6576245,"('repellent', 'pleasant')",-0.42173758,-0.34432125,0.07364126,0.051706195,-0.7060114,-0.6500798,0.0559316
4,-0.28598905,-0.36425644,"('disliked', 'liked')",0.5811851,0.47697923,-6.06356,-6.10941,-1.922788,-1.9988956,-0.0761076
5,1.2014093,1.131765,"('distant', 'outgoing')",0.8687697,0.8243258,-0.26387957,-0.26568782,0.6020998,0.5634677,-0.0386321
6,0.48591208,0.44232193,"('distant', 'open')",0.39936674,0.35566247,0.317449,0.26698714,0.4009093,0.3549905,-0.0459188
7,-0.520507,-0.5148591,"('insensitive', 'sensitive')",-0.37226236,-0.4057923,0.38132888,0.31706342,-0.1704802,-0.201196,-0.0307158
8,0.7749716,0.74644595,"('unaffectionate', 'affectionate')",0.5656168,0.52476233,0.21185584,0.09003275,0.5174814,0.453747,-0.0637344
9,1.2380099,1.1490554,"('unaffectionate', 'caring')",0.9896745,0.8971271,0.88196826,0.7569747,1.0365509,0.9343857,-0.1021652
10,-1.8038111,-1.8223183,"('unsympathetic', 'sympathetic')",-0.5321974,-0.58599794,-0.27501908,-0.3894151,-0.8703426,-0.9325771,-0.0622345
11,-0.54669285,-0.54161674,"('unhelpful', 'helpful')",0.28064135,0.28140834,1.7808557,1.7512676,0.5049347,0.4970197,-0.007915
12,0.6226765,0.6656161,"('unsupportive', 'supportive')",0.7976381,0.7724519,-1.6608354,-1.6609935,-0.0801736,-0.0743085,0.0058651
13,-0.68436784,-0.7726464,"('impolite', 'polite')",-0.25554135,-0.33151856,-0.48312396,-0.5473953,-0.4743444,-0.5505201,-0.0761757
14,-0.7156604,-0.68659884,"('antisocial', 'social')",0.3633786,0.25936925,-0.8894094,-0.9452372,-0.4138971,-0.4574889,-0.0435918
15,0.42359933,0.30720022,"('boring', 'funny')",-0.30787078,-0.36254057,0.13060877,0.12493724,0.0821124,0.023199,-0.0589134
16,-0.9274903,-0.89863354,"('unpopular', 'popular')",-0.9376965,-0.8478517,0.34799686,0.33439687,-0.50573,-0.4706961,0.0350339
17,-0.6429078,-0.6406452,"('nasty', 'nice')",0.9316395,1.0159491,-0.43473068,-0.34063113,-0.0486663,0.0115576,0.0602239
18,-0.32276863,-0.31561822,"('disagreeable', 'welcoming')",-0.98403895,-1.0178721,-0.7899406,-0.8666506,-0.698916,-0.7333803,-0.0344643
19,0.4461076,0.42784214,"('inhospitable', 'hospitable')",-0.009823901,-0.024951845,-0.21172409,-0.14259556,0.0748532,0.0867649,0.0119117
