,monsanto_male,monsanto_female,tuple,co_male,co_female,average_male,average_female,female-male
29,-0.24382816,-0.28355637,"('unfair', 'fair')",-0.56374025,-0.7042614,-0.4037842,-0.4939089,-0.0901247
30,-0.86795515,-0.86592823,"('intolerant', 'tolerant')",0.31587481,0.35862947,-0.2760402,-0.2536494,0.0223908
31,-0.016483277,0.042113297,"('evil', 'good')",-0.78924865,-0.7944606,-0.4028659,-0.3761736,0.0266923
32,-0.22615921,-0.23397148,"('unkind', 'kind')",0.62420285,0.5274887,0.1990218,0.1467586,-0.0522632
33,0.8951408,0.79314524,"('wrong', 'right')",-0.39231992,-0.46624824,0.2514105,0.1634485,-0.087962
34,-0.35522568,-0.26012522,"('mean', 'honorable')",5.376142,5.524311,2.5104582,2.632093,0.1216348
35,0.66194606,0.56769663,"('corrupt', 'incorrupt')",-0.1743732,-0.29506776,0.2437864,0.1363144,-0.107472
36,-0.19636366,-0.32575753,"('hostile', 'amicable')",0.37088016,0.18600586,0.0872582,-0.0698758,-0.157134
37,-0.24648947,-0.3266491,"('fake', 'genuine')",0.021825772,0.0084114,-0.1123318,-0.1591188,-0.046787
38,-0.28206912,-0.26214248,"('untruthful', 'truthful')",-0.2644335,-0.18217644,-0.2732513,-0.2221595,0.0510918
39,0.1973801,0.27713013,"('exploitative', 'cooperative')",0.38514158,0.47189176,0.2912608,0.3745109,0.0832501
40,0.10606041,0.04782379,"('stingy', 'generous')",-2.2314143,-2.3937736,-1.0626769,-1.1729748,-0.1102979
41,-0.12732115,-0.1663313,"('unforgiving', 'forgiving')",0.089679204,0.037139967,-0.018821,-0.0645957,-0.0457747
42,-0.17201567,-0.22202231,"('unreliable', 'reliable')",-3.600784,-3.5976024,-1.8863999,-1.9098123,-0.0234124
43,-0.49270165,-0.5162237,"('irresponsible', 'responsible')",0.10178833,0.21058188,-0.1954567,-0.1528209,0.0426358
44,0.17823993,0.22785227,"('prejudiced', 'unprejudiced')",-1.0464568,-1.0722665,-0.4341084,-0.4222071,0.0119013
45,-1.1204433,-1.1482971,"('incompetent', 'competent')",-0.63835996,-0.6352217,-0.8794017,-0.8917594,-0.0123577
46,-1.4012604,-1.3940556,"('uncompetitive', 'competitive')",-1.1777177,-1.1769996,-1.289489,-1.2855276,0.0039614
47,-0.343678,-0.2867362,"('stupid', 'smart')",5.681062,5.809806,2.6686921,2.7615349,0.0928428
48,0.50909275,0.53232116,"('unintelligent', 'intelligent')",-0.13897812,-0.10948242,0.1850573,0.2114194,0.0263621
49,-0.18877898,-0.11021556,"('unable', 'able')",-0.67078453,-0.60489744,-0.4297818,-0.3575565,0.0722253
50,-0.34783295,-0.38470766,"('clumsy', 'skillful')",-0.52547276,-0.5832986,-0.4366528,-0.4840031,-0.0473503
51,-0.638389,-0.64058834,"('uneducated', 'educated')",0.020328054,-0.10589293,-0.3090305,-0.3732406,-0.0642101
52,0.57297325,0.42802775,"('irrational', 'rational')",0.27599213,0.14997527,0.4244827,0.2890015,-0.1354812
53,-0.6369783,-0.84230727,"('uncreative', 'creative')",0.26116782,0.17856622,-0.1879053,-0.3318705,-0.1439652
54,-0.37827885,-0.4363254,"('incapable', 'capable')",0.7648534,0.7537867,0.1932873,0.1587306,-0.0345567
55,-0.73610616,-0.7025417,"('incompetent', 'clever')",0.069807634,0.09263512,-0.3331493,-0.3049533,0.028196
56,-0.28011435,-0.32509464,"('impractical', 'practical')",-0.7754888,-0.6938015,-0.5278016,-0.5094481,0.0183535
57,-1.1860994,-1.2565204,"('unimaginative', 'imaginative')",-3.743872,-3.680102,-2.4649856,-2.4683113,-0.0033257
58,-0.66787946,-0.82199913,"('undiscriminating', 'discriminating')",-0.14211088,-0.15791768,-0.4049952,-0.4899584,-0.0849632
59,0.85384905,0.84752196,"('foolish', 'wise')",-0.042807467,-0.021309564,0.4055208,0.4131062,0.0075854
60,-0.9344637,-0.8193454,"('inefficient', 'efficient')",-0.5203036,-0.3229282,-0.7273836,-0.5711368,0.1562468
61,-0.29094297,-0.37705067,"('illogical', 'logical')",0.029449271,-0.1196855,-0.1307468,-0.2483681,-0.1176213
62,-0.24852471,-0.15388253,"('incompetent', 'brilliant')",-0.409939,-0.22854322,-0.3292319,-0.1912129,0.138019
63,-0.6448428,-0.6295317,"('unperceptive', 'insightful')",-0.60884154,-0.45926565,-0.6268421,-0.5443987,0.0824434
64,-0.30296433,-0.27668923,"('shy', 'confident')",-6.774765,-6.7167435,-3.5388646,-3.4967163,0.0421483
65,-1.2198025,-1.1895093,"('insecure', 'secure')",-0.07112493,-0.049718626,-0.6454637,-0.6196139,0.0258498
66,-0.058910184,-0.14673503,"('inactive', 'active')",0.5004876,0.41352713,0.2207887,0.1333961,-0.0873926
67,0.07640063,0.08252803,"('doubtful', 'determined')",-0.37452888,-0.28809753,-0.1490641,-0.1027848,0.0462793
68,-0.60297185,-0.62483364,"('dependent', 'independent')",-1.5737519,-1.5935292,-1.0883619,-1.1091814,-0.0208195
69,1.3645635,1.3323704,"('lazy', 'industrious')",-1.0103858,-0.99599296,0.1770889,0.1681887,-0.0089002
70,-1.3680633,-1.3652437,"('lethargic', 'energetic')",-0.010045001,0.0048006475,-0.6890542,-0.6802215,0.0088327
71,0.24941275,0.25248516,"('diffident', 'self-confident')",0.34667096,0.33077204,0.2980419,0.2916286,-0.0064133
72,-0.218924,-0.25019735,"('unambitious', 'ambitious')",-0.34227,-0.25226182,-0.280597,-0.2512296,0.0293674
73,0.75055104,0.6520069,"('helpless', 'self-reliant')",-3.608174,-3.5646858,-1.4288116,-1.4563395,-0.0275279
74,0.053475484,-0.039425384,"('undedicated', 'dedicated')",-0.33322033,-0.33465543,-0.1398724,-0.1870404,-0.047168
75,0.31649587,0.33315215,"('meek', 'impulsive')",-0.4782089,-0.40812948,-0.0808565,-0.0374887,0.0433678
76,-0.5420831,-0.5191531,"('anxious', 'daring')",-0.16380331,-0.14411467,-0.3529432,-0.3316339,0.0213093
77,-0.93316233,-0.90849936,"('unmotivated', 'motivated')",-1.523448,-1.3651679,-1.2283051,-1.1368337,0.0914714
78,-0.057109386,-0.0031529013,"('nonresilient', 'resilient')",-0.36053583,-0.28976688,-0.2088226,-0.1464599,0.0623627
79,0.6186395,0.56676453,"('wavering', 'unwavering')",-0.40252265,-0.38791263,0.1080584,0.089426,-0.0186324
80,-0.1974181,-0.13787928,"('dominated', 'dominating')",-0.94203407,-0.90883124,-0.5697261,-0.5233552,0.0463709
81,-0.69149655,-0.6468661,"('submissive', 'aggressive')",-1.0590141,-0.97549057,-0.8752553,-0.8111783,0.064077
82,-0.4712156,-0.5102213,"('poor', 'rich')",6.1623955,6.1346955,2.8455899,2.812237,-0.0333529
83,0.11693917,0.073907,"('powerless', 'powerful')",-1.328195,-1.3394012,-0.6056279,-0.6327471,-0.0271192
84,0.9338128,0.8531204,"('inferior', 'superior')",0.63502526,0.5594637,0.7844191,0.706292,-0.0781271
85,1.6537535,1.5705202,"('insignificant', 'prestigious')",0.1799413,0.10334264,0.9168474,0.8369314,-0.079916
86,-0.69233215,-0.825817,"('uninfluential', 'influential')",-0.6300318,-0.76550144,-0.661182,-0.7956592,-0.1344772
87,0.11978767,0.15442507,"('unsuccessful', 'successful')",0.022883512,0.06756532,0.0713356,0.1109952,0.0396596
88,0.45826846,0.37561458,"('low', 'eminent')",-0.3121485,-0.3622082,0.07306,0.0067032,-0.0663568
