,l3harris_male,l3harris_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
15,0.26313698,0.117637984,"('boring', 'funny')",0.24320783,0.20374851,0.5619203,0.5500646,0.3560884,0.2904837,-0.0656047
16,-0.992571,-0.9648131,"('unpopular', 'popular')",-0.6358058,-0.6056561,0.5799642,0.57649934,-0.3494709,-0.3313233,0.0181476
17,-0.20213717,-0.14370662,"('nasty', 'nice')",-1.0342836,-0.94219667,-0.5871116,-0.54502493,-0.6078442,-0.5436428,0.0642014
18,-0.50677776,-0.38694063,"('disagreeable', 'welcoming')",-0.02894811,0.05002431,-0.27724245,-0.22615083,-0.2709895,-0.187689,0.0833005
19,-1.4652382,-1.3967072,"('inhospitable', 'hospitable')",-1.2232499,-1.1572481,-0.43038297,-0.19056101,-1.0396237,-0.9148388,0.1247849
20,0.021441557,0.09374225,"('rough', 'thoughtful')",0.8153155,0.8752361,0.90231967,0.9004786,0.5796922,0.6231523,0.0434601
21,0.850364,0.7994322,"('immoral', 'moral')",0.8449447,0.77323246,-0.72750175,-0.73208,0.3226023,0.2801949,-0.0424074
22,0.54287165,0.5787877,"('untrustworthy', 'trustworthy')",0.2212949,0.12197502,-0.83551633,-0.9131063,-0.0237833,-0.0707812,-0.0469979
23,-0.29040918,-0.29316387,"('insincere', 'sincere')",0.13090599,0.05295213,4.8002787,4.6611238,1.5469252,1.4736373,-0.0732879
24,-0.12849323,-0.10128633,"('dishonest', 'honest')",-1.3889947,-1.4218186,0.41774103,0.34853438,-0.3665823,-0.3915235,-0.0249412
25,-0.7719766,-0.7751925,"('egoistic', 'altruistic')",0.3745094,0.32719287,1.5094367,1.4661378,0.3706565,0.3393794,-0.0312771
26,-0.752419,-0.78556013,"('hardhearted', 'benevolent')",0.7265389,0.68601596,1.6955988,1.6070223,0.5565729,0.5024927,-0.0540802
27,-0.41279465,-0.2712584,"('hardhearted', 'softhearted')",0.5329467,0.56965923,1.1680813,1.1454684,0.4294111,0.4812897,0.0518786
28,-0.54817927,-0.6587093,"('disloyal', 'loyal')",0.19834486,0.031297624,0.9561692,0.7503889,0.2021116,0.0409924,-0.1611192
29,-0.5522124,-0.54238623,"('unfair', 'fair')",-1.0222797,-1.0048112,-0.6981788,-0.78311265,-0.757557,-0.77677,-0.019213
30,1.2065101,1.170024,"('intolerant', 'tolerant')",2.126368,2.0308359,1.0940833,1.0975995,1.4756538,1.4328198,-0.042834
31,-1.9359542,-1.8168335,"('evil', 'good')",-1.0285733,-1.0354906,-1.0551503,-1.0261581,-1.3398927,-1.2928274,0.0470653
32,0.32964435,0.33166865,"('unkind', 'kind')",0.39325652,0.33124024,0.7679601,0.6138792,0.4969536,0.425596,-0.0713576
33,-0.11723067,-0.07931865,"('wrong', 'right')",0.088864535,0.12152599,-0.3903593,-0.43035707,-0.1395751,-0.1293832,0.0101919
34,-0.30548885,-0.2152973,"('mean', 'honorable')",0.11162223,0.22253501,5.733949,5.9353776,1.8466942,1.9808718,0.1341776
35,-0.48183343,-0.56951696,"('corrupt', 'incorrupt')",-0.67445385,-0.6763792,0.08060486,-0.02865058,-0.3585608,-0.4248489,-0.0662881
36,-1.8484654,-1.8639001,"('hostile', 'amicable')",-1.0378238,-1.146001,0.5339296,0.43390885,-0.7841198,-0.858664,-0.0745442
37,0.48618034,0.5621566,"('fake', 'genuine')",0.07160429,0.100822225,0.27212033,0.33086842,0.276635,0.3312824,0.0546474
38,-1.2153977,-1.1002846,"('untruthful', 'truthful')",-0.8434985,-0.8167783,-0.2434694,-0.2441693,-0.7674553,-0.7204107,0.0470446
39,1.349846,1.3265467,"('exploitative', 'cooperative')",0.9400644,0.9652651,0.30686653,0.25796306,0.8655923,0.8499249,-0.0156674
40,-0.55527955,-0.50229436,"('stingy', 'generous')",0.18184428,0.14192107,-1.3741951,-1.4067264,-0.5825435,-0.5890332,-0.0064897
41,-0.45972234,-0.45113045,"('unforgiving', 'forgiving')",-0.27393904,-0.2598871,0.4510346,0.35776615,-0.0942089,-0.1177505,-0.0235416
42,0.8478386,1.0861517,"('unreliable', 'reliable')",-0.7802928,-0.5178957,-2.9111018,-2.7870038,-0.947852,-0.7395825,0.2082695
43,0.28269333,0.41392875,"('irresponsible', 'responsible')",0.013700657,0.1275231,0.17487328,0.18669891,0.1570891,0.2427169,0.0856278
44,0.5877127,0.559062,"('prejudiced', 'unprejudiced')",-0.47630355,-0.35018885,-0.99735093,-0.98160565,-0.2953139,-0.2575775,0.0377364
45,-0.007894459,0.08121935,"('incompetent', 'competent')",-0.04080163,-0.106039315,-0.35513416,-0.402362,-0.1346101,-0.142394,-0.0077839
46,-0.023486894,0.068646215,"('uncompetitive', 'competitive')",0.8314621,0.79999036,-0.5500276,-0.57955116,0.0859825,0.0963618,0.0103793
47,0.9040231,0.94240195,"('stupid', 'smart')",1.5389093,1.6048409,5.239162,5.3343534,2.5606982,2.6271989,0.0665007
48,-0.025391035,-0.11745979,"('unintelligent', 'intelligent')",0.9667297,0.78609514,0.38261852,0.32799923,0.4413191,0.3322115,-0.1091076
49,-0.058533996,0.074931905,"('unable', 'able')",0.61008507,0.7480933,-0.11496242,0.037321564,0.1455296,0.2867823,0.1412527
50,0.097331494,0.22941393,"('clumsy', 'skillful')",0.25503168,0.3523192,0.023933336,0.040330533,0.1254322,0.2073545,0.0819223
51,0.20486574,0.09466334,"('uneducated', 'educated')",-0.09367378,-0.26759604,0.15524228,0.09233822,0.0888114,-0.0268648,-0.1156762
52,-0.8023387,-0.9803123,"('irrational', 'rational')",-0.45708796,-0.60353476,0.24862929,0.08948125,-0.3369325,-0.4981219,-0.1611894
53,-1.3891057,-1.3599844,"('uncreative', 'creative')",1.2730297,1.2422328,1.1087332,1.1122788,0.3308857,0.3315091,0.0006234
54,-0.7489124,-0.81509405,"('incapable', 'capable')",0.113389075,0.07712007,0.8926612,1.0004488,0.0857126,0.0874916,0.001779
55,1.3688595,1.3738325,"('incompetent', 'clever')",0.9555402,0.8422325,-0.061018888,-0.11338427,0.7544603,0.7008936,-0.0535667
56,1.3155253,1.3558369,"('impractical', 'practical')",0.4784718,0.48817134,-0.24420299,-0.26313236,0.516598,0.5269586,0.0103606
57,-0.40192965,-0.44487447,"('unimaginative', 'imaginative')",1.1995639,1.1195036,-1.9335282,-2.001049,-0.3786313,-0.4421399,-0.0635086
58,-0.5440774,-0.5000431,"('undiscriminating', 'discriminating')",0.14818701,0.13021292,-0.09587483,-0.090731196,-0.1639217,-0.1535205,0.0104012
59,-0.13827586,-0.16962591,"('foolish', 'wise')",0.10281276,0.11430143,0.20612061,0.21047777,0.0568858,0.0517178,-0.005168
60,1.6398717,1.72998,"('inefficient', 'efficient')",1.5070163,1.5314267,-0.23435655,-0.1760082,0.9708438,1.0284661,0.0576223
61,-0.30601564,-0.39997387,"('illogical', 'logical')",0.7049633,0.50893915,0.1010387,-0.084629156,0.1666621,0.008112,-0.1585501
62,0.73899955,0.81920266,"('incompetent', 'brilliant')",0.9264834,0.9587429,-0.3246979,-0.22763541,0.4469283,0.51677,0.0698417
63,-0.43824416,-0.2872328,"('unperceptive', 'insightful')",0.8522238,0.9211606,0.5946969,0.7486614,0.3362255,0.4608631,0.1246376
64,0.47570622,0.42715365,"('shy', 'confident')",-0.2862528,-0.28496155,-6.1785583,-6.261095,-1.9963682,-2.0396344,-0.0432662
65,1.001413,0.8232678,"('insecure', 'secure')",0.25932348,0.14181472,-0.42439714,-0.46980047,0.2787798,0.165094,-0.1136858
66,-0.8167555,-0.7794426,"('inactive', 'active')",-0.8733029,-0.82852054,0.90898263,0.9543891,-0.2603586,-0.217858,0.0425006
67,1.3670789,1.2921314,"('doubtful', 'determined')",0.38041735,0.4845214,-0.47800264,-0.39285985,0.4231645,0.4612643,0.0380998
68,0.10851589,0.044407353,"('dependent', 'independent')",-0.19565615,-0.21129824,-0.7499616,-0.6989082,-0.279034,-0.2885997,-0.0095657
69,0.08920764,0.18435977,"('lazy', 'industrious')",0.713172,0.9232159,-0.2399469,-0.11661923,0.1874776,0.3303188,0.1428412
70,0.37301007,0.47111365,"('lethargic', 'energetic')",0.568636,0.6274996,0.61105925,0.70769036,0.5175684,0.6021012,0.0845328
71,-0.4778916,-0.4616846,"('diffident', 'self-confident')",0.61095166,0.6537978,0.24326624,0.26371878,0.1254421,0.151944,0.0265019
72,-0.5978032,-0.6083961,"('unambitious', 'ambitious')",-0.9051971,-0.9380512,-1.4389342,-1.4165245,-0.9806449,-0.9876572,-0.0070123
73,0.53735507,0.5894244,"('helpless', 'self-reliant')",0.2577775,0.25568673,-3.0264509,-2.9682155,-0.7437727,-0.7077014,0.0360713
74,0.0037571383,0.18045904,"('undedicated', 'dedicated')",0.7525259,0.8125183,0.25987872,0.31159365,0.3387206,0.434857,0.0961364
75,-0.5732435,-0.63003296,"('meek', 'impulsive')",-0.23888204,-0.22541082,-0.2403677,-0.107294746,-0.3508311,-0.3209128,0.0299183
76,0.8771047,0.9363564,"('anxious', 'daring')",0.64084965,0.74212027,0.39800444,0.44650745,0.6386529,0.7083281,0.0696752
77,-0.26459977,-0.2684432,"('unmotivated', 'motivated')",0.87554276,0.8357661,-1.1174004,-1.0199999,-0.1688191,-0.1508923,0.0179268
78,-1.509326,-1.2922426,"('nonresilient', 'resilient')",1.1420156,1.2270745,0.16923717,0.3071093,-0.0660244,0.0806471,0.1466715
79,-1.7655425,-1.7304478,"('wavering', 'unwavering')",-1.6565611,-1.6559831,-0.10618449,-0.09447631,-1.176096,-1.1603023,0.0157937
80,0.7747208,0.74583644,"('dominated', 'dominating')",-0.042421293,-0.011230804,-1.42445,-1.3918346,-0.2307168,-0.2190763,0.0116405
81,1.4206809,1.1516526,"('submissive', 'aggressive')",1.0983608,0.93184483,-0.8018398,-0.7927522,0.5724006,0.4302484,-0.1421522
82,-0.099309176,-0.13117085,"('poor', 'rich')",0.70191884,0.6111847,5.807841,5.8373985,2.1368168,2.1058041,-0.0310127
83,-0.11993013,-0.11984006,"('powerless', 'powerful')",-0.27702048,-0.2507519,-1.1836771,-1.2339027,-0.5268759,-0.5348316,-0.0079557
84,-0.17747915,-0.2746449,"('inferior', 'superior')",0.3943932,0.3810781,0.74907297,0.7585153,0.3219957,0.2883162,-0.0336795
85,-1.739814,-1.7104902,"('insignificant', 'prestigious')",0.09408036,0.10327141,0.8149453,0.8755738,-0.2769295,-0.2438817,0.0330478
86,-0.9502385,-0.96556824,"('uninfluential', 'influential')",0.24901906,-0.039898895,-0.3636228,-0.4817644,-0.3549474,-0.4957439,-0.1407965
87,-0.03694757,-0.17995201,"('unsuccessful', 'successful')",0.50083053,0.40988913,0.45704314,0.4725709,0.3069754,0.2341693,-0.0728061
88,-0.4675789,-0.56587255,"('low', 'eminent')",0.48668668,0.37232262,0.13046716,0.09948123,0.0498583,-0.0313562,-0.0812145
