,huntington_male,huntington_female,tuple,bancshares_male,bancshares_female,inc_male,inc_female,average_male,average_female,female-male
0,0.75631267,0.68124324,"('unsociable', 'sociable')",-0.29104355,-0.36128482,-0.17918935,-0.30388206,0.0953599,0.0053588,-0.0900011
1,0.05243164,0.06133532,"('unfriendly', 'friendly')",-1.6621264,-1.7244302,2.0022542,1.8639997,0.1308531,0.0669683,-0.0638848
2,0.4540922,0.53590137,"('unlikable', 'likable')",0.73509645,0.84030163,0.5390628,0.66234505,0.5760838,0.679516,0.1034322
3,0.7405999,0.8318962,"('repellent', 'pleasant')",-0.14782503,-0.061742958,0.28178352,0.3754773,0.2915195,0.3818769,0.0903574
4,-1.3388785,-1.3667039,"('disliked', 'liked')",0.30300936,0.27959538,-6.341762,-6.4012165,-2.4592104,-2.4961084,-0.036898
5,-1.3194367,-1.2595425,"('distant', 'outgoing')",-0.9643109,-0.89822847,-0.35995018,-0.33995357,-0.8812326,-0.8325748,0.0486578
6,-1.3314701,-1.2641778,"('distant', 'open')",-0.74584776,-0.7113834,0.5326491,0.52656084,-0.5148896,-0.4830001,0.0318895
7,2.0868044,2.1035004,"('insensitive', 'sensitive')",-0.5626857,-0.49613938,0.81870586,0.89229727,0.7809415,0.8332194,0.0522779
8,0.48877394,0.49774694,"('unaffectionate', 'affectionate')",-1.7220877,-1.6827465,0.9762362,0.9012807,-0.0856925,-0.094573,-0.0088805
9,0.9757796,0.97960967,"('unaffectionate', 'caring')",-1.7505038,-1.7465163,1.2483734,1.2391526,0.1578831,0.1574153,-0.0004678
10,1.82934,1.8281196,"('unsympathetic', 'sympathetic')",-1.4132779,-1.4359093,0.04326617,0.04894269,0.1531094,0.147051,-0.0060584
11,0.09198342,0.10836919,"('unhelpful', 'helpful')",-1.3087176,-1.2379065,1.6752874,1.7645241,0.1528511,0.2116623,0.0588112
12,1.608284,1.6262223,"('unsupportive', 'supportive')",-0.84753007,-0.76970834,-1.5913404,-1.562331,-0.2768622,-0.2352723,0.0415899
13,0.33435887,0.24708197,"('impolite', 'polite')",0.046845954,0.05838659,-0.4643246,-0.49533737,-0.0277066,-0.0632896,-0.035583
14,0.84305245,0.8268708,"('antisocial', 'social')",0.3178683,0.362686,-0.7208506,-0.6825183,0.1466901,0.1690128,0.0223227
15,-0.7157697,-0.7953978,"('boring', 'funny')",-0.050205924,-0.0940013,0.18434615,0.20520133,-0.1938765,-0.2280659,-0.0341894
16,-0.94689506,-0.9191245,"('unpopular', 'popular')",-0.24126163,-0.24836564,0.5534674,0.57346594,-0.2115631,-0.1980081,0.013555
17,0.33942556,0.36797655,"('nasty', 'nice')",-0.6391816,-0.4979638,-0.6895175,-0.5997106,-0.3297578,-0.2432326,0.0865252
18,0.8945353,0.90262765,"('disagreeable', 'welcoming')",-0.9031368,-0.83162975,-0.21912983,-0.21906611,-0.0759104,-0.0493561,0.0265543
19,-0.24521023,-0.14365801,"('inhospitable', 'hospitable')",-0.96004534,-0.87196654,-0.16867353,-0.022857439,-0.4579763,-0.3461607,0.1118156
20,0.90618575,0.9516203,"('rough', 'thoughtful')",0.029528411,0.15692726,1.4609067,1.4655532,0.7988737,0.8580336,0.0591599
21,0.71281356,0.6933955,"('immoral', 'moral')",0.21540582,0.21993524,-0.80499476,-0.73243135,0.0410749,0.0602998,0.0192249
22,0.72082734,0.7026771,"('untrustworthy', 'trustworthy')",0.03284996,0.042494237,-0.8492243,-0.88885194,-0.031849,-0.0478935,-0.0160445
23,1.6060803,1.6303666,"('insincere', 'sincere')",-1.7959061,-1.8020455,5.3076944,5.2495985,1.7059561,1.6926398,-0.0133163
24,1.3072754,1.2412673,"('dishonest', 'honest')",-0.7372194,-0.76535225,0.87843925,0.86359763,0.4828318,0.4465042,-0.0363276
25,-0.10344377,-0.12738523,"('egoistic', 'altruistic')",0.09237404,0.10555903,1.6217198,1.5102817,0.5368834,0.4961518,-0.0407316
26,1.3025635,1.3001716,"('hardhearted', 'benevolent')",0.17214866,0.14627154,1.8081024,1.7330391,1.0942715,1.0598275,-0.034444
27,1.4737787,1.3941877,"('hardhearted', 'softhearted')",-0.65359306,-0.5529092,1.8502514,1.7394414,0.8901457,0.86024,-0.0299057
28,0.073804304,-0.008761868,"('disloyal', 'loyal')",-1.501085,-1.6173805,0.865012,0.73012495,-0.1874229,-0.2986725,-0.1112496
29,-0.3948669,-0.4127876,"('unfair', 'fair')",-0.10936224,-0.13709189,-0.15251765,-0.27863687,-0.2189156,-0.2761721,-0.0572565
30,1.0582863,1.0596838,"('intolerant', 'tolerant')",-0.719908,-0.71983784,0.96343,0.9668694,0.4339361,0.4355718,0.0016357
31,-1.7143605,-1.6443864,"('evil', 'good')",-0.23098463,-0.14065367,-0.669829,-0.7399575,-0.8717248,-0.8416659,0.0300589
32,0.44112438,0.4165721,"('unkind', 'kind')",-0.07499029,-0.042669192,0.977868,0.8735839,0.4480007,0.4158289,-0.0321718
33,-0.088374816,-0.14083467,"('wrong', 'right')",0.4965849,0.43787163,-0.49876282,-0.588863,-0.0301842,-0.0972754,-0.0670912
34,-0.054133646,0.06976499,"('mean', 'honorable')",-0.41592297,-0.30185995,5.8845,6.048171,1.8048145,1.9386921,0.1338776
35,-1.7117938,-1.8002595,"('corrupt', 'incorrupt')",0.5520894,0.5356629,-0.08595659,-0.29128677,-0.4152203,-0.5186278,-0.1034075
36,-1.2627841,-1.2119797,"('hostile', 'amicable')",-0.08597129,-0.12318557,0.31032282,0.13402054,-0.3461442,-0.4003816,-0.0542374
37,0.93673253,0.94684273,"('fake', 'genuine')",-0.3693089,-0.29255003,0.5574276,0.5726139,0.3749504,0.4089688,0.0340184
38,-0.18566185,-0.20527884,"('untruthful', 'truthful')",-0.91821176,-0.92025006,-0.05329857,-0.048277847,-0.3857241,-0.3912689,-0.0055448
39,1.483967,1.5052142,"('exploitative', 'cooperative')",1.0868349,1.1214132,0.1696564,0.17349878,0.913486,0.9333754,0.0198894
40,1.7245914,1.6557107,"('stingy', 'generous')",-0.34580266,-0.37595513,-0.9828098,-1.0836295,0.131993,0.0653754,-0.0666176
41,0.87682503,0.8911455,"('unforgiving', 'forgiving')",-0.10717671,-0.114813514,0.48293683,0.44017702,0.4175284,0.405503,-0.0120254
42,0.07327871,0.1381591,"('unreliable', 'reliable')",0.5126202,0.66657495,-2.8692532,-2.7302115,-0.7611181,-0.6418258,0.1192923
43,0.85229033,0.91322625,"('irresponsible', 'responsible')",-1.0709776,-0.9986023,0.57283825,0.6629652,0.1180503,0.1925297,0.0744794
44,-1.8753073,-1.8666335,"('prejudiced', 'unprejudiced')",0.3677034,0.43443888,-1.5900127,-1.5437866,-1.0325389,-0.9919937,0.0405452
45,0.2661584,0.3542342,"('incompetent', 'competent')",-0.39571705,-0.4374634,0.1717106,0.1592175,0.0140506,0.0253294,0.0112788
46,1.2931632,1.352784,"('uncompetitive', 'competitive')",-0.32667553,-0.34855306,-0.701248,-0.662517,0.0884132,0.1139047,0.0254915
47,0.035954777,0.053895593,"('stupid', 'smart')",1.0286639,1.1263237,5.52992,5.570884,2.1981796,2.2503678,0.0521882
48,0.6998201,0.6334286,"('unintelligent', 'intelligent')",-1.7570252,-1.8362678,0.75190794,0.76440036,-0.1017658,-0.1461463,-0.0443805
49,-0.46018472,-0.40885618,"('unable', 'able')",-0.77200264,-0.66423243,-0.5292173,-0.3867086,-0.5871349,-0.4865991,0.1005358
50,-1.0590377,-1.0114276,"('clumsy', 'skillful')",0.36278322,0.39576846,0.08028914,0.016466103,-0.2053218,-0.199731,0.0055908
51,-0.19526339,-0.32155478,"('uneducated', 'educated')",-0.60551167,-0.62601703,0.12055454,0.06898514,-0.2267402,-0.2928622,-0.066122
52,-0.37334695,-0.5119622,"('irrational', 'rational')",-0.3739056,-0.5566105,0.16957578,-0.0045153718,-0.1925589,-0.3576961,-0.1651372
53,0.7176726,0.71932554,"('uncreative', 'creative')",-0.9286897,-0.8744178,1.3130313,1.2520489,0.3673381,0.3656522,-0.0016859
54,-0.29975545,-0.2832287,"('incapable', 'capable')",-0.3447237,-0.34324095,0.8214452,0.8918594,0.0589887,0.0884633,0.0294746
55,1.0929629,1.1210351,"('incompetent', 'clever')",-0.7930254,-0.805049,0.24465643,0.29624876,0.1815313,0.2040783,0.022547
56,0.46969688,0.50348467,"('impractical', 'practical')",0.04431822,0.067088306,-0.42296568,-0.34764788,0.0303498,0.0743084,0.0439586
57,0.7157357,0.6946536,"('unimaginative', 'imaginative')",-1.0820572,-1.125516,-2.0381474,-2.0527549,-0.8014897,-0.8278724,-0.0263827
58,0.13050543,0.2318857,"('undiscriminating', 'discriminating')",-0.48136345,-0.52982134,0.16958843,0.1592426,-0.0604232,-0.046231,0.0141922
