,acuity_male,acuity_female,tuple,brands_male,brands_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.3825576,-1.5162791,"('unsociable', 'sociable')",1.00854,0.7349168,-0.5525942,-0.7348727,-0.3088706,-0.5054117,-0.1965411
1,-1.8687092,-1.7972871,"('unfriendly', 'friendly')",0.6121375,0.6447675,1.4481556,1.418347,0.0638613,0.0886091,0.0247478
2,0.2008057,0.31198826,"('unlikable', 'likable')",0.862127,0.98525923,0.53127074,0.69307435,0.5314012,0.6634406,0.1320394
3,-1.3402158,-1.1369253,"('repellent', 'pleasant')",-0.60676193,-0.4301775,-0.19296277,-0.094550826,-0.7133135,-0.5538846,0.1594289
4,0.32871875,0.4297298,"('disliked', 'liked')",-0.49826097,-0.39196184,-6.3572364,-6.4414544,-2.1755929,-2.1345622,0.0410307
5,-0.07520742,0.012093402,"('distant', 'outgoing')",-0.16715217,0.03327937,-0.13061997,0.050435428,-0.1243265,0.0319361,0.1562626
6,-0.5632329,-0.40180406,"('distant', 'open')",-0.6325773,-0.4170692,0.5429727,0.71156615,-0.2176125,-0.035769,0.1818435
7,-0.80348825,-0.70312744,"('insensitive', 'sensitive')",0.77972406,0.7332987,0.21949688,0.18086152,0.0652442,0.0703443,0.0051001
8,-0.65913546,-0.6338972,"('unaffectionate', 'affectionate')",-0.7021091,-0.48232856,0.29064053,0.29560298,-0.356868,-0.2735409,0.0833271
9,-0.90678614,-0.87362546,"('unaffectionate', 'caring')",0.28216618,0.38291702,0.7864471,0.86057293,0.0539424,0.1232882,0.0693458
10,-1.0197445,-0.949079,"('unsympathetic', 'sympathetic')",0.5669358,0.4684766,-0.5201007,-0.66706556,-0.3243032,-0.382556,-0.0582528
11,-0.7603123,-0.7381393,"('unhelpful', 'helpful')",0.34294173,0.4320313,1.7061456,1.7517611,0.4295917,0.4818844,0.0522927
12,-0.42195272,-0.16918378,"('unsupportive', 'supportive')",0.6501629,0.88583726,-2.0866666,-2.063119,-0.6194855,-0.4488218,0.1706637
13,-0.7313057,-0.84910285,"('impolite', 'polite')",0.7103929,0.54266363,-0.39393708,-0.49967963,-0.1382833,-0.2687063,-0.130423
14,-0.560842,-0.53724974,"('antisocial', 'social')",0.84672546,0.724571,-0.92900103,-1.036969,-0.2143725,-0.2832159,-0.0688434
15,0.54262257,0.39095485,"('boring', 'funny')",0.36119092,0.2741841,0.4813272,0.44869024,0.4617136,0.3712764,-0.0904372
16,-0.96280545,-0.79000163,"('unpopular', 'popular')",-0.7186339,-0.43388772,0.4438033,0.5793046,-0.4125454,-0.2148616,0.1976838
17,-0.21431546,-0.021873325,"('nasty', 'nice')",-0.982452,-0.7879908,-0.6345237,-0.5115851,-0.6104304,-0.4404831,0.1699473
18,-0.2132843,-0.035524018,"('disagreeable', 'welcoming')",-0.4674491,-0.30050033,-0.25141105,-0.17427959,-0.3107148,-0.1701013,0.1406135
19,-0.6107033,-0.49227855,"('inhospitable', 'hospitable')",-0.2869737,-0.20922434,-0.10114567,0.12597117,-0.3329409,-0.1918439,0.141097
20,-0.25636083,-0.10798094,"('rough', 'thoughtful')",0.40805954,0.50234026,0.83889157,0.848192,0.3301968,0.4141838,0.083987
21,-0.45994028,-0.47196528,"('immoral', 'moral')",0.6354597,0.5404384,-0.77381235,-0.79596597,-0.199431,-0.2424976,-0.0430666
22,-0.57545936,-0.5476053,"('untrustworthy', 'trustworthy')",0.5762992,0.42050788,-1.0676157,-1.1855123,-0.355592,-0.4375366,-0.0819446
23,-1.1429449,-1.1418264,"('insincere', 'sincere')",0.8496719,0.7952358,5.412262,5.4460545,1.7063297,1.6998213,-0.0065084
24,-0.3876667,-0.41558385,"('dishonest', 'honest')",-0.11545688,-0.16505584,0.70884347,0.62265867,0.0685733,0.0140063,-0.054567
25,-0.5636684,-0.53798914,"('egoistic', 'altruistic')",-0.71708554,-0.5924277,1.2866821,1.2582264,0.0019761,0.0426032,0.0406271
26,0.2283152,0.2086485,"('hardhearted', 'benevolent')",1.1264857,1.1569521,1.5349524,1.3839285,0.9632511,0.9165097,-0.0467414
27,0.5032791,0.67617905,"('hardhearted', 'softhearted')",0.29844543,0.3863422,1.3600478,1.251389,0.7205908,0.7713034,0.0507126
28,-1.4433875,-1.539683,"('disloyal', 'loyal')",-0.36068416,-0.46887672,0.95076424,0.8286904,-0.2844358,-0.3932898,-0.108854
29,-0.52501917,-0.5052353,"('unfair', 'fair')",-1.0329286,-1.0441867,-0.41602558,-0.5070332,-0.6579911,-0.685485,-0.0274939
30,0.29340756,0.3245395,"('intolerant', 'tolerant')",1.8194667,1.7321113,0.92049223,0.9228754,1.0111221,0.9931754,-0.0179467
31,-0.88676244,-0.71614695,"('evil', 'good')",-1.746958,-1.581605,-1.0754038,-0.98067975,-1.2363747,-1.0928106,0.1435641
32,-1.0685086,-1.0885713,"('unkind', 'kind')",1.2340097,1.0283489,0.8514837,0.6743804,0.3389949,0.2047193,-0.1342756
33,0.31700483,0.2897557,"('wrong', 'right')",0.5245578,0.55743617,-0.40629777,-0.42644593,0.1450883,0.1402486,-0.0048397
34,0.32297418,0.5439536,"('mean', 'honorable')",-0.30034524,-0.12073909,6.1683297,6.381638,2.0636528,2.2682842,0.2046314
35,0.8105153,0.80934894,"('corrupt', 'incorrupt')",-2.0003536,-1.948139,-0.07205409,-0.10420904,-0.4206308,-0.414333,0.0062978
36,0.07361551,0.16616939,"('hostile', 'amicable')",-2.058885,-1.9477948,0.296044,0.27545258,-0.5630752,-0.5020576,0.0610176
37,0.11204541,0.23465219,"('fake', 'genuine')",0.010176143,0.049310964,0.37932312,0.3675436,0.1671816,0.2171689,0.0499873
38,-0.76119643,-0.69346344,"('untruthful', 'truthful')",-0.35517696,-0.21418872,-0.18984404,-0.04113877,-0.4354058,-0.3162636,0.1191422
39,0.70174336,0.6394274,"('exploitative', 'cooperative')",1.5339464,1.3932557,0.036837775,0.061650403,0.7575092,0.6981112,-0.059398
40,0.5250733,0.4822305,"('stingy', 'generous')",-0.33314332,-0.3202525,-1.6882771,-1.8532504,-0.4987824,-0.5637575,-0.0649751
41,-0.47988138,-0.32340452,"('unforgiving', 'forgiving')",-0.269809,-0.15423596,0.16381651,0.09901344,-0.1952913,-0.126209,0.0690823
42,1.3109971,1.3813171,"('unreliable', 'reliable')",0.9027311,1.0600243,-2.6507263,-2.6213827,-0.145666,-0.0600138,0.0856522
43,-0.91810006,-0.7895438,"('irresponsible', 'responsible')",1.5415331,1.5828441,0.34422398,0.36369935,0.3225523,0.3856666,0.0631143
44,1.2153957,1.2133974,"('prejudiced', 'unprejudiced')",0.28302628,0.3409631,-1.0291632,-1.0193498,0.1564196,0.1783369,0.0219173
45,-1.0589554,-0.84454495,"('incompetent', 'competent')",0.5715578,0.60109425,-0.37436208,-0.48450205,-0.2872532,-0.2426509,0.0446023
46,-1.0435505,-0.9698583,"('uncompetitive', 'competitive')",1.4471569,1.4394565,-0.45783818,-0.60584456,-0.0180773,-0.0454155,-0.0273382
47,-0.32942474,-0.21062355,"('stupid', 'smart')",1.4449178,1.5008994,5.587516,5.710715,2.2343362,2.3336636,0.0993274
48,-1.1789173,-1.1723592,"('unintelligent', 'intelligent')",-0.74823815,-0.7700515,0.23002361,0.16273984,-0.5657106,-0.5932236,-0.027513
49,-0.28333074,-0.0042873956,"('unable', 'able')",0.32629132,0.4906338,-0.26675954,-0.05160734,-0.0745997,0.144913,0.2195127
50,0.7076061,0.790295,"('clumsy', 'skillful')",-0.0426924,0.14531472,0.12974381,0.15431954,0.2648858,0.3633097,0.0984239
51,-1.2767305,-1.5032989,"('uneducated', 'educated')",0.02426464,-0.20004077,0.15120377,0.028821569,-0.3670874,-0.5581727,-0.1910853
52,-0.6190719,-0.8038976,"('irrational', 'rational')",-1.0983076,-1.1082711,-0.10556616,-0.09989691,-0.6076486,-0.6706885,-0.0630399
53,-1.2119037,-1.1104293,"('uncreative', 'creative')",0.97162735,1.0683461,0.877475,0.8670576,0.2123996,0.2749915,0.0625919
54,-0.5144604,-0.5610211,"('incapable', 'capable')",1.2260724,1.2440013,0.9949164,1.1275495,0.5688428,0.6035099,0.0346671
55,-0.73325056,-0.6600959,"('incompetent', 'clever')",0.92139333,0.8745352,-0.23913023,-0.31796446,-0.0169958,-0.0345084,-0.0175126
56,0.06977099,0.104707085,"('impractical', 'practical')",1.6757704,1.6222022,-0.02328289,-0.043314338,0.5740861,0.5611983,-0.0128878
57,-0.82492507,-0.76839423,"('unimaginative', 'imaginative')",-0.089605585,-0.121986926,-2.540697,-2.6606193,-1.1517426,-1.1836668,-0.0319242
58,-0.21656777,-0.13805667,"('undiscriminating', 'discriminating')",0.84194565,0.839964,0.06608179,0.042070325,0.2304866,0.2479925,0.0175059
59,0.11703779,0.034049205,"('foolish', 'wise')",0.37960708,0.3938464,0.24678117,0.38262928,0.2478087,0.270175,0.0223663
