,celanese_male,celanese_female,tuple,corp_male,corp_female,del_male,del_female,average_male,average_female,female-male
38,-0.4521774,-0.57531965,"('untruthful', 'truthful')",-0.6867797,-0.6783469,0.008189358,0.040293857,-0.3769226,-0.4044576,-0.027535
39,1.1497016,1.0980678,"('exploitative', 'cooperative')",1.1507027,1.1027904,-0.21548834,-0.24678585,0.694972,0.6513574,-0.0436146
40,1.1330662,1.154029,"('stingy', 'generous')",0.9790835,1.0932261,-1.4539851,-1.4452397,0.2193882,0.2673385,0.0479503
41,-0.044825554,-0.14306325,"('unforgiving', 'forgiving')",0.7073759,0.5806027,-0.14835441,-0.20886566,0.1713986,0.0762246,-0.095174
42,-0.13349503,-0.1387546,"('unreliable', 'reliable')",-0.5283332,-0.56084746,-3.2364657,-3.0960875,-1.2994313,-1.2652299,0.0342014
43,-0.94103116,-1.164091,"('irresponsible', 'responsible')",-0.7708986,-1.0151236,0.049480304,0.19097145,-0.5541498,-0.6627477,-0.1085979
44,0.3562001,0.36295778,"('prejudiced', 'unprejudiced')",-0.86243284,-0.9133062,-1.525888,-1.6799088,-0.6773736,-0.743419,-0.0660454
45,-0.8037039,-0.9209661,"('incompetent', 'competent')",-0.09341201,-0.2368252,-1.064869,-0.9813067,-0.653995,-0.7130326,-0.0590376
46,-0.7255184,-0.918182,"('uncompetitive', 'competitive')",-0.5729464,-0.7502601,-1.7362416,-1.6181219,-1.0115688,-1.0955213,-0.0839525
47,0.20736383,0.121968046,"('stupid', 'smart')",0.15221055,0.13965341,5.505551,5.6122885,1.9550417,1.95797,0.0029283
48,1.4716763,1.3260559,"('unintelligent', 'intelligent')",1.1340806,1.0659266,0.047221277,0.14069316,0.8843261,0.8442252,-0.0401009
49,0.58385617,0.61797386,"('unable', 'able')",0.28158045,0.40204084,0.029654376,0.19944483,0.2983637,0.4064865,0.1081228
50,0.2436203,0.35480627,"('clumsy', 'skillful')",-0.51453286,-0.5731888,0.48784947,0.5303338,0.0723123,0.1039838,0.0316715
51,-0.308249,-0.5379379,"('uneducated', 'educated')",0.58190733,0.25643355,0.3591178,0.38746876,0.2109254,0.0353215,-0.1756039
52,0.9397747,0.94404024,"('irrational', 'rational')",-0.06261715,-0.025937935,1.1752632,1.0357548,0.6841402,0.6512857,-0.0328545
53,-0.6581464,-0.71280944,"('uncreative', 'creative')",-0.5163542,-0.5743454,0.7041041,0.6857809,-0.1567988,-0.200458,-0.0436592
54,-0.4314958,-0.53579384,"('incapable', 'capable')",-0.5841841,-0.7202602,1.4686997,1.5321083,0.1510066,0.0920181,-0.0589885
55,-0.058649335,-0.23098734,"('incompetent', 'clever')",0.9921315,0.75577074,-0.4639723,-0.31631973,0.1565033,0.0694879,-0.0870154
56,-0.6799989,-0.8826039,"('impractical', 'practical')",-0.070787214,-0.2778933,-0.70791894,-0.59095377,-0.486235,-0.583817,-0.097582
57,-0.77260673,-0.99802744,"('unimaginative', 'imaginative')",-0.3661106,-0.57813454,-3.0294664,-2.9321923,-1.3893946,-1.5027847,-0.1133901
58,-0.038326416,-0.060611144,"('undiscriminating', 'discriminating')",0.48437127,0.45505077,-0.14006184,-0.07682456,0.1019943,0.1058717,0.0038774
59,0.43869075,0.6259197,"('foolish', 'wise')",0.024019007,0.20488605,0.83536255,0.9072685,0.4326908,0.5793581,0.1466673
60,-0.51034033,-0.6263869,"('inefficient', 'efficient')",-0.01139414,-0.117091045,-0.874477,-0.69984585,-0.4654038,-0.481108,-0.0157042
61,0.18053874,-0.04592012,"('illogical', 'logical')",0.34743255,0.13070063,0.1972942,0.10638184,0.2417552,0.0637208,-0.1780344
62,-0.057049416,-0.09774106,"('incompetent', 'brilliant')",0.91221905,0.8928978,-0.44013172,-0.19015878,0.138346,0.201666,0.06332
63,-0.14539814,-0.3215455,"('unperceptive', 'insightful')",0.03913699,-0.03089092,0.27788618,0.44335425,0.0572083,0.0303059,-0.0269024
64,-0.55237746,-0.6294029,"('shy', 'confident')",-0.08225336,-0.09150954,-7.4008517,-7.3218064,-2.6784941,-2.6809063,-0.0024122
65,-0.4219791,-0.35927933,"('insecure', 'secure')",-0.25618955,-0.38871855,-0.8960272,-0.7735444,-0.524732,-0.5071808,0.0175512
66,-0.8881086,-0.9633836,"('inactive', 'active')",-1.7479086,-1.7867628,0.854994,0.78587925,-0.5936744,-0.6547557,-0.0610813
67,-0.8037884,-0.907997,"('doubtful', 'determined')",-0.6340906,-0.73314166,-0.5708536,-0.6345778,-0.6695776,-0.7585722,-0.0889946
68,0.07553502,-0.011053594,"('dependent', 'independent')",-0.5863894,-0.54987437,-0.7286917,-0.5772091,-0.413182,-0.379379,0.033803
69,0.78712434,0.89754814,"('lazy', 'industrious')",0.44917646,0.68402475,-0.8723805,-0.9761739,0.1213068,0.2017997,0.0804929
70,-0.47617656,-0.7040935,"('lethargic', 'energetic')",-0.7289224,-0.9158054,0.39862078,0.49230403,-0.2688261,-0.375865,-0.1070389
71,0.3435811,0.31785598,"('diffident', 'self-confident')",0.12561388,0.18671496,0.4977431,0.4783059,0.3223127,0.3276256,0.0053129
72,-0.5757569,-0.4743345,"('unambitious', 'ambitious')",-0.4127595,-0.37017882,0.19688043,0.3198449,-0.2638787,-0.1748895,0.0889892
73,0.82296747,0.92745984,"('helpless', 'self-reliant')",0.96598613,1.0658123,-3.2760856,-3.1015267,-0.4957107,-0.3694182,0.1262925
74,0.021729581,-0.09026685,"('undedicated', 'dedicated')",0.114473164,-0.0020134933,-0.07863238,-0.06871929,0.0191901,-0.0536665,-0.0728566
75,0.11360869,0.05158186,"('meek', 'impulsive')",-0.9050463,-0.88744086,-0.29938775,-0.3158676,-0.3636084,-0.3839089,-0.0203005
76,-0.55415404,-0.5391899,"('anxious', 'daring')",-1.0967495,-1.1865561,-0.4050604,-0.34954792,-0.6853213,-0.6917646,-0.0064433
77,-0.64425987,-0.73722774,"('unmotivated', 'motivated')",-0.7182798,-0.6491935,-1.7872349,-1.6321911,-1.0499249,-1.0062041,0.0437208
78,0.42373386,0.40846843,"('nonresilient', 'resilient')",0.2291532,0.20882723,-0.26228184,-0.24654762,0.1302017,0.1235827,-0.006619
79,-0.36379555,-0.44288582,"('wavering', 'unwavering')",-1.8620121,-1.9402008,0.2313702,0.23828165,-0.6648125,-0.714935,-0.0501225
80,0.34055597,0.40139532,"('dominated', 'dominating')",0.21039225,0.19788171,-1.1090314,-1.0733837,-0.1860277,-0.1580356,0.0279921
81,-0.37614393,-0.61190856,"('submissive', 'aggressive')",0.019679643,-0.18139136,-0.8412066,-0.79432714,-0.3992236,-0.529209,-0.1299854
82,-0.0935422,-0.18578197,"('poor', 'rich')",0.26217973,0.04954572,6.6780586,6.8261247,2.2822321,2.2299628,-0.0522693
83,0.26103488,0.16075772,"('powerless', 'powerful')",-0.1813062,-0.12731162,-1.3157822,-1.264699,-0.4120178,-0.4104176,0.0016002
84,0.47427046,0.5929993,"('inferior', 'superior')",0.6898896,0.75123227,-0.14142425,-0.08575275,0.3409119,0.419493,0.0785811
85,0.24425738,0.25688523,"('insignificant', 'prestigious')",-0.082606226,-0.085455574,0.7962193,0.5649697,0.3192901,0.2454665,-0.0738236
86,-0.97254103,-1.276254,"('uninfluential', 'influential')",0.18179692,-0.080055565,-0.085264616,-0.043633886,-0.2920029,-0.4666479,-0.174645
87,0.2001532,0.11289359,"('unsuccessful', 'successful')",1.3364853,1.2856251,0.8064893,0.86758846,0.7810426,0.755369,-0.0256736
88,-0.08881838,-0.3019699,"('low', 'eminent')",-0.58785117,-0.8525141,0.08587632,0.11296493,-0.1969311,-0.3471731,-0.150242
