,nektar_male,nektar_female,tuple,therapeutics_male,therapeutics_female,average_male,average_female,female-male
0,-1.1870327,-1.3417354,"('unsociable', 'sociable')",0.48434904,0.3490235,-0.3513418,-0.496356,-0.1450142
1,-0.92794865,-1.1991185,"('unfriendly', 'friendly')",0.5033906,0.30433083,-0.212279,-0.4473938,-0.2351148
2,0.8426793,0.8177126,"('unlikable', 'likable')",1.2020152,1.2069383,1.0223472,1.0123254,-0.0100218
3,-1.0785185,-1.1057307,"('repellent', 'pleasant')",-0.89305735,-0.8497258,-0.9857879,-0.9777282,0.0080597
4,0.17135236,0.09239095,"('disliked', 'liked')",-2.8968658,-2.888851,-1.3627567,-1.39823,-0.0354733
5,-1.3723128,-1.3368524,"('distant', 'outgoing')",-0.38312286,-0.28386632,-0.8777179,-0.8103594,0.0673585
6,-1.4057803,-1.3917781,"('distant', 'open')",-0.3722786,-0.31561536,-0.8890294,-0.8536967,0.0353327
7,-1.3579153,-1.3712664,"('insensitive', 'sensitive')",-0.79214454,-0.7797764,-1.0750299,-1.0755213,-0.0004914
8,-0.11491202,-0.3261269,"('unaffectionate', 'affectionate')",0.21709165,0.051573128,0.0510898,-0.1372769,-0.1883667
9,-1.2404957,-1.4640346,"('unaffectionate', 'caring')",0.472853,0.32620716,-0.3838213,-0.5689137,-0.1850924
10,-2.2065303,-2.2988915,"('unsympathetic', 'sympathetic')",-0.8576832,-0.97909325,-1.5321068,-1.6389924,-0.1068856
11,-1.0786042,-1.1437031,"('unhelpful', 'helpful')",1.2859031,1.2240993,0.1036494,0.0401981,-0.0634513
12,-0.582364,-0.60181844,"('unsupportive', 'supportive')",0.1428948,0.18020365,-0.2197346,-0.2108074,0.0089272
13,-1.2393421,-1.2692938,"('impolite', 'polite')",0.17952731,0.13083044,-0.5299074,-0.5692317,-0.0393243
14,-0.39631754,-0.36406174,"('antisocial', 'social')",-0.24380112,-0.27319935,-0.3200593,-0.3186305,0.0014288
15,0.17476341,0.14545931,"('boring', 'funny')",0.6107961,0.5219014,0.3927798,0.3336804,-0.0590994
16,0.2857211,0.17549554,"('unpopular', 'popular')",0.28071135,0.28925222,0.2832162,0.2323739,-0.0508423
17,-0.6674846,-0.62086207,"('nasty', 'nice')",-0.6268421,-0.5209648,-0.6471633,-0.5709134,0.0762499
18,0.79744524,0.76689625,"('disagreeable', 'welcoming')",0.30857384,0.26891774,0.5530095,0.517907,-0.0351025
19,-1.422308,-1.4579922,"('inhospitable', 'hospitable')",-0.34560308,-0.28822818,-0.8839555,-0.8731102,0.0108453
20,-0.25587684,-0.3201876,"('rough', 'thoughtful')",0.20074233,0.18978176,-0.0275673,-0.0652029,-0.0376356
21,-0.7040402,-0.7872047,"('immoral', 'moral')",-0.0046814233,-0.07350978,-0.3543608,-0.4303572,-0.0759964
22,0.08505932,0.040082343,"('untrustworthy', 'trustworthy')",-0.28827414,-0.40447792,-0.1016074,-0.1821978,-0.0805904
23,-1.3731722,-1.5551523,"('insincere', 'sincere')",2.6223743,2.526719,0.6246011,0.4857834,-0.1388177
24,-1.2421266,-1.3249943,"('dishonest', 'honest')",-1.0638578,-1.1736915,-1.1529922,-1.2493429,-0.0963507
25,0.36513656,0.2986307,"('egoistic', 'altruistic')",0.46735996,0.3796502,0.4162483,0.3391405,-0.0771078
26,0.41377005,0.2795223,"('hardhearted', 'benevolent')",1.550826,1.3792485,0.982298,0.8293854,-0.1529126
27,-0.28025568,-0.33313817,"('hardhearted', 'softhearted')",0.39093423,0.3010311,0.0553393,-0.0160535,-0.0713928
28,-0.9198356,-1.0971826,"('disloyal', 'loyal')",0.053264424,-0.1637931,-0.4332856,-0.6304879,-0.1972023
29,-0.25936112,-0.26891488,"('unfair', 'fair')",-1.3587197,-1.3635896,-0.8090404,-0.8162522,-0.0072118
30,-0.79234886,-0.84894603,"('intolerant', 'tolerant')",0.2628411,0.19393197,-0.2647539,-0.327507,-0.0627531
31,-0.17311752,-0.09497544,"('evil', 'good')",-1.2404953,-1.1728443,-0.7068064,-0.6339099,0.0728965
32,-0.22074887,-0.4356189,"('unkind', 'kind')",1.415811,1.177511,0.597531,0.370946,-0.226585
33,0.32820258,0.22088441,"('wrong', 'right')",0.25027752,0.23930256,0.2892401,0.2300935,-0.0591466
34,-0.58222306,-0.5181105,"('mean', 'honorable')",1.9736328,2.0861328,0.6957049,0.7840111,0.0883062
35,0.77391595,0.74984056,"('corrupt', 'incorrupt')",-0.53430927,-0.51563746,0.1198033,0.1171016,-0.0027017
36,-0.031596947,-0.1315366,"('hostile', 'amicable')",-0.56923866,-0.60242754,-0.3004178,-0.3669821,-0.0665643
37,-0.85158736,-0.89833814,"('fake', 'genuine')",-0.14550123,-0.1853692,-0.4985443,-0.5418537,-0.0433094
38,-1.4908442,-1.5467116,"('untruthful', 'truthful')",0.034612603,0.07841578,-0.7281158,-0.7341479,-0.0060321
39,0.28642333,0.26830965,"('exploitative', 'cooperative')",0.13395053,0.07004458,0.2101869,0.1691771,-0.0410098
40,0.63067365,0.52869695,"('stingy', 'generous')",-0.53909445,-0.5924243,0.0457896,-0.0318637,-0.0776533
41,0.06947918,0.043361828,"('unforgiving', 'forgiving')",0.8456884,0.84329766,0.4575838,0.4433298,-0.014254
42,-0.13992634,-0.07563782,"('unreliable', 'reliable')",-1.2979429,-1.217548,-0.7189346,-0.6465929,0.0723417
43,-1.0509089,-1.0867525,"('irresponsible', 'responsible')",0.35827288,0.32612324,-0.346318,-0.3803146,-0.0339966
44,0.56560975,0.6033877,"('prejudiced', 'unprejudiced')",-0.63879377,-0.60904795,-0.036592,-0.0028301,0.0337619
45,-1.0717101,-1.121353,"('incompetent', 'competent')",0.021692239,-0.008864276,-0.5250089,-0.5651087,-0.0400998
46,-0.89939356,-1.0183058,"('uncompetitive', 'competitive')",0.14808112,0.06136784,-0.3756562,-0.478469,-0.1028128
47,-0.116133966,-0.10924605,"('stupid', 'smart')",2.8386545,2.8275266,1.3612603,1.3591403,-0.00212
48,-0.12559718,-0.13952775,"('unintelligent', 'intelligent')",0.42522106,0.3310791,0.1498119,0.0957757,-0.0540362
49,0.034580275,0.16281433,"('unable', 'able')",0.61789125,0.70036376,0.3262358,0.431589,0.1053532
