,costco_male,costco_female,tuple,wholesale_male,wholesale_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.28545123,-0.40684837,"('unsociable', 'sociable')",1.2693162,1.283583,0.122777045,0.019818164,0.3688807,0.298851,-0.0700297
1,-1.0685909,-1.1823022,"('unfriendly', 'friendly')",0.44342792,0.2996211,1.2679392,1.181676,0.2142588,0.099665,-0.1145938
2,1.1485256,1.2158806,"('unlikable', 'likable')",0.58315265,0.6662866,0.795981,0.82622075,0.8425531,0.902796,0.0602429
3,0.15396379,0.102974325,"('repellent', 'pleasant')",-0.44773665,-0.3142819,1.1131374,1.1401372,0.2731215,0.3096099,0.0364884
4,-0.14091259,-0.17794058,"('disliked', 'liked')",-0.2821576,-0.26338473,-7.5812464,-7.6570334,-2.6681054,-2.699453,-0.0313476
5,-1.093428,-1.0610605,"('distant', 'outgoing')",-0.8606764,-0.8015191,-0.66030234,-0.62814164,-0.8714689,-0.8302404,0.0412285
6,-1.4721458,-1.458428,"('distant', 'open')",-0.5463911,-0.5503844,-0.53197485,-0.51083446,-0.8501706,-0.8398823,0.0102883
7,-0.00080075115,0.011285452,"('insensitive', 'sensitive')",0.7550638,0.8671906,0.82121766,0.8008253,0.5251602,0.5597671,0.0346069
8,-0.9287208,-0.9803848,"('unaffectionate', 'affectionate')",-0.030123368,-0.14427465,0.5587421,0.55319756,-0.1333673,-0.1904873,-0.05712
9,-0.48418295,-0.6013366,"('unaffectionate', 'caring')",0.69129443,0.62957877,1.148112,1.1668421,0.4517412,0.3983614,-0.0533798
10,-0.062118627,-0.25536594,"('unsympathetic', 'sympathetic')",-0.05653663,-0.005913824,0.033657983,0.022434201,-0.0283324,-0.0796152,-0.0512828
11,-0.05863817,-0.04546468,"('unhelpful', 'helpful')",0.054529738,0.16386804,1.9722415,2.0832677,0.6560444,0.7338904,0.077846
12,0.17912224,0.12348873,"('unsupportive', 'supportive')",0.71581113,0.82694834,-1.8524045,-1.871476,-0.319157,-0.307013,0.012144
13,-0.066898435,-0.07696316,"('impolite', 'polite')",1.3845483,1.4645535,-0.2692812,-0.24352466,0.3494562,0.3813552,0.031899
14,0.8315611,0.8896375,"('antisocial', 'social')",1.8519466,1.9641614,0.52161604,0.48228216,1.0683746,1.112027,0.0436524
15,-0.11286491,-0.124949746,"('boring', 'funny')",0.42238766,0.3793898,-0.15488468,-0.16925606,0.051546,0.0283947,-0.0231513
16,-1.3597468,-1.3132379,"('unpopular', 'popular')",-1.4107918,-1.3849173,-0.19501868,-0.14692739,-0.9885191,-0.9483608,0.0401583
17,0.03587785,0.123979464,"('nasty', 'nice')",-0.4289568,-0.31815705,-0.7487113,-0.647538,-0.3805968,-0.2805719,0.1000249
18,-1.0531334,-1.0167915,"('disagreeable', 'welcoming')",-0.63886285,-0.5909339,-0.6324066,-0.6386506,-0.7748009,-0.748792,0.0260089
19,-0.97690034,-1.0339974,"('inhospitable', 'hospitable')",-0.54273593,-0.5893771,-0.62203336,-0.58058333,-0.7138899,-0.7346526,-0.0207627
20,-0.69832814,-0.64802223,"('rough', 'thoughtful')",-0.38494653,-0.2953307,0.54070425,0.5546017,-0.1808568,-0.1295837,0.0512731
21,0.66173357,0.59730613,"('immoral', 'moral')",0.43378237,0.5302423,-0.13370433,-0.083223544,0.3206039,0.3481083,0.0275044
22,-0.04059466,-0.023070032,"('untrustworthy', 'trustworthy')",-0.38379058,-0.31597936,-0.3817329,-0.4389427,-0.268706,-0.2593307,0.0093753
23,-0.43492737,-0.55200696,"('insincere', 'sincere')",1.1750493,1.2377696,6.598655,6.6368756,2.446259,2.4408795,-0.0053795
24,0.22177957,0.19441785,"('dishonest', 'honest')",0.73120636,0.7616781,0.75571036,0.78508866,0.5695655,0.5803949,0.0108294
25,0.29261887,0.27881312,"('egoistic', 'altruistic')",1.149722,1.0300972,1.2858988,1.2901996,0.9094132,0.86637,-0.0430432
26,0.03872208,-0.035844635,"('hardhearted', 'benevolent')",2.283058,2.1269088,1.652144,1.5441798,1.3246413,1.211748,-0.1128933
27,-0.22248028,-0.16999197,"('hardhearted', 'softhearted')",0.38970178,0.35006937,1.0232302,0.9545791,0.3968172,0.3782188,-0.0185984
28,-0.053087115,-0.16345316,"('disloyal', 'loyal')",1.1174883,1.0818858,1.3041776,1.2231905,0.7895263,0.7138744,-0.0756519
29,-0.62423736,-0.61592066,"('unfair', 'fair')",-0.6425947,-0.63285244,-0.39968514,-0.5287392,-0.5555058,-0.5925041,-0.0369983
30,0.83169496,0.8341868,"('intolerant', 'tolerant')",0.21501704,0.38901228,0.8658788,0.9029183,0.6375303,0.7087058,0.0711755
31,-0.8152131,-0.72990865,"('evil', 'good')",-1.3232659,-1.3607876,-1.2433671,-1.3239877,-1.127282,-1.138228,-0.010946
32,0.50043166,0.37583348,"('unkind', 'kind')",0.8821382,0.82317984,1.2046119,1.1115552,0.8623939,0.7701895,-0.0922044
33,0.1457989,0.06306841,"('wrong', 'right')",0.36885002,0.29786098,-0.62073755,-0.7180543,-0.0353629,-0.1190416,-0.0836787
34,-0.5933232,-0.4677267,"('mean', 'honorable')",-0.075783566,0.039772056,5.496176,5.7109003,1.6090231,1.7609819,0.1519588
35,-0.81846356,-0.8208568,"('corrupt', 'incorrupt')",-1.4612511,-1.5894634,-1.0126418,-1.0826492,-1.0974522,-1.1643232,-0.066871
36,-0.7289461,-0.7996552,"('hostile', 'amicable')",-0.53333473,-0.6947344,-0.71349627,-0.8537317,-0.6585924,-0.7827071,-0.1241147
37,0.2834303,0.19266647,"('fake', 'genuine')",0.36321062,0.37003964,0.3973029,0.40192434,0.3479813,0.3215435,-0.0264378
38,-0.50634044,-0.54432017,"('untruthful', 'truthful')",0.41644442,0.41695362,-0.020095054,0.043760467,-0.0366637,-0.0278687,0.008795
39,0.5833358,0.7788554,"('exploitative', 'cooperative')",1.5621469,1.6380113,0.5250835,0.5670744,0.8901888,0.994647,0.1044582
40,0.64121944,0.5533381,"('stingy', 'generous')",0.76699656,0.7594187,-2.2155492,-2.3151858,-0.2691111,-0.334143,-0.0650319
41,-0.11950321,-0.18333928,"('unforgiving', 'forgiving')",1.2293434,1.2317518,0.03276165,-0.09985854,0.3808673,0.3161847,-0.0646826
42,0.40759242,0.48847002,"('unreliable', 'reliable')",0.52469075,0.6661644,-3.128912,-3.0902512,-0.7322096,-0.6452056,0.087004
43,-0.20731424,-0.13611484,"('irresponsible', 'responsible')",1.0170054,1.1599827,0.8665319,0.87925524,0.558741,0.6343744,0.0756334
44,0.117898986,0.22677743,"('prejudiced', 'unprejudiced')",-0.6618939,-0.64263594,-1.5549449,-1.5220689,-0.6996466,-0.6459758,0.0536708
45,-0.03968563,-0.08297384,"('incompetent', 'competent')",1.5159032,1.6049058,0.3321876,0.28446734,0.6028017,0.6021331,-0.0006686
46,0.46069735,0.35067937,"('uncompetitive', 'competitive')",0.47825485,0.5597341,-0.52584267,-0.5877796,0.1377032,0.1075446,-0.0301586
47,-0.1224836,0.07394639,"('stupid', 'smart')",0.63075256,0.70588,5.6887636,5.8363256,2.0656775,2.2053839,0.1397064
48,-0.32201865,-0.33392203,"('unintelligent', 'intelligent')",-0.44984448,-0.3937441,0.10031177,0.1409038,-0.2238504,-0.1955874,0.028263
49,-0.6707324,-0.5628095,"('unable', 'able')",-0.67116255,-0.5327808,-0.74111927,-0.578817,-0.694338,-0.5581358,0.1362022
50,-0.045193728,-0.048335765,"('clumsy', 'skillful')",-0.3949294,-0.43484122,-0.14675015,-0.18323186,-0.1956244,-0.2221363,-0.0265119
51,-0.4318124,-0.6289948,"('uneducated', 'educated')",-0.30612934,-0.36577007,0.7230563,0.65698963,-0.0049618,-0.1125918,-0.10763
52,-0.07979199,-0.1517002,"('irrational', 'rational')",-0.3316814,-0.50191545,-0.23799112,-0.26416942,-0.2164882,-0.3059283,-0.0894401
53,-1.0933558,-1.0782514,"('uncreative', 'creative')",-0.36098626,-0.3809727,0.20687374,0.13449796,-0.4158227,-0.4415754,-0.0257527
54,-0.2855887,-0.42075172,"('incapable', 'capable')",0.12271227,0.009301031,0.74835044,0.73741806,0.195158,0.1086558,-0.0865022
55,0.2919974,0.2833959,"('incompetent', 'clever')",0.43132856,0.5533524,0.6505164,0.6851156,0.4579475,0.507288,0.0493405
56,-0.24238254,-0.23768602,"('impractical', 'practical')",1.3101885,1.479487,-0.4682013,-0.3588745,0.1998682,0.2943088,0.0944406
57,-0.18553403,-0.25305808,"('unimaginative', 'imaginative')",-0.48677513,-0.4415228,-3.0180323,-3.075992,-1.2301138,-1.2568577,-0.0267439
58,-0.50014746,-0.56001776,"('undiscriminating', 'discriminating')",0.6865072,0.6498814,0.2093827,0.1440658,0.1319142,0.0779765,-0.0539377
59,-0.059843373,0.025824841,"('foolish', 'wise')",-0.10981856,-0.15356928,-0.3776522,-0.2920025,-0.1824381,-0.1399156,0.0425225
