,msci_male,msci_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.16093357,0.22781308,"('unsociable', 'sociable')",-0.475812,-0.6375051,-0.1574392,-0.204846,-0.0474068
1,-0.7175792,-0.78449243,"('unfriendly', 'friendly')",2.0132918,1.8684914,0.6478564,0.5419995,-0.1058569
2,1.1374893,1.219511,"('unlikable', 'likable')",0.7075425,0.8357003,0.9225159,1.0276057,0.1050898
3,0.2606735,0.43904114,"('repellent', 'pleasant')",0.3009955,0.33231482,0.2808345,0.385678,0.1048435
4,-0.4318065,-0.4681248,"('disliked', 'liked')",-5.854375,-5.879924,-3.1430907,-3.1740243,-0.0309336
5,-1.202005,-1.2753137,"('distant', 'outgoing')",-0.18479933,-0.19558235,-0.6934022,-0.7354481,-0.0420459
6,-1.7841779,-1.8584725,"('distant', 'open')",0.28028092,0.26877066,-0.7519485,-0.7948509,-0.0429024
7,0.11359631,0.31677195,"('insensitive', 'sensitive')",0.64015937,0.63532376,0.3768778,0.4760479,0.0991701
8,-1.1477722,-1.2751848,"('unaffectionate', 'affectionate')",1.0667452,0.9396409,-0.0405135,-0.1677719,-0.1272584
9,-0.8244889,-0.902209,"('unaffectionate', 'caring')",1.1617683,1.0310466,0.1686397,0.0644188,-0.1042209
10,-0.32021445,-0.09861972,"('unsympathetic', 'sympathetic')",-0.673172,-0.71628976,-0.4966932,-0.4074547,0.0892385
11,0.22316277,0.30740917,"('unhelpful', 'helpful')",1.2296215,1.2583314,0.7263921,0.7828703,0.0564782
12,0.19576025,0.37358245,"('unsupportive', 'supportive')",-1.6905777,-1.691007,-0.7474087,-0.6587123,0.0886964
13,0.29081926,0.38343218,"('impolite', 'polite')",-0.64401263,-0.5736198,-0.1765967,-0.0950938,0.0815029
14,1.2973526,1.4440904,"('antisocial', 'social')",-0.25019133,-0.31542656,0.5235806,0.5643319,0.0407513
15,0.16356021,-0.073034145,"('boring', 'funny')",0.93183815,0.8730178,0.5476992,0.3999918,-0.1477074
16,-0.25112814,-0.2587165,"('unpopular', 'popular')",0.5613304,0.6329914,0.1551011,0.1871374,0.0320363
17,-0.36881518,-0.31554168,"('nasty', 'nice')",-0.3551356,-0.32150877,-0.3619754,-0.3185252,0.0434502
18,-0.4209128,-0.38648605,"('disagreeable', 'welcoming')",-0.20090199,-0.20362082,-0.3109074,-0.2950534,0.015854
19,-0.891175,-0.90844065,"('inhospitable', 'hospitable')",0.23062657,0.32439047,-0.3302742,-0.2920251,0.0382491
20,1.0425103,1.008441,"('rough', 'thoughtful')",1.0391233,0.94366586,1.0408168,0.9760534,-0.0647634
21,0.9806876,1.0889938,"('immoral', 'moral')",-0.65100324,-0.62248695,0.1648422,0.2332534,0.0684112
22,0.20723394,0.33072567,"('untrustworthy', 'trustworthy')",-0.90601915,-0.96942556,-0.3493926,-0.3193499,0.0300427
23,0.114516474,0.22119057,"('insincere', 'sincere')",5.174178,5.020124,2.6443472,2.6206572,-0.02369
24,-0.2078086,-0.12510751,"('dishonest', 'honest')",0.40668896,0.35255927,0.0994402,0.1137259,0.0142857
25,-0.23047984,-0.33549803,"('egoistic', 'altruistic')",1.7672535,1.7361635,0.7683868,0.7003328,-0.068054
26,0.24455994,0.14757933,"('hardhearted', 'benevolent')",2.09147,2.0067594,1.168015,1.0771694,-0.0908456
27,-0.5464317,-0.55982476,"('hardhearted', 'softhearted')",1.4144136,1.3129481,0.4339909,0.3765617,-0.0574292
28,-0.33408162,-0.37900305,"('disloyal', 'loyal')",0.8145806,0.6326561,0.2402495,0.1268265,-0.113423
29,-0.27101982,-0.30041325,"('unfair', 'fair')",-0.55948657,-0.73876834,-0.4152532,-0.5195908,-0.1043376
30,1.4049643,1.4814659,"('intolerant', 'tolerant')",1.2066425,1.2323289,1.3058034,1.3568974,0.051094
31,-1.1187863,-1.1137692,"('evil', 'good')",-0.45611754,-0.58169246,-0.7874519,-0.8477308,-0.0602789
32,0.15257594,0.14242665,"('unkind', 'kind')",0.7807921,0.6075032,0.466684,0.3749649,-0.0917191
33,0.26320207,0.14518617,"('wrong', 'right')",-0.25857288,-0.33180484,0.0023146,-0.0933093,-0.0956239
34,-0.3259918,-0.13445267,"('mean', 'honorable')",5.493272,5.660515,2.5836401,2.763031,0.1793909
35,-0.80228895,-1.1142149,"('corrupt', 'incorrupt')",0.14335571,-0.008201636,-0.3294666,-0.5612082,-0.2317416
36,-0.9079082,-1.086699,"('hostile', 'amicable')",0.6990593,0.4822954,-0.1044244,-0.3022018,-0.1977774
37,0.3759753,0.3733502,"('fake', 'genuine')",0.21097821,0.21005316,0.2934768,0.2917017,-0.0017751
38,-0.48641875,-0.3722541,"('untruthful', 'truthful')",-0.3240066,-0.25269446,-0.4052127,-0.3124743,0.0927384
39,1.4957733,1.564528,"('exploitative', 'cooperative')",0.12683402,0.11032395,0.8113037,0.8374259,0.0261222
40,-0.42891982,-0.403049,"('stingy', 'generous')",-1.2335759,-1.3517939,-0.8312479,-0.8774214,-0.0461735
41,0.19685246,0.30188772,"('unforgiving', 'forgiving')",0.34893686,0.2584929,0.2728947,0.2801903,0.0072956
42,0.062185377,0.28692845,"('unreliable', 'reliable')",-3.2595854,-3.0928595,-1.5987,-1.4029655,0.1957345
43,-0.043339048,0.16427353,"('irresponsible', 'responsible')",0.34154078,0.3557879,0.1491009,0.2600307,0.1109298
44,-0.19453971,-0.26339367,"('prejudiced', 'unprejudiced')",-1.5468528,-1.493539,-0.8706962,-0.8784663,-0.0077701
45,0.3570158,0.6113737,"('incompetent', 'competent')",-0.06767428,-0.100143604,0.1446708,0.2556151,0.1109443
46,0.59535176,0.7874613,"('uncompetitive', 'competitive')",-0.52416974,-0.4992348,0.035591,0.1441132,0.1085222
47,0.1766841,0.2722082,"('stupid', 'smart')",4.7836785,4.84208,2.4801812,2.5571442,0.076963
48,0.35961843,0.43977085,"('unintelligent', 'intelligent')",0.5047708,0.49928623,0.4321946,0.4695286,0.037334
49,-0.2734418,-0.17643991,"('unable', 'able')",-0.37731582,-0.26960117,-0.3253788,-0.2230205,0.1023583
50,0.25018018,0.21258079,"('clumsy', 'skillful')",0.06320809,0.07843275,0.1566941,0.1455068,-0.0111873
51,0.29513258,0.30902332,"('uneducated', 'educated')",0.39594904,0.35298645,0.3455408,0.3310049,-0.0145359
52,-0.32112285,-0.6783629,"('irrational', 'rational')",0.71289605,0.56241137,0.1958866,-0.0579758,-0.2538624
53,-0.9099115,-0.8809301,"('uncreative', 'creative')",0.9377745,0.9192046,0.0139315,0.0191372,0.0052057
54,0.0071107335,-0.091442555,"('incapable', 'capable')",1.3796097,1.4027376,0.6933602,0.6556475,-0.0377127
55,0.74976945,1.0057381,"('incompetent', 'clever')",0.051081084,0.07331055,0.4004253,0.5395243,0.139099
56,1.0522518,1.2284951,"('impractical', 'practical')",-0.40857592,-0.3974665,0.321838,0.4155143,0.0936763
57,-0.07830912,0.008894745,"('unimaginative', 'imaginative')",-1.8753829,-1.9185086,-0.976846,-0.9548069,0.0220391
58,0.48166364,0.5215606,"('undiscriminating', 'discriminating')",0.6588974,0.6140287,0.5702806,0.5677947,-0.0024859
59,0.07040812,-0.05179491,"('foolish', 'wise')",0.3233406,0.30632833,0.1968744,0.1272667,-0.0696077
60,1.397684,1.721751,"('inefficient', 'efficient')",-0.6812881,-0.4778579,0.3581979,0.6219466,0.2637487
61,0.78172314,0.66764915,"('illogical', 'logical')",0.4436278,0.28381896,0.6126755,0.4757341,-0.1369414
62,1.5564785,1.7880025,"('incompetent', 'brilliant')",0.01753141,0.17058918,0.7870049,0.9792958,0.1922909
63,0.388966,0.5923368,"('unperceptive', 'insightful')",0.7342592,0.85456395,0.5616126,0.7234504,0.1618378
64,0.25997645,0.35440364,"('shy', 'confident')",-6.652876,-6.5837035,-3.1964498,-3.11465,0.0817998
65,0.5146638,0.55048734,"('insecure', 'secure')",-0.75807285,-0.71213496,-0.1217045,-0.0808238,0.0408807
66,-0.8746739,-0.9431729,"('inactive', 'active')",0.6336437,0.6066523,-0.1205151,-0.1682603,-0.0477452
67,0.84960294,0.9159027,"('doubtful', 'determined')",-0.60942197,-0.49413633,0.1200905,0.2108832,0.0907927
68,-0.26438165,-0.24576421,"('dependent', 'independent')",-0.75017744,-0.7276098,-0.5072795,-0.486687,0.0205925
69,0.15400495,0.049905524,"('lazy', 'industrious')",-0.47702268,-0.48306295,-0.1615089,-0.2165787,-0.0550698
70,0.5456483,0.7496481,"('lethargic', 'energetic')",0.7573764,0.83070725,0.6515123,0.7901777,0.1386654
71,0.08011103,0.06184642,"('diffident', 'self-confident')",0.3860245,0.38751715,0.2330678,0.2246818,-0.008386
72,-0.32603976,-0.2305339,"('unambitious', 'ambitious')",-0.7860902,-0.7965113,-0.556065,-0.5135226,0.0425424
73,0.84826916,0.7615575,"('helpless', 'self-reliant')",-2.6580396,-2.633224,-0.9048852,-0.9358332,-0.030948
74,0.7352658,0.8887415,"('undedicated', 'dedicated')",0.28254175,0.26467478,0.5089037,0.5767081,0.0678044
75,-0.493701,-0.5224708,"('meek', 'impulsive')",-0.21164109,-0.12784609,-0.3526711,-0.3251584,0.0275127
76,0.36158302,0.57148635,"('anxious', 'daring')",-0.3170345,-0.14804572,0.0222743,0.2117203,0.189446
77,0.6163511,0.7918231,"('unmotivated', 'motivated')",-1.2316135,-1.130919,-0.3076312,-0.1695479,0.1380833
78,-0.15991707,-0.08555594,"('nonresilient', 'resilient')",0.071631014,0.12168224,-0.044143,0.0180632,0.0622062
79,-1.2087659,-1.3034075,"('wavering', 'unwavering')",0.01430718,0.0073551377,-0.5972294,-0.6480262,-0.0507968
80,0.35948113,0.31359494,"('dominated', 'dominating')",-1.4357702,-1.418866,-0.5381445,-0.5526356,-0.0144911
81,0.8902326,1.0080364,"('submissive', 'aggressive')",-0.9209796,-0.83802944,-0.0153735,0.0850035,0.100377
82,-0.5634804,-0.4548256,"('poor', 'rich')",5.90624,5.894382,2.6713798,2.7197783,0.0483985
83,0.29517666,0.32936126,"('powerless', 'powerful')",-0.95571226,-0.98904437,-0.3302678,-0.3298416,0.0004262
84,0.57386756,0.44978538,"('inferior', 'superior')",0.73138714,0.7050474,0.6526273,0.5774164,-0.0752109
85,-0.06808283,-0.168693,"('insignificant', 'prestigious')",1.3540324,1.3702834,0.6429748,0.6007951,-0.0421797
86,-0.49142545,-0.42152822,"('uninfluential', 'influential')",-0.011420511,-0.17433785,-0.251423,-0.297933,-0.04651
87,1.1921934,1.0776827,"('unsuccessful', 'successful')",1.0135068,1.0576965,1.1028501,1.0676897,-0.0351604
88,0.28014764,0.15104704,"('low', 'eminent')",0.44279522,0.39933503,0.3614714,0.275191,-0.0862804
