,comerica_male,comerica_female,tuple,inc_male,inc_female,average_male,average_female,female-male
31,-1.3050411,-1.2417969,"('evil', 'good')",-0.6323988,-0.66285133,-0.96872,-0.9523241,0.0163959
32,0.53736764,0.45033744,"('unkind', 'kind')",0.8212302,0.731341,0.6792989,0.5908392,-0.0884597
33,0.35133928,0.2784785,"('wrong', 'right')",-0.492331,-0.54746985,-0.0704959,-0.1344957,-0.0639998
34,-0.04122421,0.06820796,"('mean', 'honorable')",5.857406,5.946299,2.9080911,3.0072534,0.0991623
35,-0.58183116,-0.68877155,"('corrupt', 'incorrupt')",0.1169876,-0.016499586,-0.2324218,-0.3526356,-0.1202138
36,-0.96811056,-1.0463412,"('hostile', 'amicable')",0.46697494,0.26495647,-0.2505678,-0.3906924,-0.1401246
37,0.3986951,0.4528178,"('fake', 'genuine')",0.17752193,0.2226843,0.2881085,0.337751,0.0496425
38,-0.3165119,-0.31580803,"('untruthful', 'truthful')",-0.0716559,-0.041507497,-0.1940839,-0.1786578,0.0154261
39,1.3059603,1.3158371,"('exploitative', 'cooperative')",0.35859066,0.3901876,0.8322755,0.8530124,0.0207369
40,0.110893965,0.1723343,"('stingy', 'generous')",-1.3726302,-1.4498549,-0.6308681,-0.6387603,-0.0078922
41,-0.0063857627,0.06597584,"('unforgiving', 'forgiving')",0.17888227,0.082361735,0.0862483,0.0741688,-0.0120795
42,0.6869715,0.7384845,"('unreliable', 'reliable')",-3.2668006,-3.199143,-1.2899146,-1.2303293,0.0595853
43,-0.011813454,0.05332993,"('irresponsible', 'responsible')",0.44858986,0.47818926,0.2183882,0.2657596,0.0473714
44,0.5899173,0.5590597,"('prejudiced', 'unprejudiced')",-1.356303,-1.3508598,-0.3831928,-0.3959,-0.0127072
45,-0.74594694,-0.60465354,"('incompetent', 'competent')",-0.35698992,-0.32655102,-0.5514684,-0.4656023,0.0858661
46,-0.18872374,-0.08403983,"('uncompetitive', 'competitive')",-0.7764693,-0.7378348,-0.4825965,-0.4109373,0.0716592
47,0.35931078,0.41268805,"('stupid', 'smart')",5.33757,5.4137454,2.8484404,2.9132168,0.0647764
48,0.4458663,0.4920516,"('unintelligent', 'intelligent')",0.8752121,0.9272239,0.6605392,0.7096378,0.0490986
49,0.046138383,0.097632214,"('unable', 'able')",0.05500958,0.15980852,0.050574,0.1287204,0.0781464
50,-0.065812595,-0.01556785,"('clumsy', 'skillful')",-0.049441084,-0.07783885,-0.0576268,-0.0467034,0.0109234
51,-0.3262242,-0.39058828,"('uneducated', 'educated')",0.4217455,0.38284072,0.0477607,-0.0038738,-0.0516345
52,0.005088195,-0.20962669,"('irrational', 'rational')",0.45889276,0.31209308,0.2319905,0.0512332,-0.1807573
53,-0.8883571,-0.90468776,"('uncreative', 'creative')",0.6844013,0.6844345,-0.1019779,-0.1101266,-0.0081487
54,-0.3752741,-0.4619579,"('incapable', 'capable')",1.1279812,1.1719451,0.3763536,0.3549936,-0.02136
55,0.30384827,0.3855609,"('incompetent', 'clever')",0.14370443,0.1833563,0.2237763,0.2844586,0.0606823
56,0.6217268,0.59763706,"('impractical', 'practical')",-0.21299891,-0.19270322,0.2043639,0.2024669,-0.001897
57,-0.8954266,-0.82330626,"('unimaginative', 'imaginative')",-2.649703,-2.609668,-1.7725648,-1.7164872,0.0560776
58,-0.47548616,-0.42175987,"('undiscriminating', 'discriminating')",0.18932773,0.15477815,-0.1430792,-0.1334909,0.0095883
59,0.43691933,0.4313217,"('foolish', 'wise')",0.5645877,0.54545504,0.5007535,0.4883884,-0.0123651
60,0.7215965,0.76302445,"('inefficient', 'efficient')",-0.1663698,0.006995501,0.2776133,0.38501,0.1073967
61,-0.14808126,-0.26418477,"('illogical', 'logical')",0.5753799,0.48707688,0.2136493,0.1114461,-0.1022032
62,0.49581984,0.60030824,"('incompetent', 'brilliant')",0.029870462,0.19537193,0.2628452,0.3978401,0.1349949
63,-0.10834832,0.06889846,"('unperceptive', 'insightful')",0.70726293,0.83502424,0.2994573,0.4519613,0.152504
64,0.29774374,0.2354206,"('shy', 'confident')",-6.659953,-6.6531563,-3.1811047,-3.2088678,-0.0277631
65,0.33899316,0.24432737,"('insecure', 'secure')",-0.48134038,-0.49190658,-0.0711736,-0.1237896,-0.052616
66,-0.48648146,-0.43757355,"('inactive', 'active')",0.5928957,0.59770006,0.0532071,0.0800633,0.0268562
67,0.44599006,0.42699307,"('doubtful', 'determined')",-0.6020488,-0.616552,-0.0780294,-0.0947795,-0.0167501
68,-0.18779089,-0.16549043,"('dependent', 'independent')",-0.32647,-0.3274942,-0.2571304,-0.2464923,0.0106381
69,0.4833554,0.47659042,"('lazy', 'industrious')",-0.47918433,-0.45406657,0.0020855,0.0112619,0.0091764
70,0.08483858,0.19949591,"('lethargic', 'energetic')",0.031585723,0.10350067,0.0582121,0.1514983,0.0932862
71,0.2568425,0.28324273,"('diffident', 'self-confident')",0.52173746,0.56126463,0.38929,0.4222537,0.0329637
72,-0.7937297,-0.8135922,"('unambitious', 'ambitious')",-0.8872669,-0.88489544,-0.8404983,-0.8492438,-0.0087455
73,0.5002104,0.41816306,"('helpless', 'self-reliant')",-2.8198605,-2.8244421,-1.1598251,-1.2031395,-0.0433144
74,-0.34479383,-0.3325256,"('undedicated', 'dedicated')",0.035834126,0.0064390264,-0.1544798,-0.1630433,-0.0085635
75,-0.80035585,-0.820143,"('meek', 'impulsive')",-0.5746614,-0.5457636,-0.6875086,-0.6829533,0.0045553
76,0.6467014,0.7146603,"('anxious', 'daring')",0.07417151,0.14605242,0.3604364,0.4303564,0.06992
77,-0.6975241,-0.6325436,"('unmotivated', 'motivated')",-1.289764,-1.0969498,-0.9936441,-0.8647467,0.1288974
78,-0.48751825,-0.35328168,"('nonresilient', 'resilient')",0.12212095,0.25211823,-0.1826987,-0.0505817,0.132117
79,-1.0592471,-1.0901816,"('wavering', 'unwavering')",0.07376694,0.105837,-0.4927401,-0.4921723,0.0005678
80,0.77710474,0.8110836,"('dominated', 'dominating')",-1.1671365,-1.0889019,-0.1950159,-0.1389091,0.0561068
81,0.7368708,0.72719854,"('submissive', 'aggressive')",-0.7358633,-0.6418315,0.0005037,0.0426835,0.0421798
82,-0.88611656,-0.8583991,"('poor', 'rich')",5.591579,5.603742,2.3527312,2.3726716,0.0199404
83,-0.13925396,-0.2180877,"('powerless', 'powerful')",-0.6936182,-0.7086843,-0.4164361,-0.463386,-0.0469499
84,0.6978368,0.5872044,"('inferior', 'superior')",0.9912179,0.94347167,0.8445274,0.7653381,-0.0791893
85,-0.29228237,-0.33597624,"('insignificant', 'prestigious')",1.0806795,1.044298,0.3941986,0.3541609,-0.0400377
86,-1.592161,-1.5861509,"('uninfluential', 'influential')",-0.084902845,-0.16272694,-0.838532,-0.8744389,-0.0359069
87,0.17736316,0.14587894,"('unsuccessful', 'successful')",0.71453774,0.81937647,0.4459504,0.4826277,0.0366773
88,0.052088343,-0.026590623,"('low', 'eminent')",0.4497577,0.46466097,0.250923,0.2190352,-0.0318878
