,express_male,express_female,tuple,scripts_male,scripts_female,holding_male,holding_female,co_male,co_female,average_male,average_female,female-male
0,0.18541506,0.034721,"('unsociable', 'sociable')",1.3468972,1.2872568,0.6298628,0.54205865,0.3941238,0.21586516,0.6390747,0.5199754,-0.1190993
1,-0.067463905,-0.17723152,"('unfriendly', 'friendly')",0.3610235,0.21061176,0.6300375,0.5265932,1.5476142,1.4874972,0.6178029,0.5118676,-0.1059353
2,0.8031126,0.90851104,"('unlikable', 'likable')",0.2229303,0.25630137,1.4661338,1.5820148,0.5749387,0.6766558,0.7667789,0.8558707,0.0890918
3,-0.794365,-0.7370528,"('repellent', 'pleasant')",0.35577112,0.3920621,-0.37503037,-0.32548323,0.46484417,0.45497277,-0.087195,-0.0538753,0.0333197
4,-0.10538992,-0.14947651,"('disliked', 'liked')",-0.5364404,-0.56715226,0.40650317,0.3467698,-6.653728,-6.682313,-1.7222638,-1.7630429,-0.0407791
5,-0.21133469,-0.18575282,"('distant', 'outgoing')",-0.6775792,-0.71063316,-1.145782,-1.1336272,-0.60792154,-0.5384067,-0.6606544,-0.642105,0.0185494
6,-0.28193894,-0.25146118,"('distant', 'open')",-0.9318857,-0.9734442,-0.68312085,-0.69869214,-0.046095762,-0.0112268515,-0.4857603,-0.4837061,0.0020542
7,0.34596783,0.2746128,"('insensitive', 'sensitive')",0.27986392,0.2689191,0.006413169,-0.01716927,0.33201194,0.29576588,0.2410642,0.2055321,-0.0355321
8,0.2228143,0.19269884,"('unaffectionate', 'affectionate')",-0.41814327,-0.50045204,0.69418687,0.6224852,0.85738105,0.8034322,0.3390597,0.2795411,-0.0595186
9,-0.03436341,-0.09476809,"('unaffectionate', 'caring')",0.7185457,0.6734491,0.7529845,0.674303,1.0583699,1.0442162,0.6238842,0.5743001,-0.0495841
10,-0.056686454,-0.061176747,"('unsympathetic', 'sympathetic')",0.6439431,0.6746606,-0.28220248,-0.32942662,-0.085800976,-0.13388684,0.0548133,0.0375426,-0.0172707
11,0.19569737,0.22476873,"('unhelpful', 'helpful')",0.9825062,0.9933005,-0.26348537,-0.2604013,1.648981,1.683682,0.6409248,0.6603374,0.0194126
12,0.006931685,0.07184954,"('unsupportive', 'supportive')",0.70095736,0.7801799,0.025957879,0.10849029,-2.2500167,-2.249882,-0.3790424,-0.3223405,0.0567019
13,0.93132734,0.8907992,"('impolite', 'polite')",0.8012866,0.8792976,-0.13172993,-0.10435492,-0.40585268,-0.429349,0.2987578,0.3090982,0.0103404
