,wachovia_male,wachovia_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.1894041,-1.3098923,"('unsociable', 'sociable')",-0.32752758,-0.47955388,-0.7584659,-0.8947231,-0.1362572
1,-0.72951275,-1.0466095,"('unfriendly', 'friendly')",1.1117338,0.9236385,0.1911105,-0.0614855,-0.252596
2,0.15739334,0.1777464,"('unlikable', 'likable')",0.9136873,0.9562043,0.5355403,0.5669754,0.0314351
3,-0.83815473,-0.7455946,"('repellent', 'pleasant')",0.6770867,0.713926,-0.080534,-0.0158343,0.0646997
4,0.6754665,0.5743069,"('disliked', 'liked')",-6.8920918,-7.0153136,-3.1083126,-3.2205033,-0.1121907
5,0.5579228,0.45554,"('distant', 'outgoing')",-0.59871507,-0.6557106,-0.0203961,-0.1000853,-0.0796892
6,0.7424637,0.6364786,"('distant', 'open')",-0.42552218,-0.51363754,0.1584708,0.0614205,-0.0970503
7,-1.0073608,-0.94068086,"('insensitive', 'sensitive')",0.1594262,0.22490983,-0.4239673,-0.3578855,0.0660818
8,-0.48684084,-0.67945695,"('unaffectionate', 'affectionate')",0.6764937,0.5937012,0.0948264,-0.0428779,-0.1377043
9,-0.6565051,-0.82207537,"('unaffectionate', 'caring')",0.97246635,0.92244816,0.1579806,0.0501864,-0.1077942
10,-1.5029736,-1.4998962,"('unsympathetic', 'sympathetic')",-0.64379257,-0.66314244,-1.0733831,-1.0815194,-0.0081363
11,-1.5432781,-1.55859,"('unhelpful', 'helpful')",1.1848208,1.3109419,-0.1792287,-0.1238241,0.0554046
12,-0.6205356,-0.5573935,"('unsupportive', 'supportive')",-2.181047,-2.1413603,-1.4007913,-1.3493769,0.0514144
13,-0.892724,-0.80899847,"('impolite', 'polite')",-1.0966063,-1.0398223,-0.9946651,-0.9244104,0.0702547
14,-1.1203262,-1.0605093,"('antisocial', 'social')",0.0149558075,-0.058931332,-0.5526852,-0.5597203,-0.0070351
15,0.96254855,0.88234407,"('boring', 'funny')",0.13401121,0.093537524,0.5482799,0.4879408,-0.0603391
16,-0.18981357,-0.3453329,"('unpopular', 'popular')",0.2564489,0.122940645,0.0333177,-0.1111961,-0.1445138
17,-0.42115977,-0.39536116,"('nasty', 'nice')",-0.46299052,-0.46512893,-0.4420751,-0.430245,0.0118301
18,-0.061915237,0.025076814,"('disagreeable', 'welcoming')",-0.87763274,-0.8934973,-0.469774,-0.4342102,0.0355638
19,0.056195296,0.052684486,"('inhospitable', 'hospitable')",-0.67421204,-0.6205119,-0.3090084,-0.2839137,0.0250947
20,-0.52372813,-0.5121742,"('rough', 'thoughtful')",1.1263462,1.0989419,0.301309,0.2933839,-0.0079251
21,-0.88156426,-0.87199664,"('immoral', 'moral')",-0.4695192,-0.3761484,-0.6755418,-0.6240726,0.0514692
22,-0.6720322,-0.57045734,"('untrustworthy', 'trustworthy')",-0.7041584,-0.7655395,-0.6880953,-0.6679984,0.0200969
23,-1.2810504,-1.3278598,"('insincere', 'sincere')",5.121762,5.099124,1.9203557,1.885632,-0.0347237
24,-0.12382905,-0.11773005,"('dishonest', 'honest')",0.63451266,0.63397,0.2553418,0.25812,0.0027782
25,-0.083740875,-0.20154609,"('egoistic', 'altruistic')",1.0300016,0.977809,0.4731304,0.3881315,-0.0849989
26,0.6967474,0.47702938,"('hardhearted', 'benevolent')",1.8065828,1.7743682,1.2516651,1.1256988,-0.1259663
27,0.29305223,0.3169674,"('hardhearted', 'softhearted')",1.2138399,1.1654797,0.753446,0.7412235,-0.0122225
28,-1.0731404,-1.2763407,"('disloyal', 'loyal')",0.84996915,0.7363613,-0.1115856,-0.2699897,-0.1584041
29,0.072410785,0.06467602,"('unfair', 'fair')",0.06462728,-0.035966594,0.068519,0.0143547,-0.0541643
30,0.29699728,0.30808747,"('intolerant', 'tolerant')",0.90940225,0.9032467,0.6031998,0.6056671,0.0024673
31,-0.07001828,-0.039294485,"('evil', 'good')",-1.0054342,-1.0590044,-0.5377262,-0.5491495,-0.0114233
32,-0.9891137,-1.0988952,"('unkind', 'kind')",0.49636513,0.37355134,-0.2463743,-0.3626719,-0.1162976
33,1.0355572,0.91791505,"('wrong', 'right')",-0.4004327,-0.4319295,0.3175622,0.2429928,-0.0745694
34,-0.16798235,-0.06292716,"('mean', 'honorable')",4.851411,5.0828815,2.3417141,2.5099771,0.168263
35,0.882179,0.73976326,"('corrupt', 'incorrupt')",-0.4392109,-0.57852477,0.2214841,0.0806192,-0.1408649
36,0.63132435,0.3815959,"('hostile', 'amicable')",-0.28928992,-0.4909181,0.1710172,-0.0546611,-0.2256783
37,-0.17827898,-0.16916838,"('fake', 'genuine')",0.11827009,0.14649451,-0.0300044,-0.0113369,0.0186675
