,orion_male,orion_female,tuple,office_male,office_female,reit_male,reit_female,inc_male,inc_female,average_male,average_female,female-male
0,0.10257703,-0.038917728,"('unsociable', 'sociable')",1.5077895,1.4341246,0.7721132,0.6719986,0.1667889,0.01156288,0.6373171,0.5196921,-0.117625
1,-1.1341738,-1.2247034,"('unfriendly', 'friendly')",-1.8875843,-1.9649522,-1.1972128,-1.2114687,1.4330428,1.339634,-0.696482,-0.7653726,-0.0688906
2,0.68408567,0.7947981,"('unlikable', 'likable')",0.77905834,0.92927474,0.7703373,0.954391,0.38995412,0.501797,0.6558589,0.7950652,0.1392063
3,1.3043524,1.3696358,"('repellent', 'pleasant')",1.0401189,1.0286824,0.7288737,0.80715424,0.7359371,0.79611015,0.9523206,1.0003957,0.0480751
4,-1.104118,-1.1115019,"('disliked', 'liked')",-2.238396,-2.1936402,-0.9987632,-0.9423998,-6.729775,-6.8460817,-2.7677631,-2.773406,-0.0056429
5,-2.1399355,-2.0802789,"('distant', 'outgoing')",-3.0048075,-2.8387482,-2.0121195,-1.92539,-1.0968438,-1.02608,-2.0634265,-1.9676244,0.0958021
6,-1.8531976,-1.768405,"('distant', 'open')",-2.9303174,-2.8118842,-2.4145525,-2.3087947,-0.5921036,-0.49113697,-1.9475428,-1.8450552,0.1024876
7,1.462396,1.4969957,"('insensitive', 'sensitive')",1.5676507,1.5521429,1.1765345,1.3024495,1.3292357,1.3837218,1.3839542,1.4338275,0.0498733
8,-0.2076323,-0.1929819,"('unaffectionate', 'affectionate')",-1.8001273,-1.8744041,-1.8007175,-1.7753044,0.6117495,0.56259596,-0.7991819,-0.8200237,-0.0208418
9,0.6155546,0.587552,"('unaffectionate', 'caring')",-0.7588345,-0.78328896,-1.19796,-1.1455255,1.0558577,1.0655973,-0.0713456,-0.0689163,0.0024293
10,0.9149648,0.8814786,"('unsympathetic', 'sympathetic')",1.3480153,1.2977712,0.403331,0.4412313,0.29474303,0.28777087,0.7402635,0.7270629,-0.0132006
11,0.35670498,0.38858813,"('unhelpful', 'helpful')",1.2362298,1.3497167,0.12919421,0.32275546,1.9507536,2.0796835,0.9182206,1.0351861,0.1169655
12,0.44534835,0.5646868,"('unsupportive', 'supportive')",0.8979696,1.1065744,-0.62709695,-0.38407975,-1.7787685,-1.7293062,-0.2656369,-0.1105312,0.1551057
13,0.5776133,0.48111558,"('impolite', 'polite')",2.4728532,2.4921012,1.2618464,1.2053903,0.10856609,0.10403149,1.1052198,1.0706596,-0.0345602
14,1.2855346,1.2176487,"('antisocial', 'social')",3.0855095,3.115768,1.6154953,1.6409162,0.16592136,0.16929981,1.5381151,1.5359082,-0.0022069
15,-0.14570963,-0.22645505,"('boring', 'funny')",-0.16050123,-0.07921934,0.54526716,0.49808806,0.3128161,0.31110308,0.1379681,0.1258792,-0.0120889
16,-1.5408106,-1.5737478,"('unpopular', 'popular')",-1.807676,-1.7516525,-0.42585325,-0.3944938,0.05712925,0.144306,-0.9293026,-0.8938971,0.0354055
17,-0.8247319,-0.74837774,"('nasty', 'nice')",-0.2620208,-0.14056624,0.5509009,0.7033362,-0.62949175,-0.55318946,-0.2913359,-0.1846993,0.1066366
18,-0.08747184,0.0042080283,"('disagreeable', 'welcoming')",-0.23159936,-0.11448691,-0.8196146,-0.6163354,-0.5341995,-0.48017493,-0.4182213,-0.3016973,0.116524
19,-1.8143456,-1.747856,"('inhospitable', 'hospitable')",-2.16664,-2.0004735,-1.8470765,-1.7126125,-0.5486696,-0.4330659,-1.594183,-1.473502,0.120681
20,-0.12887931,-0.085211776,"('rough', 'thoughtful')",0.5809415,0.5564189,0.18127216,0.16817597,0.99952465,0.9307204,0.4082147,0.3925259,-0.0156888
21,1.0705206,0.99523276,"('immoral', 'moral')",2.267505,2.3576949,1.4547354,1.5016761,-0.29333946,-0.2510826,1.1248554,1.1508803,0.0260249
22,0.4100778,0.3151424,"('untrustworthy', 'trustworthy')",1.3311085,1.3624862,0.9925761,1.0341357,-0.13887581,-0.21886832,0.6487216,0.623224,-0.0254976
23,1.2380736,1.2272589,"('insincere', 'sincere')",2.0517447,1.9432374,0.972259,1.0308132,6.1556396,6.125603,2.6044292,2.5817282,-0.022701
24,1.1356151,1.1112236,"('dishonest', 'honest')",1.3992058,1.4333197,-0.006390348,0.11377236,0.9285114,0.9131053,0.8642355,0.8928552,0.0286197
25,-0.68553954,-0.63624376,"('egoistic', 'altruistic')",-0.9263478,-0.9656378,-0.55014056,-0.5572254,1.3632758,1.319234,-0.199688,-0.2099682,-0.0102802
26,1.4411731,1.3061891,"('hardhearted', 'benevolent')",-0.010602735,-0.1100279,1.3877789,1.3404217,1.6972734,1.6171035,1.1289057,1.0384216,-0.0904841
27,-0.13274449,-0.06097139,"('hardhearted', 'softhearted')",-1.4642617,-1.4075278,-0.20138307,-0.17872517,1.2736056,1.160398,-0.1311959,-0.1217066,0.0094893
28,-0.097212575,-0.16530353,"('disloyal', 'loyal')",-0.034127314,-0.25062957,-0.45595944,-0.57895553,1.021297,0.87672555,0.1084994,-0.0295408,-0.1380402
29,-1.1795087,-1.1681142,"('unfair', 'fair')",-0.9181624,-0.8608445,-1.033415,-1.0784175,-0.5763873,-0.7508306,-0.9268683,-0.9645517,-0.0376834
30,2.1079783,2.1075382,"('intolerant', 'tolerant')",1.6643318,1.721835,1.2323565,1.3463632,1.2791923,1.3284571,1.5709648,1.6260483,0.0550835
31,-2.1235757,-2.0513952,"('evil', 'good')",-2.7727318,-2.7382724,-1.8646467,-1.7902706,-1.4570575,-1.5392135,-2.054503,-2.0297878,0.0247152
32,1.0662899,0.9913318,"('unkind', 'kind')",0.65604913,0.68858993,0.7838231,0.8427229,1.5296828,1.4072914,1.0089612,0.982484,-0.0264772
33,-0.16483723,-0.16721663,"('wrong', 'right')",-0.23771411,-0.18583249,-0.01328776,-0.034195077,-0.75618017,-0.83041,-0.2930048,-0.3044136,-0.0114088
34,0.028956756,0.1571179,"('mean', 'honorable')",0.7782593,0.82242966,0.057480652,0.25997594,5.6367817,5.8774734,1.6253695,1.7792492,0.1538797
