,kohls_male,kohls_female,tuple,corp_male,corp_female,average_male,average_female,female-male
26,-0.51825875,-0.7584715,"('hardhearted', 'benevolent')",1.4756857,1.2519146,0.4787135,0.2467216,-0.2319919
27,-0.5528268,-0.39232755,"('hardhearted', 'softhearted')",1.0024779,0.9985486,0.2248255,0.3031105,0.078285
28,-1.2154467,-1.3671925,"('disloyal', 'loyal')",1.538065,1.365549,0.1613091,-0.0008218,-0.1621309
29,-1.2134584,-1.1370246,"('unfair', 'fair')",-0.4399997,-0.50699174,-0.8267291,-0.8220082,0.0047209
30,0.46865022,0.5595724,"('intolerant', 'tolerant')",1.0078405,1.068714,0.7382454,0.8141432,0.0758978
31,-1.0293386,-1.1370757,"('evil', 'good')",-1.3106904,-1.3741292,-1.1700145,-1.2556024,-0.0855879
32,-0.30099472,-0.41004047,"('unkind', 'kind')",0.72934496,0.54188746,0.2141751,0.0659235,-0.1482516
33,0.014046488,-0.11153249,"('wrong', 'right')",-0.75248617,-0.8133513,-0.3692198,-0.4624419,-0.0932221
34,-0.22103177,-0.07945974,"('mean', 'honorable')",6.007927,6.2954526,2.8934476,3.1079965,0.2145489
35,-0.019433407,-0.115096025,"('corrupt', 'incorrupt')",-0.5826984,-0.67683625,-0.3010659,-0.3959661,-0.0949002
36,-0.9527804,-1.2935634,"('hostile', 'amicable')",-0.07847407,-0.29830217,-0.5156273,-0.7959328,-0.2803055
37,-0.18232013,-0.13880171,"('fake', 'genuine')",0.29791537,0.4195156,0.0577976,0.140357,0.0825594
38,-0.3353953,-0.40554518,"('untruthful', 'truthful')",-0.031140544,0.0977666,-0.1832679,-0.1538893,0.0293786
39,1.0881617,1.1753365,"('exploitative', 'cooperative')",0.2644651,0.255908,0.6763134,0.7156222,0.0393088
40,0.20296676,0.17752613,"('stingy', 'generous')",-2.0984125,-2.1707454,-0.9477229,-0.9966096,-0.0488867
41,0.051700618,0.06049958,"('unforgiving', 'forgiving')",-0.026550803,-0.18315116,0.0125749,-0.0613258,-0.0739007
42,0.65663785,0.74091685,"('unreliable', 'reliable')",-3.6571987,-3.5301,-1.5002804,-1.3945916,0.1056888
43,0.23003897,0.36785334,"('irresponsible', 'responsible')",0.58973444,0.62403166,0.4098867,0.4959425,0.0860558
44,-0.122813724,-0.045725223,"('prejudiced', 'unprejudiced')",-1.5021621,-1.4783169,-0.8124879,-0.7620211,0.0504668
45,-0.10715746,-0.17496169,"('incompetent', 'competent')",0.3176821,0.1943678,0.1052623,0.0097031,-0.0955592
46,0.216205,0.23344676,"('uncompetitive', 'competitive')",-0.52470744,-0.5632488,-0.1542512,-0.164901,-0.0106498
47,-0.0037150793,0.19264716,"('stupid', 'smart')",5.5169125,5.8108635,2.7565987,3.0017552,0.2451565
48,-0.8894383,-0.77315897,"('unintelligent', 'intelligent')",0.6997091,0.7668279,-0.0948646,-0.0031655,0.0916991
49,-0.644697,-0.34949115,"('unable', 'able')",-0.13835597,0.00753315,-0.3915265,-0.170979,0.2205475
50,-0.12472775,-0.18518686,"('clumsy', 'skillful')",0.16124935,0.12730068,0.0182608,-0.0289431,-0.0472039
51,0.37698632,0.23131005,"('uneducated', 'educated')",0.4476086,0.42362446,0.4122975,0.3274673,-0.0848302
52,-0.66055506,-0.93211204,"('irrational', 'rational')",0.011725275,-0.12222819,-0.3244149,-0.5271701,-0.2027552
53,-0.6174551,-0.8026779,"('uncreative', 'creative')",0.3353023,0.32738268,-0.1410764,-0.2376476,-0.0965712
54,-0.5515641,-0.6508108,"('incapable', 'capable')",0.66435546,0.8210776,0.0563957,0.0851334,0.0287377
55,-0.015405212,0.10848415,"('incompetent', 'clever')",0.46544278,0.4812159,0.2250188,0.29485,0.0698312
56,0.902587,0.9692746,"('impractical', 'practical')",-0.16169989,-0.113195695,0.3704436,0.4280394,0.0575958
57,-0.7788584,-0.9782259,"('unimaginative', 'imaginative')",-3.2972412,-3.4075587,-2.0380497,-2.1928923,-0.1548426
58,0.3627163,0.23215717,"('undiscriminating', 'discriminating')",0.30538774,0.2894771,0.334052,0.2608171,-0.0732349
59,0.25330585,0.20552431,"('foolish', 'wise')",0.03284122,0.11429243,0.1430735,0.1599084,0.0168349
60,0.23085713,0.57922924,"('inefficient', 'efficient')",0.23579313,0.45009324,0.2333251,0.5146613,0.2813362
61,-0.41604796,-0.5122552,"('illogical', 'logical')",0.46979967,0.28859815,0.0268759,-0.1118285,-0.1387044
62,0.22580944,0.4921615,"('incompetent', 'brilliant')",0.5229464,0.77435285,0.3743779,0.6332572,0.2588793
63,0.2831179,0.24333093,"('unperceptive', 'insightful')",0.45973748,0.6162875,0.3714277,0.4298092,0.0583815
64,0.07946899,0.11114472,"('shy', 'confident')",-7.0060797,-7.0183225,-3.4633052,-3.453589,0.0097162
65,-0.19866496,-0.07120401,"('insecure', 'secure')",-0.37406242,-0.26669106,-0.2863637,-0.1689475,0.1174162
66,-0.47322035,-0.6533909,"('inactive', 'active')",0.2477644,0.2557496,-0.112728,-0.1988206,-0.0860926
67,0.55942565,0.59994286,"('doubtful', 'determined')",-0.1503874,-0.2749044,0.2045191,0.1625192,-0.0419999
68,-0.38817668,-0.2428327,"('dependent', 'independent')",-0.58134335,-0.46566254,-0.48476,-0.3542476,0.1305124
69,-0.08347674,-0.06179414,"('lazy', 'industrious')",-1.0025256,-1.0064766,-0.5430012,-0.5341354,0.0088658
70,0.19024351,0.26700592,"('lethargic', 'energetic')",0.15041849,0.26492244,0.170331,0.2659642,0.0956332
71,-0.029521784,-0.18392539,"('diffident', 'self-confident')",0.5007656,0.3878519,0.2356219,0.1019633,-0.1336586
72,-0.45594352,-0.40358892,"('unambitious', 'ambitious')",-0.35646006,-0.24662206,-0.4062018,-0.3251055,0.0810963
73,0.7717849,0.84458524,"('helpless', 'self-reliant')",-3.660893,-3.5045943,-1.4445541,-1.3300046,0.1145495
74,0.31443775,0.26193768,"('undedicated', 'dedicated')",-0.21967149,-0.41731074,0.0473831,-0.0776865,-0.1250696
75,-0.043099962,-0.19330591,"('meek', 'impulsive')",-0.85368747,-0.7703713,-0.4483937,-0.4818386,-0.0334449
76,0.05226512,0.28611535,"('anxious', 'daring')",-0.2681559,-0.09371501,-0.1079454,0.0962002,0.2041456
77,0.11254817,0.07906031,"('unmotivated', 'motivated')",-0.8262302,-0.7823821,-0.356841,-0.3516609,0.0051801
78,-0.35943022,-0.4152676,"('nonresilient', 'resilient')",0.13435434,0.14052248,-0.1125379,-0.1373726,-0.0248347
79,-0.98844254,-1.259516,"('wavering', 'unwavering')",-0.47065902,-0.46313232,-0.7295508,-0.8613242,-0.1317734
80,0.56273663,0.6148305,"('dominated', 'dominating')",-0.6597679,-0.6586356,-0.0485156,-0.0219026,0.026613
81,0.10196841,0.14058244,"('submissive', 'aggressive')",-0.92435825,-0.6968405,-0.4111949,-0.278129,0.1330659
82,-0.11010364,-0.10978252,"('poor', 'rich')",6.689623,6.879735,3.2897596,3.3849761,0.0952165
83,0.0067871623,-0.11398654,"('powerless', 'powerful')",-0.5737231,-0.68376756,-0.2834679,-0.3988771,-0.1154092
84,0.078416616,0.09231815,"('inferior', 'superior')",1.0025414,1.095015,0.540479,0.5936666,0.0531876
85,0.009596365,-0.31187794,"('insignificant', 'prestigious')",-0.33387333,-0.48210534,-0.1621385,-0.3969916,-0.2348531
86,-1.0690017,-1.2989386,"('uninfluential', 'influential')",-0.16083202,-0.23717219,-0.6149169,-0.7680554,-0.1531385
87,0.24517965,0.14677691,"('unsuccessful', 'successful')",0.87721103,0.858194,0.5611954,0.5024855,-0.0587099
88,-1.1441159,-1.2563508,"('low', 'eminent')",-0.5065481,-0.5856997,-0.825332,-0.9210252,-0.0956932
