,gap_male,gap_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.60986346,-0.7399866,"('unsociable', 'sociable')",-0.31513748,-0.46741503,-0.4625005,-0.6037008,-0.1412003
1,0.35824603,0.46383095,"('unfriendly', 'friendly')",1.6278142,1.4900019,0.9930301,0.9769164,-0.0161137
2,-0.806964,-0.7931839,"('unlikable', 'likable')",0.26559448,0.29943636,-0.2706847,-0.2468738,0.0238109
3,0.6366483,0.7994853,"('repellent', 'pleasant')",0.10072917,0.18360743,0.3686887,0.4915464,0.1228577
4,-1.179138,-1.2500914,"('disliked', 'liked')",-6.778457,-6.855737,-3.9787974,-4.0529141,-0.0741167
5,-1.2599455,-1.1288627,"('distant', 'outgoing')",0.02912283,0.026119709,-0.6154113,-0.5513715,0.0640398
6,-0.8796745,-0.71186477,"('distant', 'open')",0.29834354,0.26993537,-0.2906655,-0.2209647,0.0697008
7,0.9094638,0.9389126,"('insensitive', 'sensitive')",0.6278529,0.58917964,0.7686584,0.7640461,-0.0046123
8,-0.48806244,-0.33411896,"('unaffectionate', 'affectionate')",0.8436234,0.7634772,0.1777805,0.2146791,0.0368986
9,0.35907403,0.5815291,"('unaffectionate', 'caring')",1.0238593,1.0166007,0.6914666,0.7990649,0.1075983
10,0.9411273,1.0470929,"('unsympathetic', 'sympathetic')",-0.42811093,-0.47865155,0.2565082,0.2842207,0.0277125
11,0.71731776,0.84770024,"('unhelpful', 'helpful')",2.023177,2.1280394,1.3702474,1.4878697,0.1176223
12,0.46589667,0.6824464,"('unsupportive', 'supportive')",-1.7580926,-1.7583563,-0.646098,-0.5379549,0.1081431
13,-0.030157,-0.25065532,"('impolite', 'polite')",-0.6374173,-0.69728535,-0.3337871,-0.4739704,-0.1401833
14,-0.5235175,-0.70324296,"('antisocial', 'social')",-0.5458354,-0.65243006,-0.5346764,-0.6778365,-0.1431601
15,-0.5790191,-0.7456769,"('boring', 'funny')",0.34535718,0.29568166,-0.116831,-0.2249976,-0.1081666
16,-1.7528223,-1.6592078,"('unpopular', 'popular')",0.31433743,0.32821405,-0.7192425,-0.6654969,0.0537456
17,-0.16144776,-0.21227711,"('nasty', 'nice')",-0.36759725,-0.37554872,-0.2645225,-0.2939129,-0.0293904
18,-1.7995442,-1.7278934,"('disagreeable', 'welcoming')",-0.44280836,-0.5133987,-1.1211762,-1.120646,0.0005302
19,-1.8850762,-1.7246454,"('inhospitable', 'hospitable')",-0.17072463,-0.12895419,-1.0279005,-0.9267998,0.1011007
20,0.19986297,0.17267875,"('rough', 'thoughtful')",1.082122,1.0350261,0.6409925,0.6038524,-0.0371401
21,-0.07735443,-0.11536272,"('immoral', 'moral')",-0.5232195,-0.4805131,-0.300287,-0.2979379,0.0023491
22,-0.62400174,-0.8043481,"('untrustworthy', 'trustworthy')",-1.0031828,-1.1357617,-0.8135923,-0.9700549,-0.1564626
23,0.70769745,0.77008176,"('insincere', 'sincere')",6.146198,6.1168175,3.4269476,3.4434495,0.0165019
24,0.68891805,0.6308022,"('dishonest', 'honest')",0.76117265,0.6638727,0.7250453,0.6473374,-0.0777079
25,-0.89466983,-0.8536273,"('egoistic', 'altruistic')",1.3408477,1.2706931,0.2230889,0.2085329,-0.014556
26,0.39911723,0.28391573,"('hardhearted', 'benevolent')",1.3683686,1.2327843,0.8837429,0.75835,-0.1253929
27,1.4186335,1.5172037,"('hardhearted', 'softhearted')",1.2634158,1.1760875,1.3410246,1.3466456,0.005621
28,-0.18691254,-0.18924093,"('disloyal', 'loyal')",1.3063748,1.1695706,0.5597311,0.4901648,-0.0695663
29,-0.89276606,-0.9808316,"('unfair', 'fair')",-0.4268375,-0.63797724,-0.6598018,-0.8094044,-0.1496026
30,0.70306134,0.614934,"('intolerant', 'tolerant')",1.3633031,1.3101364,1.0331821,0.9625353,-0.0706468
31,-1.5543407,-1.4178174,"('evil', 'good')",-1.0396681,-1.1158781,-1.2970045,-1.2668477,0.0301568
32,0.1679259,0.18682703,"('unkind', 'kind')",0.9149835,0.69259155,0.5414547,0.4397093,-0.1017454
33,0.31907308,0.27900407,"('wrong', 'right')",-0.5074949,-0.60750717,-0.0942109,-0.1642516,-0.0700407
34,-0.18069595,0.0146564,"('mean', 'honorable')",6.070691,6.2376766,2.9449975,3.1261666,0.1811691
35,-1.7952741,-1.8446568,"('corrupt', 'incorrupt')",-0.2879781,-0.4064768,-1.0416261,-1.1255668,-0.0839407
36,-2.0910752,-1.9757557,"('hostile', 'amicable')",-0.16832595,-0.28975958,-1.1297005,-1.1327577,-0.0030572
37,-0.7981947,-0.76609147,"('fake', 'genuine')",0.649035,0.5621186,-0.0745799,-0.1019864,-0.0274065
38,-0.43669468,-0.33671224,"('untruthful', 'truthful')",0.109946124,0.2073474,-0.1633743,-0.0646824,0.0986919
39,1.4625117,1.3901758,"('exploitative', 'cooperative')",0.0973336,0.04245046,0.7799226,0.7163131,-0.0636095
40,-0.7543129,-0.7898499,"('stingy', 'generous')",-1.7588749,-1.9323415,-1.2565939,-1.3610957,-0.1045018
41,-0.34881115,-0.22635311,"('unforgiving', 'forgiving')",-0.15267402,-0.18269747,-0.2507426,-0.2045253,0.0462173
42,-0.6808965,-0.5845071,"('unreliable', 'reliable')",-3.2767303,-3.2535443,-1.9788134,-1.9190257,0.0597877
43,0.8178148,0.9443167,"('irresponsible', 'responsible')",0.9082187,0.8318012,0.8630167,0.8880589,0.0250422
44,-1.6349627,-1.6832882,"('prejudiced', 'unprejudiced')",-1.3138529,-1.3436254,-1.4744078,-1.5134568,-0.039049
45,-1.2011197,-1.1650139,"('incompetent', 'competent')",-0.025489498,-0.025426133,-0.6133046,-0.59522,0.0180846
46,1.1343656,1.2236544,"('uncompetitive', 'competitive')",-0.57828313,-0.5614451,0.2780412,0.3311046,0.0530634
47,0.33116648,0.2891039,"('stupid', 'smart')",5.7598286,5.813882,3.0454974,3.0514929,0.0059955
48,0.20591253,0.19958368,"('unintelligent', 'intelligent')",0.72232634,0.7981097,0.4641194,0.4988467,0.0347273
49,-0.8961467,-0.80015963,"('unable', 'able')",-0.0901279,0.057626046,-0.4931373,-0.3712668,0.1218705
50,-2.0697834,-1.9190905,"('clumsy', 'skillful')",0.107284136,0.11720289,-0.9812496,-0.9009438,0.0803058
51,-1.3596294,-1.5342076,"('uneducated', 'educated')",0.21444339,0.13259488,-0.572593,-0.7008064,-0.1282134
52,-0.9083732,-1.0122975,"('irrational', 'rational')",-0.009135753,-0.14291218,-0.4587545,-0.5776048,-0.1188503
53,-1.2522137,-1.1933001,"('uncreative', 'creative')",0.64461064,0.58505267,-0.3038015,-0.3041237,-0.0003222
54,-1.280246,-1.2183118,"('incapable', 'capable')",1.0907038,1.0999026,-0.0947711,-0.0592046,0.0355665
55,0.105496295,0.103880115,"('incompetent', 'clever')",0.21849239,0.25476617,0.1619943,0.1793231,0.0173288
56,1.2277795,1.1092992,"('impractical', 'practical')",0.16433111,0.19558829,0.6960553,0.6524438,-0.0436115
57,-0.7097449,-0.69755924,"('unimaginative', 'imaginative')",-2.839845,-2.8851175,-1.7747949,-1.7913384,-0.0165435
58,0.73316747,0.70506537,"('undiscriminating', 'discriminating')",0.1353619,0.1133329,0.4342647,0.4091991,-0.0250656
59,-0.16912,-0.18672574,"('foolish', 'wise')",0.53795916,0.4740943,0.1844196,0.1436843,-0.0407353
60,0.62346387,0.5957415,"('inefficient', 'efficient')",0.34631696,0.50592494,0.4848904,0.5508332,0.0659428
61,0.23644012,0.108229876,"('illogical', 'logical')",0.2386625,0.08168198,0.2375513,0.0949559,-0.1425954
62,0.6857762,0.7420826,"('incompetent', 'brilliant')",0.56672573,0.78563493,0.626251,0.7638588,0.1376078
63,-0.42993405,-0.22812368,"('unperceptive', 'insightful')",0.950104,1.0056357,0.260085,0.388756,0.128671
64,-1.3905828,-1.4985161,"('shy', 'confident')",-6.7842984,-6.82512,-4.0874405,-4.161818,-0.0743775
65,0.5995682,0.36034924,"('insecure', 'secure')",-0.46813297,-0.56453156,0.0657176,-0.1020912,-0.1678088
66,-1.551469,-1.5065012,"('inactive', 'active')",0.39292848,0.34426916,-0.5792702,-0.581116,-0.0018458
67,-0.25509825,-0.3877009,"('doubtful', 'determined')",-0.40489492,-0.4553311,-0.3299966,-0.421516,-0.0915194
68,-0.4842209,-0.606096,"('dependent', 'independent')",-0.44225687,-0.4690445,-0.4632389,-0.5375702,-0.0743313
69,-1.5461376,-1.4483982,"('lazy', 'industrious')",-0.38703558,-0.36936057,-0.9665866,-0.9088794,0.0577072
70,-0.14770374,-0.058647208,"('lethargic', 'energetic')",0.6126763,0.6128807,0.2324863,0.2771167,0.0446304
71,0.5111097,0.6210653,"('diffident', 'self-confident')",0.71440804,0.6404247,0.6127589,0.6307451,0.0179862
72,0.02636062,0.048398007,"('unambitious', 'ambitious')",-0.98378205,-0.9128477,-0.4787107,-0.4322248,0.0464859
