,duke_male,duke_female,tuple,realty_male,realty_female,corp_male,corp_female,average_male,average_female,female-male
0,0.62296855,0.44968212,"('unsociable', 'sociable')",-0.10153992,-0.22700538,-0.2390741,-0.30566034,0.0941182,-0.0276612,-0.1217794
1,0.1645579,0.10443401,"('unfriendly', 'friendly')",-0.077236414,-0.28040695,1.8815647,1.726878,0.6562954,0.5169684,-0.139327
2,0.8080055,0.8937916,"('unlikable', 'likable')",0.93812734,1.0350074,0.5694799,0.60312116,0.7718709,0.8439733,0.0721024
3,0.24426329,0.32002643,"('repellent', 'pleasant')",-0.61733276,-0.47265032,0.9254337,0.9360715,0.1841214,0.2611492,0.0770278
4,-0.8876431,-0.9109144,"('disliked', 'liked')",0.5706434,0.6228691,-7.8246465,-7.823584,-2.7138821,-2.7038765,0.0100056
5,-0.7573721,-0.735862,"('distant', 'outgoing')",0.5187891,0.5185433,0.0041774493,0.073217124,-0.0781352,-0.0480339,0.0301013
6,-1.2325965,-1.1953828,"('distant', 'open')",0.3304378,0.32955423,0.29929408,0.3035292,-0.2009549,-0.1874331,0.0135218
7,0.8422122,0.78791606,"('insensitive', 'sensitive')",-0.47077808,-0.45408937,0.7048345,0.6628651,0.3587562,0.3322306,-0.0265256
8,0.2799457,0.23995118,"('unaffectionate', 'affectionate')",-0.24004045,-0.27903992,1.4206077,1.309527,0.4868376,0.4234794,-0.0633582
9,0.67219996,0.6103631,"('unaffectionate', 'caring')",0.19413967,0.11929276,1.9481406,1.9190203,0.9381601,0.8828921,-0.055268
10,1.0063206,0.78800166,"('unsympathetic', 'sympathetic')",-1.7024169,-1.7971597,-0.39478734,-0.48448515,-0.3636279,-0.4978811,-0.1342532
11,-0.020312984,-0.028032236,"('unhelpful', 'helpful')",-0.5247589,-0.5072722,1.5686766,1.7674528,0.3412016,0.4107161,0.0695145
12,2.069347,2.0675051,"('unsupportive', 'supportive')",0.4314344,0.44394678,-2.0786524,-2.0669227,0.1407096,0.1481764,0.0074668
13,0.6404471,0.55816543,"('impolite', 'polite')",-0.39646882,-0.53247344,-0.6137592,-0.59470934,-0.1232603,-0.1896725,-0.0664122
14,1.0158435,0.9464457,"('antisocial', 'social')",0.20826231,0.27950293,-0.5143302,-0.563906,0.2365919,0.2206809,-0.015911
15,-0.17310618,-0.17145243,"('boring', 'funny')",0.78297323,0.7130758,0.049457986,0.074673474,0.219775,0.2054323,-0.0143427
16,-1.7188462,-1.6508425,"('unpopular', 'popular')",0.16527049,0.25647932,0.2885847,0.31905103,-0.4216637,-0.3584374,0.0632263
17,-0.6753302,-0.6429494,"('nasty', 'nice')",0.2876547,0.326544,-0.5788802,-0.58173054,-0.3221852,-0.2993787,0.0228065
18,0.0028825179,-0.036849804,"('disagreeable', 'welcoming')",-0.20280357,-0.10946776,-0.45379364,-0.48454872,-0.2179049,-0.2102888,0.0076161
19,-0.12679245,-0.09963587,"('inhospitable', 'hospitable')",-0.7190558,-0.7070737,-0.18023604,-0.1553606,-0.3420281,-0.32069,0.0213381
20,-0.160234,-0.09503718,"('rough', 'thoughtful')",0.03349941,0.17352119,0.5046281,0.49949387,0.1259645,0.1926593,0.0666948
21,1.2428702,1.2247515,"('immoral', 'moral')",-0.43518558,-0.44461086,-0.76277846,-0.6962993,0.0149687,0.0279471,0.0129784
22,0.3548274,0.25960892,"('untrustworthy', 'trustworthy')",-1.0866836,-1.0661293,-0.9498929,-0.91974086,-0.560583,-0.5754204,-0.0148374
23,0.5456157,0.44677618,"('insincere', 'sincere')",-0.08668095,-0.16858487,6.488327,6.517454,2.3157539,2.2652152,-0.0505387
24,1.4036943,1.3276476,"('dishonest', 'honest')",-0.989287,-1.0046188,0.7695077,0.78474677,0.3946383,0.3692585,-0.0253798
25,0.12865159,0.2385566,"('egoistic', 'altruistic')",0.65520096,0.67660445,1.6088374,1.5216398,0.7975633,0.812267,0.0147037
26,0.9607859,0.7933052,"('hardhearted', 'benevolent')",1.4934233,1.2779404,1.5168096,1.3816797,1.3236729,1.1509751,-0.1726978
27,0.041892286,0.045452558,"('hardhearted', 'softhearted')",-0.3109274,-0.3534388,1.6563954,1.4627582,0.4624534,0.384924,-0.0775294
28,0.18759657,0.07517771,"('disloyal', 'loyal')",-0.5844476,-0.7485951,1.0074897,0.9409301,0.2035462,0.0891709,-0.1143753
29,-0.2754146,-0.27115142,"('unfair', 'fair')",-0.7120769,-0.65707517,-0.22990723,-0.33476257,-0.4057996,-0.4209964,-0.0151968
30,1.8986702,1.945755,"('intolerant', 'tolerant')",-0.21112877,-0.21145222,0.54171234,0.5729086,0.7430846,0.7690705,0.0259859
31,-1.6413367,-1.5245069,"('evil', 'good')",-0.09019797,-0.053603534,-0.5817167,-0.7050827,-0.7710838,-0.7610644,0.0100194
32,0.95084226,0.66805464,"('unkind', 'kind')",-0.4150172,-0.54173553,0.79961014,0.6127595,0.4451451,0.2463595,-0.1987856
33,0.22963752,0.16975763,"('wrong', 'right')",1.155837,1.0769892,-0.32274505,-0.37275273,0.3542432,0.2913314,-0.0629118
34,-0.21382448,-0.08073449,"('mean', 'honorable')",0.24646677,0.38680077,5.9380774,6.1212397,1.9902399,2.1424354,0.1521955
35,-0.8649858,-0.79080915,"('corrupt', 'incorrupt')",0.52285486,0.48915553,-0.12330423,-0.16833352,-0.1551451,-0.1566624,-0.0015173
36,-1.6988559,-1.6426667,"('hostile', 'amicable')",1.0584506,0.9853803,0.21713048,0.047527444,-0.1410916,-0.203253,-0.0621614
37,0.33144233,0.3196389,"('fake', 'genuine')",-0.91860545,-0.89990264,0.4193484,0.3987458,-0.0559382,-0.060506,-0.0045678
38,-0.4225417,-0.41043082,"('untruthful', 'truthful')",-0.020379985,-0.06506721,-0.05769545,0.1074478,-0.1668724,-0.1226834,0.044189
39,1.3475225,1.4113536,"('exploitative', 'cooperative')",0.07279216,0.11035541,0.12592368,0.15470877,0.5154128,0.5588059,0.0433931
40,0.4364017,0.37457255,"('stingy', 'generous')",0.17863443,0.17811716,-2.1279166,-2.2087939,-0.5042935,-0.5520347,-0.0477412
41,-0.7305395,-0.84252363,"('unforgiving', 'forgiving')",-0.4831142,-0.5826832,-0.27322093,-0.33136302,-0.4956249,-0.5855233,-0.0898984
42,0.114849314,0.12153552,"('unreliable', 'reliable')",0.07880153,0.2342755,-3.6399662,-3.5757623,-1.1487718,-1.0733171,0.0754547
43,1.3062757,1.2580963,"('irresponsible', 'responsible')",-0.87190914,-0.8802451,0.24894741,0.28141877,0.2277713,0.2197567,-0.0080146
44,-1.0674969,-1.0223851,"('prejudiced', 'unprejudiced')",-0.060050044,0.09619543,-1.5338082,-1.6018792,-0.8871183,-0.8426897,0.0444286
45,-0.024648026,-0.071810625,"('incompetent', 'competent')",-1.4448333,-1.4630449,-0.29315016,-0.2857441,-0.5875438,-0.6068665,-0.0193227
46,0.7051034,0.54145503,"('uncompetitive', 'competitive')",-1.2225146,-1.1988486,-1.3956583,-1.3680681,-0.6376898,-0.6751539,-0.0374641
47,-0.071964584,0.055592634,"('stupid', 'smart')",0.33000508,0.36742064,5.934028,6.018318,2.0640229,2.1471105,0.0830876
48,0.57761204,0.53476655,"('unintelligent', 'intelligent')",-0.61758703,-0.6826289,0.16874109,0.20289412,0.042922,0.0183439,-0.0245781
49,0.03735063,0.020547554,"('unable', 'able')",-1.3094118,-1.1367925,-0.43205905,-0.30066586,-0.5680401,-0.4723036,0.0957365
