,flowserve_male,flowserve_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.5679781,-0.6110339,"('unsociable', 'sociable')",-0.1299244,-0.28858525,-0.3489513,-0.4498096,-0.1008583
1,-0.5867318,-0.64231,"('unfriendly', 'friendly')",1.9094025,1.7774054,0.6613353,0.5675477,-0.0937876
2,0.5602415,0.6236311,"('unlikable', 'likable')",0.9069085,0.9454839,0.733575,0.7845575,0.0509825
3,-0.34878984,-0.20849694,"('repellent', 'pleasant')",0.5165198,0.5699769,0.083865,0.18074,0.096875
4,0.37018478,0.3573865,"('disliked', 'liked')",-6.695066,-6.7112527,-3.1624405,-3.1769331,-0.0144926
5,1.2165132,1.2244434,"('distant', 'outgoing')",0.04157238,0.010436291,0.6290427,0.6174399,-0.0116028
6,0.71864307,0.7211283,"('distant', 'open')",0.2921521,0.2401458,0.5053976,0.480637,-0.0247606
7,-0.30908793,-0.21450663,"('insensitive', 'sensitive')",0.18558328,0.258718,-0.0617523,0.0221057,0.083858
8,-1.0898442,-1.0940975,"('unaffectionate', 'affectionate')",1.3230767,1.2899857,0.1166162,0.0979441,-0.0186721
9,-0.4521078,-0.4485499,"('unaffectionate', 'caring')",1.5787199,1.5579594,0.563306,0.5547048,-0.0086012
10,-1.3504711,-1.3177072,"('unsympathetic', 'sympathetic')",-0.6071485,-0.60007405,-0.9788098,-0.9588906,0.0199192
11,0.0382275,0.095222354,"('unhelpful', 'helpful')",1.2738492,1.3913713,0.6560384,0.7432968,0.0872584
12,-0.5010567,-0.33097968,"('unsupportive', 'supportive')",-2.0842361,-2.0503762,-1.2926464,-1.1906779,0.1019685
13,-0.2199366,-0.18451771,"('impolite', 'polite')",-1.1529146,-1.1402142,-0.6864256,-0.662366,0.0240596
14,-0.5691474,-0.5514915,"('antisocial', 'social')",-0.22571975,-0.34232825,-0.3974336,-0.4469099,-0.0494763
15,0.32881606,0.27075115,"('boring', 'funny')",-0.021823231,-0.054123633,0.1534964,0.1083138,-0.0451826
16,-0.29097268,-0.2946892,"('unpopular', 'popular')",0.53274995,0.50267196,0.1208886,0.1039914,-0.0168972
17,0.09727283,0.19490047,"('nasty', 'nice')",-0.62389237,-0.59760046,-0.2633098,-0.20135,0.0619598
18,-0.7631541,-0.6380883,"('disagreeable', 'welcoming')",-0.49194583,-0.5753325,-0.6275499,-0.6067104,0.0208395
19,-0.18397264,-0.13574976,"('inhospitable', 'hospitable')",-0.22752161,-0.10855536,-0.2057471,-0.1221526,0.0835945
20,-0.05137455,-0.029282782,"('rough', 'thoughtful')",0.97535276,0.94693005,0.4619891,0.4588236,-0.0031655
21,-0.36345196,-0.36233944,"('immoral', 'moral')",-0.71272427,-0.6516897,-0.5380881,-0.5070146,0.0310735
22,0.21730463,0.21178123,"('untrustworthy', 'trustworthy')",-1.0419227,-1.0994372,-0.412309,-0.443828,-0.031519
23,-0.42262158,-0.44924068,"('insincere', 'sincere')",5.3774166,5.304537,2.4773974,2.4276481,-0.0497493
24,-0.8825946,-0.8534269,"('dishonest', 'honest')",0.45203802,0.44349805,-0.2152783,-0.2049644,0.0103139
25,0.6055625,0.61647654,"('egoistic', 'altruistic')",1.5720884,1.5325656,1.0888255,1.0745211,-0.0143044
26,-0.49706045,-0.6029336,"('hardhearted', 'benevolent')",2.0589182,2.012387,0.7809289,0.7047267,-0.0762022
27,-0.17890596,-0.16876693,"('hardhearted', 'softhearted')",1.4946916,1.3815112,0.6578928,0.6063721,-0.0515207
28,-0.73478407,-0.7970769,"('disloyal', 'loyal')",1.0213435,0.93665785,0.1432797,0.0697905,-0.0734892
29,0.014635285,-0.04385266,"('unfair', 'fair')",-0.23787485,-0.3926324,-0.1116198,-0.2182425,-0.1066227
30,0.28464404,0.296478,"('intolerant', 'tolerant')",0.7496913,0.71272904,0.5171677,0.5046035,-0.0125642
31,-0.1674985,-0.087005325,"('evil', 'good')",-0.2790761,-0.3624815,-0.2232873,-0.2247434,-0.0014561
32,-0.35935336,-0.37033376,"('unkind', 'kind')",0.52497673,0.37676072,0.0828117,0.0032135,-0.0795982
33,1.2571481,1.2518953,"('wrong', 'right')",-0.36306244,-0.4283929,0.4470429,0.4117512,-0.0352917
34,-0.16117333,-0.024537534,"('mean', 'honorable')",5.386319,5.6150413,2.6125729,2.7952518,0.1826789
35,1.1313798,1.0188987,"('corrupt', 'incorrupt')",0.06799636,-0.036417596,0.5996881,0.4912406,-0.1084475
36,-0.4495892,-0.48274094,"('hostile', 'amicable')",0.2935874,0.08658139,-0.0780009,-0.1980798,-0.1200789
37,0.24027953,0.2996873,"('fake', 'genuine')",0.051817268,0.102919035,0.1460484,0.2013032,0.0552548
38,-0.28827107,-0.22698036,"('untruthful', 'truthful')",-0.33262274,-0.2544692,-0.3104469,-0.2407248,0.0697221
39,0.7906873,0.7644104,"('exploitative', 'cooperative')",0.21558273,0.23527822,0.503135,0.4998443,-0.0032907
40,0.14054964,0.17853124,"('stingy', 'generous')",-1.6852094,-1.7667999,-0.7723299,-0.7941343,-0.0218044
41,-0.36873028,-0.29663974,"('unforgiving', 'forgiving')",-0.04372088,-0.1508442,-0.2062256,-0.223742,-0.0175164
42,0.5776948,0.7961965,"('unreliable', 'reliable')",-3.257755,-3.1581306,-1.3400302,-1.1809671,0.1590631
43,-0.92698294,-0.81274015,"('irresponsible', 'responsible')",0.27220532,0.31915975,-0.3273888,-0.2467902,0.0805986
44,0.8283741,0.8142397,"('prejudiced', 'unprejudiced')",-1.3866855,-1.3959672,-0.2791557,-0.2908638,-0.0117081
45,-0.7674804,-0.7181961,"('incompetent', 'competent')",0.08724959,0.086871155,-0.3401154,-0.3156625,0.0244529
46,-0.4952577,-0.42003798,"('uncompetitive', 'competitive')",-1.2180642,-1.1746137,-0.856661,-0.7973258,0.0593352
47,0.5289543,0.56740385,"('stupid', 'smart')",5.635855,5.739601,3.0824049,3.1535025,0.0710976
48,-1.5567604,-1.5702872,"('unintelligent', 'intelligent')",0.53848463,0.5787191,-0.5091379,-0.4957841,0.0133538
49,0.041347824,0.10375045,"('unable', 'able')",-0.23411453,-0.18746129,-0.0963833,-0.0418554,0.0545279
50,0.47427577,0.52129066,"('clumsy', 'skillful')",0.0724127,0.024112467,0.2733442,0.2727016,-0.0006426
51,-1.0508301,-1.0711323,"('uneducated', 'educated')",-0.2334376,-0.27409124,-0.6421338,-0.6726118,-0.030478
52,0.33554497,0.12956256,"('irrational', 'rational')",0.70802903,0.49784717,0.521787,0.3137048,-0.2080822
53,-0.34180954,-0.40019825,"('uncreative', 'creative')",0.7286965,0.6322731,0.1934435,0.1160374,-0.0774061
54,0.31186613,0.24529432,"('incapable', 'capable')",0.90370387,0.94603306,0.607785,0.5956637,-0.0121213
55,-0.91843534,-0.8675856,"('incompetent', 'clever')",0.009388454,0.043976076,-0.4545234,-0.4118048,0.0427186
56,0.46125302,0.5050183,"('impractical', 'practical')",-0.73627865,-0.6668976,-0.1375128,-0.0809397,0.0565731
57,-0.51472944,-0.53605783,"('unimaginative', 'imaginative')",-3.0251834,-2.9932907,-1.7699565,-1.7646742,0.0052823
58,-0.27295136,-0.31275988,"('undiscriminating', 'discriminating')",0.40788805,0.33669266,0.0674683,0.0119664,-0.0555019
59,0.4281417,0.35988155,"('foolish', 'wise')",0.49768057,0.47707942,0.4629111,0.4184805,-0.0444306
60,0.580579,0.67419386,"('inefficient', 'efficient')",-0.7214442,-0.59661156,-0.0704326,0.0387911,0.1092237
61,0.94797057,0.77373827,"('illogical', 'logical')",0.80254424,0.5700243,0.8752574,0.6718813,-0.2033761
62,-0.10734674,0.0062541924,"('incompetent', 'brilliant')",0.0804742,0.20071223,-0.0134363,0.1034832,0.1169195
63,-0.320743,-0.20003441,"('unperceptive', 'insightful')",0.40017194,0.519481,0.0397145,0.1597233,0.1200088
64,0.5996131,0.6408614,"('shy', 'confident')",-6.692404,-6.7405076,-3.0463953,-3.049823,-0.0034277
65,-0.5777947,-0.68535525,"('insecure', 'secure')",-0.77158475,-0.74037653,-0.6746897,-0.7128659,-0.0381762
66,-0.19880037,-0.17324588,"('inactive', 'active')",0.58449244,0.5976588,0.192846,0.2122065,0.0193605
67,1.1779672,1.189436,"('doubtful', 'determined')",-0.54327255,-0.5253237,0.3173473,0.3320561,0.0147088
68,0.15620366,0.104858726,"('dependent', 'independent')",-0.88384223,-0.90966505,-0.3638193,-0.4024032,-0.0385839
69,1.7520849,1.7926683,"('lazy', 'industrious')",-0.26154315,-0.2213901,0.7452708,0.7856391,0.0403683
70,-0.15484668,-0.02060951,"('lethargic', 'energetic')",-0.22789153,-0.13410434,-0.1913691,-0.0773569,0.1140122
71,0.7951749,0.8015681,"('diffident', 'self-confident')",0.70619154,0.6982191,0.7506832,0.7498936,-0.0007896
72,-0.63120574,-0.62710655,"('unambitious', 'ambitious')",-0.61681765,-0.65124315,-0.6240117,-0.6391748,-0.0151631
73,1.5017821,1.4756217,"('helpless', 'self-reliant')",-2.9492948,-2.9224083,-0.7237564,-0.7233933,0.0003631
74,-0.0011471249,0.053275414,"('undedicated', 'dedicated')",-0.072853014,-0.072490424,-0.0370001,-0.0096075,0.0273926
75,0.35015294,0.36411673,"('meek', 'impulsive')",-0.6774491,-0.5865222,-0.1636481,-0.1112027,0.0524454
76,-0.5115691,-0.40647846,"('anxious', 'daring')",-0.77022463,-0.6574092,-0.6408969,-0.5319438,0.1089531
77,0.27584097,0.32061297,"('unmotivated', 'motivated')",-1.4894613,-1.3605629,-0.6068102,-0.5199749,0.0868353
78,-0.34224287,-0.23409215,"('nonresilient', 'resilient')",0.14589438,0.17344338,-0.0981742,-0.0303244,0.0678498
79,-0.32230127,-0.33469406,"('wavering', 'unwavering')",-0.27395976,-0.25281882,-0.2981305,-0.2937564,0.0043741
80,0.7606831,0.76416755,"('dominated', 'dominating')",-1.271606,-1.1230029,-0.2554614,-0.1794177,0.0760437
81,-0.046194434,-0.029936008,"('submissive', 'aggressive')",-1.4510027,-1.2826793,-0.7485986,-0.6563076,0.092291
82,-1.1450058,-1.1445496,"('poor', 'rich')",6.3930306,6.4328012,2.6240125,2.6441259,0.0201134
83,0.25958937,0.24310318,"('powerless', 'powerful')",-1.1285623,-1.1627365,-0.4344865,-0.4598167,-0.0253302
84,0.86754173,0.7894135,"('inferior', 'superior')",0.7620752,0.74770755,0.8148085,0.7685605,-0.046248
85,0.16544802,0.121610746,"('insignificant', 'prestigious')",0.78256214,0.7207234,0.4740051,0.4211671,-0.052838
86,-0.99497664,-1.0338522,"('uninfluential', 'influential')",-0.20469159,-0.29274625,-0.5998341,-0.6632992,-0.0634651
87,0.87461275,0.7278854,"('unsuccessful', 'successful')",0.9516175,1.0166022,0.9131151,0.8722438,-0.0408713
88,-0.7055447,-0.7284882,"('low', 'eminent')",-0.48679262,-0.53500843,-0.5961686,-0.6317483,-0.0355797
