,prologis_male,prologis_female,tuple,inc_male,inc_female,average_male,average_female,female-male
19,-1.5935035,-1.5376511,"('inhospitable', 'hospitable')",0.06046376,0.13742208,-0.7665198,-0.7001145,0.0664053
20,0.60863006,0.5844943,"('rough', 'thoughtful')",1.1786888,1.1468941,0.8936594,0.8656942,-0.0279652
21,0.70715964,0.60141546,"('immoral', 'moral')",-0.6760074,-0.6010463,0.0155761,0.0001846,-0.0153915
22,0.2799215,0.25853008,"('untrustworthy', 'trustworthy')",-0.9387669,-1.0019653,-0.3294227,-0.3717176,-0.0422949
23,-0.38632154,-0.48950833,"('insincere', 'sincere')",5.0529637,4.9884725,2.3333211,2.2494822,-0.0838389
24,-0.61433285,-0.6815006,"('dishonest', 'honest')",0.45977777,0.39719778,-0.0772775,-0.1421514,-0.0648739
25,-0.33496785,-0.34170824,"('egoistic', 'altruistic')",1.8952937,1.8548316,0.7801629,0.7565616,-0.0236013
26,0.12499224,0.041977335,"('hardhearted', 'benevolent')",2.0883398,2.059279,1.106666,1.0506282,-0.0560378
27,-0.6239147,-0.60241616,"('hardhearted', 'softhearted')",1.3654239,1.3079967,0.3707546,0.3527903,-0.0179643
28,-0.594783,-0.8035371,"('disloyal', 'loyal')",0.87182194,0.74731123,0.1385195,-0.0281129,-0.1666324
29,-0.46401945,-0.4894394,"('unfair', 'fair')",-0.32325104,-0.48761487,-0.3936352,-0.4885271,-0.0948919
30,0.6784871,0.58375174,"('intolerant', 'tolerant')",1.3649734,1.3152028,1.0217303,0.9494773,-0.072253
31,-1.0112993,-0.87418115,"('evil', 'good')",-0.36717248,-0.40698612,-0.6892359,-0.6405836,0.0486523
32,0.0050255377,-0.071642324,"('unkind', 'kind')",0.8099332,0.7292882,0.4074794,0.3288229,-0.0786565
33,-0.57718873,-0.6342095,"('wrong', 'right')",-0.38067353,-0.46917194,-0.4789311,-0.5516907,-0.0727596
34,-0.31037802,-0.17934604,"('mean', 'honorable')",5.890178,5.9906435,2.7899001,2.9056487,0.1157486
35,-0.43450207,-0.43950072,"('corrupt', 'incorrupt')",0.38505414,0.17964478,-0.024724,-0.129928,-0.105204
36,-1.4869721,-1.5505229,"('hostile', 'amicable')",0.8345203,0.5882106,-0.3262259,-0.4811562,-0.1549303
37,-0.046372898,-0.03756873,"('fake', 'genuine')",0.008395294,0.033381358,-0.0189888,-0.0020937,0.0168951
38,-0.8439368,-0.827896,"('untruthful', 'truthful')",-0.38670096,-0.3937384,-0.6153189,-0.6108172,0.0045017
39,1.0799385,0.9975594,"('exploitative', 'cooperative')",0.34714234,0.3196558,0.7135404,0.6586076,-0.0549328
40,0.07554689,0.060602665,"('stingy', 'generous')",-1.2955701,-1.3906838,-0.6100116,-0.6650406,-0.055029
41,-0.35791993,-0.34948438,"('unforgiving', 'forgiving')",0.14673556,0.016037192,-0.1055922,-0.1667236,-0.0611314
42,0.47324806,0.5755225,"('unreliable', 'reliable')",-3.3241208,-3.2603683,-1.4254364,-1.342423,0.0830134
43,-0.3117835,-0.2620973,"('irresponsible', 'responsible')",-0.07997236,-0.03665816,-0.1958779,-0.1493777,0.0465002
44,0.9117358,0.9595967,"('prejudiced', 'unprejudiced')",-1.3108166,-1.3239118,-0.1995404,-0.1821575,0.0173829
45,-0.5806325,-0.56061566,"('incompetent', 'competent')",-0.51992106,-0.4895626,-0.5502768,-0.5250891,0.0251877
46,-0.48399982,-0.48656738,"('uncompetitive', 'competitive')",-1.044342,-0.9860613,-0.7641709,-0.7363143,0.0278566
47,0.07466409,0.17528623,"('stupid', 'smart')",5.244616,5.348375,2.6596401,2.7618306,0.1021905
48,0.42156354,0.36557335,"('unintelligent', 'intelligent')",0.87440854,0.9150689,0.6479861,0.6403211,-0.007665
49,-0.026546933,0.09359583,"('unable', 'able')",0.1309781,0.23025593,0.0522156,0.1619259,0.1097103
50,0.0012897737,0.06311464,"('clumsy', 'skillful')",0.050248403,0.035911947,0.0257691,0.0495133,0.0237442
51,-0.016660206,-0.1569765,"('uneducated', 'educated')",0.47025988,0.43964127,0.2267998,0.1413324,-0.0854674
52,-0.120307535,-0.30862135,"('irrational', 'rational')",0.87233865,0.70428663,0.3760155,0.1978326,-0.1781829
53,-1.3909688,-1.4555756,"('uncreative', 'creative')",0.8428654,0.8252362,-0.2740517,-0.3151697,-0.041118
54,-1.1140785,-1.1516327,"('incapable', 'capable')",1.1860701,1.2697893,0.0359958,0.0590783,0.0230825
55,0.39633825,0.3678947,"('incompetent', 'clever')",-0.097081274,-0.024961252,0.1496285,0.1714667,0.0218382
56,0.806412,0.75807345,"('impractical', 'practical')",-0.24842149,-0.23003662,0.2789952,0.2640184,-0.0149768
57,-0.5112412,-0.54685515,"('unimaginative', 'imaginative')",-2.3882892,-2.360837,-1.4497652,-1.4538461,-0.0040809
58,-0.6046564,-0.63424724,"('undiscriminating', 'discriminating')",-0.0012312792,-0.043457065,-0.3029438,-0.3388522,-0.0359084
59,0.08411174,0.08795219,"('foolish', 'wise')",0.6624538,0.6238022,0.3732828,0.3558772,-0.0174056
60,0.8927646,0.86530095,"('inefficient', 'efficient')",-0.519024,-0.3641173,0.1868703,0.2505918,0.0637215
61,-0.25425193,-0.41833067,"('illogical', 'logical')",0.36634243,0.22419344,0.0560452,-0.0970686,-0.1531138
62,0.3926434,0.4666882,"('incompetent', 'brilliant')",-0.35628214,-0.18462475,0.0181806,0.1410317,0.1228511
63,-0.41417128,-0.3506698,"('unperceptive', 'insightful')",0.47694954,0.62702656,0.0313891,0.1381784,0.1067893
64,0.54100287,0.55776924,"('shy', 'confident')",-6.6013465,-6.5850577,-3.0301719,-3.0136442,0.0165277
65,0.4020527,0.29100722,"('insecure', 'secure')",-0.5694905,-0.5711984,-0.0837189,-0.1400956,-0.0563767
66,-1.3935671,-1.3199149,"('inactive', 'active')",0.56064594,0.58831483,-0.4164606,-0.3658001,0.0506605
67,0.6549044,0.68147635,"('doubtful', 'determined')",-0.4629067,-0.456979,0.0959989,0.1122487,0.0162498
68,-0.03749378,-0.043470293,"('dependent', 'independent')",-0.3683195,-0.3747648,-0.2029066,-0.2091175,-0.0062109
69,-0.056695353,0.059448056,"('lazy', 'industrious')",-0.20389158,-0.1872691,-0.1302935,-0.0639105,0.066383
70,-0.045569517,0.011786837,"('lethargic', 'energetic')",-0.011917997,0.073185146,-0.0287438,0.042486,0.0712298
71,-0.6620055,-0.6476343,"('diffident', 'self-confident')",0.7607881,0.8231325,0.0493913,0.0877491,0.0383578
72,-0.46469578,-0.46967766,"('unambitious', 'ambitious')",-1.110598,-1.0918016,-0.7876469,-0.7807397,0.0069072
73,0.77930903,0.7573307,"('helpless', 'self-reliant')",-2.72635,-2.738782,-0.9735205,-0.9907256,-0.0172051
74,-0.19974297,-0.20037219,"('undedicated', 'dedicated')",0.14886369,0.15478432,-0.0254396,-0.0227939,0.0026457
75,-0.25126427,-0.15384208,"('meek', 'impulsive')",-0.46625412,-0.43010005,-0.3587592,-0.2919711,0.0667881
76,0.43823832,0.48372802,"('anxious', 'daring')",-0.17120162,-0.10312562,0.1335184,0.1903012,0.0567828
77,-0.0910594,-0.117990285,"('unmotivated', 'motivated')",-1.5020599,-1.3442006,-0.7965597,-0.7310954,0.0654643
78,-0.766663,-0.6802358,"('nonresilient', 'resilient')",-0.07440781,0.061388817,-0.4205354,-0.3094235,0.1111119
79,-0.9526444,-0.9107497,"('wavering', 'unwavering')",0.18687521,0.2119237,-0.3828846,-0.349413,0.0334716
80,0.7493334,0.75576526,"('dominated', 'dominating')",-1.7203674,-1.6392052,-0.485517,-0.44172,0.043797
81,0.7067102,0.6695421,"('submissive', 'aggressive')",-1.0326612,-0.93703973,-0.1629755,-0.1337488,0.0292267
82,-0.33161902,-0.32824394,"('poor', 'rich')",5.71016,5.7536116,2.6892705,2.7126839,0.0234134
83,0.36135224,0.3286033,"('powerless', 'powerful')",-0.83664906,-0.8335354,-0.2376484,-0.252466,-0.0148176
84,0.5068684,0.4525671,"('inferior', 'superior')",1.1477495,1.07265,0.827309,0.7626085,-0.0647005
85,-0.32015458,-0.31383094,"('insignificant', 'prestigious')",1.5091655,1.4654977,0.5945055,0.5758334,-0.0186721
86,-0.9439775,-1.0990096,"('uninfluential', 'influential')",-0.14617348,-0.21305847,-0.5450755,-0.6560341,-0.1109586
87,0.021270644,-0.0011234656,"('unsuccessful', 'successful')",0.7552085,0.91699666,0.3882396,0.4579366,0.069697
88,-0.082851954,-0.15386973,"('low', 'eminent')",0.3655676,0.3932909,0.1413578,0.1197106,-0.0216472
