,conagra_male,conagra_female,tuple,brands_male,brands_female,inc_male,inc_female,average_male,average_female,female-male
19,-0.6758226,-0.60685027,"('inhospitable', 'hospitable')",-0.34132168,-0.31064078,-0.15422752,0.05899585,-0.3904573,-0.2861651,0.1042922
20,-0.8348552,-0.74817353,"('rough', 'thoughtful')",0.3917587,0.5016325,0.77453727,0.74467903,0.1104803,0.166046,0.0555657
21,-0.079846084,-0.124214426,"('immoral', 'moral')",1.0562035,0.9717982,-0.41604048,-0.5186946,0.1867723,0.1096297,-0.0771426
22,0.095360465,0.16862577,"('untrustworthy', 'trustworthy')",0.445369,0.3734093,-0.8783083,-0.9532139,-0.1125263,-0.1370596,-0.0245333
23,-0.7976744,-0.79332256,"('insincere', 'sincere')",1.1934391,1.1081668,5.1232,4.9542074,1.8396549,1.7563505,-0.0833044
24,0.17850262,0.21517289,"('dishonest', 'honest')",0.093776606,0.03378012,0.5581622,0.49120772,0.2768138,0.2467202,-0.0300936
25,0.21745339,0.24038765,"('egoistic', 'altruistic')",-0.37297714,-0.36535308,1.208317,1.1621552,0.3509311,0.3457299,-0.0052012
26,-0.40051705,-0.35625002,"('hardhearted', 'benevolent')",0.9640155,0.9646728,1.5385488,1.4160454,0.7006824,0.6748227,-0.0258597
27,-1.0361954,-0.9185242,"('hardhearted', 'softhearted')",0.13104254,0.14982145,0.676776,0.58647776,-0.0761256,-0.0607417,0.0153839
28,-0.5823663,-0.6664822,"('disloyal', 'loyal')",-0.21984477,-0.42587486,0.7812874,0.59029424,-0.0069746,-0.1673543,-0.1603797
29,-0.40936977,-0.43195134,"('unfair', 'fair')",-0.91720194,-0.95156825,-0.7986018,-0.89486974,-0.7083912,-0.7594632,-0.051072
30,0.12177971,0.1261754,"('intolerant', 'tolerant')",2.0402324,1.9583784,1.6147938,1.5627096,1.2589353,1.2157544,-0.0431809
31,-1.2287049,-1.0164934,"('evil', 'good')",-1.9489646,-1.7789856,-1.2779696,-1.2183111,-1.485213,-1.33793,0.147283
32,-0.010250242,-0.083136804,"('unkind', 'kind')",1.227699,0.99409115,0.9626314,0.7465849,0.7266934,0.5525131,-0.1741803
33,0.6937347,0.66008395,"('wrong', 'right')",0.45904744,0.48198444,-0.4476082,-0.41947946,0.235058,0.240863,0.005805
34,-0.32893276,-0.17204219,"('mean', 'honorable')",-0.26035792,-0.08174955,5.65509,5.7479405,1.6885997,1.8313829,0.1427832
35,0.57239383,0.5316112,"('corrupt', 'incorrupt')",-2.2360692,-2.2516744,-0.39862567,-0.45679694,-0.6874336,-0.72562,-0.0381864
36,-1.1370763,-1.0572208,"('hostile', 'amicable')",-2.1348522,-2.0163314,-0.105640635,-0.184476,-1.1258563,-1.0860093,0.039847
37,-0.097237386,-0.055545185,"('fake', 'genuine')",-0.23279253,-0.29078084,0.003325425,0.019685755,-0.1089015,-0.1088801,2.14e-05
38,-0.17776169,-0.14030471,"('untruthful', 'truthful')",-0.27922127,-0.18965393,0.27688563,0.39831373,-0.0600324,0.022785,0.0828174
39,0.68270224,0.6821163,"('exploitative', 'cooperative')",1.3953743,1.2594289,0.12382081,0.07301943,0.7339658,0.6715216,-0.0624442
40,-0.51915467,-0.37780875,"('stingy', 'generous')",-0.80809045,-0.7116572,-1.8591921,-1.9536362,-1.0621457,-1.0143674,0.0477783
41,-0.30447003,-0.16347773,"('unforgiving', 'forgiving')",-0.4193407,-0.33807755,0.21571293,0.14579123,-0.1693659,-0.118588,0.0507779
42,0.70383525,0.77456,"('unreliable', 'reliable')",0.85445756,0.91816676,-2.3644896,-2.2516544,-0.2687322,-0.1863092,0.082423
43,-0.6124477,-0.48686427,"('irresponsible', 'responsible')",1.6017519,1.6425985,0.42883667,0.44316977,0.4727136,0.532968,0.0602544
44,0.955808,0.8644363,"('prejudiced', 'unprejudiced')",0.14766529,0.22939856,-1.2107491,-1.164163,-0.0357586,-0.0234427,0.0123159
45,-0.7745757,-0.5586604,"('incompetent', 'competent')",0.7466373,0.76029927,-0.120174736,-0.16743375,-0.0493711,0.0114017,0.0607728
46,-0.7141219,-0.6722248,"('uncompetitive', 'competitive')",1.4970733,1.459281,-0.16649477,-0.2855803,0.2054855,0.1671586,-0.0383269
47,-0.14708267,-0.0072278455,"('stupid', 'smart')",1.6051233,1.6190202,5.0475917,5.0823765,2.1685441,2.2313897,0.0628456
48,-0.88399065,-0.8475358,"('unintelligent', 'intelligent')",-0.5586836,-0.56137854,0.25064275,0.16381954,-0.3973438,-0.4150316,-0.0176878
49,-0.57817143,-0.504577,"('unable', 'able')",0.82394457,0.88811964,-0.06571278,0.08143666,0.0600201,0.1549931,0.094973
50,0.05866699,0.040502656,"('clumsy', 'skillful')",0.12329226,0.19237995,0.3646475,0.3910363,0.1822023,0.207973,0.0257707
51,-0.7237432,-0.8417523,"('uneducated', 'educated')",0.1238838,-0.098287635,0.4411707,0.32265797,-0.0528962,-0.205794,-0.1528978
52,-0.7111171,-0.8415217,"('irrational', 'rational')",-1.0191984,-1.0754267,-0.28585696,-0.31032723,-0.6720575,-0.7424252,-0.0703677
53,-1.2911813,-1.1382139,"('uncreative', 'creative')",1.03193,1.0923413,0.67150587,0.6672457,0.1374182,0.2071244,0.0697062
54,-0.7060093,-0.7457251,"('incapable', 'capable')",1.2757394,1.2157431,0.97964525,1.0498226,0.5164584,0.5066135,-0.0098449
55,-0.44978368,-0.371733,"('incompetent', 'clever')",1.0123687,0.97203034,0.028682109,-0.07611738,0.197089,0.1747266,-0.0223624
56,0.8167015,0.7926054,"('impractical', 'practical')",2.22197,2.0939875,0.620884,0.61048585,1.2198518,1.1656929,-0.0541589
57,-1.59161,-1.5249647,"('unimaginative', 'imaginative')",-0.450843,-0.4802054,-2.1281316,-2.2204688,-1.3901949,-1.4085463,-0.0183514
58,-0.63003725,-0.53195256,"('undiscriminating', 'discriminating')",0.48691884,0.48694906,-0.10625024,-0.12025554,-0.0831229,-0.0550863,0.0280366
59,0.445355,0.3682614,"('foolish', 'wise')",0.2454983,0.20151234,0.40732464,0.4403768,0.3660593,0.3367169,-0.0293424
60,0.013581706,0.05484634,"('inefficient', 'efficient')",2.0234566,1.9740582,0.04157592,0.08300219,0.6928714,0.7039688,0.0110974
61,-0.33564308,-0.3965695,"('illogical', 'logical')",0.10706465,-0.06845324,0.105545774,-0.053242084,-0.0410109,-0.1727549,-0.131744
62,-0.025625812,0.076632515,"('incompetent', 'brilliant')",1.5504687,1.7003556,0.2864532,0.45246103,0.6037653,0.7431498,0.1393845
63,-0.6572153,-0.5426647,"('unperceptive', 'insightful')",0.6636288,0.7519809,1.0306863,1.1244321,0.3456999,0.4445828,0.0988829
64,0.07620442,-0.016337626,"('shy', 'confident')",0.16528058,0.036381643,-5.75187,-5.7755356,-1.836795,-1.9184972,-0.0817022
65,-0.14359921,-0.374122,"('insecure', 'secure')",0.83598745,0.4424207,-0.08671111,-0.26224542,0.2018924,-0.0646489,-0.2665413
66,-0.03590183,0.0076562464,"('inactive', 'active')",-0.62483054,-0.5714134,0.6343579,0.6159429,-0.0087915,0.0173952,0.0261867
67,0.9015951,0.78927183,"('doubtful', 'determined')",0.30596545,0.26839134,-0.08645535,-0.014019065,0.3737017,0.3478814,-0.0258203
68,-0.5007366,-0.6290795,"('dependent', 'independent')",-0.3768015,-0.54927915,-0.58678627,-0.6015764,-0.4881081,-0.5933117,-0.1052036
69,0.77286565,0.8164471,"('lazy', 'industrious')",-0.003870163,0.0780599,-0.5514477,-0.40377793,0.0725159,0.1635764,0.0910605
70,-0.36260137,-0.27131027,"('lethargic', 'energetic')",0.55971265,0.63991845,0.6821844,0.6800687,0.2930986,0.3495589,0.0564603
71,0.047204554,0.104926854,"('diffident', 'self-confident')",2.371238,2.2985055,0.44993642,0.4459994,0.9561263,0.9498106,-0.0063157
72,-0.8787928,-0.9760015,"('unambitious', 'ambitious')",-0.71003145,-0.7016188,-1.4067273,-1.3618841,-0.9985172,-1.0131682,-0.014651
73,1.0221105,0.9734226,"('helpless', 'self-reliant')",0.8940799,0.96999496,-2.971349,-2.87416,-0.3517195,-0.3102475,0.041472
74,0.3465088,0.51912767,"('undedicated', 'dedicated')",1.0050235,1.0673635,0.40847272,0.4535852,0.5866683,0.6800254,0.0933571
75,-0.3106876,-0.27464318,"('meek', 'impulsive')",-1.6314299,-1.3468907,-0.37345868,-0.22381815,-0.7718587,-0.6151174,0.1567413
76,0.68802506,0.72205025,"('anxious', 'daring')",1.5731992,1.5657369,0.7718036,0.73546934,1.0110093,1.0077522,-0.0032571
77,-0.97344375,-0.92556995,"('unmotivated', 'motivated')",0.19452924,0.22042644,-1.0107403,-0.9712567,-0.5965516,-0.5588001,0.0377515
78,-1.2977006,-1.1226662,"('nonresilient', 'resilient')",0.57819575,0.7293115,0.19130693,0.25828987,-0.176066,-0.0450216,0.1310444
79,-0.19899483,-0.18182027,"('wavering', 'unwavering')",-1.2035729,-1.1111505,-0.036218137,0.05481617,-0.4795953,-0.4127182,0.0668771
80,0.10233694,-0.02600099,"('dominated', 'dominating')",0.7481002,0.6212561,-1.227642,-1.2454548,-0.125735,-0.2167332,-0.0909982
81,-0.17655632,-0.40557683,"('submissive', 'aggressive')",0.6306896,0.37972644,-0.5963944,-0.7156343,-0.0474204,-0.2471615,-0.1997411
82,-0.11419329,-0.07175742,"('poor', 'rich')",0.86707467,0.87979054,5.925569,5.904012,2.2261502,2.2373484,0.0111982
83,-0.111954205,-0.19489016,"('powerless', 'powerful')",0.68336505,0.7032684,-0.7598739,-0.7982542,-0.062821,-0.0966253,-0.0338043
84,0.63564086,0.3962473,"('inferior', 'superior')",0.120674066,-0.07355924,0.79160285,0.7098545,0.5159726,0.3441808,-0.1717918
85,-0.028936239,-0.00977857,"('insignificant', 'prestigious')",-0.14776936,-0.011153327,0.6840796,0.75503314,0.1691247,0.2447004,0.0755757
86,-1.9831533,-1.9228194,"('uninfluential', 'influential')",0.32145888,0.16551602,-0.104772374,-0.26262167,-0.5888223,-0.6733084,-0.0844861
87,0.5976454,0.46586937,"('unsuccessful', 'successful')",2.0510595,1.9232358,0.9086449,0.9215847,1.1857833,1.1035633,-0.08222
88,-0.25031278,-0.43614063,"('low', 'eminent')",0.971149,0.83151895,0.58620185,0.5460935,0.4356794,0.3138239,-0.1218555
