,signature_male,signature_female,tuple,bank_male,bank_female,new_male,new_female,york_male,york_female,ny_male,ny_female,average_male,average_female,female-male
0,-0.20111303,-0.28033265,"('unsociable', 'sociable')",0.9139287,0.80148906,-0.26971853,-0.3674926,-0.2342385,-0.31938648,-0.1275894,-0.23603779,0.0162538,-0.0803521,-0.0966059
1,0.4393527,0.36901554,"('unfriendly', 'friendly')",0.6455324,0.6198774,-1.3429873,-1.2614132,-0.77923775,-0.7964335,1.1418705,1.1776161,0.0209061,0.0217325,0.0008264
2,1.8186316,1.8683418,"('unlikable', 'likable')",2.2121096,2.3098564,1.1713208,1.2614511,1.6016221,1.6775591,1.1307756,1.2419777,1.5868919,1.6718372,0.0849453
3,-0.9391661,-0.8380855,"('repellent', 'pleasant')",-0.146888,-0.036328442,0.11343938,0.15441486,-0.115932055,-0.03469157,0.15818474,0.18344164,-0.1860724,-0.1142498,0.0718226
4,0.081243694,0.1467636,"('disliked', 'liked')",-0.004533074,0.09148399,1.0019037,1.125637,0.3452971,0.40691954,-2.7749014,-2.6230047,-0.270198,-0.1704401,0.0997579
5,0.14622375,0.2558833,"('distant', 'outgoing')",0.16467425,0.2952909,0.579538,0.64972115,0.82591575,0.84242773,0.45718166,0.56290144,0.4347067,0.5212449,0.0865382
6,-0.3492388,-0.21761847,"('distant', 'open')",-0.44529074,-0.30739427,0.16009165,0.27464485,0.3902443,0.41151828,0.62297523,0.7224716,0.0757563,0.1767244,0.1009681
7,0.17547455,0.2129992,"('insensitive', 'sensitive')",0.6392064,0.7636483,-0.95151436,-1.0298567,-0.7721961,-0.74682075,-0.29293942,-0.27626354,-0.2403938,-0.2152587,0.0251351
8,-0.11978115,-0.1558588,"('unaffectionate', 'affectionate')",0.07837867,0.002614982,-1.9610403,-1.9238576,-0.7456898,-0.7388249,0.11003131,0.1481325,-0.5276203,-0.5335588,-0.0059385
9,1.0829661,1.0855428,"('unaffectionate', 'caring')",1.2703816,1.2686574,-1.2455846,-1.2033645,0.11418605,0.13571636,0.83111274,0.9093933,0.4106124,0.4391891,0.0285767
10,-0.20551923,-0.12149036,"('unsympathetic', 'sympathetic')",-0.1393578,-0.03161047,-0.7440296,-0.8013964,-0.756272,-0.65780634,-0.5670856,-0.54744464,-0.4824529,-0.4319497,0.0505032
