,automatic_male,automatic_female,tuple,data_male,data_female,processing_male,processing_female,inc_male,inc_female,average_male,average_female,female-male
0,0.6598294,0.60913515,"('unsociable', 'sociable')",-0.56522626,-0.6162,0.51941586,0.42464286,-0.13676123,-0.2798261,0.1193144,0.034438,-0.0848764
1,-0.6549526,-0.73721343,"('unfriendly', 'friendly')",0.5452319,0.40708995,-0.42737174,-0.60217416,2.1317086,2.000607,0.398654,0.2670773,-0.1315767
2,0.013123047,0.05684626,"('unlikable', 'likable')",0.29571033,0.32319957,0.770794,0.7666364,0.5066844,0.54906017,0.3965779,0.4239356,0.0273577
3,-0.65488434,-0.49186748,"('repellent', 'pleasant')",-0.869908,-0.79317594,-0.5862403,-0.4306886,0.16566885,0.1463993,-0.4863409,-0.3923332,0.0940077
4,-1.1624036,-1.2246072,"('disliked', 'liked')",-0.16256629,-0.23603912,-0.58106726,-0.603541,-5.613761,-5.8714976,-1.8799496,-1.9839213,-0.1039717
5,-0.8731113,-0.8168553,"('distant', 'outgoing')",0.9808049,1.0101267,-0.81807476,-0.77062684,0.14327665,0.092865035,-0.1417761,-0.1211226,0.0206535
6,-1.0283843,-0.98678994,"('distant', 'open')",0.45731646,0.43839443,-1.7066696,-1.697863,0.5498477,0.5214701,-0.4319724,-0.4311971,0.0007753
7,0.6150979,0.6036983,"('insensitive', 'sensitive')",-0.24485241,-0.23341179,-0.5820648,-0.5471827,0.29274437,0.3415869,0.0202313,0.0411727,0.0209414
8,-0.2538808,-0.26741976,"('unaffectionate', 'affectionate')",-0.075257145,-0.14439483,-0.40014505,-0.49624625,1.0684329,1.038833,0.0847875,0.0326931,-0.0520944
9,-0.16275635,-0.12431582,"('unaffectionate', 'caring')",-0.11670541,-0.1773799,0.17772004,0.1033335,1.2915289,1.3297708,0.2974468,0.2828521,-0.0145947
10,0.3867914,0.4138502,"('unsympathetic', 'sympathetic')",-1.4662309,-1.443779,-0.46944875,-0.43820345,-0.3667396,-0.35761386,-0.478907,-0.4564365,0.0224705
11,1.5218263,1.6276023,"('unhelpful', 'helpful')",0.104701266,0.17553058,0.72254926,0.7374319,1.7959179,1.9072921,1.0362487,1.1119642,0.0757155
12,0.4617725,0.6204348,"('unsupportive', 'supportive')",0.097072974,0.20745683,-0.056224853,0.064171575,-1.6678033,-1.6732881,-0.2912957,-0.1953062,0.0959895
13,0.8562176,0.8830108,"('impolite', 'polite')",-0.32361257,-0.25986275,0.6598736,0.6722808,-0.3779816,-0.38358736,0.2036243,0.2279604,0.0243361
14,1.1759369,1.1414406,"('antisocial', 'social')",0.022141404,0.07759825,1.1730618,1.1508284,-0.48275942,-0.5201165,0.4720952,0.4624377,-0.0096575
