,edwards_male,edwards_female,tuple,lifesciences_male,lifesciences_female,corp_male,corp_female,average_male,average_female,female-male
0,0.7352517,0.6844934,"('unsociable', 'sociable')",-1.3329406,-1.3899598,-0.46673578,-0.5907759,-0.3548082,-0.4320807,-0.0772725
1,0.6814962,0.52920264,"('unfriendly', 'friendly')",-0.75998807,-0.8594513,1.6525028,1.5950971,0.5246703,0.4216162,-0.1030541
2,1.0501244,1.1178106,"('unlikable', 'likable')",1.0595127,1.0898972,0.58359814,0.619044,0.8977451,0.9422506,0.0445055
3,0.21919428,0.28467885,"('repellent', 'pleasant')",-1.1166263,-1.045882,0.5355774,0.5537931,-0.1206182,-0.0691367,0.0514815
4,-0.5156973,-0.55239457,"('disliked', 'liked')",1.0695608,1.005365,-6.644261,-6.934946,-2.0301325,-2.1606585,-0.130526
5,0.059191577,0.0757079,"('distant', 'outgoing')",1.1234205,1.1341268,-0.48595706,-0.44990316,0.2322183,0.2533105,0.0210922
6,0.014396936,-0.0011442453,"('distant', 'open')",0.6326282,0.62969923,-0.4446508,-0.4247994,0.0674581,0.0679185,0.0004604
7,0.8522212,0.8743409,"('insensitive', 'sensitive')",-1.2980592,-1.2476981,0.25618386,0.29098177,-0.0632181,-0.0274585,0.0357596
8,0.120165765,0.07910492,"('unaffectionate', 'affectionate')",-0.27586567,-0.32599908,0.84734553,0.8339269,0.2305485,0.1956776,-0.0348709
9,1.2087089,1.1707549,"('unaffectionate', 'caring')",-0.26779604,-0.30245066,1.3698531,1.4058554,0.7702553,0.7580532,-0.0122021
10,1.1676407,1.2230712,"('unsympathetic', 'sympathetic')",-3.402915,-3.3873017,-0.7953685,-0.7776187,-1.0102142,-0.9806163,0.0295979
11,-0.19531992,-0.16096194,"('unhelpful', 'helpful')",-0.8797472,-0.8494229,1.6546645,1.7587246,0.1931991,0.2494466,0.0562475
12,1.3837429,1.4471631,"('unsupportive', 'supportive')",-0.553925,-0.4446059,-1.893492,-1.9201744,-0.354558,-0.3058724,0.0486856
13,0.7991872,0.76840544,"('impolite', 'polite')",-0.839,-0.830515,-0.9863127,-0.99145055,-0.3420418,-0.3511867,-0.0091449
14,-0.18263814,-0.12105368,"('antisocial', 'social')",-0.7586089,-0.69823796,-0.50051945,-0.54044664,-0.4805888,-0.4532461,0.0273427
15,0.11856997,0.04142113,"('boring', 'funny')",0.9602663,0.88490623,0.13271263,0.16320632,0.4038496,0.3631779,-0.0406717
16,-1.3206308,-1.3749665,"('unpopular', 'popular')",0.99519944,0.9218753,0.4307113,0.39010128,0.0350933,-0.0209966,-0.0560899
17,-0.09465776,-0.08645048,"('nasty', 'nice')",0.36401865,0.4370896,-0.14089333,-0.055104062,0.0428225,0.0985117,0.0556892
18,-0.67687285,-0.7416512,"('disagreeable', 'welcoming')",0.13466585,0.20615107,-0.56468487,-0.6161959,-0.368964,-0.3838987,-0.0149347
19,-0.5584086,-0.5346603,"('inhospitable', 'hospitable')",-0.26136088,-0.22313094,-0.2877637,-0.19933474,-0.3691777,-0.319042,0.0501357
20,0.9286369,0.9535233,"('rough', 'thoughtful')",0.14945635,0.14587903,0.6493888,0.6277864,0.5758274,0.5757296,-9.78e-05
21,0.43971297,0.49950987,"('immoral', 'moral')",-1.2035693,-1.2087758,-1.1086152,-1.0459386,-0.6241572,-0.5850681,0.0390891
22,-0.43686658,-0.43485957,"('untrustworthy', 'trustworthy')",-0.5621428,-0.5375915,-1.1712353,-1.2202543,-0.7234149,-0.7309018,-0.0074869
23,0.58719766,0.5123,"('insincere', 'sincere')",-1.4761604,-1.4706538,5.640709,5.777982,1.5839154,1.6065429,0.0226275
24,0.941773,0.95121825,"('dishonest', 'honest')",-1.0303471,-1.0224024,0.54931474,0.56830704,0.1535802,0.1657076,0.0121274
25,0.7124342,0.66600734,"('egoistic', 'altruistic')",1.4521606,1.4137163,1.3738729,1.3580642,1.1794891,1.1459293,-0.0335598
26,0.674687,0.55033857,"('hardhearted', 'benevolent')",0.85342973,0.81937414,1.914624,1.8146235,1.1475802,1.0614454,-0.0861348
27,1.8848033,1.8715487,"('hardhearted', 'softhearted')",-0.53353685,-0.4540739,1.5571674,1.5010493,0.969478,0.9728413,0.0033633
28,0.26774037,0.13285542,"('disloyal', 'loyal')",-0.756752,-0.9070762,0.8430549,0.80728334,0.1180144,0.0110209,-0.1069935
29,-0.4131113,-0.40110344,"('unfair', 'fair')",-0.3830579,-0.35809997,-0.37022907,-0.46179932,-0.3887994,-0.4070009,-0.0182015
30,1.2665294,1.3101022,"('intolerant', 'tolerant')",-0.62775373,-0.61918145,0.5206289,0.49005595,0.3864682,0.3936589,0.0071907
31,-1.0376973,-1.1162462,"('evil', 'good')",1.3388321,1.3479824,-0.5095569,-0.5651686,-0.069474,-0.1111441,-0.0416701
32,0.56819826,0.56465745,"('unkind', 'kind')",-0.15167436,-0.17048559,0.70715106,0.6384609,0.3745583,0.3442109,-0.0303474
33,0.6148243,0.5597203,"('wrong', 'right')",1.5260098,1.4678427,-0.23893215,-0.28217924,0.6339673,0.5817946,-0.0521727
34,0.064718544,0.12960117,"('mean', 'honorable')",0.4670199,0.56764746,5.639821,5.8866735,2.0571864,2.1946406,0.1374542
35,0.3820643,0.35768795,"('corrupt', 'incorrupt')",1.7603515,1.6909133,-0.21817867,-0.2891198,0.6414124,0.5864938,-0.0549186
36,-0.36063588,-0.5029,"('hostile', 'amicable')",1.2405847,1.1244566,0.14894271,0.022622887,0.3429639,0.2147265,-0.1282374
37,0.7432085,0.7949576,"('fake', 'genuine')",-0.32959396,-0.2729991,-0.27271307,-0.21757229,0.0469672,0.1014621,0.0544949
38,-0.19830023,-0.21285841,"('untruthful', 'truthful')",-0.37493587,-0.39571786,-0.14932069,-0.104676895,-0.2408523,-0.2377511,0.0031012
39,0.867297,0.9576924,"('exploitative', 'cooperative')",0.62231094,0.6939197,0.25661787,0.3290277,0.5820753,0.6602132,0.0781379
40,0.66883343,0.6741403,"('stingy', 'generous')",0.42197567,0.41527665,-1.3840933,-1.5826806,-0.0977614,-0.1644212,-0.0666598
41,0.1885872,0.17650457,"('unforgiving', 'forgiving')",-0.6848507,-0.69074416,0.049271807,-0.015673732,-0.1489972,-0.1766378,-0.0276406
42,-0.05697303,0.057485275,"('unreliable', 'reliable')",0.49148434,0.59910727,-3.5875878,-3.6742408,-1.0510255,-1.0058827,0.0451428
43,0.23403525,0.28535777,"('irresponsible', 'responsible')",-1.6235822,-1.5029488,-0.1084069,0.00968498,-0.499318,-0.4026353,0.0966827
44,-0.92566156,-0.8385521,"('prejudiced', 'unprejudiced')",1.152344,1.1839516,-1.5505322,-1.5182506,-0.4412833,-0.3909504,0.0503329
45,-0.5511782,-0.5747192,"('incompetent', 'competent')",-1.565369,-1.5125432,-0.51491725,-0.5415727,-0.8771548,-0.8762784,0.0008764
