,pitney_male,pitney_female,tuple,bowes_male,bowes_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.20540239,-0.30964667,"('unsociable', 'sociable')",-0.33701602,-0.52918136,-0.4837107,-0.6181234,-0.342043,-0.4856505,-0.1436075
1,-0.9701414,-1.2337588,"('unfriendly', 'friendly')",-0.6984137,-0.8819602,1.8818207,1.7177876,0.0710885,-0.1326438,-0.2037323
2,0.053205214,0.16771421,"('unlikable', 'likable')",0.1443016,0.3174396,0.23417586,0.4462352,0.1438942,0.310463,0.1665688
3,-1.2602398,-1.1708771,"('repellent', 'pleasant')",-1.3857942,-1.2326206,-0.059698254,0.03975805,-0.9019108,-0.7879132,0.1139976
4,1.108882,0.8719747,"('disliked', 'liked')",0.90737927,0.73053354,-6.250917,-6.1282077,-1.411552,-1.5085665,-0.0970145
5,0.39598212,0.34612215,"('distant', 'outgoing')",-0.046446275,-0.06401852,-0.04583607,-0.05063663,0.1012333,0.0771557,-0.0240776
6,0.352853,0.29697847,"('distant', 'open')",-0.117401004,-0.048067722,0.5802185,0.57343185,0.2718902,0.2741142,0.002224
7,-0.30113792,-0.24158391,"('insensitive', 'sensitive')",-0.14832059,-0.13043508,0.69786936,0.65625566,0.0828036,0.0947456,0.011942
8,0.056474146,-0.042956304,"('unaffectionate', 'affectionate')",0.0038693212,0.04635314,1.0632676,0.90302783,0.374537,0.3021415,-0.0723955
9,-0.38420683,-0.47997278,"('unaffectionate', 'caring')",-0.35884792,-0.34338132,1.326514,1.188876,0.1944864,0.1218406,-0.0726458
10,-1.4248765,-1.4332886,"('unsympathetic', 'sympathetic')",-1.0705161,-1.154347,-0.17884794,-0.28722495,-0.8914135,-0.9582868,-0.0668733
11,-0.89648104,-0.8775173,"('unhelpful', 'helpful')",-0.40267223,-0.3805246,1.8657068,1.7837797,0.1888512,0.175246,-0.0136052
12,-0.40813842,-0.3986792,"('unsupportive', 'supportive')",0.032113522,0.10235626,-1.9212419,-1.7342138,-0.7657556,-0.6768456,0.08891
13,-0.7860912,-0.7701109,"('impolite', 'polite')",-0.23192623,-0.3389331,-0.54469967,-0.5501939,-0.5209057,-0.5530793,-0.0321736
