,signet_male,signet_female,tuple,jewelers_male,jewelers_female,ltd_male,ltd_female,average_male,average_female,female-male
48,-1.403567,-1.3891977,"('unintelligent', 'intelligent')",-1.1762953,-1.1242361,0.21555933,0.22584169,-0.788101,-0.7625307,0.0255703
49,-1.1071762,-1.0244002,"('unable', 'able')",-0.45740297,-0.3790903,-0.3644501,-0.2827801,-0.6430097,-0.5620902,0.0809195
50,0.24591552,0.32895523,"('clumsy', 'skillful')",1.5812429,1.6519268,-0.52398825,-0.54664505,0.4343901,0.478079,0.0436889
51,0.0628496,0.039709747,"('uneducated', 'educated')",0.76917505,0.6931732,-0.06199968,-0.09292998,0.256675,0.2133177,-0.0433573
52,-0.97289604,-1.0511588,"('irrational', 'rational')",-0.5764124,-0.6329133,-0.2995347,-0.36882022,-0.616281,-0.6842974,-0.0680164
53,-0.5176709,-0.45509726,"('uncreative', 'creative')",0.6597663,0.69889337,0.8643182,0.7720394,0.3354712,0.3386118,0.0031406
54,-0.6262309,-0.72373194,"('incapable', 'capable')",-0.009596303,-0.020014986,0.87875545,0.8902447,0.0809761,0.0488326,-0.0321435
55,-0.66038626,-0.5698239,"('incompetent', 'clever')",-0.090006694,0.060763247,-0.092747286,0.041950926,-0.2810467,-0.1557032,0.1253435
56,0.5049264,0.5418683,"('impractical', 'practical')",0.49006698,0.48632884,-0.27118224,-0.19329506,0.2412704,0.2783007,0.0370303
57,0.3185116,0.18155101,"('unimaginative', 'imaginative')",0.36152554,0.32626373,-0.707715,-0.82298553,-0.0092259,-0.1050569,-0.095831
58,0.25464186,0.26968575,"('undiscriminating', 'discriminating')",1.7642567,1.8027449,0.77711153,0.74630356,0.9320033,0.9395781,0.0075748
59,-0.45108265,-0.47102875,"('foolish', 'wise')",-0.042215925,-0.09602158,0.40592933,0.4039462,-0.0291231,-0.054368,-0.0252449
60,-0.6604176,-0.5237273,"('inefficient', 'efficient')",0.7404306,0.8678686,-0.8822583,-0.6511957,-0.2674151,-0.1023515,0.1650636
61,-0.8107202,-0.93195903,"('illogical', 'logical')",-0.44392073,-0.50210804,0.06299305,-0.10211649,-0.397216,-0.5120612,-0.1148452
62,-0.2793593,-0.15344492,"('incompetent', 'brilliant')",0.19527796,0.3334717,-0.11092883,0.049072042,-0.0650034,0.0763663,0.1413697
63,-0.5634245,-0.47730175,"('unperceptive', 'insightful')",0.34754416,0.46649498,0.69057995,0.8448921,0.1582332,0.2780284,0.1197952
64,-0.7690143,-0.7457771,"('shy', 'confident')",-0.30672547,-0.30544788,-6.350638,-6.4527764,-2.4754593,-2.5013339,-0.0258746
65,-0.45493424,-0.42780733,"('insecure', 'secure')",-0.34359264,-0.36139125,-0.28640366,-0.18613441,-0.3616435,-0.325111,0.0365325
66,0.90492356,0.84857726,"('inactive', 'active')",0.67388195,0.664018,1.416568,1.2704852,0.9984578,0.9276934,-0.0707644
67,0.5343542,0.5169758,"('doubtful', 'determined')",0.32584378,0.28994295,-1.2099727,-1.1296527,-0.1165916,-0.107578,0.0090136
68,-1.3032123,-1.3107517,"('dependent', 'independent')",-1.5008345,-1.5453329,-0.7942658,-0.73403776,-1.1994375,-1.1967074,0.0027301
69,-0.32494938,-0.3477525,"('lazy', 'industrious')",0.6685348,0.69098413,-0.26778057,-0.38042754,0.0252683,-0.0123986,-0.0376669
70,0.15407987,0.16612159,"('lethargic', 'energetic')",-0.272436,-0.2025083,0.5410333,0.6287616,0.1408924,0.1974583,0.0565659
71,-0.58406585,-0.6406726,"('diffident', 'self-confident')",0.5036397,0.53582066,0.28741172,0.21548809,0.0689952,0.0368787,-0.0321165
72,-0.24638551,-0.22900438,"('unambitious', 'ambitious')",0.03633805,0.032084905,0.009197832,0.06291763,-0.0669499,-0.0446673,0.0222826
73,0.42609555,0.5047689,"('helpless', 'self-reliant')",0.07373303,0.07902801,-2.9372969,-2.9653094,-0.8124894,-0.7938375,0.0186519
74,0.51448035,0.55870974,"('undedicated', 'dedicated')",0.39589024,0.44192952,0.7887022,0.74497473,0.5663576,0.5818713,0.0155137
75,0.2131259,0.15349445,"('meek', 'impulsive')",-0.64914614,-0.70136607,0.1458646,0.1041719,-0.0967185,-0.1478999,-0.0511814
76,0.8661455,0.9835459,"('anxious', 'daring')",0.93698764,1.0762494,-0.36145902,-0.17116474,0.480558,0.6295435,0.1489855
77,-1.1776628,-1.1336893,"('unmotivated', 'motivated')",-0.14433229,-0.0871931,-1.1600143,-1.1436456,-0.8273365,-0.7881761,0.0391604
78,-0.6114385,-0.5769106,"('nonresilient', 'resilient')",0.91585743,1.0893335,0.2934484,0.29648986,0.1992891,0.2696376,0.0703485
79,0.6257839,0.49051464,"('wavering', 'unwavering')",-0.25455627,-0.2609644,0.6333274,0.6139856,0.3348517,0.2811786,-0.0536731
80,1.0165595,0.996988,"('dominated', 'dominating')",0.6879814,0.6507421,-0.5155011,-0.49932405,0.3963466,0.382802,-0.0135446
81,-0.021238394,-0.16800861,"('submissive', 'aggressive')",-0.1673217,-0.29741102,-1.274148,-1.1736541,-0.4875694,-0.5463579,-0.0587885
82,-0.19271176,-0.13090074,"('poor', 'rich')",0.4633016,0.5460784,5.8230343,6.0281725,2.031208,2.1477834,0.1165754
83,-0.21163616,-0.18891469,"('powerless', 'powerful')",-0.31873,-0.22799033,-1.708591,-1.7193112,-0.7463191,-0.7120721,0.034247
84,-0.21910724,-0.26423827,"('inferior', 'superior')",-0.3976941,-0.40742087,0.12762648,0.13545506,-0.1630583,-0.1787347,-0.0156764
85,-0.53358793,-0.5935916,"('insignificant', 'prestigious')",0.25192496,0.27011517,0.5414983,0.48970205,0.0866118,0.0554085,-0.0312033
86,-0.6573794,-0.7308659,"('uninfluential', 'influential')",-0.39712054,-0.38223958,0.38567704,0.34437484,-0.2229409,-0.2562436,-0.0333027
87,0.28053576,0.24243054,"('unsuccessful', 'successful')",1.4132168,1.4057763,1.3631558,1.3120008,1.0189695,0.9867358,-0.0322337
88,-0.20088692,-0.2513553,"('low', 'eminent')",-0.63655543,-0.6925376,-0.21647486,-0.16124439,-0.3513057,-0.3683791,-0.0170734
