,wachovia_male,wachovia_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.0214998,-1.2076927,"('unsociable', 'sociable')",-0.20221733,-0.44806468,-0.6118585,-0.8278787,-0.2160202
1,-0.85847044,-1.133755,"('unfriendly', 'friendly')",0.9947596,0.83650947,0.0681446,-0.1486228,-0.2167674
2,0.3065707,0.25009423,"('unlikable', 'likable')",0.97172266,1.0358455,0.6391467,0.6429698,0.0038231
3,-0.75894886,-0.69402283,"('repellent', 'pleasant')",0.7723527,0.718764,0.0067019,0.0123706,0.0056687
4,0.59656334,0.56265944,"('disliked', 'liked')",-6.6496396,-6.718346,-3.0265381,-3.0778434,-0.0513053
5,0.43131506,0.3892215,"('distant', 'outgoing')",-0.6758076,-0.5746073,-0.1222463,-0.0926929,0.0295534
6,0.49327952,0.45917183,"('distant', 'open')",-0.8006103,-0.7184139,-0.1536654,-0.129621,0.0240444
7,-1.0131053,-0.98867065,"('insensitive', 'sensitive')",-0.056609362,-0.104160905,-0.5348573,-0.5464158,-0.0115585
8,-0.7069786,-0.88067687,"('unaffectionate', 'affectionate')",0.40899932,0.37558302,-0.1489896,-0.2525469,-0.1035573
9,-0.7029589,-0.8551309,"('unaffectionate', 'caring')",0.8639171,0.8595208,0.0804791,0.0021949,-0.0782842
10,-1.3821377,-1.4142772,"('unsympathetic', 'sympathetic')",-0.66181403,-0.7526636,-1.0219759,-1.0834703,-0.0614944
11,-1.1639769,-1.2403618,"('unhelpful', 'helpful')",1.7014444,1.7736655,0.2687337,0.2666519,-0.0020818
12,-0.6675715,-0.5822043,"('unsupportive', 'supportive')",-2.293193,-2.2877007,-1.4803823,-1.4349525,0.0454298
13,-0.42164862,-0.4435473,"('impolite', 'polite')",-0.75142086,-0.7680631,-0.5865347,-0.6058052,-0.0192705
14,-0.9072628,-0.9031869,"('antisocial', 'social')",0.08799714,-0.10874719,-0.4096328,-0.5059671,-0.0963343
15,0.96090996,0.8740515,"('boring', 'funny')",0.19144109,0.1467372,0.5761755,0.5103943,-0.0657812
16,-0.23141621,-0.3908206,"('unpopular', 'popular')",0.41503066,0.2779509,0.0918072,-0.0564348,-0.148242
17,-0.3677056,-0.34279817,"('nasty', 'nice')",-0.23928975,-0.21570912,-0.3034977,-0.2792537,0.024244
18,-0.0978007,-0.041304875,"('disagreeable', 'welcoming')",-0.98172593,-0.9983967,-0.5397633,-0.5198508,0.0199125
19,-0.019819967,-0.030604819,"('inhospitable', 'hospitable')",-0.7595151,-0.6442653,-0.3896675,-0.3374351,0.0522324
