,coca_male,coca_female,tuple,cola_male,cola_female,co_male,co_female,average_male,average_female,female-male
0,0.006317638,-0.22856557,"('unsociable', 'sociable')",0.88264525,0.7438293,-0.04661316,-0.15571451,0.2807832,0.1198497,-0.1609335
1,0.4293486,0.51474375,"('unfriendly', 'friendly')",0.7109591,0.7190511,1.6631681,1.5635036,0.934492,0.9324328,-0.0020592
2,0.22897229,0.19695507,"('unlikable', 'likable')",0.26072556,0.21064328,1.0358155,1.1271368,0.5085044,0.5115784,0.003074
3,-1.4487778,-1.2811155,"('repellent', 'pleasant')",-1.1513361,-1.1023054,0.60396206,0.7412935,-0.6653839,-0.5473758,0.1180081
4,0.12886506,0.23486403,"('disliked', 'liked')",0.18000437,0.16355883,-7.2621927,-7.302335,-2.3177745,-2.301304,0.0164705
5,0.6606475,0.87458783,"('distant', 'outgoing')",0.67833024,0.79208344,-0.8245169,-0.680093,0.171487,0.3288594,0.1573724
6,0.07287645,0.3545216,"('distant', 'open')",0.20896778,0.31792942,-0.8146378,-0.639909,-0.1775978,0.0108473,0.1884451
7,-0.8367103,-0.80244434,"('insensitive', 'sensitive')",-0.40869164,-0.30842385,0.009755906,0.123011604,-0.411882,-0.3292855,0.0825965
8,0.32602918,0.4421468,"('unaffectionate', 'affectionate')",0.37981236,0.40378207,0.6067323,0.57623404,0.4375246,0.4740543,0.0365297
9,0.61454123,0.6857883,"('unaffectionate', 'caring')",0.84177995,0.92669225,1.1188295,1.1456201,0.8583836,0.9193668,0.0609832
10,-0.5280029,-0.6106926,"('unsympathetic', 'sympathetic')",-0.5507787,-0.6159345,0.02283349,0.07353456,-0.3519827,-0.3843642,-0.0323815
11,0.19479957,0.09863737,"('unhelpful', 'helpful')",0.62137187,0.59677035,2.585934,2.5755663,1.1340351,1.0903247,-0.0437104
12,0.24563,0.49201515,"('unsupportive', 'supportive')",0.46614346,0.5863405,-2.1426103,-1.9526756,-0.4769456,-0.29144,0.1855056
13,-0.6728064,-0.96235234,"('impolite', 'polite')",-0.50943494,-0.6096154,-0.20211834,-0.23898372,-0.4614532,-0.6036505,-0.1421973
14,-0.33196366,-0.5216937,"('antisocial', 'social')",0.4764104,0.32582343,0.16953942,0.09869449,0.1046621,-0.0323919,-0.137054
15,0.6742111,0.43031913,"('boring', 'funny')",1.0854797,0.9542649,0.6723308,0.604338,0.8106739,0.662974,-0.1476999
16,-0.063985296,-0.009746622,"('unpopular', 'popular')",-0.14768259,-0.052980565,0.24087341,0.19939929,0.0097352,0.0455574,0.0358222
17,-0.58032393,-0.5424679,"('nasty', 'nice')",-0.3696448,-0.3577168,-0.24082617,-0.23423481,-0.3969316,-0.3781398,0.0187918
18,-0.954317,-0.682843,"('disagreeable', 'welcoming')",-0.27397546,-0.15873557,-0.7806915,-0.71605796,-0.6696614,-0.5192122,0.1504492
19,0.18849906,0.25371382,"('inhospitable', 'hospitable')",-0.35592654,-0.37110588,-0.2052677,-0.1317188,-0.1242317,-0.083037,0.0411947
20,-0.42995432,-0.3585358,"('rough', 'thoughtful')",-0.12589501,-0.14819512,0.14597595,0.1096594,-0.1366245,-0.1323572,0.0042673
21,-0.11868122,-0.3030646,"('immoral', 'moral')",0.31451133,0.26111886,-0.22075123,-0.17391682,-0.008307,-0.0719542,-0.0636472
22,-0.88124233,-0.8946481,"('untrustworthy', 'trustworthy')",-0.7783984,-0.8541133,-0.53415775,-0.48696876,-0.7312662,-0.7452434,-0.0139772
23,0.22300312,0.16006301,"('insincere', 'sincere')",0.6697839,0.66154104,6.467836,6.433516,2.453541,2.4183734,-0.0351676
24,-0.23606151,-0.25543353,"('dishonest', 'honest')",-0.21419549,-0.19731644,1.086322,1.1063215,0.2120216,0.2178572,0.0058356
25,-0.11358792,-0.041526794,"('egoistic', 'altruistic')",-0.012794994,0.03686372,1.3732929,1.3127642,0.4156367,0.4360337,0.020397
26,1.1687187,1.0516942,"('hardhearted', 'benevolent')",1.650452,1.4813553,1.9167335,1.7472025,1.5786347,1.4267507,-0.151884
27,-0.69669807,-0.64281446,"('hardhearted', 'softhearted')",0.05282265,0.15602148,0.876194,0.8535483,0.0774395,0.1222518,0.0448123
28,-0.5766581,-0.84711003,"('disloyal', 'loyal')",-0.00064636767,-0.17864266,1.4540217,1.2021815,0.2922391,0.0588096,-0.2334295
29,0.012181135,-0.005570695,"('unfair', 'fair')",-0.21047947,-0.21079205,-0.74239486,-0.8284565,-0.3135644,-0.3482731,-0.0347087
30,0.60636604,0.5219292,"('intolerant', 'tolerant')",0.38756508,0.36543056,0.69941163,0.81538,0.5644476,0.5675799,0.0031323
31,-0.43282437,-0.02207753,"('evil', 'good')",-0.35252014,-0.18460551,-1.4826835,-1.3814195,-0.7560093,-0.5293675,0.2266418
