,royal_male,royal_female,tuple,caribbean_male,caribbean_female,cruises_male,cruises_female,ltd_male,ltd_female,average_male,average_female,female-male
0,0.2856734,0.34802592,"('unsociable', 'sociable')",0.33357918,0.38426566,0.66465116,0.99881,-0.07689926,0.06153763,0.3017511,0.4481598,0.1464087
1,0.17994697,0.08838981,"('unfriendly', 'friendly')",0.6091962,0.64003664,2.5687044,2.8794827,1.1817764,1.0054011,1.1349059,1.1533276,0.0184217
2,1.176974,1.0653214,"('unlikable', 'likable')",1.0781425,1.0271578,1.6202781,1.6396624,0.6656983,0.646584,1.1352732,1.0946814,-0.0405918
3,-0.57031596,-0.50116706,"('repellent', 'pleasant')",-0.21021119,-0.15997921,-0.634996,-0.4702812,0.57102835,0.6411201,-0.2111237,-0.1225769,0.0885468
4,0.17984009,0.26603836,"('disliked', 'liked')",0.15924388,0.197173,0.40127286,0.27253243,-4.416388,-3.9664848,-0.9190078,-0.8076853,0.1113225
5,0.012247201,0.12780726,"('distant', 'outgoing')",0.37279546,0.36990288,1.4729621,1.5249562,-0.35568336,-0.27317575,0.3755804,0.4373727,0.0617923
6,-0.5006968,-0.4056126,"('distant', 'open')",0.11157252,0.12808421,0.75276,0.7997005,0.098828025,0.14386928,0.1156159,0.1665103,0.0508944
7,0.47441208,0.4705068,"('insensitive', 'sensitive')",0.13810523,0.21044768,-0.005094476,0.21199918,0.38971275,0.3004905,0.2492839,0.298361,0.0490771
8,0.31102657,0.27627283,"('unaffectionate', 'affectionate')",0.22297572,0.17818049,1.3293962,1.2975297,0.19396058,-0.08234751,0.5143398,0.4174089,-0.0969309
9,0.92761934,0.9688291,"('unaffectionate', 'caring')",0.4470568,0.5083102,1.3947251,1.4896675,0.4401103,0.24841183,0.8023778,0.8038047,0.0014269
10,0.26944864,0.28856784,"('unsympathetic', 'sympathetic')",-0.9091118,-0.8179987,-1.1145729,-0.7038171,0.19815046,0.14978854,-0.3890214,-0.2708649,0.1181565
11,0.43394747,0.26442447,"('unhelpful', 'helpful')",0.051466662,0.11974548,-0.3384725,-0.13963328,1.6195796,1.5581584,0.4416303,0.4506738,0.0090435
12,1.163795,1.2371243,"('unsupportive', 'supportive')",1.5143926,1.6304042,0.73498005,0.8920029,-1.1294188,-1.0445195,0.5709372,0.6787529,0.1078157
13,0.751976,0.6605622,"('impolite', 'polite')",0.23660247,0.2347223,0.043070555,0.16103104,0.14055996,0.23150751,0.2930523,0.3219558,0.0289035
14,1.5983598,1.6915631,"('antisocial', 'social')",0.9662246,0.96559346,1.608986,1.8907859,0.23020808,0.47665247,1.1009446,1.2561487,0.1552041
15,-0.2249892,-0.35250673,"('boring', 'funny')",1.1735238,1.0612261,1.2310663,1.0515037,0.25341564,0.20072526,0.6082541,0.4902371,-0.118017
16,0.27471086,0.47597355,"('unpopular', 'popular')",-0.023736216,0.056282043,0.7401368,0.83651596,0.65267074,0.83799696,0.4109455,0.5516921,0.1407466
17,-0.22318651,-0.048600215,"('nasty', 'nice')",-0.14477617,-0.1014055,-0.22702415,-0.10462108,-0.16813886,0.09441355,-0.1907814,-0.0400533,0.1507281
18,0.8893983,0.90215194,"('disagreeable', 'welcoming')",1.9093261,1.9418129,1.1343127,1.2525953,-1.2281779,-1.1708024,0.6762148,0.7314394,0.0552246
19,-0.79711616,-0.5873609,"('inhospitable', 'hospitable')",-0.6938198,-0.54644567,-1.3027216,-1.0586123,-0.95802355,-0.81638485,-0.9379203,-0.752201,0.1857193
20,-0.582728,-0.31611374,"('rough', 'thoughtful')",-0.6976061,-0.62523854,-0.7103005,-0.55293214,0.6935335,0.9088967,-0.3242753,-0.1463469,0.1779284
21,-0.29907584,-0.2599704,"('immoral', 'moral')",-0.41968942,-0.36550152,-0.93679875,-0.6337451,-1.0682894,-0.92579526,-0.6809634,-0.5462531,0.1347103
22,0.65253925,0.73962647,"('untrustworthy', 'trustworthy')",-0.1577927,-0.15848987,-0.43262267,-0.32579425,-0.27372003,-0.059287775,-0.052899,0.0490136,0.1019126
23,0.23816542,0.118408725,"('insincere', 'sincere')",0.696704,0.83306664,0.21116042,0.54553694,4.262919,3.803054,1.3522372,1.3250166,-0.0272206
24,0.0026774853,0.11008215,"('dishonest', 'honest')",-0.5581313,-0.41867793,-0.77875304,-0.6181199,0.38105553,0.39118588,-0.2382878,-0.1338824,0.1044054
25,-0.38676852,-0.3750456,"('egoistic', 'altruistic')",0.13040927,0.054324783,1.4860096,1.3443562,0.61234283,0.48779988,0.4604983,0.3778588,-0.0826395
26,1.41769,1.3654673,"('hardhearted', 'benevolent')",0.89105266,0.8349712,2.1185718,2.1951563,1.6528021,1.5022998,1.5200292,1.4744736,-0.0455556
27,0.04572895,0.051127467,"('hardhearted', 'softhearted')",-0.37524962,-0.48417845,0.44544506,0.4360593,0.18428771,-0.058389466,0.075053,-0.0138453,-0.0888983
28,0.21557531,0.40113175,"('disloyal', 'loyal')",0.16631831,0.37254822,-0.24613295,0.018635416,0.5971888,0.6205122,0.1832374,0.3532069,0.1699695
29,-0.36632657,-0.18317282,"('unfair', 'fair')",0.28471094,0.3362102,-0.5332698,-0.66066676,-0.8208657,-0.81565493,-0.3589378,-0.3308211,0.0281167
30,0.95546615,0.941582,"('intolerant', 'tolerant')",0.18587212,0.22595039,0.5409356,0.9287372,0.6526227,0.60060406,0.5837241,0.6742184,0.0904943
31,-1.162462,-1.0430259,"('evil', 'good')",-0.32942146,-0.36283302,0.011770751,-0.032437317,-0.7546265,-0.65760905,-0.5586848,-0.5239763,0.0347085
32,0.59079015,0.6079511,"('unkind', 'kind')",0.11229143,0.2136072,0.4152763,0.55868566,0.31606707,0.27751935,0.3586062,0.4144408,0.0558346
33,0.13483839,0.18313983,"('wrong', 'right')",0.43688065,0.5478225,0.45431846,0.41018596,-0.25177863,-0.22886501,0.1935647,0.2280708,0.0345061
34,-0.017708343,-0.08907719,"('mean', 'honorable')",-0.7745726,-0.77391225,-0.4740616,-0.34635866,4.298267,4.053098,0.7579811,0.7109375,-0.0470436
35,-0.80615866,-0.5592668,"('corrupt', 'incorrupt')",-0.5989533,-0.6041199,-0.41817635,-0.6898122,-0.796142,-0.7029101,-0.6548576,-0.6390272,0.0158304
36,0.085919,0.18489666,"('hostile', 'amicable')",0.22434653,0.19113393,1.0752023,1.1881852,0.3427919,0.5309777,0.432065,0.5237983,0.0917333
37,-1.1148537,-0.9636261,"('fake', 'genuine')",-1.4099858,-1.2834296,-1.3487045,-1.1380507,-0.47599766,-0.35291538,-1.0873853,-0.9345055,0.1528798
38,-0.13870873,-0.117844746,"('untruthful', 'truthful')",-0.13335612,-0.020381443,-0.37092537,-0.3407119,0.12987348,0.17694934,-0.1282792,-0.0754972,0.052782
39,1.0607454,1.1857237,"('exploitative', 'cooperative')",1.3557694,1.4782587,0.28211308,0.37008226,0.2961173,0.33605245,0.7486863,0.8425293,0.093843
40,0.27855697,0.39798763,"('stingy', 'generous')",1.1166928,1.2439498,0.14783928,0.20812242,-1.4030545,-1.3283392,0.0350086,0.1304301,0.0954215
41,0.7979557,0.7705841,"('unforgiving', 'forgiving')",0.43408746,0.48662534,0.44523752,0.67671204,-0.034295958,0.11753984,0.4107462,0.5128653,0.1021191
42,1.4896504,1.6551156,"('unreliable', 'reliable')",1.1330731,1.2358793,0.37904772,0.5947848,-1.8218488,-1.5495682,0.2949806,0.4840529,0.1890723
43,0.84283185,0.75273806,"('irresponsible', 'responsible')",0.6985351,0.73382014,0.27692893,0.49491656,0.66446555,0.5616254,0.6206903,0.635775,0.0150847
44,-0.0033910498,0.054521047,"('prejudiced', 'unprejudiced')",-0.8090609,-0.82817334,-0.8793056,-0.9375923,-1.1512678,-1.0453887,-0.7107563,-0.6891583,0.021598
45,0.74683046,0.71216285,"('incompetent', 'competent')",0.023142647,0.12032711,-0.35840464,0.017394947,0.7982765,0.7836529,0.3024612,0.4083844,0.1059232
46,0.51910007,0.40211442,"('uncompetitive', 'competitive')",0.22333646,0.29958728,-0.8852488,-0.5165654,0.3054074,0.27558246,0.0406488,0.1151797,0.0745309
47,0.39778432,0.29426223,"('stupid', 'smart')",-0.30255595,-0.3509199,0.60149205,0.86348623,5.0783796,4.9100227,1.4437751,1.4292128,-0.0145623
48,0.13983732,0.12947321,"('unintelligent', 'intelligent')",-0.049606577,-0.050428323,0.29513943,0.46151364,0.17992938,0.11279852,0.1413249,0.1633393,0.0220144
49,-0.19053191,-0.14660817,"('unable', 'able')",0.25871885,0.26324558,0.070003614,0.103089914,-0.33333892,-0.3247761,-0.0487871,-0.0262622,0.0225249
50,0.6442811,0.7881091,"('clumsy', 'skillful')",-0.0673302,0.0061039515,-0.1853284,-0.13229074,-0.8302782,-0.8599204,-0.1096639,-0.0494995,0.0601644
51,1.1176742,0.8823003,"('uneducated', 'educated')",0.23862234,0.20966992,-0.809471,-0.8883191,-0.36551538,-0.52840656,0.0453275,-0.0811889,-0.1265164
52,-0.056201585,0.0046938956,"('irrational', 'rational')",0.3235663,0.34530258,0.76548696,0.6623197,-1.1132658,-1.2150193,-0.0201035,-0.0506758,-0.0305723
