,corning_male,corning_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.0014643185,-0.19182141,"('unsociable', 'sociable')",-0.30829325,-0.5257959,-0.1548788,-0.3588086,-0.2039298
1,-1.0540993,-1.242802,"('unfriendly', 'friendly')",2.079968,2.0254886,0.5129343,0.3913433,-0.121591
2,0.5518339,0.5495657,"('unlikable', 'likable')",0.27683073,0.32539907,0.4143323,0.4374824,0.0231501
3,-0.2796486,-0.22389387,"('repellent', 'pleasant')",-0.028113673,0.06557788,-0.1538811,-0.079158,0.0747231
4,0.23868057,0.12893276,"('disliked', 'liked')",-6.218036,-6.3019166,-2.9896779,-3.0864918,-0.0968139
5,-0.722954,-0.6685396,"('distant', 'outgoing')",0.058708668,0.10804774,-0.3321227,-0.2802459,0.0518768
6,-0.86905664,-0.7281318,"('distant', 'open')",0.33579752,0.3812443,-0.2666296,-0.1734437,0.0931859
7,-0.006689273,0.005835887,"('insensitive', 'sensitive')",0.6445503,0.7213757,0.3189305,0.3636058,0.0446753
8,-0.28837135,-0.35690632,"('unaffectionate', 'affectionate')",1.3151697,1.2259868,0.5133992,0.4345403,-0.0788589
9,-0.25860822,-0.3404634,"('unaffectionate', 'caring')",1.3403585,1.3265724,0.5408751,0.4930545,-0.0478206
10,0.019807976,-0.02567818,"('unsympathetic', 'sympathetic')",-0.10961943,-0.1735432,-0.0449057,-0.0996107,-0.054705
11,-0.36819696,-0.4615253,"('unhelpful', 'helpful')",1.7140021,1.7832569,0.6729026,0.6608658,-0.0120368
12,0.17303365,0.17316937,"('unsupportive', 'supportive')",-1.4451524,-1.4623216,-0.6360594,-0.6445761,-0.0085167
13,0.42095426,0.34191784,"('impolite', 'polite')",-0.6547453,-0.7458709,-0.1168955,-0.2019765,-0.085081
14,0.049873915,-0.0038618296,"('antisocial', 'social')",-0.5464543,-0.6147691,-0.2482902,-0.3093155,-0.0610253
15,-0.368064,-0.46190032,"('boring', 'funny')",0.53883415,0.51139903,0.0853851,0.0247494,-0.0606357
16,-0.8484739,-0.77888036,"('unpopular', 'popular')",0.18019335,0.277161,-0.3341403,-0.2508597,0.0832806
17,-0.22078048,-0.14288858,"('nasty', 'nice')",-0.10651684,-0.021583598,-0.1636487,-0.0822361,0.0814126
18,-0.70503515,-0.6779611,"('disagreeable', 'welcoming')",-0.23790504,-0.25313625,-0.4714701,-0.4655487,0.0059214
19,-0.00065738754,0.024704922,"('inhospitable', 'hospitable')",0.45603538,0.49420977,0.227689,0.2594573,0.0317683
20,0.07017256,0.1045883,"('rough', 'thoughtful')",1.1196562,1.1511221,0.5949144,0.6278552,0.0329408
21,0.40502772,0.3349105,"('immoral', 'moral')",-0.58311933,-0.5652362,-0.0890458,-0.1151628,-0.026117
22,-0.12551916,-0.14280295,"('untrustworthy', 'trustworthy')",-1.0065552,-0.97892356,-0.5660372,-0.5608633,0.0051739
23,-0.51306534,-0.6436806,"('insincere', 'sincere')",5.699168,5.761451,2.5930514,2.5588851,-0.0341663
24,-0.23456635,-0.27348256,"('dishonest', 'honest')",0.8131744,0.8081845,0.289304,0.267351,-0.021953
25,0.36396387,0.40783378,"('egoistic', 'altruistic')",1.6153816,1.6458379,0.9896727,1.0268358,0.0371631
26,-0.15570918,-0.3588197,"('hardhearted', 'benevolent')",2.0498993,1.8963603,0.9470951,0.7687703,-0.1783248
27,-0.051337387,0.035880413,"('hardhearted', 'softhearted')",1.9347825,1.885789,0.9417226,0.9608347,0.0191121
28,0.03817968,-0.15627484,"('disloyal', 'loyal')",1.0416265,0.94107515,0.539903,0.3924001,-0.1475029
29,-0.09565903,-0.19588098,"('unfair', 'fair')",-0.118819624,-0.23597915,-0.1072393,-0.2159301,-0.1086908
30,0.9285989,0.77139676,"('intolerant', 'tolerant')",1.2360435,1.1692752,1.0823212,0.970336,-0.1119852
31,-1.0011932,-1.0024927,"('evil', 'good')",-0.52650744,-0.49605542,-0.7638503,-0.749274,0.0145763
32,-0.21626294,-0.39350498,"('unkind', 'kind')",1.0511682,0.8753112,0.4174526,0.2409031,-0.1765495
33,0.6096384,0.5582887,"('wrong', 'right')",-0.34416643,-0.4150453,0.132736,0.0716217,-0.0611143
34,0.19485854,0.30075273,"('mean', 'honorable')",5.870555,6.125589,3.0327067,3.2131708,0.1804641
35,-0.37927645,-0.3535105,"('corrupt', 'incorrupt')",0.0064417496,-0.14697683,-0.1864174,-0.2502437,-0.0638263
36,-1.0251601,-1.1180171,"('hostile', 'amicable')",0.1815814,-0.014699385,-0.4217893,-0.5663582,-0.1445689
37,0.6438339,0.6279594,"('fake', 'genuine')",0.5479138,0.64168525,0.5958738,0.6348223,0.0389485
38,0.032455027,0.024543747,"('untruthful', 'truthful')",0.13959454,0.20119472,0.0860248,0.1128692,0.0268444
39,1.2462199,1.1991947,"('exploitative', 'cooperative')",0.08931702,0.04538417,0.6677684,0.6222894,-0.045479
40,0.3224441,0.34238,"('stingy', 'generous')",-1.191865,-1.22131,-0.4347104,-0.439465,-0.0047546
41,0.77543426,0.69701785,"('unforgiving', 'forgiving')",0.10999017,-0.0071967226,0.4427122,0.3449106,-0.0978016
42,0.8415395,0.9097175,"('unreliable', 'reliable')",-3.3898475,-3.264512,-1.2741539,-1.1773973,0.0967566
43,-0.0732294,-0.051558964,"('irresponsible', 'responsible')",0.61345863,0.6125378,0.2701146,0.2804894,0.0103748
44,-0.48914745,-0.45475554,"('prejudiced', 'unprejudiced')",-1.9862653,-1.9158292,-1.2377064,-1.1852924,0.052414
45,0.38331988,0.26535046,"('incompetent', 'competent')",-0.12836042,-0.09208231,0.1274797,0.0866341,-0.0408456
